Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
2_20_2_50_4.csv,0.33161,0.3011823705347906,0.9082427265003786,Yes,2_40_1.5_50_6.csv,0.53964977552006,-0.04056253933679336,-0.07516456260489181,No,2_80_1.25_125_4.csv,0.31277258813996145,0.4427200561772993,1.4154694911409185,Yes,2_80_1.5_225_6.csv,0.5301123409987942,0.09074761578195997,0.1711856313531218,No,2_100_1.5_175_14.csv,0.20735691400598139,0.035854325013428875,0.17291116230826345,No
2_20_2_75_4.csv,0.31314362500000004,0.1131094730057301,0.361206372972562,No,2_40_1.5_50_4.csv,0.5118677988520133,0.055605062178678485,0.10863168635219136,No,2_80_1.25_150_4.csv,0.31277246954669513,0.4427201714580446,1.4154703964184707,Yes,2_80_1.5_100_6.csv,0.5301123134399697,0.14337631677183654,0.2704640377837075,No,2_100_1.5_125_14.csv,0.20735690257768802,0.03682846113237695,0.1776090435117242,No
2_20_1.75_50_8.csv,0.30309672499999996,0.12101530774226368,0.39926300009432203,No,2_40_2_125_8.csv,0.4870463903045845,-0.014540478834401661,-0.029854402216816497,No,2_80_1.25_200_4.csv,0.2671578074382883,0.44272015077067484,1.6571484659790086,Yes,2_80_1.5_125_6.csv,0.5301122789285708,0.14337635522736275,0.27046412793370095,No,2_100_1.5_150_14.csv,0.20735690257768802,0.04043292963794745,0.1949919637847547,No
2_20_1.75_50_10.csv,0.29935342500000006,0.10741705636644026,0.35883022339377024,No,2_40_1.25_50_6.csv,0.4865653803841752,0.03332981081127198,0.06850016905221641,No,2_80_1.25_175_4.csv,0.26715778275758717,0.4427201682651011,1.6571486845540082,Yes,2_80_1.5_175_6.csv,0.5301122339701521,0.1040502943896305,0.19627974553684616,No,2_100_1.5_125_18.csv,0.20735689946874622,0.0368284494631737,0.1776089898987164,No
2_20_1.25_50_4.csv,0.27583215,0.2056673766158928,0.7456251079357239,Yes,2_40_1.5_125_6.csv,0.4803139682491554,-0.031259656662044194,-0.06508171472920549,No,2_80_1.25_100_4.csv,0.2667150657298359,0.4427202046468399,1.6598995014975464,Yes,2_80_1.5_50_6.csv,0.530112245654221,0.14337634201090454,0.27046411997889475,No,2_100_1.5_125_20.csv,0.20735689946874622,0.0368284494631737,0.1776089898987164,No
1_20_1.25_50_10.csv,0.272476125,0.0769403215876781,0.28237454414649393,No,2_40_2_125_12.csv,0.4672977526360478,0.09932686539903007,0.2125558379827909,No,2_80_1.25_50_4.csv,0.2667150657298359,0.4427202046468399,1.6598995014975464,Yes,2_80_1.5_75_6.csv,0.530112245654221,0.14337634201090454,0.27046411997889475,No,2_100_1.5_150_18.csv,0.20735689946874622,0.04043295889480894,0.19499210780253387,No
1_20_1.25_50_12.csv,0.272476125,0.0769403215876781,0.28237454414649393,No,2_40_2_125_10.csv,0.4672976702609064,-0.001973578243823346,-0.004223385583586235,No,2_80_1.25_75_4.csv,0.2667150657298359,0.4427202046468399,1.6598995014975464,Yes,2_80_1.5_150_6.csv,0.5301122432472725,0.10405028742987306,0.1962797289730554,No,2_100_1.5_150_20.csv,0.20735689946874622,0.04043295889480894,0.19499210780253387,No
1_20_1.25_50_14.csv,0.272476125,0.0769403215876781,0.28237454414649393,No,2_40_2_50_8.csv,0.46063698473102743,0.003761434384853797,0.008165723790177536,No,2_80_1.25_225_4.csv,0.23890367394421197,0.44272017150799337,1.8531325374735592,Yes,2_80_1.5_200_6.csv,0.5301121829634481,0.09074756734071796,0.17118559100720596,No,2_100_1.5_125_16.csv,0.20735688061015456,0.03682845415319294,0.17760902866991432,No
1_20_1.25_50_16.csv,0.272476125,0.0769403215876781,0.28237454414649393,No,2_40_1.25_50_8.csv,0.45674801616784566,0.14061506022381265,0.3078613485912536,No,2_20_1_75_4.csv,0.23321204241099108,0.10950974158652049,0.46957155580126847,No,2_80_1.5_150_4.csv,0.505818557904532,0.021013312378714663,0.0415431819381382,No,2_100_1.5_150_16.csv,0.20735688061015456,0.04043294832397659,0.19499207455764808,No
1_20_1.25_50_18.csv,0.272476125,0.0769403215876781,0.28237454414649393,No,2_40_1.25_50_10.csv,0.45674797652275967,0.11271456736593574,0.24677628179994618,No,2_40_0.75_75_8.csv,0.22073902574017762,0.27425542562441174,1.2424419501933743,Yes,2_80_1.5_125_4.csv,0.5058185483069182,0.04959931967338865,0.09805753434587973,No,2_100_1.5_100_16.csv,0.20735686750074284,0.03682847186551037,0.17760912531811102,No
