AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,No,0.334813659973944,Y,No,0.47202371856738884,N,,,N,,,N,,,Y,No,0.32675581434946427,Y,No,0.11907169890534183,N,,,N,,,4,0,0.4444444444444444,0.0
2_40_1.5_75_4.csv,Y,No,0.34707763655986046,Y,No,0.4674982782269224,N,,,N,,,N,,,Y,No,0.32675564335704793,Y,No,0.14601224922087241,N,,,N,,,4,0,0.4444444444444444,0.0
2_120_1.75_100_10.csv,Y,Yes,0.6136512293571842,Y,No,-0.09424809011943296,N,,,Y,No,0.33232677081410283,N,,,N,,,Y,No,0.3590219604718892,Y,No,-0.8355608236416241,N,,,5,1,0.5555555555555556,0.2
2_120_1.75_50_10.csv,Y,Yes,0.6136512293571842,Y,No,-0.09424809011943296,N,,,Y,No,0.33232677081410283,N,,,N,,,Y,No,0.3590219604718892,Y,No,-0.8355608236416241,N,,,5,1,0.5555555555555556,0.2
2_120_1.75_75_10.csv,Y,Yes,0.6136512293571842,Y,No,-0.09424809011943296,N,,,Y,No,0.33232677081410283,N,,,N,,,Y,No,0.3590219604718892,Y,No,-0.8355608236416241,N,,,5,1,0.5555555555555556,0.2
2_40_1.5_125_4.csv,Y,No,0.3931726107060773,Y,Yes,0.6320030448475342,N,,,N,,,N,,,Y,No,0.4322908027498454,Y,No,0.08935862249751365,N,,,N,,,4,1,0.4444444444444444,0.25
2_120_1.75_100_4.csv,Y,Yes,0.5900128618915788,Y,No,-0.45133505493019144,N,,,N,,,N,,,N,,,Y,No,0.018385737286928293,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_120_1.75_50_4.csv,Y,Yes,0.5900128618915788,Y,No,-0.45133505493019144,N,,,N,,,N,,,N,,,Y,No,0.018385737286928293,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_120_1.75_75_4.csv,Y,Yes,0.5900128618915788,Y,No,-0.45133505493019144,N,,,N,,,N,,,N,,,Y,No,0.018385737286928293,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_150_4.csv,Y,No,0.4070731206364096,Y,No,0.09506086170511532,N,,,N,,,N,,,Y,No,0.32675558647654734,Y,No,0.08935861000631466,N,,,N,,,4,0,0.4444444444444444,0.0
2_60_1.25_50_4.csv,Y,Yes,0.7125392475460319,Y,No,-0.4617520105282069,N,,,N,,,N,,,Y,Yes,0.8203631478700321,Y,No,0.3943093305100447,Y,No,-0.17822050486360255,N,,,5,2,0.5555555555555556,0.4
2_40_1.75_50_4.csv,Y,No,0.24470620245038108,Y,No,-0.4032084343856635,N,,,N,,,N,,,Y,No,0.3131034822018279,Y,No,0.4400561144270228,Y,No,-0.05283027866768905,N,,,5,0,0.5555555555555556,0.0
2_40_1.75_75_4.csv,Y,No,0.24470620245038108,Y,No,-0.41453250577679013,N,,,N,,,N,,,Y,No,0.31310338866277004,Y,No,0.4072315929522223,Y,No,0.0013297152820235074,N,,,5,0,0.5555555555555556,0.0
2_120_1.75_100_6.csv,Y,Yes,0.5569876804610243,Y,No,0.03576577304225873,N,,,Y,No,0.059407123654704554,N,,,N,,,Y,No,0.06548962457178908,N,,,N,,,4,1,0.4444444444444444,0.25
2_120_1.75_50_6.csv,Y,Yes,0.5569876804610243,Y,No,0.03576577304225873,N,,,Y,No,0.059407123654704554,N,,,N,,,Y,No,0.06548962457178908,N,,,N,,,4,1,0.4444444444444444,0.25
2_120_1.75_75_6.csv,Y,Yes,0.5569876804610243,Y,No,0.03576577304225873,N,,,Y,No,0.059407123654704554,N,,,N,,,Y,No,0.06548962457178908,N,,,N,,,4,1,0.4444444444444444,0.25
