Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,Pass7
2_40_0.75_50_4.csv,0.3035805625,0.13298984817044066,18444528.705,-16086086.705,1.1466137814156458,No,1_60_0.75_150_10.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_4.csv,0.3148682032516859,0.07382894021111631,10183110.306,-8165928.771000001,1.2470241403725806,No,2_40_0.75_200_4.csv,0.307990364200777,0.25115532775537175,29405989.374,-22626324.312,1.2996361657560247,No,2_20_0.75_50_6.csv,0.4054921980566121,0.027441567893015197,21670404.124,-18086896.562,1.198127276822539,No,2_100_1.5_150_4.csv,0.11135586747815736,-0.02603460445750557,12222006.5,-11258839.25,1.085547650926804,No,No Plateau,No
2_60_1.25_50_8.csv,0.28489484375,0.10019543853099631,15287419.627999999,-13290335.877999999,1.1502658599701645,No,1_60_0.75_150_12.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.75_50_6.csv,0.24906176449941597,0.029487919610893046,13970402.438,-12075428.688,1.156928072614361,No,2_40_0.75_125_4.csv,0.3063860652819491,0.25115529442484674,41591694.25,-32139135.0,1.2941136794751944,No,2_20_0.75_50_10.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_60_1.25_75_8.csv,0.28489484375,0.10019543853099631,15287419.627999999,-13290335.877999999,1.1502658599701645,No,1_60_0.75_150_14.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_6.csv,0.2321290147392322,0.0987551983954108,9675504.105,-8018436.88,1.2066571390158527,No,2_40_0.75_225_4.csv,0.30340036316583996,0.25115529477195625,39544138.875,-30617758.25,1.2915425927696715,No,2_20_0.75_50_12.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_40_1_50_6.csv,0.26710815625,0.07976879353273593,16344355.420999998,-14615937.295999998,1.118255715661357,No,1_60_0.75_150_16.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_10.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_75_4.csv,0.28804303152748767,0.1603106639264564,23728647.374,-18919430.562,1.2541945856266625,No,2_20_0.75_50_14.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_40_1_50_8.csv,0.26663309375,0.08559755808326013,16818917.747,-15044824.872000001,1.117920473657475,No,1_60_0.75_150_18.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_12.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_200_6.csv,0.27561838078715556,0.2511552810502991,23181470.128000002,-17988632.566,1.288673279803096,No,2_20_0.75_50_16.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_40_1_50_10.csv,0.2589284845,0.0855975880241775,16712968.320999999,-14980245.570999999,1.1156671792720374,No,1_60_0.75_150_20.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_14.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_200_8.csv,0.2756183256687316,0.2511553266318539,23726292.496999998,-18411407.747,1.2886734584902133,No,2_20_0.75_50_18.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_40_1_50_12.csv,0.2589284845,0.0855975880241775,16712968.320999999,-14980245.570999999,1.1156671792720374,No,1_60_0.75_150_4.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_16.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_200_10.csv,0.2756182919750908,0.251155336551612,23525226.56,-18255383.56,1.2886733649106632,No,2_20_0.75_50_20.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_40_1_50_14.csv,0.2589284845,0.0855975880241775,16712968.320999999,-14980245.570999999,1.1156671792720374,No,1_60_0.75_150_6.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_18.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_200_12.csv,0.2756182919750908,0.251155336551612,23525226.56,-18255383.56,1.2886733649106632,No,2_20_0.75_50_8.csv,0.40549217260429016,0.021571544106536254,21945922.0,-18514914.5,1.185310469567656,No,,,,,,,,,
2_40_1_50_16.csv,0.2589284845,0.0855975880241775,16712968.320999999,-14980245.570999999,1.1156671792720374,No,1_60_0.75_150_8.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_20.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_200_14.csv,0.2756182919750908,0.251155336551612,23525226.56,-18255383.56,1.2886733649106632,No,2_20_0.75_50_4.csv,0.4023044822760925,0.07300112459348128,23313960.499,-18681711.249,1.2479563669654703,No,,,,,,,,,
2_40_1_50_18.csv,0.2589284845,0.0855975880241775,16712968.320999999,-14980245.570999999,1.1156671792720374,No,3_60_0.75_150_10.csv,0.30396536157032145,0.06580214630598119,11483550.298,-9839369.392,1.1671022644334115,No,2_20_1.5_50_8.csv,0.2055233991935569,0.042498989106939784,9605337.152,-8428416.082,1.1396372768678888,No,2_40_0.75_200_16.csv,0.2756182919750908,0.251155336551612,23525226.56,-18255383.56,1.2886733649106632,No,2_80_0.75_150_4.csv,0.3878852509496321,0.06124299809912787,40294640.125,-34050472.0,1.1833797817839353,No,,,,,,,,,
