"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions"
"2_40_1.25_125_8.csv","2012/1/2","2015/12/31","7509130.0","8387255.0","878125.0","0.103197976761","10"
"2_40_1.25_125_4.csv","2012/1/2","2015/12/31","4696429.5","5284289.0","587859.5","0.103197889134","10"
"2_40_1.25_125_10.csv","2012/1/2","2015/12/31","7415415.5","8283868.5","868453.0","0.103197875375","10"
"2_40_1.25_125_6.csv","2012/1/2","2015/12/31","6515088.0","7290628.5","775540.5","0.103197793559","10"
"2_40_1.25_125_12.csv","2012/1/2","2015/12/31","7086476.5","7920983.0","834506.5","0.103197789544","10"
"2_40_1.25_125_14.csv","2012/1/2","2015/12/31","7017946.5","7845380.5","827434.0","0.103197745208","10"
"2_40_1.25_125_16.csv","2012/1/2","2015/12/31","7017946.5","7845380.5","827434.0","0.103197745208","10"
"2_40_1.25_125_18.csv","2012/1/2","2015/12/31","7017946.5","7845380.5","827434.0","0.103197745208","10"
"2_40_1.25_125_20.csv","2012/1/2","2015/12/31","7017946.5","7845380.5","827434.0","0.103197745208","10"
"2_40_1.25_100_8.csv","2012/1/2","2015/12/31","4717828.5","5292045.0","574216.5","0.100425624868","10"
"2_40_1.25_100_4.csv","2012/1/2","2015/12/31","2827795.5","3212204.25","384408.75","0.100425623574","10"
"2_40_1.25_100_12.csv","2012/1/2","2015/12/31","4433820.0","4979514.5","545694.5","0.100425575378","10"
"2_40_1.25_100_14.csv","2012/1/2","2015/12/31","4387770.5","4928840.0","541069.5","0.100425491398","10"
"2_40_1.25_100_16.csv","2012/1/2","2015/12/31","4387770.5","4928840.0","541069.5","0.100425491398","10"
"2_40_1.25_100_18.csv","2012/1/2","2015/12/31","4387770.5","4928840.0","541069.5","0.100425491398","10"
"2_40_1.25_100_20.csv","2012/1/2","2015/12/31","4387770.5","4928840.0","541069.5","0.100425491398","10"
"2_40_1.25_100_6.csv","2012/1/2","2015/12/31","4049869.5","4557005.0","507135.5","0.10042546644","10"
"2_40_1.25_100_10.csv","2012/1/2","2015/12/31","4654858.0","5222749.5","567891.5","0.100425421823","10"
"2_20_1.75_75_4.csv","2012/1/2","2015/12/31","4462047.0","4902512.5","440465.5","0.0806411039671","10"
"2_20_1.75_100_6.csv","2012/1/2","2015/12/31","1622235.125","1827984.625","205749.5","0.0784634062897","9"
"2_20_1.75_100_4.csv","2012/1/2","2015/12/31","2835133.0","3136050.5","300917.5","0.0784633805399","9"
"2_20_1.75_100_10.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_20_1.75_100_12.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_20_1.75_100_14.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_20_1.75_100_16.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_20_1.75_100_18.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_20_1.75_100_20.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_20_1.75_100_8.csv","2012/1/2","2015/12/31","1260629.5","1438006.0","177376.5","0.0784633218314","9"
"2_40_1.25_150_8.csv","2012/1/2","2015/12/31","6501044.5","7083420.5","582376.0","0.0776393207639","10"
"2_40_1.25_150_12.csv","2012/1/2","2015/12/31","6128463.5","6681912.5","553449.0","0.0776393117535","10"
"2_40_1.25_150_10.csv","2012/1/2","2015/12/31","6418433.0","6994395.0","575962.0","0.0776393073847","10"
"2_40_1.25_150_4.csv","2012/1/2","2015/12/31","4503825.0","4931138.0","427313.0","0.0776392781384","10"
"2_40_1.25_150_6.csv","2012/1/2","2015/12/31","5637137.0","6152439.5","515302.5","0.0776392742835","10"
"2_40_1.25_150_14.csv","2012/1/2","2015/12/31","6068053.0","6616811.5","548758.5","0.0776392735029","10"
"2_40_1.25_150_16.csv","2012/1/2","2015/12/31","6068053.0","6616811.5","548758.5","0.0776392735029","10"
"2_40_1.25_150_18.csv","2012/1/2","2015/12/31","6068053.0","6616811.5","548758.5","0.0776392735029","10"
"2_40_1.25_150_20.csv","2012/1/2","2015/12/31","6068053.0","6616811.5","548758.5","0.0776392735029","10"
"2_20_1.5_100_10.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_12.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_14.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_16.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_18.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_20.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_8.csv","2012/1/2","2015/12/31","621914.688","739063.375","117148.687","0.0722286368492","11"
"2_20_1.5_100_4.csv","2012/1/2","2015/12/31","1550587.25","1734812.625","184225.375","0.0722286112737","11"
"2_20_1.5_100_6.csv","2012/1/2","2015/12/31","929686.313","1069064.5","139378.187","0.0722284166401","11"
"2_40_1.5_100_12.csv","2012/1/2","2015/12/31","5017027.5","5408898.0","391870.5","0.0651269252135","11"
"2_40_1.5_100_14.csv","2012/1/2","2015/12/31","5017027.5","5408898.0","391870.5","0.0651269252135","11"
"2_40_1.5_100_6.csv","2012/1/2","2015/12/31","3518338.25","3812603.5","294265.25","0.065126874908","11"
"2_40_1.5_100_8.csv","2012/1/2","2015/12/31","5141219.5","5541177.5","399958.0","0.0651268042121","11"
"2_40_1.5_100_16.csv","2012/1/2","2015/12/31","4966036.0","5354584.5","388548.5","0.0651267441229","11"
"2_40_1.5_100_18.csv","2012/1/2","2015/12/31","4966036.0","5354584.5","388548.5","0.0651267441229","11"
"2_40_1.5_100_20.csv","2012/1/2","2015/12/31","4966036.0","5354584.5","388548.5","0.0651267441229","11"
"2_40_1.5_100_10.csv","2012/1/2","2015/12/31","5261788.5","5669598.0","407809.5","0.06512668066","11"
"2_40_1.5_100_4.csv","2012/1/2","2015/12/31","4282256.0","4626271.5","344015.5","0.0651266239274","11"
"2_40_1.25_175_4.csv","2012/1/2","2015/12/31","2197183.25","2386652.75","189469.5","0.0592613826561","11"
"2_40_1.25_175_8.csv","2012/1/2","2015/12/31","3577289.75","3848546.0","271256.25","0.0592613237997","11"
"2_40_1.25_175_6.csv","2012/1/2","2015/12/31","3066373.5","3307352.0","240978.5","0.0592612803521","11"
"2_40_1.25_175_14.csv","2012/1/2","2015/12/31","3313069.25","3568667.25","255598.0","0.0592612789605","11"
"2_40_1.25_175_16.csv","2012/1/2","2015/12/31","3313069.25","3568667.25","255598.0","0.0592612789605","11"
"2_40_1.25_175_18.csv","2012/1/2","2015/12/31","3313069.25","3568667.25","255598.0","0.0592612789605","11"
"2_40_1.25_175_20.csv","2012/1/2","2015/12/31","3313069.25","3568667.25","255598.0","0.0592612789605","11"
"2_40_1.25_175_12.csv","2012/1/2","2015/12/31","3349933.0","3607715.5","257782.5","0.0592612575872","11"
"2_40_1.25_175_10.csv","2012/1/2","2015/12/31","3526879.5","3795147.75","268268.25","0.059261186431","11"
"2_40_1_100_8.csv","2012/1/2","2015/12/31","4157461.75","4458026.5","300564.75","0.0582776498536","11"
"2_40_1_100_4.csv","2012/1/2","2015/12/31","2595202.75","2804722.5","209519.75","0.0582775894906","11"
"2_40_1_100_6.csv","2012/1/2","2015/12/31","3104065.75","3343240.5","239174.75","0.0582775141943","11"
"2_40_1_100_10.csv","2012/1/2","2015/12/31","4113753.5","4411769.5","298016.0","0.0582773495046","11"
"2_40_1_100_12.csv","2012/1/2","2015/12/31","4113753.5","4411769.5","298016.0","0.0582773495046","11"
"2_40_1_100_14.csv","2012/1/2","2015/12/31","4113753.5","4411769.5","298016.0","0.0582773495046","11"
"2_40_1_100_16.csv","2012/1/2","2015/12/31","4113753.5","4411769.5","298016.0","0.0582773495046","11"
"2_40_1_100_18.csv","2012/1/2","2015/12/31","4113753.5","4411769.5","298016.0","0.0582773495046","11"
"2_40_1_100_20.csv","2012/1/2","2015/12/31","4113753.5","4411769.5","298016.0","0.0582773495046","11"
"2_20_1.25_100_10.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_12.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_14.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_16.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_18.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_20.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_8.csv","2012/1/2","2015/12/31","1029352.375","1137549.375","108197.0","0.0533160240345","14"
"2_20_1.25_100_6.csv","2012/1/2","2015/12/31","1672396.875","1814878.375","142481.5","0.0533159955892","14"
"2_20_1.25_100_4.csv","2012/1/2","2015/12/31","3305665.25","3535226.0","229560.75","0.0533159771304","14"
"2_60_0.75_100_4.csv","2012/1/2","2015/12/31","5436280.0","5777578.5","341298.5","0.0530272921626","13"
"2_60_0.75_100_6.csv","2012/1/2","2015/12/31","5716713.0","6072882.0","356169.0","0.0530272768838","13"
"2_60_0.75_100_10.csv","2012/1/2","2015/12/31","5230538.0","5560926.0","330388.0","0.0530272024663","13"
"2_60_0.75_100_12.csv","2012/1/2","2015/12/31","5230538.0","5560926.0","330388.0","0.0530272024663","13"
"2_60_0.75_100_14.csv","2012/1/2","2015/12/31","5230538.0","5560926.0","330388.0","0.0530272024663","13"
"2_60_0.75_100_16.csv","2012/1/2","2015/12/31","5230538.0","5560926.0","330388.0","0.0530272024663","13"
"2_60_0.75_100_18.csv","2012/1/2","2015/12/31","5230538.0","5560926.0","330388.0","0.0530272024663","13"
"2_60_0.75_100_20.csv","2012/1/2","2015/12/31","5230538.0","5560926.0","330388.0","0.0530272024663","13"
"2_60_0.75_100_8.csv","2012/1/2","2015/12/31","4583651.0","4879735.5","296084.5","0.0530270427002","13"
