Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
2_40_0.75_50_4.csv,0.3035805625,0.13298984817044066,2358442.0,-1094539.0,2.1547354639715897,Yes,1_60_0.75_150_10.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_4.csv,0.3148682032516859,0.07382894021111631,2017181.535,-589273.937,3.4231643525072446,Yes,2_40_0.75_200_4.csv,0.307990364200777,0.25115532775537175,6779665.062000001,-1923410.0,3.5248153342241126,Yes,2_20_0.75_50_6.csv,0.4054921980566121,0.027441567893015197,3583507.562,-997869.0,3.591160324651833,Yes,2_100_1.5_150_4.csv,0.11135586747815736,-0.02603460445750557,963167.25,-1026070.5,0.9386950019516203,No,No Plateau,No
2_60_1.25_50_8.csv,0.28489484375,0.10019543853099631,1997083.75,-705197.5,2.831949560229581,Yes,1_60_0.75_150_12.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.75_50_6.csv,0.24906176449941597,0.029487919610893046,1894973.75,-1133308.125,1.6720728530910338,Yes,2_40_0.75_125_4.csv,0.3063860652819491,0.25115529442484674,9452559.25,-2683944.0,3.5218913844700186,Yes,2_20_0.75_50_10.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_60_1.25_75_8.csv,0.28489484375,0.10019543853099631,1997083.75,-705197.5,2.831949560229581,Yes,1_60_0.75_150_14.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_6.csv,0.2321290147392322,0.0987551983954108,1657067.225,-678988.625,2.4404933514166016,Yes,2_40_0.75_225_4.csv,0.30340036316583996,0.25115529477195625,8926380.625,-2538499.0,3.5164010799295173,Yes,2_20_0.75_50_12.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_40_1_50_6.csv,0.26710815625,0.07976879353273593,1728418.125,-811192.25,2.1307133111787,Yes,1_60_0.75_150_16.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_10.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_75_4.csv,0.28804303152748767,0.1603106639264564,4809216.812,-1477828.0,3.2542466457530916,Yes,2_20_0.75_50_14.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_40_1_50_8.csv,0.26663309375,0.08559755808326013,1774092.875,-802140.875,2.211697384203242,Yes,1_60_0.75_150_18.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_12.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_200_6.csv,0.27561838078715556,0.2511552810502991,5192837.562,-1499810.0,3.462330269834179,Yes,2_20_0.75_50_16.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_40_1_50_10.csv,0.2589284845,0.0855975880241775,1732722.75,-790178.625,2.1928241225203986,Yes,1_60_0.75_150_20.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_14.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_200_8.csv,0.2756183256687316,0.2511553266318539,5314884.75,-1535059.0,3.4623325552959203,Yes,2_20_0.75_50_18.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_40_1_50_12.csv,0.2589284845,0.0855975880241775,1732722.75,-790178.625,2.1928241225203986,Yes,1_60_0.75_150_4.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_16.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_200_10.csv,0.2756182919750908,0.251155336551612,5269843.0,-1522050.5,3.4623312432800355,Yes,2_20_0.75_50_20.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_40_1_50_14.csv,0.2589284845,0.0855975880241775,1732722.75,-790178.625,2.1928241225203986,Yes,1_60_0.75_150_6.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_18.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_200_12.csv,0.2756182919750908,0.251155336551612,5269843.0,-1522050.5,3.4623312432800355,Yes,2_20_0.75_50_8.csv,0.40549217260429016,0.021571544106536254,3431007.5,-966342.5,3.5505087481922817,Yes,,,,,,,,,
2_40_1_50_16.csv,0.2589284845,0.0855975880241775,1732722.75,-790178.625,2.1928241225203986,Yes,1_60_0.75_150_8.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_20.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_200_14.csv,0.2756182919750908,0.251155336551612,5269843.0,-1522050.5,3.4623312432800355,Yes,2_20_0.75_50_4.csv,0.4023044822760925,0.07300112459348128,4632249.25,-1203651.5,3.848497052510631,Yes,,,,,,,,,
2_40_1_50_18.csv,0.2589284845,0.0855975880241775,1732722.75,-790178.625,2.1928241225203986,Yes,3_60_0.75_150_10.csv,0.30396536157032145,0.06580214630598119,1644180.906,-685559.875,2.398303876813094,Yes,2_20_1.5_50_8.csv,0.2055233991935569,0.042498989106939784,1176921.07,-680456.219,1.7296058690294664,Yes,2_40_0.75_200_16.csv,0.2756182919750908,0.251155336551612,5269843.0,-1522050.5,3.4623312432800355,Yes,2_80_0.75_150_4.csv,0.3878852509496321,0.06124299809912787,6244168.125,-1792855.5,3.4828061296629875,Yes,,,,,,,,,
