Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,Pass7
2_20_1.5_50_4.csv,2.396707,-0.04292039319258329,25,24,0.09586828,-0.0017883497163576371,-0.01865423804784687,No,,,1_40_1_75_10.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,1_20_0.75_100_4.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1_100_14.csv,2.264229850619981,0.2151613440558767,9.0,11.0,0.2515810945133312,0.019560122186897882,0.07774877609438731,No,2_40_1.75_50_6.csv,0.6535706130626616,-0.24546340933673966,14.0,14.0,0.04668361521876154,-0.017533100666909975,-0.37557289821598155,No,,
2_20_1.5_50_6.csv,2.35918075,0.16632009158780753,20,22,0.1179590375,0.00756000416308216,0.06409008011007347,No,,,1_40_1_75_12.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,1_20_0.75_100_6.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1_100_16.csv,2.264229850619981,0.2151613440558767,9.0,11.0,0.2515810945133312,0.019560122186897882,0.07774877609438731,No,2_100_0.75_150_6.csv,0.6454368147024995,-0.011778919778198641,9.0,10.0,0.07171520163361106,-0.001177891977819864,-0.01642457876417399,No,,
2_20_2_50_12.csv,2.33085825,0.13328366645443407,16,19,0.145678640625,0.007014929813391267,0.04815345464026406,No,,,1_40_1_75_14.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,1_20_0.75_100_8.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1_100_18.csv,2.264229850619981,0.2151613440558767,9.0,11.0,0.2515810945133312,0.019560122186897882,0.07774877609438731,No,2_60_2_100_10.csv,0.6451499955753518,-0.0983700131768086,6.0,9.0,0.10752499926255864,-0.010930001464089845,-0.10165079320205854,No,,
2_20_2_50_14.csv,2.33085825,0.13328366645443407,16,19,0.145678640625,0.007014929813391267,0.04815345464026406,No,,,1_40_1_75_16.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_10.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1_100_20.csv,2.264229850619981,0.2151613440558767,9.0,11.0,0.2515810945133312,0.019560122186897882,0.07774877609438731,No,2_60_2_125_10.csv,0.6451499693200833,-0.09836983249655011,6.0,9.0,0.10752499488668055,-0.010929981388505568,-0.10165061063266786,No,,
2_20_2_50_16.csv,2.33085825,0.13328366645443407,16,19,0.145678640625,0.007014929813391267,0.04815345464026406,No,,,1_40_1_75_18.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_12.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1_100_8.csv,2.264229859312152,0.33061617481419375,9.0,11.0,0.251581095479128,0.03005601589219943,0.11946849915316064,No,2_60_2_50_10.csv,0.6451499226385805,-0.09836994059953032,6.0,9.0,0.10752498710643009,-0.010929993399947813,-0.1016507296962437,No,,
2_20_2_50_18.csv,2.33085825,0.13328366645443407,16,19,0.145678640625,0.007014929813391267,0.04815345464026406,No,,,1_40_1_75_20.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_14.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1_100_10.csv,2.2642296843577774,0.21516135177911952,9.0,11.0,0.25158107603975305,0.019560122889010864,0.07774878459427574,No,2_60_2_75_10.csv,0.6451499226385805,-0.09836994059953032,6.0,9.0,0.10752498710643009,-0.010929993399947813,-0.1016507296962437,No,,
2_20_2_50_20.csv,2.33085825,0.13328366645443407,16,19,0.145678640625,0.007014929813391267,0.04815345464026406,No,,,1_40_1_75_6.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_16.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_0.75_100_6.csv,2.2207867275608666,0.8642895376041123,11.0,11.0,0.2018897025055333,0.07857177614582839,0.3891816926307815,No,2_60_1.25_150_6.csv,0.6446796213013507,-0.1352466490088991,9.0,12.0,0.07163106903348342,-0.011270554084074924,-0.1573416987369906,No,,
2_20_2_50_10.csv,2.28801775,0.13328372390933718,16,19,0.143001109375,0.007014932837333536,0.04905509382404773,No,,,1_40_1_75_8.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_18.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_0.75_100_8.csv,2.216907520544946,0.46642546215464065,10.0,10.0,0.22169075205449462,0.04664254621546406,0.2103946411079822,No,2_40_2_150_4.csv,0.6260033784459424,-0.2581132181902209,12.0,12.0,0.052166948203828535,-0.021509434849185077,-0.4123192095719814,No,,
2_20_2_50_8.csv,2.28801775,0.16933264730702868,16,19,0.143001109375,0.008912244595106773,0.062322905284151915,No,,,3_40_1_75_10.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_20.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_0.75_75_4.csv,2.1939268972335904,0.9415901490432045,15.0,16.0,0.14626179314890603,0.05884938431520028,0.40235650779480714,No,2_100_0.75_50_4.csv,0.6220991618210706,-0.16628144956649107,9.0,13.0,0.06912212909123007,-0.01279088073588393,-0.18504755139995802,No,,
2_20_1.5_75_10.csv,2.27100925,-0.049070711126848694,16,21,0.141938078125,-0.002336700529849938,-0.016462816466995458,No,,,3_40_1_75_12.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_4.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1.25_50_16.csv,2.188414633320366,0.32983733801656384,8.0,8.0,0.2735518291650457,0.04122966725207048,0.1507197644333602,No,2_60_0.75_125_4.csv,0.6191358749915029,0.04540071038988156,14.0,14.0,0.04422399107082164,0.0032429078849915403,0.0733291547521853,No,,
2_20_1.5_75_12.csv,2.27100925,-0.049070711126848694,16,21,0.141938078125,-0.002336700529849938,-0.016462816466995458,No,,,3_40_1_75_14.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_6.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1.25_50_18.csv,2.188414633320366,0.32983733801656384,8.0,8.0,0.2735518291650457,0.04122966725207048,0.1507197644333602,No,2_60_1.25_200_6.csv,0.6162822890140132,-0.05593189564181748,8.0,11.0,0.07703528612675165,-0.005084717785619771,-0.0660050483521736,No,,
2_20_1.5_75_14.csv,2.27100925,-0.049070711126848694,16,21,0.141938078125,-0.002336700529849938,-0.016462816466995458,No,,,3_40_1_75_16.csv,1.0602432933977037,0.36724932125265575,41.0,23.0,0.025859592521895212,0.01596736179359373,0.6174637817697332,Yes,3_20_0.75_100_8.csv,1.816536573135136,-0.0643204424557,21.0,68.0,0.08650174157786361,-0.000945888859642647,-0.010934911163507793,No,2_60_1.25_50_20.csv,2.188414633320366,0.32983733801656384,8.0,8.0,0.2735518291650457,0.04122966725207048,0.1507197644333602,No,2_40_1.75_125_6.csv,0.6142266611330797,-0.23704312925065507,11.0,13.0,0.055838787375734514,-0.018234086865435005,-0.32654876157570123,No,,
