Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,Pass7
,,,,,,,,,,,,,,,,,,2_60_1.5_175_10.csv,0.1494639760405765,0.00917568035946819,6112670.436000001,-5727205.748,1.0673041453303138,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_60_1.5_150_10.csv,0.14946395324660675,0.026880274684943826,9288949.525,-8627574.525,1.0766582772578253,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_2_50_4.csv,0.1483690483377658,-0.018825307472463092,8794173.248,-7964166.436000001,1.1042176627861722,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_40_2_75_6.csv,0.1476116113800996,0.03262394506689913,5527329.01,-4949337.447,1.116781603434687,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_60_1.75_150_6.csv,0.14640556169659333,-0.0433578785965293,4106501.865,-3905911.459,1.0513555947454467,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_60_1.75_175_6.csv,0.146405520270884,-0.06327593459797047,2615948.4,-2530586.7430000002,1.0337319624534205,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_150_6.csv,0.14636520298170316,-0.01819054426966312,8032272.534,-7535248.022000001,1.0659599406083091,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_10.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_12.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_14.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_16.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_18.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_20.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_100_8.csv,0.14589172248094223,0.022877769305484217,5498179.817000001,-5035242.629,1.0919394003644944,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_10.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_12.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_14.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_16.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_18.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_20.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_125_8.csv,0.14589169499268248,0.01042644855493871,5546361.0879999995,-5127175.978,1.0817575038966216,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_10.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_12.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_14.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_16.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_18.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_20.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_175_8.csv,0.14589167708571255,-0.01819054201420571,5430964.905,-5115723.697,1.061622016096152,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_200_10.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_200_12.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
,,,,,,,,,,,,,,,,,,2_20_1_200_14.csv,0.1458916813969556,-0.032847395037796046,4730340.478,-4500655.15,1.0510337540524517,No,,,,,,,,,
