AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.25_50_4.csv,Y,No,0.09714549098196765,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,-0.9412218376013466,N,2,0,0.2222222222222222,0.0
2_40_1.25_50_6.csv,Y,No,0.2659524425740212,Y,No,0.09034211938895298,N,,,N,,,N,,,N,,,N,,,Y,No,-1.1749622332505725,N,3,0,0.3333333333333333,0.0
2_60_1.25_50_4.csv,Y,No,0.4629040159174797,Y,No,0.20938801897864692,N,,,N,,,N,,,N,,,N,,,Y,No,-0.49862729895810054,N,3,0,0.3333333333333333,0.0
2_40_1.25_75_4.csv,Y,No,0.010131084415884473,N,,,N,,,N,,,N,,,N,,,Y,No,0.3112300761323889,Y,No,-1.259901908360775,N,3,0,0.3333333333333333,0.0
2_40_1.25_50_8.csv,Y,Yes,0.7229865904049526,Y,No,0.1510944356914194,N,,,N,,,N,,,N,,,N,,,Y,No,-1.360243164781347,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.75_50_6.csv,Y,No,0.14064687695952893,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,-1.0305639310813788,N,2,0,0.2222222222222222,0.0
2_40_1.25_50_10.csv,Y,Yes,0.7229866530461442,Y,No,0.12155604765078278,N,,,N,,,N,,,N,,,N,,,Y,No,-1.3602431355238667,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_6.csv,Y,No,0.16065681331849366,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,-1.4855220821723707,N,2,0,0.2222222222222222,0.0
2_80_1.5_50_4.csv,Y,No,0.44569112901407126,Y,No,0.23545841634810105,N,,,N,,,N,,,N,,,Y,No,0.41186617599430075,Y,No,-1.7409501263253608,N,4,0,0.4444444444444444,0.0
2_80_1.5_75_4.csv,Y,No,0.44569112901407126,Y,No,0.23545841634810105,N,,,N,,,N,,,N,,,Y,No,0.41186617599430075,Y,No,-1.7409501263253608,N,4,0,0.4444444444444444,0.0
2_40_1.5_50_6.csv,Y,No,0.0011599399550857297,N,,,N,,,Y,No,-0.4637220639131881,N,,,N,,,N,,,Y,No,-1.4568985577889386,N,3,0,0.3333333333333333,0.0
2_40_1.25_75_8.csv,Y,Yes,0.5681958959102005,Y,No,-0.012372507200948592,N,,,N,,,N,,,N,,,Y,No,0.333022542126935,Y,No,-1.6643688374519474,N,4,1,0.4444444444444444,0.25
2_40_1_50_4.csv,Y,No,0.16616722881644613,N,,,Y,No,0.3328920708737656,N,,,N,,,N,,,N,,,Y,No,-1.333206991506187,N,3,0,0.3333333333333333,0.0
1_40_1_50_10.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_12.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_14.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_16.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_18.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_20.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_4.csv,Y,No,0.2833213398918851,Y,No,0.29242538273978,Y,No,0.07679051471091691,N,,,N,,,N,,,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_40_1_50_6.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_8.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_10.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_12.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_14.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_16.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_18.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_20.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_4.csv,Y,No,0.2833213398918851,Y,No,0.29242538273978,Y,No,0.07679051471091691,N,,,N,,,N,,,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_40_1_50_6.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
3_40_1_50_8.csv,Y,No,0.2833213398918851,Y,No,0.28131973543441247,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_60_1.25_50_10.csv,Y,No,0.4433724157354323,Y,No,0.10622411269790871,N,,,N,,,N,,,N,,,Y,No,0.27587713711286455,Y,No,-0.032857789257823074,N,4,0,0.4444444444444444,0.0
