Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Pass6,Para7,Pass7
2_40_1.75_75_8.csv,0.846317625,-0.05432772285707926,No,,,3_20_1_50_12.csv,0.22535146518557242,-0.06700469293255246,No,2_100_1_200_8.csv,0.18515785261973944,0.13678151498165336,Yes,2_40_1_225_6.csv,0.47416737483438576,0.16020451627657817,Yes,2_80_1.25_75_18.csv,0.5490812437875039,0.010025731783976108,Yes,,
2_40_2_75_6.csv,0.831955875,-0.012286275150783208,No,,,3_20_1_50_14.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_200_12.csv,0.17987431163026743,0.12179946623072552,Yes,2_40_1_125_4.csv,0.4673631710426187,0.058724916986549774,Yes,2_80_1.25_75_20.csv,0.5490812437875039,0.010025731783976108,Yes,,
2_40_1.5_75_8.csv,0.8021844375,-0.005250116093446419,No,,,3_20_1_50_16.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_200_14.csv,0.17987429536203445,0.11078161711272208,Yes,2_40_1_175_6.csv,0.46701326978902624,0.11534932887402916,Yes,2_80_1.5_50_14.csv,0.5302663301240488,0.0284231019776967,Yes,,
2_40_1.5_75_6.csv,0.7911725624999999,0.009474516890204973,Yes,,,3_20_1_50_18.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_200_16.csv,0.17987429536203445,0.11078161711272208,Yes,2_40_1_200_6.csv,0.46701323736563927,0.16020453267084855,Yes,2_80_1.5_75_14.csv,0.5302663301240488,0.0284231019776967,Yes,,
1_20_1_50_10.csv,0.788543625,-0.030366582894829595,No,,,3_20_1_50_20.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_200_18.csv,0.17987429536203445,0.08701755622887512,Yes,2_40_1_150_6.csv,0.4596217765203858,0.10411273494699894,Yes,2_80_1.5_100_10.csv,0.5302662826654766,0.028423128332919823,Yes,,
1_20_1_50_12.csv,0.788543625,-0.030366582894829595,No,,,3_20_1_50_4.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_200_20.csv,0.17987429536203445,0.08701755622887512,Yes,2_40_1_100_4.csv,0.45651936274813476,0.080688912241685,Yes,2_80_1.5_100_14.csv,0.5302662729431832,0.028423129284065964,Yes,,
1_20_1_50_14.csv,0.788543625,-0.030366582894829595,No,,,3_20_1_50_6.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_175_12.csv,0.1798742942576932,0.12179946733067212,Yes,2_40_1.25_150_6.csv,0.44484788226913446,0.13757741338169446,Yes,2_80_1.5_125_14.csv,0.5302662579523989,0.02842309289811778,Yes,,
1_20_1_50_16.csv,0.788543625,-0.030366582894829595,No,,,3_20_1_50_8.csv,0.22535146518557242,-0.06700469293255246,No,2_120_1_100_18.csv,0.1798742901184193,0.08701754966179899,Yes,2_40_2_150_6.csv,0.44285908626515763,0.15520447876582621,Yes,2_80_1.5_50_16.csv,0.5302662560896667,0.028423108691937322,Yes,,
1_20_1_50_18.csv,0.788543625,-0.030366582894829595,No,,,1_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,No,2_120_1_125_18.csv,0.1798742901184193,0.08701754966179899,Yes,2_40_1_75_4.csv,0.4425753497791377,0.13173324667989642,Yes,2_80_1.5_75_16.csv,0.5302662560896667,0.028423108691937322,Yes,,
1_20_1_50_20.csv,0.788543625,-0.030366582894829595,No,,,1_20_1_75_12.csv,0.2198209081123651,-0.07324529853748044,No,2_120_1_150_18.csv,0.1798742901184193,0.08701754966179899,Yes,2_40_1_50_4.csv,0.44185612297612464,0.14215106816034087,Yes,2_80_1.5_125_10.csv,0.5302662475882091,0.028423127926316974,Yes,,
1_20_1_50_4.csv,0.788543625,-0.030366582894829595,No,,,1_20_1_75_14.csv,0.2198209081123651,-0.07324529853748044,No,2_120_1_50_18.csv,0.1798742901184193,0.08701754966179899,Yes,2_40_1.5_50_6.csv,0.43957255371197773,0.23758714649462068,Yes,2_80_1.5_100_12.csv,0.5302662462506779,0.028423098904023378,Yes,,
1_20_1_50_6.csv,0.788543625,-0.030366582894829595,No,,,1_20_1_75_16.csv,0.2198209081123651,-0.07324529853748044,No,2_120_1_75_18.csv,0.1798742901184193,0.08701754966179899,Yes,2_40_1.25_50_6.csv,0.43718175047647256,0.16814094067520474,Yes,2_80_1.5_50_18.csv,0.5302662354146962,0.028423123909823166,Yes,,
