Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
2_20_0.75_150_8.csv,0.2356075625,-0.0339486510848942,-0.14408981920898314,No,,,,,2_100_0.75_200_4.csv,0.10077444637291343,0.5503949740354419,5.46165217319794,Yes,2_100_1.25_100_12.csv,0.5200084538751782,0.028014050843965566,0.053872298873606395,No,2_120_1_100_6.csv,0.11202995572339416,0.020989128362360544,0.1873528220807605,No,,
2_20_0.75_75_10.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_1.25_100_14.csv,0.5200084538751782,0.037097355179023156,0.07133990784682114,No,2_120_1_125_6.csv,0.11202995572339416,0.020989128362360544,0.1873528220807605,No,,
2_20_0.75_75_12.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_1.25_50_12.csv,0.5200084538751782,0.028014050843965566,0.053872298873606395,No,2_120_1_75_6.csv,0.11202995572339416,0.020989128362360544,0.1873528220807605,No,,
2_20_0.75_75_14.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_1.25_50_14.csv,0.5200084538751782,0.037097355179023156,0.07133990784682114,No,2_120_1_150_6.csv,0.1120299489208049,0.020989128244846396,0.1873528324080896,No,,
2_20_0.75_75_16.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_1.25_75_12.csv,0.5200084538751782,0.028014050843965566,0.053872298873606395,No,2_120_1_50_6.csv,0.11202993208412035,0.02098912759122306,0.1873528547304918,No,,
2_20_0.75_75_18.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_1.25_75_14.csv,0.5200084538751782,0.037097355179023156,0.07133990784682114,No,2_40_2_150_4.csv,0.11067664619859333,-0.039930449455211625,-0.3607847800480164,No,,
2_20_0.75_75_20.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_0.75_125_12.csv,0.49998370001791603,0.07027488311358529,0.1405543482938886,No,2_100_0.75_125_4.csv,0.11041621386235795,0.02128090161396842,0.19273348423716694,No,,
2_20_0.75_75_8.csv,0.2131901095,-0.011175411065205396,-0.0524199321038643,No,,,,,,,,,,2_100_0.75_125_14.csv,0.49998370001791603,0.07027488311358529,0.1405543482938886,No,2_100_0.75_50_4.csv,0.11041620839434474,0.021280878851431595,0.19273328762955017,No,,
2_20_1_75_10.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_125_16.csv,0.49998370001791603,0.07027488311358529,0.1405543482938886,No,2_100_0.75_100_4.csv,0.11041618997983862,0.02128089677474701,0.19273348209744226,No,,
2_20_1_75_12.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_125_18.csv,0.49998370001791603,0.07027488311358529,0.1405543482938886,No,2_100_0.75_75_4.csv,0.11041618997983862,0.02128089677474701,0.19273348209744226,No,,
2_20_1_75_14.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_125_20.csv,0.49998370001791603,0.07027488311358529,0.1405543482938886,No,2_20_1.75_125_6.csv,0.10995723685146541,-0.061955791060125914,-0.5634535100569893,No,,
2_20_1_75_16.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_125_8.csv,0.4999836059752705,0.0702748926880988,0.14055439388061586,No,2_40_0.75_125_4.csv,0.10929327945269224,-0.024248411346296704,-0.22186552977205398,No,,
2_20_1_75_18.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_125_10.csv,0.4999836702910979,0.0702748864381519,0.140554363299979,No,2_40_2_50_4.csv,0.10731082912522401,-0.038750290595995024,-0.3611032634066803,No,,
2_20_1_75_20.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_100_10.csv,0.49998351557977616,0.07027484531467473,0.14055432454244954,No,2_40_2_125_4.csv,0.10674369242054843,-0.03875029367004329,-0.36302185910315915,No,,
2_20_1_75_8.csv,0.21093753125,-0.030858836823129707,-0.14629372326613738,No,,,,,,,,,,2_100_0.75_50_10.csv,0.49998351557977616,0.07027484531467473,0.14055432454244954,No,2_60_1.25_150_6.csv,0.10112327671304061,-0.017340119253915303,-0.17147505319790693,No,,
2_20_0.75_125_10.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_75_10.csv,0.49998351557977616,0.07027484531467473,0.14055432454244954,No,,,,,,,
2_20_0.75_125_12.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_175_8.csv,0.4999834525624093,-0.020889918752946674,-0.041781220250162454,No,,,,,,,
2_20_0.75_125_14.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_100_8.csv,0.49998351376945094,0.07027488845941793,0.14055441134369606,No,,,,,,,
2_20_0.75_125_16.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_75_8.csv,0.49998351376945094,0.07027488845941793,0.14055441134369606,No,,,,,,,
2_20_0.75_125_18.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_175_10.csv,0.4999834736793779,-0.020889922877017412,-0.0417812267339328,No,,,,,,,
2_20_0.75_125_20.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_175_12.csv,0.4999834736793779,-0.020889922877017412,-0.0417812267339328,No,,,,,,,
2_20_0.75_125_4.csv,0.21044406250000003,0.004336534911894236,0.020606591891345165,No,,,,,,,,,,2_100_0.75_175_14.csv,0.4999834736793779,-0.020889922877017412,-0.0417812267339328,No,,,,,,,
2_20_0.75_125_6.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_175_16.csv,0.4999834736793779,-0.020889922877017412,-0.0417812267339328,No,,,,,,,
2_20_0.75_125_8.csv,0.21044406250000003,-0.014925973072067836,-0.07092608313464693,No,,,,,,,,,,2_100_0.75_175_18.csv,0.4999834736793779,-0.020889922877017412,-0.0417812267339328,No,,,,,,,
1_80_1.75_150_10.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_175_20.csv,0.4999834736793779,-0.020889922877017412,-0.0417812267339328,No,,,,,,,
1_80_1.75_150_12.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_100_12.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_14.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_100_14.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_16.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_100_16.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_18.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_100_18.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_20.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_100_20.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_4.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_50_12.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_6.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_50_14.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
1_80_1.75_150_8.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_50_16.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_10.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_50_18.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_12.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_50_20.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_14.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_75_12.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_16.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_75_14.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_18.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_75_16.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_20.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_75_18.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_4.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_75_20.csv,0.49998338258121633,0.07027486816797152,0.14055440763885027,No,,,,,,,
3_80_1.75_150_6.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_150_8.csv,0.4999834337710271,-0.004019861998256538,-0.008039990381156263,No,,,,,,,
3_80_1.75_150_8.csv,0.20518476575,-0.017044675363237373,-0.0830698872839558,No,,,,,,,,,,2_100_0.75_200_8.csv,0.49998340468132685,-0.020889918732993566,-0.041781224211447816,No,,,,,,,
2_20_0.75_50_10.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_200_10.csv,0.4999833908228256,-0.02088992058877247,-0.04178122908121769,No,,,,,,,
2_20_0.75_50_12.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_200_12.csv,0.4999833908228256,-0.02088992058877247,-0.04178122908121769,No,,,,,,,
2_20_0.75_50_14.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_200_14.csv,0.4999833908228256,-0.02088992058877247,-0.04178122908121769,No,,,,,,,
2_20_0.75_50_16.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_200_16.csv,0.4999833908228256,-0.02088992058877247,-0.04178122908121769,No,,,,,,,
2_20_0.75_50_18.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_200_18.csv,0.4999833908228256,-0.02088992058877247,-0.04178122908121769,No,,,,,,,
2_20_0.75_50_20.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_200_20.csv,0.4999833908228256,-0.02088992058877247,-0.04178122908121769,No,,,,,,,
2_20_0.75_50_8.csv,0.20033853125,-0.0248331064554006,-0.12395571785645004,No,,,,,,,,,,2_100_0.75_225_10.csv,0.4999833188501086,-0.02088991979755558,-0.04178123351314892,No,,,,,,,
1_100_1.75_150_10.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_225_12.csv,0.4999833188501086,-0.02088991979755558,-0.04178123351314892,No,,,,,,,
1_100_1.75_150_12.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_225_14.csv,0.4999833188501086,-0.02088991979755558,-0.04178123351314892,No,,,,,,,
1_100_1.75_150_14.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_225_16.csv,0.4999833188501086,-0.02088991979755558,-0.04178123351314892,No,,,,,,,
1_100_1.75_150_16.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_225_18.csv,0.4999833188501086,-0.02088991979755558,-0.04178123351314892,No,,,,,,,
1_100_1.75_150_18.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_225_20.csv,0.4999833188501086,-0.02088991979755558,-0.04178123351314892,No,,,,,,,
1_100_1.75_150_20.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_225_8.csv,0.49998329268971253,-0.020889916370542546,-0.0417812288449941,No,,,,,,,
1_100_1.75_150_4.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_150_10.csv,0.49998330541500097,-0.004019867146100132,-0.008040002741218575,No,,,,,,,
1_100_1.75_150_6.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_150_12.csv,0.4999832653183177,-0.004019865215237635,-0.008039999524140794,No,,,,,,,
1_100_1.75_150_8.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_150_14.csv,0.4999832653183177,-0.004019865215237635,-0.008039999524140794,No,,,,,,,
3_100_1.75_150_10.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_150_16.csv,0.4999832653183177,-0.004019865215237635,-0.008039999524140794,No,,,,,,,
3_100_1.75_150_12.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_150_18.csv,0.4999832653183177,-0.004019865215237635,-0.008039999524140794,No,,,,,,,
3_100_1.75_150_14.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_100_0.75_150_20.csv,0.4999832653183177,-0.004019865215237635,-0.008039999524140794,No,,,,,,,
3_100_1.75_150_16.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_120_0.75_100_4.csv,0.49316143618190367,0.08217897714824128,0.16663707078249604,No,,,,,,,
3_100_1.75_150_18.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_120_0.75_125_4.csv,0.49316143618190367,0.08217897714824128,0.16663707078249604,No,,,,,,,
3_100_1.75_150_20.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_120_0.75_75_4.csv,0.49316143618190367,0.08217897714824128,0.16663707078249604,No,,,,,,,
3_100_1.75_150_4.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_120_0.75_225_4.csv,0.493161453537791,-0.010757076823489971,-0.02181248503167058,No,,,,,,,
3_100_1.75_150_6.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_120_0.75_175_4.csv,0.493161416958656,-0.010757070065615968,-0.021812472946393904,No,,,,,,,
3_100_1.75_150_8.csv,0.19797554700000003,-0.03676090898885604,-0.18568408849430296,No,,,,,,,,,,2_120_0.75_200_4.csv,0.4931614114523865,-0.010757086939047816,-0.021812507404761504,No,,,,,,,
2_20_1_150_10.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_120_0.75_150_4.csv,0.4931612736230103,0.08217895660782534,0.16663708405994143,No,,,,,,,
2_20_1_150_12.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_100_6.csv,0.4920355844804536,0.1860465502435543,0.3781160471147694,No,,,,,,,
2_20_1_150_14.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_75_6.csv,0.4920355844804536,0.1860465502435543,0.3781160471147694,No,,,,,,,
2_20_1_150_16.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_125_6.csv,0.49203556907792967,0.18604653446852826,0.3781160268904499,No,,,,,,,
2_20_1_150_18.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_200_6.csv,0.4920354644623799,0.061927853966768975,0.12586054957325918,No,,,,,,,
2_20_1_150_20.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_225_6.csv,0.4920354355205141,0.06192787669045749,0.12586060315949657,No,,,,,,,
2_20_1_150_6.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_175_6.csv,0.49203543940512084,0.06192782792384184,0.12586050305383212,No,,,,,,,
2_20_1_150_8.csv,0.18723551575,-0.03235429129169793,-0.17279996886326804,No,,,,,,,,,,2_100_0.75_150_6.csv,0.4920354500853841,0.08489603137476487,0.17254047723600538,No,,,,,,,
1_20_0.75_50_10.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_1_100_4.csv,0.48270127521876827,0.06443953694204435,0.13349775575554318,No,,,,,,,
1_20_0.75_50_12.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_1_50_4.csv,0.48270127521876827,0.06443953694204435,0.13349775575554318,No,,,,,,,
1_20_0.75_50_14.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_1_75_4.csv,0.48270127521876827,0.06443953694204435,0.13349775575554318,No,,,,,,,
1_20_0.75_50_16.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_225_10.csv,0.4760490820509282,-0.03279094780630009,-0.06888144320125394,No,,,,,,,
1_20_0.75_50_18.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_125_10.csv,0.47604900129548144,0.040026809093235624,0.08408127941516501,No,,,,,,,
1_20_0.75_50_20.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_175_10.csv,0.47604915213101606,0.021481601097991094,0.04512475445409264,No,,,,,,,
1_20_0.75_50_4.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_200_10.csv,0.4760490013902826,-0.023228286637982,-0.04879389846453767,No,,,,,,,
1_20_0.75_50_6.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_150_10.csv,0.4760488341283289,0.04002681376896737,0.08408131876272447,No,,,,,,,
1_20_0.75_50_8.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_100_10.csv,0.47604888824738056,0.04002680258596016,0.08408128571273983,No,,,,,,,
3_20_0.75_50_10.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_50_10.csv,0.47604888824738056,0.04002680258596016,0.08408128571273983,No,,,,,,,
3_20_0.75_50_12.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_100_1.25_75_10.csv,0.47604888824738056,0.04002680258596016,0.08408128571273983,No,,,,,,,
3_20_0.75_50_14.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_50_4.csv,0.475891688839387,0.08981987109879608,0.1887401549664596,No,,,,,,,
3_20_0.75_50_16.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_75_4.csv,0.475891688839387,0.08981987109879608,0.1887401549664596,No,,,,,,,
3_20_0.75_50_18.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_50_6.csv,0.47437154868722564,0.03217024730933087,0.0678165615082918,No,,,,,,,
3_20_0.75_50_20.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_75_6.csv,0.47437154868722564,0.03217024730933087,0.0678165615082918,No,,,,,,,
3_20_0.75_50_4.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_50_10.csv,0.4743715075836792,0.020478314409276267,0.04316936005197127,No,,,,,,,
3_20_0.75_50_6.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_50_12.csv,0.4743715075836792,-0.00035710821261536447,-0.000752802828387349,No,,,,,,,
3_20_0.75_50_8.csv,0.1857203595,-0.01344195536724742,-0.0723773925671699,No,,,,,,,,,,2_80_0.75_50_14.csv,0.4743715075836792,-0.00035710821261536447,-0.000752802828387349,No,,,,,,,
