Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,Pass7
2_100_0.75_75_4.csv,0.483140125,-0.22537332337360907,18.0,12.0,0.026841118055555554,-0.01878111028113409,-0.6997141565511944,No,,,,,,,,,,,,,,2_120_2_100_12.csv,1.417866921773552,0.09199170366290477,3,4,0.47262230725785065,0.02299792591572619,0.04866026330657116,No,,,,,,,,,,,
2_20_2_50_6.csv,0.47831693799999997,0.0558489822051987,19.0,17.0,0.025174575684210526,0.0032852342473646294,0.13049809810399807,No,,,,,,,,,,,,,,2_120_2_125_12.csv,1.417866921773552,0.09199170366290477,3,4,0.47262230725785065,0.02299792591572619,0.04866026330657116,No,,,,,,,,,,,
1_40_1_125_10.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_120_2_50_12.csv,1.417866921773552,0.09199170366290477,3,4,0.47262230725785065,0.02299792591572619,0.04866026330657116,No,,,,,,,,,,,
1_40_1_125_12.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_120_2_75_12.csv,1.417866921773552,0.09199170366290477,3,4,0.47262230725785065,0.02299792591572619,0.04866026330657116,No,,,,,,,,,,,
1_40_1_125_14.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_120_2_200_12.csv,1.4178668672278725,0.09199166033583221,3,4,0.4726222890759575,0.022997915083958053,0.048660242260097776,No,,,,,,,,,,,
1_40_1_125_16.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_120_2_150_12.csv,1.4178667644924505,0.09199164370496044,3,4,0.4726222548308168,0.02299791092624011,0.048660236988782093,No,,,,,,,,,,,
1_40_1_125_18.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_120_2_225_12.csv,1.4178666791779628,0.0919916592111202,3,4,0.4726222263926543,0.02299791480278005,0.04866024811891389,No,,,,,,,,,,,
1_40_1_125_20.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_10.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
1_40_1_125_4.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_12.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
1_40_1_125_6.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_14.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
1_40_1_125_8.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_16.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
3_40_1_125_10.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_18.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
3_40_1_125_12.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_20.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
3_40_1_125_14.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_40_0.75_75_8.csv,1.4176021303634623,0.3214337345325377,17,14,0.08338836060961542,0.022959552466609835,0.27533281981757046,No,,,,,,,,,,,
3_40_1_125_16.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_100_2_100_4.csv,1.2807886590676816,-0.12237879216450265,13,12,0.09852220454366781,-0.010198232680375221,-0.10351202277304988,No,,,,,,,,,,,
3_40_1_125_18.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_100_2_125_4.csv,1.2807886590676816,-0.12237879216450265,13,12,0.09852220454366781,-0.010198232680375221,-0.10351202277304988,No,,,,,,,,,,,
3_40_1_125_20.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_100_2_50_4.csv,1.2807886590676816,-0.12237879216450265,13,12,0.09852220454366781,-0.010198232680375221,-0.10351202277304988,No,,,,,,,,,,,
3_40_1_125_4.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_100_2_75_4.csv,1.2807886590676816,-0.12237879216450265,13,12,0.09852220454366781,-0.010198232680375221,-0.10351202277304988,No,,,,,,,,,,,
3_40_1_125_6.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_100_2_175_4.csv,1.2807883647545943,-0.12237872417090094,13,12,0.09852218190419956,-0.010198227014241746,-0.10351198904789015,No,,,,,,,,,,,
3_40_1_125_8.csv,0.47699881299999997,-0.0046054756037234535,35.0,29.0,0.013628537514285713,-0.0001588095035766708,-0.01165271793911881,No,,,,,,,,,,,,,,2_100_2_200_4.csv,1.280788305677531,-0.12237878363408586,13,12,0.09852217735981009,-0.010198231969507155,-0.10351204411837629,No,,,,,,,,,,,
1_60_1.5_75_10.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_150_4.csv,1.280788283104988,-0.1223786827585098,13,12,0.0985221756234606,-0.01019822356320915,-0.10351196061874923,No,,,,,,,,,,,
1_60_1.5_75_12.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_225_4.csv,1.2807882776625785,-0.12237873809431409,13,12,0.09852217520481374,-0.010198228174526173,-0.10351200786346314,No,,,,,,,,,,,
1_60_1.5_75_14.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1_50_4.csv,1.4171302804947505,0.011265542105102593,32,25,0.044285321265460954,0.00045062168420410375,0.010175418656284041,No,,,,,,,,,,,
1_60_1.5_75_16.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_10.csv,1.415564932503176,-0.03570379153963923,26,24,0.054444805096276,-0.0014876579808183012,-0.027324149258825363,No,,,,,,,,,,,
1_60_1.5_75_18.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_12.csv,1.415564932503176,-0.03570379153963923,26,24,0.054444805096276,-0.0014876579808183012,-0.027324149258825363,No,,,,,,,,,,,
1_60_1.5_75_20.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_14.csv,1.415564932503176,-0.03570379153963923,26,24,0.054444805096276,-0.0014876579808183012,-0.027324149258825363,No,,,,,,,,,,,
1_60_1.5_75_4.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_16.csv,1.415564932503176,-0.03570379153963923,26,24,0.054444805096276,-0.0014876579808183012,-0.027324149258825363,No,,,,,,,,,,,
1_60_1.5_75_6.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_18.csv,1.415564932503176,-0.03570379153963923,26,24,0.054444805096276,-0.0014876579808183012,-0.027324149258825363,No,,,,,,,,,,,
1_60_1.5_75_8.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_20.csv,1.415564932503176,-0.03570379153963923,26,24,0.054444805096276,-0.0014876579808183012,-0.027324149258825363,No,,,,,,,,,,,
3_60_1.5_75_10.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_20_1.25_50_8.csv,1.4155650447343748,-0.03570388099114009,26,24,0.05444480941286057,-0.0014876617079641703,-0.027324215549788762,No,,,,,,,,,,,
3_60_1.5_75_12.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_150_20.csv,1.3967300352012464,-0.11662199800823961,4,6,0.3491825088003116,-0.019436999668039936,-0.05566429926521735,No,,,,,,,,,,,
3_60_1.5_75_14.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_175_20.csv,1.3967300937432454,-0.11662199725519612,4,6,0.34918252343581135,-0.019436999542532685,-0.055664296572694026,No,,,,,,,,,,,
3_60_1.5_75_16.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_100_20.csv,1.3967299236219173,-0.11662199436211229,4,6,0.3491824809054793,-0.01943699906035205,-0.05566430197170596,No,,,,,,,,,,,
3_60_1.5_75_18.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_125_20.csv,1.3967299236219173,-0.11662199436211229,4,6,0.3491824809054793,-0.01943699906035205,-0.05566430197170596,No,,,,,,,,,,,
3_60_1.5_75_20.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_50_20.csv,1.3967299236219173,-0.11662199436211229,4,6,0.3491824809054793,-0.01943699906035205,-0.05566430197170596,No,,,,,,,,,,,
3_60_1.5_75_4.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_75_20.csv,1.3967299236219173,-0.11662199436211229,4,6,0.3491824809054793,-0.01943699906035205,-0.05566430197170596,No,,,,,,,,,,,
3_60_1.5_75_6.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_225_20.csv,1.3967299211859205,-0.11662202737789076,4,6,0.34918248029648014,-0.019437004562981794,-0.05566431782739623,No,,,,,,,,,,,
3_60_1.5_75_8.csv,0.47251065600000003,-0.04410371275438838,38.0,39.0,0.012434490947368421,-0.001130864429599702,-0.09094577609862131,No,,,,,,,,,,,,,,2_100_2_200_20.csv,1.396729782381653,-0.11662202817514769,4,6,0.3491824455954132,-0.01943700469585795,-0.055664323739742054,No,,,,,,,,,,,
1_60_0.75_125_10.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.75_75_6.csv,1.3965752669008509,0.17157821255482814,16,15,0.08728595418130318,0.01143854750365521,0.1310468289078447,No,,,,,,,,,,,
1_60_0.75_125_12.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.75_100_6.csv,1.3965752209462816,0.17157826608084115,16,15,0.0872859513091426,0.011438551072056076,0.13104687410169713,No,,,,,,,,,,,
1_60_0.75_125_14.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.75_125_6.csv,1.3965751915959572,0.2573349485160509,16,14,0.08728594947474733,0.01838106775114649,0.2105844968377678,No,,,,,,,,,,,
1_60_0.75_125_16.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.75_200_6.csv,1.3965750304975755,-0.009630002290712193,16,11,0.08728593940609847,-0.0008754547537011084,-0.01002973399447589,No,,,,,,,,,,,
1_60_0.75_125_18.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_75_8.csv,1.3958987189329914,-0.1650588565732139,13,16,0.10737682453330703,-0.010316178535825869,-0.09607453545644676,No,,,,,,,,,,,
1_60_0.75_125_20.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_200_8.csv,1.3958985765455787,-0.2692887784518458,13,13,0.10737681358042914,-0.02071452141937275,-0.1929142868805361,No,,,,,,,,,,,
1_60_0.75_125_4.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_100_10.csv,1.3940221868381004,-0.16246618765191903,12,15,0.1161685155698417,-0.010831079176794602,-0.09323592647857196,No,,,,,,,,,,,
1_60_0.75_125_6.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_100_12.csv,1.3940221868381004,-0.10367148684046108,12,14,0.1161685155698417,-0.007405106202890077,-0.06374451947298966,No,,,,,,,,,,,
1_60_0.75_125_8.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_100_14.csv,1.3940221868381004,-0.10367148684046108,12,14,0.1161685155698417,-0.007405106202890077,-0.06374451947298966,No,,,,,,,,,,,
3_60_0.75_125_10.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_100_16.csv,1.3940221868381004,-0.10367148684046108,12,14,0.1161685155698417,-0.007405106202890077,-0.06374451947298966,No,,,,,,,,,,,
3_60_0.75_125_12.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_100_18.csv,1.3940221868381004,-0.10367148684046108,12,14,0.1161685155698417,-0.007405106202890077,-0.06374451947298966,No,,,,,,,,,,,
3_60_0.75_125_14.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_100_20.csv,1.3940221868381004,-0.10367148684046108,12,14,0.1161685155698417,-0.007405106202890077,-0.06374451947298966,No,,,,,,,,,,,
3_60_0.75_125_16.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_125_10.csv,1.3940219876069413,-0.12564612245857792,12,14,0.11616849896724511,-0.008974723032755566,-0.07725608157583305,No,,,,,,,,,,,
3_60_0.75_125_18.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_125_12.csv,1.3940219876069413,-0.06426668297753187,12,13,0.11616849896724511,-0.004943590998271682,-0.04255534884431603,No,,,,,,,,,,,
3_60_0.75_125_20.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_125_14.csv,1.3940219876069413,-0.06426668297753187,12,13,0.11616849896724511,-0.004943590998271682,-0.04255534884431603,No,,,,,,,,,,,
3_60_0.75_125_4.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_125_16.csv,1.3940219876069413,-0.06426668297753187,12,13,0.11616849896724511,-0.004943590998271682,-0.04255534884431603,No,,,,,,,,,,,
3_60_0.75_125_6.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_125_18.csv,1.3940219876069413,-0.06426668297753187,12,13,0.11616849896724511,-0.004943590998271682,-0.04255534884431603,No,,,,,,,,,,,
3_60_0.75_125_8.csv,0.46889271899999996,0.1496029738302488,29.0,19.0,0.01616871444827586,0.007873840727907831,0.4869800102597181,No,,,,,,,,,,,,,,2_40_1.5_125_20.csv,1.3940219876069413,-0.06426668297753187,12,13,0.11616849896724511,-0.004943590998271682,-0.04255534884431603,No,,,,,,,,,,,
2_40_1.25_75_6.csv,0.46873471899999997,-0.051793092391656054,21.0,16.0,0.022320700904761903,-0.0032370682744785034,-0.14502538644688825,No,,,,,,,,,,,,,,2_80_1.75_200_8.csv,1.252588315996193,-0.05455795883874597,8,8,0.15657353949952413,-0.0068197448548432465,-0.043556177350541236,No,,,,,,,,,,,
2_80_1.75_50_6.csv,0.466807,-0.1964036188810116,13.0,11.0,0.03590823076923077,-0.017854874443728328,-0.4972362620279222,No,,,,,,,,,,,,,,2_80_1.75_50_8.csv,1.2525881901679825,0.047071288635396745,8,8,0.1565735237709978,0.005883911079424593,0.037579221171711745,No,,,,,,,,,,,
2_80_1.75_75_6.csv,0.466807,-0.1964036188810116,13.0,11.0,0.03590823076923077,-0.017854874443728328,-0.4972362620279222,No,,,,,,,,,,,,,,2_80_1.75_75_8.csv,1.2525881901679825,0.047071288635396745,8,8,0.1565735237709978,0.005883911079424593,0.037579221171711745,No,,,,,,,,,,,
2_60_1_150_8.csv,0.46086103100000003,-0.12289064612607907,10.0,12.0,0.046086103100000005,-0.010240887177173256,-0.22221204415899626,No,,,,,,,,,,,,,,2_80_1.75_100_8.csv,1.2525880668961726,0.047071303301135,8,8,0.15657350836202158,0.005883912912641875,0.037579236578370465,No,,,,,,,,,,,
2_20_1.25_150_10.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_80_1.75_125_8.csv,1.2525880668961726,0.047071303301135,8,8,0.15657350836202158,0.005883912912641875,0.037579236578370465,No,,,,,,,,,,,
2_20_1.25_150_12.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_80_1.75_225_8.csv,1.2525878535927273,-0.09616543457322048,8,8,0.1565734816990909,-0.01202067932165256,-0.07677340499302669,No,,,,,,,,,,,
2_20_1.25_150_14.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_20_0.75_50_10.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
2_20_1.25_150_16.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_20_0.75_50_12.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
2_20_1.25_150_18.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_20_0.75_50_14.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
2_20_1.25_150_20.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_20_0.75_50_16.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
2_20_1.25_150_6.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_20_0.75_50_18.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
2_20_1.25_150_8.csv,0.46031143799999996,-0.13622681898957067,22.0,24.0,0.02092324718181818,-0.005676117457898778,-0.2712828180336747,No,,,,,,,,,,,,,,2_20_0.75_50_20.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
1_40_1_100_10.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,2_20_0.75_50_8.csv,1.3870088509898555,0.1661345878548578,31,22,0.04474222099967276,0.007551572175220809,0.1687795555628774,No,,,,,,,,,,,
1_40_1_100_12.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_10.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_14.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_12.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_16.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_14.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_18.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_16.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_20.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_18.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_4.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_20.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_6.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_4.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
1_40_1_100_8.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_6.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
3_40_1_100_10.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,1_60_0.75_50_8.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
3_40_1_100_12.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,3_60_0.75_50_10.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
3_40_1_100_14.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,3_60_0.75_50_12.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
3_40_1_100_16.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,3_60_0.75_50_14.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
3_40_1_100_18.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,3_60_0.75_50_16.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
3_40_1_100_20.csv,0.45933156299999994,0.07442067296669577,37.0,32.0,0.012414366567567565,0.002325646030209243,0.18733505391124625,No,,,,,,,,,,,,,,3_60_0.75_50_18.csv,1.3820919053306415,-0.1345129881265425,36,37,0.038391441814740045,-0.0036354861655822296,-0.09469522356376878,No,,,,,,,,,,,
