Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Pass6,Para7,Pass7
,,,,,,,,3_100_2_75_18.csv,0.11407406385311442,-0.0519346332742672,No,1_100_0.75_200_18.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_125_16.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,3_100_2_75_20.csv,0.11407406385311442,-0.0519346332742672,No,1_100_0.75_200_20.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_125_18.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,3_100_2_75_6.csv,0.11407406385311442,-0.0519346332742672,No,1_100_0.75_200_4.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_125_20.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,3_100_2_75_8.csv,0.11407406385311442,-0.0519346332742672,No,1_100_0.75_200_6.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_125_6.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_10.csv,0.11407405133483625,-0.05193463702322643,No,1_100_0.75_200_8.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_125_8.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_12.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_10.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_10.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_14.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_12.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_12.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_16.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_14.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_14.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_18.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_16.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_16.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_20.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_18.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_18.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_6.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_20.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_20.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,1_100_2_125_8.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_4.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_6.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,3_100_2_125_10.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_6.csv,0.16790852513675406,0.11498820925657721,Yes,3_100_0.75_75_8.csv,0.11498824649732081,0.10829027791363507,Yes,,,,,,
,,,,,,,,3_100_2_125_12.csv,0.11407405133483625,-0.05193463702322643,No,3_100_0.75_200_8.csv,0.16790852513675406,0.11498820925657721,Yes,1_100_0.75_200_10.csv,0.11498820925657721,0.10829025876553036,Yes,,,,,,
,,,,,,,,3_100_2_125_14.csv,0.11407405133483625,-0.05193463702322643,No,2_80_1_100_12.csv,0.16719605798165238,0.20900784412779694,Yes,1_100_0.75_200_12.csv,0.11498820925657721,0.10829025876553036,Yes,,,,,,
,,,,,,,,3_100_2_125_16.csv,0.11407405133483625,-0.05193463702322643,No,2_80_1_100_14.csv,0.16719605798165238,0.20900784412779694,Yes,1_100_0.75_200_14.csv,0.11498820925657721,0.10829025876553036,Yes,,,,,,
