AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,isExist4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_0.75_100_10.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_12.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_14.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_16.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_18.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_20.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_4.csv,Y,No,0.13935387530366944,N,,,N,N,N,,,N,,,Y,No,0.4802902001290703,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_100_6.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,N,,,N,,,N,1,0,0.1111111111111111,0.0
2_20_0.75_100_8.csv,Y,No,0.06920716285800198,N,,,N,N,N,,,N,,,Y,No,0.43940305015375186,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_10.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_12.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_14.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_16.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_18.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_20.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_4.csv,Y,No,0.07207708265662588,N,,,N,N,N,,,N,,,Y,No,0.0023842648900297345,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_6.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.1592910334095561,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_150_8.csv,Y,No,0.0055658781122300514,N,,,N,N,N,,,N,,,Y,No,0.12345858427683105,N,,,N,2,0,0.2222222222222222,0.0
2_20_0.75_75_10.csv,Y,No,0.0007981301105577583,N,,,N,N,N,,,Y,Yes,1.5238609481061953,Y,No,0.016240524916265257,N,,,N,3,1,0.3333333333333333,0.3333333333333333
