AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1_50_4.csv,Y,No,0.17486728830749396,N,,,N,,,N,,,N,,,N,,,N,,,1,0,0.14285714285714285,0.0
2_20_1_75_4.csv,Y,No,0.15087885659141392,N,,,N,,,N,,,Y,No,-0.22902948544715646,N,,,N,,,2,0,0.2857142857142857,0.0
2_20_1_150_4.csv,Y,No,0.09366205082989797,N,,,N,,,N,,,Y,No,-0.23044419792633528,N,,,N,,,2,0,0.2857142857142857,0.0
1_20_0.75_50_10.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_12.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_14.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_16.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_18.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_20.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_4.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_6.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
1_20_0.75_50_8.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_10.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_12.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_14.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_16.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_18.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_20.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_4.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_6.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
3_20_0.75_50_8.csv,Y,Yes,0.8918277861889825,Y,No,-0.06069273016843756,N,,,N,,,Y,No,-1.2026763779741052,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_10.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.00772122013246457,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_12.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.00772122013246457,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_14.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.00772122013246457,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_16.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.00772122013246457,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_18.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.00772122013246457,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_20.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.00772122013246457,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_6.csv,Y,Yes,0.6060292068495486,Y,No,0.12630460519991712,N,,,N,,,Y,No,-0.0800754657842449,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_150_8.csv,Y,Yes,0.6288594861447989,Y,No,0.12107651562826395,N,,,N,,,Y,No,-0.07248180810135006,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_20_1_125_4.csv,Y,No,0.1302978033753403,N,,,N,,,N,,,Y,No,-0.24227622982846903,N,,,N,,,2,0,0.2857142857142857,0.0
2_120_2_150_8.csv,Y,No,0.36658720199637956,N,,,N,,,N,,,Y,No,0.2160146645715224,N,,,N,,,2,0,0.2857142857142857,0.0
2_120_2_175_8.csv,Y,No,0.36658720199637956,N,,,N,,,N,,,Y,No,0.2160146645715224,N,,,N,,,2,0,0.2857142857142857,0.0
2_40_0.75_75_10.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.23752450780618023,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_75_12.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.23752450780618023,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_75_14.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.23752450780618023,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_75_16.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.23752450780618023,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_75_18.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.23752450780618023,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_75_20.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.23752450780618023,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_75_6.csv,Y,No,0.49528044263995213,Y,No,0.22116149650123604,N,,,N,,,Y,No,0.1422116730100672,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_0.75_75_8.csv,Y,Yes,0.8984689705236814,Y,No,0.11705924570470422,N,,,N,,,Y,No,0.18799053416669137,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_10.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.02504600948898306,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_12.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.02504600948898306,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_14.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.02504600948898306,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_16.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.02504600948898306,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_18.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.02504600948898306,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_20.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.02504600948898306,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_6.csv,Y,Yes,0.9198307706160773,Y,No,0.07273283287074006,N,,,N,,,Y,No,-0.09637784981208844,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_0.75_125_8.csv,Y,Yes,0.9965821796984461,Y,No,0.06683029298816211,N,,,N,,,Y,No,-0.0918920958347654,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_120_1.25_100_4.csv,Y,No,0.40243063371275334,N,,,Y,No,-0.21221950054212593,N,,,Y,No,0.2070041316114349,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.25_125_4.csv,Y,No,0.40243063371275334,N,,,Y,No,-0.21221950054212593,N,,,Y,No,0.2070041316114349,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.25_150_4.csv,Y,No,0.40243063371275334,N,,,Y,No,-0.21221950054212593,N,,,Y,No,0.2070041316114349,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.25_50_4.csv,Y,No,0.40243063371275334,N,,,Y,No,-0.21221950054212593,N,,,Y,No,0.2070041316114349,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.25_75_4.csv,Y,No,0.40243063371275334,N,,,Y,No,-0.21221950054212593,N,,,Y,No,0.2070041316114349,N,,,N,,,3,0,0.42857142857142855,0.0
2_20_1_50_10.csv,Y,Yes,0.6008984663686486,Y,No,0.007569017988151572,N,,,N,,,Y,No,-0.06585115365797786,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_12.csv,Y,Yes,0.6008984663686486,Y,No,0.007569017988151572,N,,,N,,,Y,No,-0.06585115365797786,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_14.csv,Y,Yes,0.6008984663686486,Y,No,0.007569017988151572,N,,,N,,,Y,No,-0.06585115365797786,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_16.csv,Y,Yes,0.6008984663686486,Y,No,0.007569017988151572,N,,,N,,,Y,No,-0.06585115365797786,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_18.csv,Y,Yes,0.6008984663686486,Y,No,0.007569017988151572,N,,,N,,,Y,No,-0.06585115365797786,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
