AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,Yes,4.611695785529888,Y,Yes,1.7525929684656618,N,,,N,,,N,,,Y,Yes,1.8575032975239962,Y,No,1.4926615658643065,N,,,N,,,4,3,0.4444444444444444,0.75
2_40_1.5_75_4.csv,Y,Yes,4.605253525946517,Y,Yes,1.7648972691764835,N,,,N,,,N,,,Y,Yes,1.8575020266743663,Y,Yes,1.6280130527071155,N,,,N,,,4,4,0.4444444444444444,1.0
2_120_1.75_100_10.csv,Y,Yes,2.941590687569706,Y,No,1.1637110047133226,N,,,Y,No,1.2161166090633921,N,,,N,,,Y,Yes,2.7930358967391853,Y,No,-0.14952317763362508,N,,,5,2,0.5555555555555556,0.4
2_120_1.75_50_10.csv,Y,Yes,2.941590687569706,Y,No,1.1637110047133226,N,,,Y,No,1.2161166090633921,N,,,N,,,Y,Yes,2.7930358967391853,Y,No,-0.14952317763362508,N,,,5,2,0.5555555555555556,0.4
2_120_1.75_75_10.csv,Y,Yes,2.941590687569706,Y,No,1.1637110047133226,N,,,Y,No,1.2161166090633921,N,,,N,,,Y,Yes,2.7930358967391853,Y,No,-0.14952317763362508,N,,,5,2,0.5555555555555556,0.4
2_40_1.5_125_4.csv,Y,Yes,4.446410638063286,Y,Yes,2.5286825086217495,N,,,N,,,N,,,Y,Yes,3.569754903222669,Y,Yes,2.0713053964261556,N,,,N,,,4,4,0.4444444444444444,1.0
2_120_1.75_100_4.csv,Y,Yes,4.756113631772632,Y,No,0.7413898870350922,N,,,N,,,N,,,N,,,Y,Yes,1.6339995521001311,N,,,N,,,3,2,0.3333333333333333,0.6666666666666666
2_120_1.75_50_4.csv,Y,Yes,4.756113631772632,Y,No,0.7413898870350922,N,,,N,,,N,,,N,,,Y,Yes,1.6339995521001311,N,,,N,,,3,2,0.3333333333333333,0.6666666666666666
2_120_1.75_75_4.csv,Y,Yes,4.756113631772632,Y,No,0.7413898870350922,N,,,N,,,N,,,N,,,Y,Yes,1.6339995521001311,N,,,N,,,3,2,0.3333333333333333,0.6666666666666666
2_40_1.5_150_4.csv,Y,Yes,4.484752195635345,Y,No,1.416363394912432,N,,,N,,,N,,,Y,Yes,1.8575015136476156,Y,No,1.1926066214390023,N,,,N,,,4,2,0.4444444444444444,0.5
2_60_1.25_50_4.csv,Y,Yes,2.059101731723747,Y,No,0.8816803057370625,N,,,N,,,N,,,Y,Yes,3.472259424812106,Y,Yes,2.851539368565403,Y,No,0.6419459515438303,N,,,5,3,0.5555555555555556,0.6
2_40_1.75_50_4.csv,Y,Yes,2.434115113256591,Y,No,0.33717770201236136,N,,,N,,,N,,,Y,Yes,2.006947311290893,Y,Yes,2.2285071995875367,Y,No,1.1756853064383739,N,,,5,3,0.5555555555555556,0.6
2_40_1.75_75_4.csv,Y,Yes,2.434115113256591,Y,No,0.31885970368033817,N,,,N,,,N,,,Y,Yes,2.006947134030467,Y,Yes,2.9868273713995768,Y,No,1.3670949859447923,N,,,5,3,0.5555555555555556,0.6
2_120_1.75_100_6.csv,Y,Yes,2.9631555549401187,Y,No,1.3625001304059,N,,,Y,Yes,1.7496707313795234,N,,,N,,,Y,Yes,2.004055560416431,N,,,N,,,4,3,0.4444444444444444,0.75
2_120_1.75_50_6.csv,Y,Yes,2.9631555549401187,Y,No,1.3625001304059,N,,,Y,Yes,1.7496707313795234,N,,,N,,,Y,Yes,2.004055560416431,N,,,N,,,4,3,0.4444444444444444,0.75
2_120_1.75_75_6.csv,Y,Yes,2.9631555549401187,Y,No,1.3625001304059,N,,,Y,Yes,1.7496707313795234,N,,,N,,,Y,Yes,2.004055560416431,N,,,N,,,4,3,0.4444444444444444,0.75
2_40_1.5_50_6.csv,Y,Yes,2.6747326145333488,Y,No,1.4739377414642363,N,,,N,,,N,,,Y,Yes,1.690399349067043,Y,No,1.4897616334408705,N,,,N,,,4,2,0.4444444444444444,0.5
1_40_1.75_150_10.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_12.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_14.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_16.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_18.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_20.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_4.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_6.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
1_40_1.75_150_8.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_10.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_12.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_14.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_16.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_18.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_20.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
3_40_1.75_150_4.csv,Y,Yes,4.670224484985776,Y,Yes,2.3898065929131365,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,2,0.2222222222222222,1.0
