AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
3_20_0.75_225_6.csv,Y,Yes,2.61256649215909,N,,,N,,,N,,,N,,,N,,,Y,No,0.6771599687673012,N,,,N,,,2,1,0.2222222222222222,0.5
3_20_0.75_225_8.csv,Y,Yes,2.61256649215909,N,,,N,,,N,,,N,,,N,,,Y,No,0.6771599687673012,N,,,N,,,2,1,0.2222222222222222,0.5
1_20_1_100_10.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_12.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_14.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_16.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_18.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_20.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_4.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_6.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
1_20_1_100_8.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_10.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_12.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_14.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_16.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_18.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_20.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_4.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_6.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
3_20_1_100_8.csv,Y,Yes,2.514540045193953,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,,,1,1,0.1111111111111111,1.0
2_120_2_150_16.csv,Y,Yes,2.270402481689953,Y,Yes,2.6841555586698638,Y,No,0.750691261001987,N,,,N,,,Y,No,0.7365510607898376,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_2_150_18.csv,Y,Yes,2.270402481689953,Y,Yes,2.6841555586698638,Y,No,0.750691261001987,N,,,N,,,Y,No,0.9127600206552162,Y,No,0.5382846541644389,N,,,N,,,5,2,0.5555555555555556,0.4
2_120_2_175_16.csv,Y,Yes,2.270402481689953,Y,Yes,2.6841555586698638,Y,No,0.750691261001987,N,,,N,,,Y,No,0.7365510607898376,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_2_175_18.csv,Y,Yes,2.270402481689953,Y,Yes,2.6841555586698638,Y,No,0.750691261001987,N,,,N,,,Y,No,0.9127600206552162,Y,No,0.5382846541644389,N,,,N,,,5,2,0.5555555555555556,0.4
