Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window_8_NetProfit,Window_8_MDD,Score_8,Pass8,Para9,Pass9
2_40_1.5_50_6.csv,0.3090229583333333,0.0005473987015643123,930233.5,-780083.187,1.1924798733035633,No,2_100_0.75_175_8.csv,0.45616921438333063,0.11919195834783039,1230610.625,-391028.141,3.14711524815806,Yes,2_120_2_50_18.csv,0.3550944569637787,-0.04885007658236546,896247.562,-831992.125,1.077230823548961,No,2_20_1.25_50_12.csv,0.22721873463692588,-0.027865797309630402,1332182.0,-2591964.625,0.5139661194257232,No,2_20_1_225_18.csv,0.13506757981612597,0.020430843523163076,993948.312,-666104.875,1.4921799093573667,No,3_20_1_50_12.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_100_1.75_100_4.csv,0.31095641547688957,0.0911272077651218,1954726.0,-715286.125,2.732788924152555,Yes,2_100_0.75_150_4.csv,0.3551505261217751,-0.04721539373535853,1349591.812,-806170.875,1.6740766180618964,Yes,,
2_40_1.25_75_8.csv,0.30617347933333333,0.26814292782286914,2461833.5,-1014115.75,2.4275665770894497,Yes,2_100_0.75_200_10.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_2_50_20.csv,0.3550944569637787,-0.04885007658236546,896247.562,-831992.125,1.077230823548961,No,2_20_1.25_50_14.csv,0.22721873463692588,-0.027865797309630402,1332182.0,-2591964.625,0.5139661194257232,No,2_20_1_225_20.csv,0.13506757981612597,0.020430843523163076,993948.312,-666104.875,1.4921799093573667,No,3_20_1_50_14.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_100_1.75_50_4.csv,0.31095641547688957,0.0911272077651218,1954726.0,-715286.125,2.732788924152555,Yes,2_100_0.75_100_4.csv,0.35515051953454685,-0.04557051035120214,1270870.812,-732725.375,1.7344435655718897,Yes,,
2_40_1_50_4.csv,0.300299896,0.07841761541004928,1348091.75,-1020686.281,1.3207699320492778,No,2_100_0.75_200_12.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_2_75_18.csv,0.3550944569637787,-0.04885007658236546,896247.562,-831992.125,1.077230823548961,No,2_20_1.25_50_16.csv,0.22721873463692588,-0.027865797309630402,1332182.0,-2591964.625,0.5139661194257232,No,2_20_1_225_8.csv,0.13506757981612597,0.020430843523163076,993948.312,-666104.875,1.4921799093573667,No,3_20_1_50_16.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_100_1.75_75_4.csv,0.31095641547688957,0.0911272077651218,1954726.0,-715286.125,2.732788924152555,Yes,2_100_0.75_125_4.csv,0.35515051953454685,-0.04557051035120214,1270870.812,-732725.375,1.7344435655718897,Yes,,
1_40_1_50_10.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_200_14.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_2_75_20.csv,0.3550944569637787,-0.04885007658236546,896247.562,-831992.125,1.077230823548961,No,2_20_1.25_50_18.csv,0.22721873463692588,-0.027865797309630402,1332182.0,-2591964.625,0.5139661194257232,No,1_60_1_200_10.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,3_20_1_50_18.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_100_1.75_150_4.csv,0.31095640620325965,0.09112725611791839,1505111.8090000001,-550760.0,2.7327907055704848,Yes,2_100_0.75_75_4.csv,0.35515051953454685,-0.04557051035120214,1270870.812,-732725.375,1.7344435655718897,Yes,,
1_40_1_50_12.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_200_16.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_2_175_18.csv,0.35509444098090087,-0.04885006853947835,584799.187,-542872.625,1.0772309379202902,No,2_20_1.25_50_20.csv,0.22721873463692588,-0.027865797309630402,1332182.0,-2591964.625,0.5139661194257232,No,1_60_1_200_12.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,3_20_1_50_20.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_100_1.75_175_4.csv,0.3109563771864801,0.09112724345114925,1078687.6409999998,-394720.219,2.7327904401066414,Yes,2_40_1.75_50_4.csv,0.3313794690142246,-0.029789049972552807,1424701.875,-787586.25,1.8089471153159415,Yes,,
1_40_1_50_14.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_200_18.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_2_175_20.csv,0.35509444098090087,-0.04885006853947835,584799.187,-542872.625,1.0772309379202902,No,2_20_1.25_50_8.csv,0.22721873463692588,-0.027865797309630402,1332182.0,-2591964.625,0.5139661194257232,No,1_60_1_200_14.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,3_20_1_50_4.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_100_1.75_200_4.csv,0.31095638012503785,0.11155161712044288,1227772.703,-353718.25,3.471047091859128,Yes,2_40_1.75_100_4.csv,0.3313794674628634,-0.02523174603830699,818376.953,-417451.0,1.9604144031275526,Yes,,
1_40_1_50_16.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_200_20.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_1.25_100_14.csv,0.3388468876198351,-0.00024869666537410344,1679391.0,-1042990.25,1.6101694143353689,Yes,2_20_1.5_50_10.csv,0.22697607123671454,-0.07675706220112348,601013.312,-2162725.5,0.2778962526682189,No,1_60_1_200_16.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,3_20_1_50_6.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_80_0.75_100_4.csv,0.27287377676051017,0.1980030141380612,3643821.562,-1523055.0,2.3924425329354486,Yes,2_40_1.75_75_4.csv,0.3313794282296697,-0.016759589874646808,1341011.75,-663002.375,2.0226349113756945,Yes,,
1_40_1_50_18.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_200_8.csv,0.45616921438333063,0.13692607935759615,1300605.875,-363338.633,3.5795969843922437,Yes,2_120_1.25_125_14.csv,0.3388468876198351,-0.00024869666537410344,1679391.0,-1042990.25,1.6101694143353689,Yes,2_20_1.5_50_12.csv,0.22697607123671454,-0.07675706220112348,601013.312,-2162725.5,0.2778962526682189,No,1_60_1_200_18.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,3_20_1_50_8.csv,0.14261824759881392,0.016226025806844444,1067391.125,-566485.0,1.8842354607800735,Yes,2_80_0.75_50_4.csv,0.27287377676051017,0.1980030141380612,3643821.562,-1523055.0,2.3924425329354486,Yes,2_40_1.75_100_18.csv,0.30863596317088143,-0.02946524150987013,1617289.5,-876815.0,1.8445048271300104,Yes,,
1_40_1_50_20.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_225_10.csv,0.4561691682187877,0.13692606673878607,1241089.563,-346712.12,3.5795967069163894,Yes,2_120_1.25_50_14.csv,0.3388468876198351,-0.00024869666537410344,1679391.0,-1042990.25,1.6101694143353689,Yes,2_20_1.5_50_14.csv,0.22697607123671454,-0.07675706220112348,601013.312,-2162725.5,0.2778962526682189,No,1_60_1_200_20.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_80_0.75_75_4.csv,0.27287377676051017,0.1980030141380612,3643821.562,-1523055.0,2.3924425329354486,Yes,2_40_1.75_100_20.csv,0.30863596317088143,-0.02946524150987013,1617289.5,-876815.0,1.8445048271300104,Yes,,
1_40_1_50_4.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_225_12.csv,0.4561691682187877,0.13692606673878607,1241089.563,-346712.12,3.5795967069163894,Yes,2_120_1.25_75_14.csv,0.3388468876198351,-0.00024869666537410344,1679391.0,-1042990.25,1.6101694143353689,Yes,2_20_1.5_50_16.csv,0.22697607123671454,-0.07675706220112348,601013.312,-2162725.5,0.2778962526682189,No,1_60_1_200_4.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_80_0.75_175_4.csv,0.27287372234178164,0.14250977356761005,2895961.375,-1289667.5,2.245510083025276,Yes,2_40_1.75_75_16.csv,0.3086359554390631,-0.021109492228908115,2510212.5,-1314365.5,1.909828354441744,Yes,,
1_40_1_50_6.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_225_14.csv,0.4561691682187877,0.13692606673878607,1241089.563,-346712.12,3.5795967069163894,Yes,2_120_1.25_150_16.csv,0.3388468794473939,-0.0002486931800929653,1127958.703,-700521.75,1.6101694244325746,Yes,2_20_1.5_50_18.csv,0.22697607123671454,-0.07675706220112348,601013.312,-2162725.5,0.2778962526682189,No,1_60_1_200_6.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_80_0.75_150_4.csv,0.2728737058541023,0.19800300374358526,2876414.937,-1202292.25,2.3924423841208324,Yes,2_40_1.75_50_18.csv,0.30863593557445324,-0.03395986178455617,2601275.0,-1638828.0,1.5872776154666628,Yes,,
1_40_1_50_8.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_225_16.csv,0.4561691682187877,0.13692606673878607,1241089.563,-346712.12,3.5795967069163894,Yes,2_120_1.25_150_18.csv,0.3388468794473939,-0.0002486931800929653,1127958.703,-700521.75,1.6101694244325746,Yes,2_20_1.5_50_20.csv,0.22697607123671454,-0.07675706220112348,601013.312,-2162725.5,0.2778962526682189,No,1_60_1_200_8.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_80_0.75_125_4.csv,0.2728736518626844,0.1980029682686945,3930361.625,-1642824.0,2.392442297531568,Yes,2_40_1.75_50_20.csv,0.30863593557445324,-0.03395986178455617,2601275.0,-1638828.0,1.5872776154666628,Yes,,
3_40_1_50_10.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_225_18.csv,0.4561691682187877,0.13692606673878607,1241089.563,-346712.12,3.5795967069163894,Yes,2_120_1.25_150_20.csv,0.3388468794473939,-0.0002486931800929653,1127958.703,-700521.75,1.6101694244325746,Yes,2_20_1.5_50_8.csv,0.22697591229869635,-0.07675706066948133,603005.25,-2169896.5,0.277895858166507,No,3_60_1_200_10.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_80_0.75_200_4.csv,0.27287364486984983,0.1425098260602377,2750195.562,-1224752.5,2.245511286566061,Yes,2_40_1.75_100_12.csv,0.30863592908798937,-0.029465238149105538,1909439.75,-1035204.25,1.8445053234663593,Yes,,
3_40_1_50_12.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_0.75_225_20.csv,0.4561691682187877,0.13692606673878607,1241089.563,-346712.12,3.5795967069163894,Yes,2_120_1.25_175_16.csv,0.3388468794473939,-0.0002486931800929653,1127958.703,-700521.75,1.6101694244325746,Yes,2_20_1_200_4.csv,0.2225502841167212,0.06586987283101185,1238606.719,-573257.375,2.1606468106930157,Yes,3_60_1_200_12.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_80_0.75_225_4.csv,0.27287363683892757,0.14250980459809776,2543728.375,-1132806.0,2.2455110363116013,Yes,2_40_1.75_75_18.csv,0.30863592713833116,-0.02110943722548895,2462364.75,-1289310.5,1.9098306808173826,Yes,,
3_40_1_50_14.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_1_200_10.csv,0.4419582159373321,0.11073944099044983,1564666.844,-478914.68700000003,3.2671097514284417,Yes,2_120_1.25_175_18.csv,0.3388468794473939,-0.0002486931800929653,1127958.703,-700521.75,1.6101694244325746,Yes,2_20_1.5_150_8.csv,0.2218935217904141,-0.014857821465579683,960509.0,-1094191.25,0.87782551724847,No,3_60_1_200_14.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_120_1.75_175_6.csv,0.26034816068351935,0.15520187803366808,2925347.0,-1048376.0,2.790360519508268,Yes,2_40_1.75_75_20.csv,0.30863592713833116,-0.02110943722548895,2462364.75,-1289310.5,1.9098306808173826,Yes,,
3_40_1_50_16.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_1_200_12.csv,0.4419582159373321,0.11073944099044983,1564666.844,-478914.68700000003,3.2671097514284417,Yes,2_120_1.25_175_20.csv,0.3388468794473939,-0.0002486931800929653,1127958.703,-700521.75,1.6101694244325746,Yes,2_20_1.5_150_10.csv,0.22189350452806694,-0.014857847293922272,957334.625,-1090575.75,0.8778249699757216,No,3_60_1_200_16.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_120_1.75_100_6.csv,0.2603481583843714,0.15520194046572253,3616054.875,-1295909.25,2.790361188485999,Yes,2_40_1.75_100_14.csv,0.3086359207791343,-0.029465210480052538,1822457.375,-988046.5,1.844505673569007,Yes,,
3_40_1_50_18.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_1_200_14.csv,0.4419582159373321,0.11073944099044983,1564666.844,-478914.68700000003,3.2671097514284417,Yes,2_120_1.25_100_16.csv,0.33884686691937027,-0.000248677646543515,1452564.312,-902118.75,1.6101697387400493,Yes,2_20_1.5_150_12.csv,0.22189350452806694,-0.014857847293922272,957334.625,-1090575.75,0.8778249699757216,No,3_60_1_200_18.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_120_1.75_125_6.csv,0.2603481583843714,0.15520194046572253,3616054.875,-1295909.25,2.790361188485999,Yes,2_40_1.75_100_16.csv,0.3086359122624709,-0.029465228337373313,1648716.75,-893853.0,1.8445054723763303,Yes,,
3_40_1_50_20.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_1_200_16.csv,0.4419582159373321,0.11073944099044983,1564666.844,-478914.68700000003,3.2671097514284417,Yes,2_120_1.25_100_18.csv,0.33884686691937027,-0.000248677646543515,1452564.312,-902118.75,1.6101697387400493,Yes,2_20_1.5_150_14.csv,0.22189350452806694,-0.014857847293922272,957334.625,-1090575.75,0.8778249699757216,No,3_60_1_200_20.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_120_1.75_50_6.csv,0.2603481583843714,0.15520194046572253,3616054.875,-1295909.25,2.790361188485999,Yes,2_40_1.75_50_14.csv,0.3086359071226783,-0.03395988323600667,2931269.5,-1846729.0,1.5872764764077458,Yes,,
3_40_1_50_4.csv,0.29447254166666664,0.13370496714273164,1638884.5,-936150.437,1.7506636062169567,Yes,2_100_1_200_18.csv,0.4419582159373321,0.11073944099044983,1564666.844,-478914.68700000003,3.2671097514284417,Yes,2_120_1.25_100_20.csv,0.33884686691937027,-0.000248677646543515,1452564.312,-902118.75,1.6101697387400493,Yes,2_20_1.5_150_16.csv,0.22189350452806694,-0.014857847293922272,957334.625,-1090575.75,0.8778249699757216,No,3_60_1_200_4.csv,0.10888257160051318,0.016376135690573838,444028.375,-284543.532,1.560493650581381,Yes,,,,,,,,2_120_1.75_75_6.csv,0.2603481583843714,0.15520194046572253,3616054.875,-1295909.25,2.790361188485999,Yes,2_40_1.75_100_10.csv,0.30863590198369545,-0.029465217618706914,1903606.5,-1032041.5,1.8445057684211341,Yes,,
