Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window8_GrossProfit,Window8_GrossLoss,Score_8,Pass8,Para9,InSample9_Annual_RateOfReturn,OutSample9_Annual_RateOfReturn,Window9_GrossProfit,Window9_GrossLoss,Score_9,Pass9
2_40_1.75_50_6.csv,1.06134025,0.1863574051347618,26300271.548,-20777081.048,1.2658309166355042,No,2_100_1_100_4.csv,0.403744727118613,-0.132886417331191,5583385.352000001,-5355845.18,1.0424844565802034,No,2_20_1.75_200_4.csv,0.12855831861438438,-0.07129063871071287,4003261.9839999997,-3877624.296,1.0324006861958241,No,2_20_1_225_4.csv,0.1358025674044172,0.03875152911294244,6374706.465,-5533135.903,1.1520964922520176,No,2_20_1.75_75_4.csv,0.2821447183404747,-0.06518540193817363,11651314.625,-10190668.125,1.1433317700158154,No,2_60_1.5_225_6.csv,0.12064818108792455,0.41525606061240206,8236734.944,-6160153.159,1.337099051176367,No,2_40_1_75_10.csv,0.623929135395239,0.4718138818480413,34284356.518,-27102661.424000002,1.2649811758944252,No,2_80_1.5_50_14.csv,0.7593743847894412,0.03589852609278953,28421799.437,-22984966.812,1.2365386328146246,No,2_20_1_200_8.csv,0.11425421557974189,-0.01600494840133896,12825222.5,-11315494.5,1.133421301207826,No
2_40_1_75_6.csv,1.0523885000000002,-0.01420595355176502,21374861.101,-18394865.101,1.1620015142072446,No,2_100_1_125_4.csv,0.403744727118613,-0.132886417331191,5583385.352000001,-5355845.18,1.0424844565802034,No,2_20_1.75_225_4.csv,0.12855831450774627,-0.05109262005897454,3772423.499,-3540325.2169999997,1.0655584636364779,No,1_20_1.75_50_10.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_20_1.75_100_4.csv,0.2570801452488384,-0.057736812107227746,11739776.0,-10224512.25,1.1481991231415465,No,2_60_1.5_200_6.csv,0.10767727285946435,0.4152559981441287,9140126.031,-6772778.344,1.3495386334468236,No,2_40_1_75_12.csv,0.623929135395239,0.4718138818480413,34284356.518,-27102661.424000002,1.2649811758944252,No,2_80_1.5_75_14.csv,0.7593743847894412,0.03589852609278953,28421799.437,-22984966.812,1.2365386328146246,No,2_20_1_200_6.csv,0.1142542128476329,-0.0160048734003781,15698408.0,-13850459.0,1.133421498883178,No
1_60_1_50_10.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_100_1_50_4.csv,0.403744727118613,-0.132886417331191,5583385.352000001,-5355845.18,1.0424844565802034,No,2_20_1.75_175_4.csv,0.12663593171506995,-0.04279653151508237,5378770.625,-5026217.125,1.0701429109073755,No,1_20_1.75_50_12.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_200_6.csv,0.2211166385316995,-0.03163985259117765,5947913.659,-5577340.948,1.0664425421459818,No,2_60_1.5_175_6.csv,0.10428298930668092,0.35926727020865346,9066939.468,-6974174.171,1.300073563648888,No,2_40_1_75_14.csv,0.623929135395239,0.4718138818480413,34284356.518,-27102661.424000002,1.2649811758944252,No,2_80_1.5_100_10.csv,0.7593743050391246,0.03589858627406986,21127087.062,-17085666.312,1.236538667921984,No,2_20_1_200_10.csv,0.11425420348348012,-0.016004925142443407,13294736.5,-11729738.5,1.1334213887206437,No
1_60_1_50_12.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_100_1_75_4.csv,0.403744727118613,-0.132886417331191,5583385.352000001,-5355845.18,1.0424844565802034,No,2_20_0.75_150_4.csv,0.11241372425883384,-0.14376235045738084,3771585.2,-4097268.755,0.9205120350959258,No,1_20_1.75_50_14.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_175_6.csv,0.22111663089834804,-0.0316398506294608,5547573.177,-5201942.857,1.0664425445456216,No,,,,,,,,2_40_1_75_16.csv,0.623929135395239,0.4718138818480413,34284356.518,-27102661.424000002,1.2649811758944252,No,2_80_1.5_100_14.csv,0.759374281609883,0.035898571190185025,23900154.0,-19328271.313,1.2365386232924511,No,2_20_1_200_12.csv,0.11425420348348012,-0.016004925142443407,13294736.5,-11729738.5,1.1334213887206437,No
1_60_1_50_14.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_100_10.csv,0.3746444068810974,-0.10867342123192791,5781413.914,-5517180.32,1.0478928689428806,No,,,,,,,,1_20_1.75_50_16.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_100_6.csv,0.22111659263360167,-0.03163984698603284,6159166.165,-5775431.775,1.066442545761005,No,,,,,,,,2_40_1_75_18.csv,0.623929135395239,0.4718138818480413,34284356.518,-27102661.424000002,1.2649811758944252,No,2_80_1.5_125_14.csv,0.7593742774609611,0.035898547869184054,16893280.514000002,-13661749.655,1.2365385796553015,No,2_20_1_200_14.csv,0.11425420348348012,-0.016004925142443407,13294736.5,-11729738.5,1.1334213887206437,No
1_60_1_50_16.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_125_10.csv,0.3746444068810974,-0.10867342123192791,5781413.914,-5517180.32,1.0478928689428806,No,,,,,,,,1_20_1.75_50_18.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_125_6.csv,0.22111659263360167,-0.03163984698603284,6159166.165,-5775431.775,1.066442545761005,No,,,,,,,,2_40_1_75_20.csv,0.623929135395239,0.4718138818480413,34284356.518,-27102661.424000002,1.2649811758944252,No,2_80_1.5_100_12.csv,0.7593742573244668,0.03589853972835715,21647586.999,-17506600.562,1.236538579967859,No,2_20_1_200_16.csv,0.11425420348348012,-0.016004925142443407,13294736.5,-11729738.5,1.1334213887206437,No
1_60_1_50_18.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_150_10.csv,0.3746444068810974,-0.10867342123192791,5781413.914,-5517180.32,1.0478928689428806,No,,,,,,,,1_20_1.75_50_20.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_150_6.csv,0.22111659263360167,-0.03163984698603284,6159166.165,-5775431.775,1.066442545761005,No,,,,,,,,2_40_1_75_8.csv,0.6239290601528817,0.40771592719807226,33219169.516999997,-26523459.564,1.2524448191550401,No,2_80_1.5_50_16.csv,0.7593742570602806,0.03589855291378928,31736526.25,-25665617.375,1.2365385872585113,No,2_20_1_200_18.csv,0.11425420348348012,-0.016004925142443407,13294736.5,-11729738.5,1.1334213887206437,No
1_60_1_50_20.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_50_10.csv,0.3746444068810974,-0.10867342123192791,5781413.914,-5517180.32,1.0478928689428806,No,,,,,,,,1_20_1.75_50_4.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_75_6.csv,0.22111659263360167,-0.03163984698603284,6159166.165,-5775431.775,1.066442545761005,No,,,,,,,,2_40_1_75_4.csv,0.5804668789037419,0.15945987948215418,30682143.437,-24907821.625,1.2318276523308769,No,2_80_1.5_75_16.csv,0.7593742570602806,0.03589855291378928,31736526.25,-25665617.375,1.2365385872585113,No,2_20_1_200_20.csv,0.11425420348348012,-0.016004925142443407,13294736.5,-11729738.5,1.1334213887206437,No
1_60_1_50_4.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_75_10.csv,0.3746444068810974,-0.10867342123192791,5781413.914,-5517180.32,1.0478928689428806,No,,,,,,,,1_20_1.75_50_6.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_50_6.csv,0.22111657136056595,-0.031639850585177466,5975701.489,-5603397.528,1.0664425393950026,No,,,,,,,,2_40_0.75_75_10.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_125_10.csv,0.7593742548920097,0.03589856666107985,14933201.899,-12076615.712000001,1.2365386342600548,No,2_20_1_200_4.csv,0.1142541271759076,-0.016004971604505154,13105804.5,-11563049.0,1.13342116772142,No
1_60_1_50_6.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_0.75_100_6.csv,0.3695694108919405,-0.10870023807817888,8118330.726,-7769392.991,1.0449118400117237,No,,,,,,,,1_20_1.75_50_8.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_200_12.csv,0.20070014357954574,-0.03366450539135532,6578078.042,-6232591.728999999,1.0554322067002186,No,,,,,,,,2_40_0.75_75_12.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_50_18.csv,0.7593742270957462,0.03589856571317187,30957997.5,-25036014.0,1.2365385919659575,No,2_20_1_175_8.csv,0.10861566638572814,-0.027528278373144054,11976982.5,-10839922.5,1.104895583893704,No
1_60_1_50_8.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_0.75_125_6.csv,0.3695694108919405,-0.10870023807817888,8118330.726,-7769392.991,1.0449118400117237,No,,,,,,,,3_20_1.75_50_10.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_175_12.csv,0.2007001389396053,-0.033664517108488376,5724193.183999999,-5423553.691000001,1.0554321963289288,No,,,,,,,,2_40_0.75_75_14.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_50_20.csv,0.7593742270957462,0.03589856571317187,30957997.5,-25036014.0,1.2365385919659575,No,2_20_1_175_10.csv,0.10861560886134118,-0.02752829862729879,12415441.5,-11236756.0,1.1048955321268878,No
1_60_1_75_10.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_0.75_150_6.csv,0.3695694108919405,-0.10870023807817888,8118330.726,-7769392.991,1.0449118400117237,No,,,,,,,,3_20_1.75_50_12.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_200_14.csv,0.20070012512733987,-0.0336645034160562,5404128.289,-5120298.828,1.0554322063095025,No,,,,,,,,2_40_0.75_75_16.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_75_18.csv,0.7593742270957462,0.03589856571317187,30957997.5,-25036014.0,1.2365385919659575,No,2_20_1_175_12.csv,0.10861560886134118,-0.02752829862729879,12415441.5,-11236756.0,1.1048955321268878,No
1_60_1_75_12.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_0.75_75_6.csv,0.3695694108919405,-0.10870023807817888,8118330.726,-7769392.991,1.0449118400117237,No,,,,,,,,3_20_1.75_50_14.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_200_16.csv,0.20070012512733987,-0.0336645034160562,5404128.289,-5120298.828,1.0554322063095025,No,,,,,,,,2_40_0.75_75_18.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_75_20.csv,0.7593742270957462,0.03589856571317187,30957997.5,-25036014.0,1.2365385919659575,No,2_20_1_175_14.csv,0.10861560886134118,-0.02752829862729879,12415441.5,-11236756.0,1.1048955321268878,No
1_60_1_75_14.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_0.75_50_6.csv,0.36956938325005345,-0.10555849384816614,7196962.102999999,-6874731.712,1.046871704162293,No,,,,,,,,3_20_1.75_50_16.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_200_18.csv,0.20070012512733987,-0.0336645034160562,5404128.289,-5120298.828,1.0554322063095025,No,,,,,,,,2_40_0.75_75_20.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_100_16.csv,0.7593742201415397,0.03589855259310037,26687532.5,-21582450.063,1.2365385960397484,No,2_20_1_175_16.csv,0.10861560886134118,-0.02752829862729879,12415441.5,-11236756.0,1.1048955321268878,No
1_60_1_75_16.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_100_12.csv,0.3483146248817085,-0.10867341596674221,5632695.739,-5401063.41,1.0428864302113423,No,,,,,,,,3_20_1.75_50_18.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_200_20.csv,0.20070012512733987,-0.0336645034160562,5404128.289,-5120298.828,1.0554322063095025,No,,,,,,,,2_40_0.75_75_8.csv,0.5753236329957181,0.47063891560180293,18833823.609,-14929195.578,1.2615430959156266,No,2_80_1.5_50_12.csv,0.759374218642112,0.035898552604956835,25743071.187,-20818654.062,1.2365386883481806,No,2_20_1_175_18.csv,0.10861560886134118,-0.02752829862729879,12415441.5,-11236756.0,1.1048955321268878,No
1_60_1_75_18.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_125_12.csv,0.3483146248817085,-0.10867341596674221,5632695.739,-5401063.41,1.0428864302113423,No,,,,,,,,3_20_1.75_50_20.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_100_18.csv,0.2007001181953691,-0.033664497004964655,4320965.977,-4094025.102,1.055432213859445,No,,,,,,,,2_40_1_50_4.csv,0.5677264843474851,0.15945976560244035,22212022.656999998,-18115929.032,1.226104530314987,No,2_80_1.5_75_12.csv,0.759374218642112,0.035898552604956835,25743071.187,-20818654.062,1.2365386883481806,No,2_20_1_175_20.csv,0.10861560886134118,-0.02752829862729879,12415441.5,-11236756.0,1.1048955321268878,No
1_60_1_75_20.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_150_12.csv,0.3483146248817085,-0.10867341596674221,5632695.739,-5401063.41,1.0428864302113423,No,,,,,,,,3_20_1.75_50_4.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_125_18.csv,0.2007001181953691,-0.033664497004964655,4320965.977,-4094025.102,1.055432213859445,No,,,,,,,,2_40_1_75_6.csv,0.5591840888001505,0.2199788809702921,35313989.625,-28609505.063,1.234344653891645,No,2_80_1.5_50_10.csv,0.7593742146471427,0.035898555279843765,25124100.25,-20318087.375,1.2365386459019496,No,2_20_1_175_6.csv,0.10861560795918726,-0.02752831344314636,14660136.0,-13268346.0,1.1048955159897096,No
1_60_1_75_4.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_50_12.csv,0.3483146248817085,-0.10867341596674221,5632695.739,-5401063.41,1.0428864302113423,No,,,,,,,,3_20_1.75_50_6.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_150_18.csv,0.2007001181953691,-0.033664497004964655,4320965.977,-4094025.102,1.055432213859445,No,,,,,,,,2_40_0.75_75_6.csv,0.5555247498837009,0.05096581041017363,10581674.502999999,-8887087.877999999,1.1906796296225395,No,2_80_1.5_75_10.csv,0.7593742146471427,0.035898555279843765,25124100.25,-20318087.375,1.2365386459019496,No,2_20_1_175_4.csv,0.10861557228373078,-0.02752835228792156,12884889.5,-11661637.5,1.1048953888336865,No
1_60_1_75_6.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_75_12.csv,0.3483146248817085,-0.10867341596674221,5632695.739,-5401063.41,1.0428864302113423,No,,,,,,,,3_20_1.75_50_8.csv,0.13647164245780014,-0.011188952127238331,4888559.813,-4190519.063,1.1665762020183417,No,2_120_1_50_18.csv,0.2007001181953691,-0.033664497004964655,4320965.977,-4094025.102,1.055432213859445,No,,,,,,,,2_40_1.5_100_6.csv,0.551153194759662,0.2956020935741489,52783120.375,-38870000.625,1.357939787144009,No,2_80_1.5_125_16.csv,0.7593742032391644,0.03589857317623521,18863473.125,-15255061.594,1.236538640553194,No,1_100_1.75_100_4.csv,0.10607874047774343,-0.014365278970769673,2566302.499,-2024255.499,1.2677759799925334,No
1_60_1_75_8.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_100_20.csv,0.3483146148574909,-0.1086734196831016,5305887.287,-5087694.256,1.042886427529068,No,,,,,,,,2_20_1_225_6.csv,0.11960705798734217,-0.022024592332724274,10574575.687,-9935029.437,1.0643728590896977,No,2_120_1_75_18.csv,0.2007001181953691,-0.033664497004964655,4320965.977,-4094025.102,1.055432213859445,No,,,,,,,,2_40_1_50_6.csv,0.5481366357398647,0.21997884041406318,29818342.941,-24234069.254,1.2304307059813437,No,2_80_1.5_125_12.csv,0.7593741342369975,0.03589855845755276,15301105.070999999,-12374142.750999998,1.2365385933311188,No,1_100_1.75_50_4.csv,0.10607874047774343,-0.014365278970769673,2566302.499,-2024255.499,1.2677759799925334,No
3_60_1_50_10.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_125_20.csv,0.3483146148574909,-0.1086734196831016,5305887.287,-5087694.256,1.042886427529068,No,,,,,,,,1_20_1_50_10.csv,0.11354543826541821,-0.11052510256815726,23105823.0,-23658083.75,0.9766565730413395,No,2_120_1_100_12.csv,0.2007001046054829,-0.03366449863579997,5922700.485,-5611635.164,1.0554322068183548,No,,,,,,,,2_40_1_50_8.csv,0.5453314371163196,0.40771586755338474,24584044.04,-19920025.724,1.2341371633060045,No,2_80_1.5_125_18.csv,0.75937412910042,0.035898573711102326,18400736.561,-14880842.999000002,1.236538586035518,No,1_100_1.75_75_4.csv,0.10607874047774343,-0.014365278970769673,2566302.499,-2024255.499,1.2677759799925334,No
3_60_1_50_12.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_150_20.csv,0.3483146148574909,-0.1086734196831016,5305887.287,-5087694.256,1.042886427529068,No,,,,,,,,1_20_1_50_12.csv,0.11354543826541821,-0.11052510256815726,23105823.0,-23658083.75,0.9766565730413395,No,2_120_1_125_12.csv,0.2007001046054829,-0.03366449863579997,5922700.485,-5611635.164,1.0554322068183548,No,,,,,,,,2_40_1_50_10.csv,0.5453314148640612,0.471813684653969,25309901.906999998,-20299501.899,1.2468237906983728,No,2_80_1.5_125_20.csv,0.75937412910042,0.035898573711102326,18400736.561,-14880842.999000002,1.236538586035518,No,3_100_1.75_100_4.csv,0.10607874047774343,-0.014365278970769673,2566302.499,-2024255.499,1.2677759799925334,No
3_60_1_50_14.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_50_20.csv,0.3483146148574909,-0.1086734196831016,5305887.287,-5087694.256,1.042886427529068,No,,,,,,,,1_20_1_50_14.csv,0.11354543826541821,-0.11052510256815726,23105823.0,-23658083.75,0.9766565730413395,No,2_120_1_150_12.csv,0.2007001046054829,-0.03366449863579997,5922700.485,-5611635.164,1.0554322068183548,No,,,,,,,,2_40_1_50_12.csv,0.5453314148640612,0.471813684653969,25309901.906999998,-20299501.899,1.2468237906983728,No,2_80_1.5_100_18.csv,0.7593741008906352,0.035898543067506464,26032860.312,-21053011.437,1.2365385536364681,No,3_100_1.75_50_4.csv,0.10607874047774343,-0.014365278970769673,2566302.499,-2024255.499,1.2677759799925334,No
3_60_1_50_16.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_75_20.csv,0.3483146148574909,-0.1086734196831016,5305887.287,-5087694.256,1.042886427529068,No,,,,,,,,1_20_1_50_16.csv,0.11354543826541821,-0.11052510256815726,23105823.0,-23658083.75,0.9766565730413395,No,2_120_1_50_12.csv,0.2007001046054829,-0.03366449863579997,5922700.485,-5611635.164,1.0554322068183548,No,,,,,,,,2_40_1_50_14.csv,0.5453314148640612,0.471813684653969,25309901.906999998,-20299501.899,1.2468237906983728,No,2_80_1.5_100_20.csv,0.7593741008906352,0.035898543067506464,26032860.312,-21053011.437,1.2365385536364681,No,3_100_1.75_75_4.csv,0.10607874047774343,-0.014365278970769673,2566302.499,-2024255.499,1.2677759799925334,No
3_60_1_50_18.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_100_18.csv,0.3483146063804798,-0.1086734255627011,4770196.575,-4574032.669,1.0428864243426768,No,,,,,,,,1_20_1_50_18.csv,0.11354543826541821,-0.11052510256815726,23105823.0,-23658083.75,0.9766565730413395,No,2_120_1_75_12.csv,0.2007001046054829,-0.03366449863579997,5922700.485,-5611635.164,1.0554322068183548,No,,,,,,,,2_40_1_50_16.csv,0.5453314148640612,0.471813684653969,25309901.906999998,-20299501.899,1.2468237906983728,No,2_80_1.25_100_16.csv,0.7464472465355358,0.038689651252437146,19805170.844,-16277784.282,1.2166994291662037,No,1_100_1.75_200_4.csv,0.10607872163917677,-0.014365259402625397,2184962.687,-1723461.125,1.2677760207675122,No
3_60_1_50_20.csv,1.0027554166666666,0.11475013251261273,22928257.851999998,-18540144.352,1.2366817332534217,No,2_120_1_125_18.csv,0.3483146063804798,-0.1086734255627011,4770196.575,-4574032.669,1.0428864243426768,No,,,,,,,,1_20_1_50_20.csv,0.11354543826541821,-0.11052510256815726,23105823.0,-23658083.75,0.9766565730413395,No,2_120_1_175_18.csv,0.20070008966459954,-0.03366450148928186,3975152.15,-3766373.8060000003,1.0554321888250726,No,,,,,,,,2_40_1_50_18.csv,0.5453314148640612,0.471813684653969,25309901.906999998,-20299501.899,1.2468237906983728,No,2_80_1.25_100_18.csv,0.7464472465355358,0.038689651252437146,19805170.844,-16277784.282,1.2166994291662037,No,3_100_1.75_200_4.csv,0.10607872163917677,-0.014365259402625397,2184962.687,-1723461.125,1.2677760207675122,No
