Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5
3_40_0.75_50_6.csv,0.15259489999999998,0.09886542601722259,No,,2_100_0.75_100_16.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_2_50_14.csv,0.16771039888393574,0.2559402542561744,Yes,,2_60_0.75_100_10.csv,0.4493255420981035,0.060775300320184925,No,,1_120_0.75_225_16.csv,0.1320771715388781,-0.03275430588633873,No,
2_120_1.75_100_4.csv,0.1523220876,0.09407156289021323,No,,2_100_0.75_100_18.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_2_50_16.csv,0.16771036873560477,0.2559402638834912,Yes,,2_60_0.75_100_12.csv,0.44932552472698234,0.06077529575279153,No,,1_120_0.75_225_18.csv,0.1320771715388781,-0.03275430588633873,No,
2_120_1.75_50_4.csv,0.1523220876,0.09407156289021323,No,,2_100_0.75_100_20.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_2_50_18.csv,0.16771036873560477,0.2559402638834912,Yes,,2_60_0.75_100_14.csv,0.44932552472698234,0.06077529575279153,No,,1_120_0.75_225_20.csv,0.1320771715388781,-0.03275430588633873,No,
2_120_1.75_75_4.csv,0.1523220876,0.09407156289021323,No,,2_100_0.75_50_14.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_2_50_20.csv,0.16771036873560477,0.2559402638834912,Yes,,2_60_0.75_100_16.csv,0.44932552472698234,0.06077529575279153,No,,1_120_0.75_225_4.csv,0.1320771715388781,-0.03275430588633873,No,
2_40_1.5_50_6.csv,0.148028325,0.1077838851191207,Yes,,2_100_0.75_50_16.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1.5_50_8.csv,0.16080264146535117,0.2761237516836096,Yes,,2_60_0.75_100_18.csv,0.44932552472698234,0.06077529575279153,No,,1_120_0.75_225_6.csv,0.1320771715388781,-0.03275430588633873,No,
2_40_1.5_75_6.csv,0.14014892499999998,0.11279547627557547,Yes,,2_100_0.75_50_18.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1_125_10.csv,0.1576474745714178,0.33894858602588607,Yes,,2_60_0.75_100_20.csv,0.44932552472698234,0.06077529575279153,No,,1_120_0.75_225_8.csv,0.1320771715388781,-0.03275430588633873,No,
2_40_1.5_100_4.csv,0.13661257499999999,0.14423202995312934,Yes,,2_100_0.75_50_20.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1_125_12.csv,0.1576474745714178,0.33894858602588607,Yes,,2_60_0.75_100_6.csv,0.44932542070987747,0.06077531963754667,No,,3_120_0.75_225_10.csv,0.1320771715388781,-0.03275430588633873,No,
2_60_1_75_4.csv,0.135206175,0.13993759214012094,Yes,,2_100_0.75_75_14.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1_125_14.csv,0.15764745078199183,0.33894854281093006,Yes,,2_20_1.5_50_4.csv,0.438513000693809,0.11929228389749111,Yes,,3_120_0.75_225_12.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_10.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_16.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1_125_16.csv,0.15764745078199183,0.33894854281093006,Yes,,2_60_1.25_200_6.csv,0.4383767608880334,0.018750798844883287,No,,3_120_0.75_225_14.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_12.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_18.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1_125_18.csv,0.15764745078199183,0.33894854281093006,Yes,,2_60_1.25_75_6.csv,0.43837675552461575,0.07294823290870461,No,,3_120_0.75_225_16.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_14.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_20.csv,0.34101331989686406,-0.0040989869243943395,No,,2_40_1_125_20.csv,0.15764745078199183,0.33894854281093006,Yes,,2_60_1.25_100_6.csv,0.43837675562665807,0.07339950774820676,No,,3_120_0.75_225_18.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_16.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_100_10.csv,0.34101331615219777,-0.004098991108941333,No,,2_40_1_125_8.csv,0.15764743582054472,0.33894866731139733,Yes,,2_60_1.25_125_6.csv,0.43837674492419865,0.057530831666758084,No,,3_120_0.75_225_20.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_18.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_100_12.csv,0.34101331615219777,-0.004098991108941333,No,,2_20_1.5_100_4.csv,0.146196469389481,0.4067809169057309,Yes,,2_60_1.25_225_6.csv,0.4383767618798414,0.03840454960785124,No,,3_120_0.75_225_4.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_20.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_50_10.csv,0.34101331615219777,-0.004098991108941333,No,,2_40_1_75_10.csv,0.14141582633465527,0.3505445597627591,Yes,,2_60_1.25_50_6.csv,0.43837672459982824,0.072948247015939,No,,3_120_0.75_225_6.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_4.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_50_12.csv,0.34101331615219777,-0.004098991108941333,No,,2_40_1_75_12.csv,0.14141582633465527,0.3505445597627591,Yes,,2_60_1.25_75_14.csv,0.4383767483987323,0.06633525834299592,No,,3_120_0.75_225_8.csv,0.1320771715388781,-0.03275430588633873,No,
1_120_1.5_100_6.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_10.csv,0.34101331615219777,-0.004098991108941333,No,,2_40_1_75_14.csv,0.14141582434847563,0.3505445853635061,Yes,,2_60_1.25_75_16.csv,0.4383767483987323,0.06633525834299592,No,,1_120_0.75_200_10.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_100_8.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_12.csv,0.34101331615219777,-0.004098991108941333,No,,2_40_1_75_16.csv,0.14141582434847563,0.3505445853635061,Yes,,2_60_1.25_75_18.csv,0.4383767483987323,0.06633525834299592,No,,1_120_0.75_200_12.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_10.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_100_8.csv,0.34101331128474965,-0.004098988426534854,No,,2_40_1_75_18.csv,0.14141582434847563,0.3505445853635061,Yes,,2_60_1.25_75_20.csv,0.4383767483987323,0.06633525834299592,No,,1_120_0.75_200_14.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_12.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_50_8.csv,0.34101331128474965,-0.004098988426534854,No,,2_40_1_75_20.csv,0.14141582434847563,0.3505445853635061,Yes,,2_60_1.25_50_14.csv,0.43837674539736715,0.06633526634517381,No,,1_120_0.75_200_16.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_14.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_8.csv,0.34101331128474965,-0.004098988426534854,No,,2_100_1.5_200_4.csv,0.14137837925493985,0.2002400319850331,Yes,,2_60_1.25_50_16.csv,0.43837674539736715,0.06633526634517381,No,,1_120_0.75_200_18.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_16.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_100_6.csv,0.34085511515945294,-0.04999629317724019,No,,2_40_1.5_125_8.csv,0.1404195553898802,0.27612381458595686,Yes,,2_60_1.25_50_18.csv,0.43837674539736715,0.06633526634517381,No,,1_120_0.75_200_20.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_18.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_75_6.csv,0.34085511515945294,-0.04999629317724019,No,,2_40_1.75_50_14.csv,0.14018706103228543,0.24565469063244705,Yes,,2_60_1.25_50_20.csv,0.43837674539736715,0.06633526634517381,No,,1_120_0.75_200_4.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_20.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_10.csv,0.3293612535286451,0.002406694859693846,No,,2_40_1.75_50_16.csv,0.1401870455395393,0.245654693652412,Yes,,2_60_1.25_50_8.csv,0.43837672048386467,0.06633527533076361,No,,1_120_0.75_200_6.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_4.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_12.csv,0.3293612535286451,0.002406694859693846,No,,2_40_1.75_50_18.csv,0.1401870455395393,0.245654693652412,Yes,,2_60_1.25_200_10.csv,0.4383766937782853,0.01272600604952091,No,,1_120_0.75_200_8.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_6.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_14.csv,0.3293612535286451,0.002406694859693846,No,,2_40_1.75_50_20.csv,0.1401870455395393,0.245654693652412,Yes,,2_60_1.25_200_12.csv,0.4383766937782853,0.01272600604952091,No,,3_120_0.75_200_10.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_125_8.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_16.csv,0.3293612535286451,0.002406694859693846,No,,2_40_1.75_50_12.csv,0.14018703739700666,0.2456546590865149,Yes,,2_60_1.25_200_14.csv,0.4383766937782853,0.01272600604952091,No,,3_120_0.75_200_12.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_10.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_18.csv,0.3293612535286451,0.002406694859693846,No,,2_40_1.5_75_8.csv,0.13835289608366125,0.2761238780469157,Yes,,2_60_1.25_200_16.csv,0.4383766937782853,0.01272600604952091,No,,3_120_0.75_200_14.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_12.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_20.csv,0.3293612535286451,0.002406694859693846,No,,2_40_1_150_14.csv,0.1349212663370609,0.3389486605484766,Yes,,2_60_1.25_200_18.csv,0.4383766937782853,0.01272600604952091,No,,3_120_0.75_200_16.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_14.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_8.csv,0.3293612378129452,0.002406679641913323,No,,2_40_1_150_16.csv,0.1349212663370609,0.3389486605484766,Yes,,2_60_1.25_200_20.csv,0.4383766937782853,0.01272600604952091,No,,3_120_0.75_200_18.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_16.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_8.csv,0.3293612268020714,0.0024066813470428753,No,,2_40_1_150_18.csv,0.1349212663370609,0.3389486605484766,Yes,,2_60_1.25_175_10.csv,0.43837669695978854,0.01272604373416945,No,,3_120_0.75_200_20.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_18.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_10.csv,0.3293612193633076,0.004535025048288969,No,,2_40_1_150_20.csv,0.1349212663370609,0.3389486605484766,Yes,,2_60_1.25_175_12.csv,0.43837669695978854,0.01272604373416945,No,,3_120_0.75_200_4.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_20.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_12.csv,0.3293612193633076,0.004535025048288969,No,,2_40_1_150_8.csv,0.13492126016654063,0.33894863298008243,Yes,,2_60_1.25_175_14.csv,0.43837669695978854,0.01272604373416945,No,,3_120_0.75_200_6.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_4.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_14.csv,0.3293612193633076,0.004535025048288969,No,,2_40_1_150_10.csv,0.1349212421008267,0.3389486588929065,Yes,,2_60_1.25_175_16.csv,0.43837669695978854,0.01272604373416945,No,,3_120_0.75_200_8.csv,0.13207713448492794,-0.03275434944841212,No,
1_120_1.5_50_6.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_16.csv,0.3293612193633076,0.004535025048288969,No,,2_40_1_150_12.csv,0.1349212421008267,0.3389486588929065,Yes,,2_60_1.25_175_18.csv,0.43837669695978854,0.01272604373416945,No,,2_60_1_75_4.csv,0.13142377792731538,0.026993559748843328,No,
1_120_1.5_50_8.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_18.csv,0.3293612193633076,0.004535025048288969,No,,2_40_1_100_6.csv,0.13353856311800488,0.3389485246092177,Yes,,2_60_1.25_175_20.csv,0.43837669695978854,0.01272604373416945,No,,2_60_1_50_4.csv,0.1314237341023589,0.026993577192442587,No,
1_120_1.5_75_10.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_20.csv,0.3293612193633076,0.004535025048288969,No,,2_40_1.5_50_10.csv,0.1334447050450636,0.2761238363616103,Yes,,2_60_1.25_225_10.csv,0.4383766997676588,0.03183847665943976,No,,2_120_1.25_225_4.csv,0.1303827130420856,0.007850167386451227,No,
1_120_1.5_75_12.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_8.csv,0.3293612151645472,0.004535019643902944,No,,2_40_1.5_50_12.csv,0.1334447050450636,0.2761238363616103,Yes,,2_60_1.25_225_12.csv,0.4383766997676588,0.03183847665943976,No,,2_80_1.25_100_6.csv,0.12893897677473398,-0.0007102132489627098,No,
1_120_1.5_75_14.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_10.csv,0.3293611974658507,0.002406682036005822,No,,2_40_1.5_50_14.csv,0.13344469298577516,0.2761238248261849,Yes,,2_60_1.25_225_14.csv,0.4383766997676588,0.03183847665943976,No,,2_80_1.25_50_6.csv,0.12893897677473398,-0.0007102132489627098,No,
1_120_1.5_75_16.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_12.csv,0.3293611974658507,0.002406682036005822,No,,2_40_1.5_50_16.csv,0.13344469298577516,0.2761238248261849,Yes,,2_60_1.25_225_16.csv,0.4383766997676588,0.03183847665943976,No,,2_80_1.25_75_6.csv,0.12893897677473398,-0.0007102132489627098,No,
1_120_1.5_75_18.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_14.csv,0.3293611974658507,0.002406682036005822,No,,2_40_1.5_50_18.csv,0.13344469298577516,0.2761238248261849,Yes,,2_60_1.25_225_18.csv,0.4383766997676588,0.03183847665943976,No,,2_80_1.25_125_6.csv,0.1289389153642369,-0.0007102129530002705,No,
1_120_1.5_75_20.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_16.csv,0.3293611974658507,0.002406682036005822,No,,2_40_1.5_50_20.csv,0.13344469298577516,0.2761238248261849,Yes,,2_60_1.25_225_20.csv,0.4383766997676588,0.03183847665943976,No,,1_120_0.75_175_10.csv,0.1278871941386879,-0.029575634184055087,No,
1_120_1.5_75_4.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_18.csv,0.3293611974658507,0.002406682036005822,No,,2_100_1.5_200_6.csv,0.13240706910726543,0.20357974923207806,Yes,,2_60_1.25_175_6.csv,0.4383766815347504,0.0187508031263776,No,,1_120_0.75_175_12.csv,0.1278871941386879,-0.029575634184055087,No,
1_120_1.5_75_6.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_20.csv,0.3293611974658507,0.002406682036005822,No,,2_40_1_75_8.csv,0.13109493054880814,0.35054458632475366,Yes,,2_60_1.25_200_8.csv,0.4383766974292072,0.012725997543384061,No,,1_120_0.75_175_14.csv,0.1278871941386879,-0.029575634184055087,No,
1_120_1.5_75_8.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_200_6.csv,0.32920645663207965,0.0024066734018506645,No,,2_40_1.25_125_8.csv,0.12732622322999348,0.29420152632897173,Yes,,2_60_1.25_150_10.csv,0.43837665471376985,0.01272600674491587,No,,1_120_0.75_175_16.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_10.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_175_6.csv,0.32920644018077355,0.004535027200504638,No,,2_40_1.25_125_10.csv,0.1273262096411917,0.2942015602592466,Yes,,2_60_1.25_150_12.csv,0.43837665471376985,0.01272600674491587,No,,1_120_0.75_175_18.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_12.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_225_6.csv,0.3292064385993815,0.002406702448479601,No,,2_40_1.25_125_12.csv,0.1273262096411917,0.2942015602592466,Yes,,2_60_1.25_150_14.csv,0.43837665471376985,0.01272600674491587,No,,1_120_0.75_175_20.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_14.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_14.csv,0.32111340508074326,0.0038322246587473296,No,,2_40_1.25_125_14.csv,0.1273261673232649,0.2942015792826766,Yes,,2_60_1.25_150_16.csv,0.43837665471376985,0.01272600674491587,No,,1_120_0.75_175_4.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_16.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_16.csv,0.32111340508074326,0.0038322246587473296,No,,2_40_1.25_125_16.csv,0.1273261673232649,0.2942015792826766,Yes,,2_60_1.25_150_18.csv,0.43837665471376985,0.01272600674491587,No,,1_120_0.75_175_6.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_18.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_18.csv,0.32111340508074326,0.0038322246587473296,No,,2_40_1.25_125_18.csv,0.1273261673232649,0.2942015792826766,Yes,,2_60_1.25_150_20.csv,0.43837665471376985,0.01272600674491587,No,,1_120_0.75_175_8.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_20.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_20.csv,0.32111340508074326,0.0038322246587473296,No,,2_40_1.25_125_20.csv,0.1273261673232649,0.2942015792826766,Yes,,2_60_1.25_100_10.csv,0.43837666576582,0.06677559067756711,No,,3_120_0.75_175_10.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_4.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_10.csv,0.32111339765726044,0.0038322217782453456,No,,2_40_1.25_100_14.csv,0.12620105005024854,0.29420157204689634,Yes,,2_60_1.25_100_12.csv,0.43837666576582,0.06677559067756711,No,,3_120_0.75_175_12.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_6.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_12.csv,0.32111339765726044,0.0038322217782453456,No,,2_40_1.25_100_16.csv,0.12620105005024854,0.29420157204689634,Yes,,2_60_1.25_100_14.csv,0.43837666576582,0.06677559067756711,No,,3_120_0.75_175_14.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_100_8.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_8.csv,0.32111334474388065,0.0033971502691454458,No,,2_40_1.25_100_18.csv,0.12620105005024854,0.29420157204689634,Yes,,2_60_1.25_100_16.csv,0.43837666576582,0.06677559067756711,No,,3_120_0.75_175_16.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_125_10.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_150_6.csv,0.3209609785100286,-0.04538313277763365,No,,2_40_1.25_100_20.csv,0.12620105005024854,0.29420157204689634,Yes,,2_60_1.25_100_18.csv,0.43837666576582,0.06677559067756711,No,,3_120_0.75_175_18.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_125_12.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_50_6.csv,0.3156736336185545,-0.04999625279837931,No,,2_40_1.25_100_10.csv,0.1262010479621617,0.29420161038202103,Yes,,2_60_1.25_100_20.csv,0.43837666576582,0.06677559067756711,No,,3_120_0.75_175_20.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_125_14.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_125_10.csv,0.3043483244473559,-0.004098983128012903,No,,2_40_1.25_100_12.csv,0.1262010479621617,0.29420161038202103,Yes,,2_60_1.25_50_10.csv,0.4383766679011305,0.06633525341210579,No,,3_120_0.75_175_4.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_125_16.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_125_12.csv,0.3043483244473559,-0.004098983128012903,No,,2_40_1.25_100_8.csv,0.1262010230264471,0.2942015641624456,Yes,,2_60_1.25_50_12.csv,0.4383766679011305,0.06633525341210579,No,,3_120_0.75_175_6.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_125_18.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_125_14.csv,0.3043482883391186,-0.0040989858256779135,No,,2_20_1.5_225_4.csv,0.12469455066298024,0.44571033476887845,Yes,,2_60_1.25_225_8.csv,0.4383766790527082,0.031838479526506994,No,,3_120_0.75_175_8.csv,0.1278871941386879,-0.029575634184055087,No,
3_120_1.5_125_20.csv,0.1348063876,0.11093598824755517,Yes,,2_100_0.75_125_16.csv,0.3043482883391186,-0.0040989858256779135,No,,2_20_1.5_75_4.csv,0.12338276318110877,0.400017426163926,Yes,,2_60_1.25_150_6.csv,0.4383766552624535,0.018750813588787524,No,,1_100_0.75_150_10.csv,0.12463691088671738,-0.0028346636447961916,No,
