AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,No,0.4538144092610609,Y,No,0.3694404817525583,N,,,Y,No,0.05490112838705826,N,,,3,0,0.6,0.0
2_40_1.5_75_4.csv,Y,Yes,0.5056764285474816,Y,No,0.10038663245672128,N,,,Y,No,0.07603241271055697,N,,,3,1,0.6,0.3333333333333333
2_40_1.5_125_4.csv,Y,Yes,0.5104420226189399,Y,No,0.26756249432388707,N,,,Y,No,0.004301464478270955,N,,,3,1,0.6,0.3333333333333333
2_40_1.5_150_4.csv,Y,No,0.2748972307452377,N,,,N,,,Y,No,-0.06449248412810712,N,,,2,0,0.4,0.0
2_60_1_50_4.csv,Y,Yes,0.7961260659535488,Y,No,0.24968334014474408,N,,,Y,No,0.35570483835107247,Y,No,0.13692898205341783,4,1,0.8,0.25
2_120_1.75_100_10.csv,Y,Yes,0.6490386810218339,Y,Yes,0.8596967654583718,N,,,Y,No,0.15248184290009062,N,,,3,2,0.6,0.6666666666666666
2_120_1.75_50_10.csv,Y,Yes,0.6490386810218339,Y,Yes,0.8596967654583718,N,,,Y,No,0.15248184290009062,N,,,3,2,0.6,0.6666666666666666
2_120_1.75_75_10.csv,Y,Yes,0.6490386810218339,Y,Yes,0.8596967654583718,N,,,Y,No,0.15248184290009062,N,,,3,2,0.6,0.6666666666666666
2_60_1.25_50_4.csv,Y,Yes,0.5133030725232252,N,,,N,,,Y,No,0.16145105654624692,N,,,2,1,0.4,0.5
2_60_1.5_50_8.csv,Y,Yes,0.7683450722750631,Y,Yes,0.9923901074674877,N,,,Y,No,0.08605569136123126,N,,,3,2,0.6,0.6666666666666666
2_60_1.5_75_8.csv,Y,Yes,0.7683450722750631,Y,Yes,0.9923901074674877,N,,,Y,No,0.08605569136123126,N,,,3,2,0.6,0.6666666666666666
2_60_1.5_50_10.csv,Y,Yes,0.5863818958580808,Y,Yes,1.0242290224873531,N,,,Y,No,0.1193141101999317,N,,,3,2,0.6,0.6666666666666666
2_60_1.5_75_10.csv,Y,Yes,0.5863818958580808,Y,Yes,1.0242290224873531,N,,,Y,No,0.1193141101999317,N,,,3,2,0.6,0.6666666666666666
1_40_0.75_50_6.csv,Y,No,0.46948890858055153,N,,,N,,,Y,No,0.20598929914119424,N,,,2,0,0.4,0.0
3_40_0.75_50_6.csv,Y,No,0.46948890858055153,N,,,N,,,Y,No,0.20598929914119424,N,,,2,0,0.4,0.0
2_120_1.75_100_4.csv,Y,No,0.3632842376093546,N,,,N,,,Y,No,-0.05607121793123969,N,,,2,0,0.4,0.0
2_120_1.75_50_4.csv,Y,No,0.3632842376093546,N,,,N,,,Y,No,-0.05607121793123969,N,,,2,0,0.4,0.0
2_120_1.75_75_4.csv,Y,No,0.3632842376093546,N,,,N,,,Y,No,-0.05607121793123969,N,,,2,0,0.4,0.0
2_40_1.5_50_6.csv,Y,Yes,0.6472267917890906,Y,Yes,0.5079721167532221,N,,,Y,No,0.04336262914682089,N,,,3,2,0.6,0.6666666666666666
2_40_1.5_75_6.csv,Y,Yes,0.7082467391205919,Y,No,0.29849827174647076,N,,,Y,No,0.06368711816751114,N,,,3,1,0.6,0.3333333333333333
2_40_1.5_100_4.csv,Y,Yes,0.8672430800652281,Y,Yes,0.5638355808038936,N,,,Y,No,-0.06449250466319294,N,,,3,2,0.6,0.6666666666666666
2_60_1_75_4.csv,Y,Yes,1.0349940906184272,Y,No,0.24968350466761008,N,,,Y,No,0.3557049517396893,Y,No,0.1369288479074274,4,1,0.8,0.25
1_120_1.5_100_10.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_12.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_14.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_16.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_18.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_20.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_4.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_6.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_100_8.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_10.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_12.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_14.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_16.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_18.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_20.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_4.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_6.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_125_8.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_10.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_12.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_14.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_16.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_18.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_20.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_4.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_6.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_50_8.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_10.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_12.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_14.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_16.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_18.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_20.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_4.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_6.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
1_120_1.5_75_8.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
3_120_1.5_100_10.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
3_120_1.5_100_12.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
3_120_1.5_100_14.csv,Y,No,0.34745860575453236,Y,Yes,0.6897535464878042,N,,,Y,No,-0.21973782735909472,N,,,3,1,0.6,0.3333333333333333
