Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7
1_20_0.75_50_6.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_60_1_100_16.csv,0.3897731011991079,0.06736646741974883,2758859.297,-1002836.75,2.7510552410449653,Yes,2_120_1_125_4.csv,0.18059653285403293,-0.07168925438738036,863198.25,-5171577.25,0.16691198995432197,No,,,,,,,,2_120_0.75_150_4.csv,0.5220819284337904,0.03365170481925706,7065017.75,-3201289.5,2.2069287235659254,Yes,2_80_1_225_4.csv,0.10137146613630749,0.04512818470985644,1777251.125,-931533.5,1.9078767698638857,Yes,3_20_2_200_12.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
1_20_0.75_50_8.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_60_1_100_18.csv,0.3897731011991079,0.06736646741974883,2758859.297,-1002836.75,2.7510552410449653,Yes,2_120_1_75_4.csv,0.18059653285403293,-0.07168925438738036,863198.25,-5171577.25,0.16691198995432197,No,,,,,,,,2_120_0.75_200_4.csv,0.5160121730364517,0.033651686034627905,5168155.125,-2349219.75,2.1999453754805187,Yes,2_80_1_200_4.csv,0.10137140499595995,0.04512817092360689,2077901.5,-1089117.0,1.9078772069483811,Yes,3_20_2_200_14.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_10.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_60_1_100_20.csv,0.3897731011991079,0.06736646741974883,2758859.297,-1002836.75,2.7510552410449653,Yes,2_120_1_175_4.csv,0.1805964957399227,-0.0716892815679164,470861.75,-2821022.0,0.1669117610568085,No,,,,,,,,2_120_0.75_225_4.csv,0.5160120560644278,0.017348098940391698,4656327.75,-2364036.75,1.9696511697629067,Yes,,,,,,,,3_20_2_200_16.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_12.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_60_1_100_8.csv,0.37891269623204216,0.0673665030377493,2809149.625,-1029018.75,2.7299304555917954,Yes,2_100_0.75_125_4.csv,0.1796020417763305,-0.07666024837380343,526357.375,-3828112.875,0.1374978722381586,No,,,,,,,,2_120_0.75_175_4.csv,0.516011941944092,0.03365167048956314,2915673.2810000004,-1325339.25,2.199944867700855,Yes,,,,,,,,3_20_2_200_18.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_14.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_10.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_0.75_50_4.csv,0.1796020293145971,-0.07666025510974854,537685.0,-3910498.625,0.13749781078109957,No,,,,,,,,2_40_1_75_4.csv,0.4197901665533027,0.12977821645871213,13676754.75,-3038594.0,4.501014202621344,Yes,,,,,,,,3_20_2_200_20.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_16.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_12.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_0.75_100_4.csv,0.1796020136264104,-0.07666026417310937,546219.375,-3972570.375,0.13749772148466974,No,,,,,,,,2_80_2_225_8.csv,0.4403337617594328,0.006064253365758834,3016780.75,-1181482.75,2.553385354123875,Yes,,,,,,,,3_20_2_200_4.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_18.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_14.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_0.75_75_4.csv,0.1796020136264104,-0.07666026417310937,546219.375,-3972570.375,0.13749772148466974,No,,,,,,,,2_80_2_50_8.csv,0.4403337290367029,0.024185742430661336,3933543.0,-1149997.5,3.420479609738282,Yes,,,,,,,,3_20_2_200_6.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_20.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_16.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_1_125_4.csv,0.1765033538221344,-0.03603214968278893,1715831.0,-4501999.5,0.38112643060044765,No,,,,,,,,2_80_2_75_8.csv,0.4403337290367029,0.024185742430661336,3933543.0,-1149997.5,3.420479609738282,Yes,,,,,,,,3_20_2_200_8.csv,0.1151165755329503,-0.006987321880181125,500594.31200000003,-112318.43800000001,4.456920171913359,Yes
3_20_0.75_50_4.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_18.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_1_150_4.csv,0.1765033538221344,-0.03603214968278893,1715831.0,-4501999.5,0.38112643060044765,No,,,,,,,,2_80_2_100_8.csv,0.4403337044480964,0.02418570468617301,3716352.75,-1086500.25,3.420480345034435,Yes,,,,,,,,1_20_2_225_10.csv,0.11374654974772155,-0.006987293115952517,428880.766,-97099.31199999999,4.4169289891569985,Yes
3_20_0.75_50_6.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_20.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_1_175_4.csv,0.1765033343234799,-0.03069507141202233,1246202.5,-2960787.5,0.4209023781679705,No,,,,,,,,2_60_1.5_100_4.csv,0.43850974849271895,0.04494897207610816,6325825.75,-3357474.5,1.8841023960122407,Yes,,,,,,,,1_20_2_225_12.csv,0.11374654974772155,-0.006987293115952517,428880.766,-97099.31199999999,4.4169289891569985,Yes
3_20_0.75_50_8.csv,0.3334655625,0.18707032775178892,3190524.75,-1082171.5,2.9482616664733823,Yes,2_40_0.75_50_8.csv,0.3631043926713931,0.039850469775490706,3420820.875,-1788990.75,1.912151236667937,Yes,2_100_1_100_4.csv,0.1765033315429793,-0.036032158429558696,1890692.0,-4960802.0,0.3811262775656033,No,,,,,,,,2_40_0.75_75_4.csv,0.41103035517144837,0.06656550578471167,9993565.5,-4322216.0,2.3121393053933446,Yes,,,,,,,,1_20_2_225_14.csv,0.11374654974772155,-0.006987293115952517,428880.766,-97099.31199999999,4.4169289891569985,Yes
