AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.75_50_6.csv,Y,No,0.17558686305806437,Y,No,-0.31948461905324016,N,,,N,,,N,,,N,,,Y,Yes,0.6373555324903579,Y,No,0.15876199000884544,N,,,4,1,0.4444444444444444,0.25
2_40_1_75_6.csv,Y,No,-0.008099263847009932,N,,,N,,,N,,,N,,,N,,,Y,No,0.20980938513926986,Y,No,0.16652149565321328,N,,,3,0,0.3333333333333333,0.0
1_60_1_50_10.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_12.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_14.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_16.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_18.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_20.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_4.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_6.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_50_8.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_10.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_12.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_14.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_16.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_18.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_20.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_4.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_6.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
1_60_1_75_8.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_10.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_12.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_14.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_16.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_18.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_20.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_4.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_6.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_50_8.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_10.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_12.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_14.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_16.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_18.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_20.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_4.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_6.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
3_60_1_75_8.csv,Y,No,0.11867314346310331,Y,No,-0.6335317836386211,N,,,N,,,N,,,N,,,Y,Yes,1.027458208912765,Y,No,0.027698665406862576,N,,,4,1,0.4444444444444444,0.25
2_40_1.75_75_4.csv,Y,No,0.11385064608843354,N,,,N,,,N,,,N,,,N,,,Y,Yes,1.1488693473990739,Y,No,0.19406510934120783,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.75_75_6.csv,Y,No,0.18744028271225097,Y,No,-0.33478900809224027,N,,,N,,,N,,,N,,,Y,No,0.41260684002612413,Y,No,0.15876188577276246,N,,,4,0,0.4444444444444444,0.0
2_40_1.75_50_4.csv,Y,No,0.12234935248133531,N,,,N,,,N,,,N,,,N,,,Y,Yes,1.6509075962265798,Y,No,0.19406513743701073,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_10.csv,Y,No,0.025645671797909452,N,,,N,,,N,,,N,,,N,,,Y,No,0.441115422886946,Y,No,0.062111213813717016,N,,,3,0,0.3333333333333333,0.0
2_40_1_75_12.csv,Y,No,0.025645671797909452,N,,,N,,,N,,,N,,,N,,,Y,No,0.441115422886946,Y,No,0.062111213813717016,N,,,3,0,0.3333333333333333,0.0
2_40_1_75_14.csv,Y,No,0.025645671797909452,N,,,N,,,N,,,N,,,N,,,Y,No,0.441115422886946,Y,No,0.062111213813717016,N,,,3,0,0.3333333333333333,0.0
