Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,Pass5
3_20_2_150_6.csv,0.16627675,0.024743025594717652,,3_60_0.75_50_14.csv,0.3713265994426064,-0.0074604960647371,,,,,,2_80_0.75_75_4.csv,0.5373759702098395,0.0253083422374418,,,
3_20_2_150_8.csv,0.16627675,0.024743025594717652,,3_60_0.75_50_16.csv,0.3713265994426064,-0.0074604960647371,,,,,,2_100_1_150_4.csv,0.5071404095998022,0.02969310573159501,,,
2_60_1.5_50_10.csv,0.1653878876,0.1793148725053687,,3_60_0.75_50_18.csv,0.3713265994426064,-0.0074604960647371,,,,,,2_100_1_125_4.csv,0.5071404119194998,0.026217001189596002,,,
2_60_1.5_75_10.csv,0.1653878876,0.1793148725053687,,3_60_0.75_50_20.csv,0.3713265994426064,-0.0074604960647371,,,,,,2_100_1_100_4.csv,0.5071404024995085,0.00840584430827994,,,
1_20_2_175_10.csv,0.16405015,0.02341523551082179,,3_60_0.75_50_6.csv,0.3713265994426064,-0.0074604960647371,,,,,,2_100_1_50_4.csv,0.5071404024995085,0.00840584430827994,,,
1_20_2_175_12.csv,0.16405015,0.02341523551082179,,3_60_0.75_50_8.csv,0.3713265994426064,-0.0074604960647371,,,,,,2_100_1_75_4.csv,0.5071404024995085,0.00840584430827994,,,
1_20_2_175_14.csv,0.16405015,0.02341523551082179,,1_60_0.75_50_4.csv,0.37132656346024406,-0.007460471977666186,,,,,,2_100_1_175_4.csv,0.507140374792705,0.019126423485289493,,,
1_20_2_175_16.csv,0.16405015,0.02341523551082179,,3_60_0.75_50_4.csv,0.37132656346024406,-0.007460471977666186,,,,,,2_100_1_200_4.csv,0.5071403696342174,0.010647202344880084,,,
1_20_2_175_18.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_10.csv,0.3670033785628013,0.019601739670070204,,,,,,2_100_1_225_4.csv,0.5071402726700911,0.007840889188651728,,,
1_20_2_175_20.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_12.csv,0.3670033785628013,0.019601739670070204,,,,,,2_40_0.75_50_4.csv,0.5053298801443337,0.04380717618372923,,,
1_20_2_175_4.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_14.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_10.csv,0.4940644130068664,-0.028710236596775088,,,
1_20_2_175_6.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_16.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_12.csv,0.4940644130068664,-0.028710236596775088,,,
1_20_2_175_8.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_18.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_14.csv,0.4940644130068664,-0.028710236596775088,,,
3_20_2_175_10.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_20.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_16.csv,0.4940644130068664,-0.028710236596775088,,,
3_20_2_175_12.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_4.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_18.csv,0.4940644130068664,-0.028710236596775088,,,
3_20_2_175_14.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_6.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_20.csv,0.4940644130068664,-0.028710236596775088,,,
3_20_2_175_16.csv,0.16405015,0.02341523551082179,,1_60_0.75_100_8.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_8.csv,0.4940644130068664,-0.028710236596775088,,,
3_20_2_175_18.csv,0.16405015,0.02341523551082179,,3_60_0.75_100_10.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_1_50_6.csv,0.49406434818932365,-0.025007831211862896,,,
3_20_2_175_20.csv,0.16405015,0.02341523551082179,,3_60_0.75_100_12.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_10.csv,0.4885047643347833,-0.009817105255136911,,,
3_20_2_175_4.csv,0.16405015,0.02341523551082179,,3_60_0.75_100_14.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_12.csv,0.4885047643347833,-0.009817105255136911,,,
3_20_2_175_6.csv,0.16405015,0.02341523551082179,,3_60_0.75_100_16.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_14.csv,0.4885047643347833,-0.009817105255136911,,,
3_20_2_175_8.csv,0.16405015,0.02341523551082179,,3_60_0.75_100_18.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_16.csv,0.4885047643347833,-0.009817105255136911,,,
2_60_1.25_150_6.csv,0.162845975,0.22156195890005392,,3_60_0.75_100_20.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_18.csv,0.4885047643347833,-0.009817105255136911,,,
2_60_1.25_175_6.csv,0.162845975,0.22156195890005392,,3_60_0.75_100_4.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_20.csv,0.4885047643347833,-0.009817105255136911,,,
2_40_1_50_6.csv,0.16217341259999998,0.24206917026465347,,3_60_0.75_100_6.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_6.csv,0.4885047643347833,-0.009817105255136911,,,
2_40_1_50_8.csv,0.161840675,0.25038493806700973,,3_60_0.75_100_8.csv,0.3670033785628013,0.019601739670070204,,,,,,2_20_0.75_175_8.csv,0.4885047643347833,-0.009817105255136911,,,
2_60_1.25_100_6.csv,0.1587344,0.20655089113282699,,1_60_0.75_75_4.csv,0.3576930586099954,-0.005895120297709935,,,,,,2_20_0.75_225_10.csv,0.48850472727772326,-0.025740944553300338,,,
2_60_1.25_125_6.csv,0.1587344,0.22156194109067878,,3_60_0.75_75_4.csv,0.3576930586099954,-0.005895120297709935,,,,,,2_20_0.75_225_12.csv,0.48850472727772326,-0.025740944553300338,,,
2_40_1_50_10.csv,0.15644451259999997,0.2503849388197875,,1_60_0.75_75_10.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_225_14.csv,0.48850472727772326,-0.025740944553300338,,,
2_40_1_50_12.csv,0.15644451259999997,0.2503849388197875,,1_60_0.75_75_12.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_225_16.csv,0.48850472727772326,-0.025740944553300338,,,
2_40_1_50_14.csv,0.15644451259999997,0.2503849388197875,,1_60_0.75_75_14.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_225_18.csv,0.48850472727772326,-0.025740944553300338,,,
2_40_1_50_16.csv,0.15644451259999997,0.2503849388197875,,1_60_0.75_75_16.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_225_20.csv,0.48850472727772326,-0.025740944553300338,,,
2_40_1_50_18.csv,0.15644451259999997,0.2503849388197875,,1_60_0.75_75_18.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_225_6.csv,0.48850472727772326,-0.025740944553300338,,,
2_40_1_50_20.csv,0.15644451259999997,0.2503849388197875,,1_60_0.75_75_20.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_225_8.csv,0.48850472727772326,-0.025740944553300338,,,
2_20_2_50_4.csv,0.15635548759999998,0.1490944136649237,,1_60_0.75_75_6.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_10.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_10.csv,0.15528685,0.030840882515071978,,1_60_0.75_75_8.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_12.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_12.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_10.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_14.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_14.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_12.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_16.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_16.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_14.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_18.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_18.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_16.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_20.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_20.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_18.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_6.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_4.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_20.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_0.75_200_8.csv,0.48850469354164666,-0.027427519336393168,,,
1_20_2_125_6.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_6.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_1_75_10.csv,0.4862685380863576,-0.023666378750374084,,,
1_20_2_125_8.csv,0.15528685,0.030840882515071978,,3_60_0.75_75_8.csv,0.35769304539060176,-0.005895136338850544,,,,,,2_20_1_75_12.csv,0.4862685380863576,-0.023666378750374084,,,
3_20_2_125_10.csv,0.15528685,0.030840882515071978,,2_40_1.75_50_4.csv,0.35473674805689465,-0.04257778264992493,,,,,,2_20_1_75_14.csv,0.4862685380863576,-0.023666378750374084,,,
3_20_2_125_12.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_12.csv,0.3470192974725142,-0.031523878418592534,,,,,,2_20_1_75_16.csv,0.4862685380863576,-0.023666378750374084,,,
3_20_2_125_14.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_14.csv,0.34701928498562074,-0.0315238776063987,,,,,,2_20_1_75_18.csv,0.4862685380863576,-0.023666378750374084,,,
3_20_2_125_16.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_16.csv,0.34701928498562074,-0.0315238776063987,,,,,,2_20_1_75_20.csv,0.4862685380863576,-0.023666378750374084,,,
3_20_2_125_18.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_18.csv,0.34701928498562074,-0.0315238776063987,,,,,,2_20_1_75_8.csv,0.4862685380863576,-0.023666378750374084,,,
3_20_2_125_20.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_20.csv,0.34701928498562074,-0.0315238776063987,,,,,,2_20_1_75_6.csv,0.48626848302771986,-0.019854944805008358,,,
3_20_2_125_4.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_10.csv,0.34701924854473637,-0.031523903445137356,,,,,,2_80_0.75_225_6.csv,0.47534524467957895,0.028396430315617283,,,
3_20_2_125_6.csv,0.15528685,0.030840882515071978,,2_40_1.25_150_8.csv,0.34701924854473637,-0.02964776218286835,,,,,,2_20_1.25_50_4.csv,0.4631060140924835,-0.027175059016264047,,,
3_20_2_125_8.csv,0.15528685,0.030840882515071978,,1_40_1.25_50_10.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_60_0.75_50_4.csv,0.46850385563446706,0.0004856333949733671,,,
2_60_1.75_125_10.csv,0.15233370000000002,0.1552553729603498,,1_40_1.25_50_12.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_60_0.75_75_4.csv,0.46850384847484994,0.012303095489235047,,,
2_60_1.75_150_10.csv,0.15233370000000002,0.1552553729603498,,1_40_1.25_50_14.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_1_50_4.csv,0.46118045618217274,0.014057670323715455,,,
2_60_1.75_175_10.csv,0.15233370000000002,0.1552553729603498,,1_40_1.25_50_16.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_1.25_50_6.csv,0.4590680091135819,-0.0434149555271692,,,
1_20_1.75_175_10.csv,0.1512786126,0.07578233210090969,,1_40_1.25_50_18.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_1.25_75_4.csv,0.45906677563790854,-0.016916558076864527,,,
1_20_1.75_175_12.csv,0.1512786126,0.07578233210090969,,1_40_1.25_50_20.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_0.75_175_4.csv,0.45826133241667744,0.00803844161276926,,,
1_20_1.75_175_14.csv,0.1512786126,0.07578233210090969,,1_40_1.25_50_4.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_0.75_225_4.csv,0.4582612501253896,-0.00938036262446082,,,
1_20_1.75_175_16.csv,0.1512786126,0.07578233210090969,,1_40_1.25_50_6.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_0.75_200_4.csv,0.45826122277222914,-0.011225299940233545,,,
1_20_1.75_175_18.csv,0.1512786126,0.07578233210090969,,1_40_1.25_50_8.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_6.csv,0.464410023213064,0.022881599433542326,,,
1_20_1.75_175_20.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_10.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_10.csv,0.4644100470349117,0.02946455144848379,,,
1_20_1.75_175_4.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_12.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_12.csv,0.4644100470349117,0.02946455144848379,,,
1_20_1.75_175_6.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_14.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_14.csv,0.4644100470349117,0.02946455144848379,,,
1_20_1.75_175_8.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_16.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_16.csv,0.4644100470349117,0.02946455144848379,,,
3_20_1.75_175_10.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_18.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_18.csv,0.4644100470349117,0.02946455144848379,,,
3_20_1.75_175_12.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_20.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_20.csv,0.4644100470349117,0.02946455144848379,,,
3_20_1.75_175_14.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_4.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_40_0.75_50_8.csv,0.4644099626326339,0.029464598657955657,,,
3_20_1.75_175_16.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_6.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_20_1.25_75_6.csv,0.4550534576300006,-0.03627722860223422,,,
3_20_1.75_175_18.csv,0.1512786126,0.07578233210090969,,3_40_1.25_50_8.csv,0.34379276471400294,-0.07021395507918501,,,,,,2_100_1_100_6.csv,0.4610279962623881,0.018431074235717448,,,
3_20_1.75_175_20.csv,0.1512786126,0.07578233210090969,,1_40_1_150_10.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_50_6.csv,0.4610279962623881,0.018431074235717448,,,
3_20_1.75_175_4.csv,0.1512786126,0.07578233210090969,,1_40_1_150_12.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_75_6.csv,0.4610279962623881,0.018431074235717448,,,
3_20_1.75_175_6.csv,0.1512786126,0.07578233210090969,,1_40_1_150_14.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_150_6.csv,0.46102798494690556,0.04074232197634882,,,
3_20_1.75_175_8.csv,0.1512786126,0.07578233210090969,,1_40_1_150_16.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_200_6.csv,0.4610279838993496,0.02078022542666644,,,
2_60_1.5_175_16.csv,0.15041717500000001,0.16629114997003214,,1_40_1_150_18.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_225_6.csv,0.46102796115361133,0.017838918475200038,,,
2_60_1.25_150_10.csv,0.14829342499999998,0.15476054421641752,,1_40_1_150_20.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_175_6.csv,0.4610279544494143,0.02966732266245144,,,
2_60_1.25_175_10.csv,0.14829342499999998,0.15476054421641752,,1_40_1_150_4.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_100_1_125_6.csv,0.4610279362914315,0.037099030763083185,,,
2_60_1.5_150_10.csv,0.147693925,0.17931479533328054,,1_40_1_150_6.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_20_1_75_4.csv,0.4537539062937407,0.001447762990578471,,,
2_60_1.25_50_10.csv,0.14617607500000002,0.15476055068219258,,1_40_1_150_8.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_60_0.75_125_4.csv,0.458855776730402,0.042598303174235394,,,
2_60_1.25_75_10.csv,0.14617607500000002,0.15476055068219258,,3_40_1_150_10.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_60_0.75_150_4.csv,0.45885566558642943,0.00950991808408908,,,
1_20_1.75_150_10.csv,0.1447465126,0.08528387207824652,,3_40_1_150_12.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_80_0.75_100_6.csv,0.4570533948770785,0.025308304063667082,,,
1_20_1.75_150_12.csv,0.1447465126,0.08528387207824652,,3_40_1_150_14.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_80_0.75_50_6.csv,0.4570533948770785,0.025308304063667082,,,
1_20_1.75_150_14.csv,0.1447465126,0.08528387207824652,,3_40_1_150_16.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_80_0.75_75_6.csv,0.4570533948770785,0.025308304063667082,,,
1_20_1.75_150_16.csv,0.1447465126,0.08528387207824652,,3_40_1_150_18.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_80_0.75_125_6.csv,0.4570532748997452,0.044564060651203885,,,
1_20_1.75_150_18.csv,0.1447465126,0.08528387207824652,,3_40_1_150_20.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_60_0.75_175_4.csv,0.4555586852461563,-0.00199500573915811,,,
1_20_1.75_150_20.csv,0.1447465126,0.08528387207824652,,3_40_1_150_4.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_60_0.75_200_4.csv,0.4555586810420105,-0.008415003153780194,,,
1_20_1.75_150_4.csv,0.1447465126,0.08528387207824652,,3_40_1_150_6.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_20_1.25_50_10.csv,0.43368182026500596,-0.043414940826432345,,,
1_20_1.75_150_6.csv,0.1447465126,0.08528387207824652,,3_40_1_150_8.csv,0.3430773024483918,-0.046004245837053814,,,,,,2_20_1.25_50_12.csv,0.43368182026500596,-0.043414940826432345,,,
1_20_1.75_150_8.csv,0.1447465126,0.08528387207824652,,2_40_1.25_150_4.csv,0.3409706099445825,-0.024967253440834655,,,,,,2_20_1.25_50_14.csv,0.43368182026500596,-0.043414940826432345,,,
3_20_1.75_150_10.csv,0.1447465126,0.08528387207824652,,2_20_2_125_4.csv,0.3389493939921045,-0.07243976437135888,,,,,,2_20_1.25_50_16.csv,0.43368182026500596,-0.043414940826432345,,,
3_20_1.75_150_12.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_8.csv,0.33811661109653846,-0.019402280527495572,,,,,,2_20_1.25_50_18.csv,0.43368182026500596,-0.043414940826432345,,,
3_20_1.75_150_14.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_14.csv,0.33811659146867656,-0.02139120552004693,,,,,,2_20_1.25_50_20.csv,0.43368182026500596,-0.043414940826432345,,,
3_20_1.75_150_16.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_16.csv,0.33811659146867656,-0.02139120552004693,,,,,,2_20_1.25_50_8.csv,0.43368182026500596,-0.043414940826432345,,,
3_20_1.75_150_18.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_18.csv,0.33811659146867656,-0.02139120552004693,,,,,,2_20_1.5_50_6.csv,0.4327836990116597,-0.06503113459453239,,,
3_20_1.75_150_20.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_20.csv,0.33811659146867656,-0.02139120552004693,,,,,,2_100_1.25_225_4.csv,0.43939410665563516,0.007672858121521799,,,
3_20_1.75_150_4.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_10.csv,0.3381165466362534,-0.021391233155825626,,,,,,2_100_1.25_150_4.csv,0.4393940229278904,0.027947183624128964,,,
3_20_1.75_150_6.csv,0.1447465126,0.08528387207824652,,2_40_1.25_50_12.csv,0.3381165431989879,-0.021391221639035504,,,,,,2_100_1.25_175_4.csv,0.43939401599218086,0.012930403425173816,,,
