AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.25_50_8.csv,Y,Yes,1.7514284583743007,N,,,Y,No,0.19032246056873664,N,,,Y,No,0.9289594269422892,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.25_50_6.csv,Y,No,0.9137515456578478,N,,,Y,No,0.22323981565194528,N,,,Y,No,0.9044562836359616,N,,,N,3,0,0.42857142857142855,0.0
2_40_1.25_50_4.csv,Y,No,0.555126480434464,N,,,Y,No,0.2341456026145766,N,,,Y,No,1.101768739920912,N,,,N,3,0,0.42857142857142855,0.0
2_60_1.25_50_4.csv,Y,Yes,2.05485557006006,N,,,Y,No,0.7906564076900622,N,,,Y,Yes,1.5180854774794887,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_40_1.25_50_10.csv,Y,Yes,1.6950748418276524,N,,,Y,No,0.1903224410880653,N,,,Y,No,0.928959482952845,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.25_50_12.csv,Y,Yes,1.5824341884290478,N,,,Y,No,0.1903226015714442,N,,,Y,No,0.9289590320538166,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.25_50_14.csv,Y,Yes,1.5824341884290478,N,,,Y,No,0.1903226015714442,N,,,Y,No,0.9289590320538166,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.25_50_16.csv,Y,Yes,1.5824341884290478,N,,,Y,No,0.1903226015714442,N,,,Y,No,0.9289590320538166,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.25_50_18.csv,Y,Yes,1.5824341884290478,N,,,Y,No,0.1903226015714442,N,,,Y,No,0.9289590320538166,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.25_50_20.csv,Y,Yes,1.5824341884290478,N,,,Y,No,0.1903226015714442,N,,,Y,No,0.9289590320538166,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1.75_50_6.csv,Y,Yes,1.5191623843360553,N,,,Y,No,0.09303063268143144,N,,,Y,Yes,2.613784420212303,Y,No,0.9160399606204813,N,4,2,0.5714285714285714,0.5
2_40_1.25_75_8.csv,Y,No,1.0431436444118987,N,,,Y,No,0.3694138810049539,N,,,Y,No,0.9544357286567641,N,,,N,3,0,0.42857142857142855,0.0
2_80_1.5_50_4.csv,Y,Yes,1.7561706851637253,N,,,N,,,N,,,Y,Yes,1.7991764292062054,N,,,N,2,2,0.2857142857142857,1.0
2_80_1.5_75_4.csv,Y,Yes,1.7561706851637253,N,,,N,,,N,,,Y,Yes,1.7991764292062054,N,,,N,2,2,0.2857142857142857,1.0
2_40_1.25_75_6.csv,Y,No,0.39930429099247755,N,,,Y,No,0.4302670715737672,N,,,Y,No,0.9315864406613097,N,,,N,3,0,0.42857142857142855,0.0
2_40_1.25_75_4.csv,Y,No,0.20511911285665596,N,,,Y,No,0.4569939041845815,N,,,Y,No,1.1195474113004227,N,,,N,3,0,0.42857142857142855,0.0
1_40_1_50_10.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_12.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_14.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_16.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_18.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_20.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_4.csv,Y,Yes,1.6426738846888984,N,,,Y,No,0.2970276655848142,N,,,Y,Yes,1.6783448411086679,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_6.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_40_1_50_8.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_10.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_12.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_14.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_16.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_18.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_20.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_4.csv,Y,Yes,1.6426738846888984,N,,,Y,No,0.2970276655848142,N,,,Y,Yes,1.6783448411086679,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_6.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_40_1_50_8.csv,Y,Yes,1.618220015849867,N,,,Y,No,0.2970285412874915,N,,,Y,Yes,1.67834626264379,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_40_1.5_50_8.csv,Y,Yes,1.8853706503836538,N,,,Y,No,0.2773600211443515,N,,,Y,Yes,1.6738693772880127,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_40_1_50_8.csv,Y,No,1.4203180063602747,N,,,Y,No,0.4132199898056546,N,,,Y,No,1.1317099198210472,N,,,N,3,0,0.42857142857142855,0.0
1_60_1.25_50_10.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_12.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_14.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_16.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_18.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_20.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_4.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_6.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
1_60_1.25_50_8.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_10.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_12.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_14.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_16.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_18.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_20.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_4.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
3_60_1.25_50_6.csv,Y,Yes,2.329103482116233,N,,,Y,No,0.7544111456203264,N,,,Y,Yes,3.9647181545182844,N,,,N,3,2,0.42857142857142855,0.6666666666666666
