AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_2_50_4.csv,Y,Yes,0.6063576788866006,Y,No,0.30412349045713966,N,,,N,,,N,,,N,,,N,2,1,0.2857142857142857,0.5
2_20_2_75_4.csv,Y,No,0.1938262916485252,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_1.75_50_8.csv,Y,No,-0.02144737792331826,N,,,Y,No,0.4103182964151612,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_10.csv,Y,No,-0.0217168926058738,N,,,Y,No,0.4227998119646081,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
1_20_1.25_50_10.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_12.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_14.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_16.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_18.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_20.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_4.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_6.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_8.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_10.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_12.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_14.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_16.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_18.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_20.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_4.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_6.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_8.csv,Y,No,0.09906035627425133,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_1.25_50_4.csv,Y,No,0.2844799874841248,N,,,Y,Yes,1.167391357902462,Y,No,-0.14375150119708313,N,,,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.25_50_10.csv,Y,No,0.10753212124836146,N,,,N,,,Y,No,-0.13898983391933464,N,,,N,,,N,2,0,0.2857142857142857,0.0
