AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_2_50_4.csv,Y,Yes,0.5425305547932742,Y,No,0.4472404271428524,N,,,N,,,N,,,N,,,N,2,1,0.2857142857142857,0.5
2_20_2_75_4.csv,Y,No,0.1938262916485252,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_1.75_50_8.csv,Y,No,-0.02257618728770343,N,,,Y,No,0.38872259660383696,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_10.csv,Y,No,-0.02285988695355137,N,,,Y,No,0.40054719028226027,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
1_20_1.25_50_10.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_12.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_14.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_16.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_18.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_20.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_4.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_6.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_20_1.25_50_8.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_10.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_12.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_14.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_16.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_18.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_20.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_4.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_6.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_20_1.25_50_8.csv,Y,No,0.08104938240620564,N,,,N,,,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_1.25_50_4.csv,Y,No,0.24383998927210696,N,,,Y,Yes,1.167391357902462,Y,No,-0.184823358681964,N,,,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.25_50_10.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743791004982034,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_12.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743791004982034,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_14.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743791004982034,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_16.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743791004982034,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_18.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743791004982034,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_20.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743791004982034,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_8.csv,Y,No,0.09857111114433136,N,,,N,,,Y,No,-0.22743787899358364,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_12.csv,Y,No,-0.026578297203238194,N,,,Y,No,0.4005472477243723,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_14.csv,Y,No,-0.026578297203238194,N,,,Y,No,0.4005472477243723,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_16.csv,Y,No,-0.026578297203238194,N,,,Y,No,0.4005472477243723,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_18.csv,Y,No,-0.026578297203238194,N,,,Y,No,0.4005472477243723,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.75_50_20.csv,Y,No,-0.026578297203238194,N,,,Y,No,0.4005472477243723,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_4.csv,Y,No,0.19598658778237446,N,,,Y,Yes,3.0079501543046003,Y,No,-0.07460719931445191,N,,,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.75_50_4.csv,Y,No,0.15568386043030488,N,,,Y,No,0.1584648802585708,N,,,N,,,N,,,N,2,0,0.2857142857142857,0.0
