Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,Pass3,Para4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,InSample7_RateOfReturn,OutSample7_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample7_AvgTrade,OutSample7_AvgTrade,Score_7,Pass7,Para8,InSample8_RateOfReturn,OutSample8_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample8_AvgTrade,OutSample8_AvgTrade,Score_8,Pass8,Para9,Pass9
2_20_0.75_150_12.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_125_20.csv,0.35189477475235253,-0.15987607900564493,6.0,6.0,0.05864912912539209,-0.02664601316760749,-0.4543292213365726,No,,,,,,,,,,,,,,2_100_0.75_200_6.csv,0.7512107505032734,1.6384792246147715,5.0,5.0,0.15024215010065467,0.3276958449229543,2.1811179133379985,Yes,2_120_1_100_6.csv,1.4322439203102182,0.5087192080315097,5,4,0.28644878406204366,0.12717980200787743,0.4439879276301302,No,2_120_1_100_12.csv,0.6590400900398149,0.12474104379323438,3.0,7.0,0.21968003001327163,0.017820149113319198,0.08111865749582528,No,,
2_20_0.75_150_14.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_50_14.csv,0.35189476942683273,-0.1598760970701982,6.0,6.0,0.05864912823780546,-0.02664601617836637,-0.4543292795474195,No,,,,,,,,,,,,,,2_100_0.75_175_4.csv,0.7361590396389638,1.3960795348269697,7.0,7.0,0.10516557709128053,0.19943993354670994,1.8964373996027437,Yes,2_120_1_125_6.csv,1.4322439203102182,0.5087192080315097,5,4,0.28644878406204366,0.12717980200787743,0.4439879276301302,No,2_120_1_125_12.csv,0.6590400900398149,0.12474104379323438,3.0,7.0,0.21968003001327163,0.017820149113319198,0.08111865749582528,No,,
2_20_0.75_150_16.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_75_14.csv,0.35189476942683273,-0.1598760970701982,6.0,6.0,0.05864912823780546,-0.02664601617836637,-0.4543292795474195,No,,,,,,,,,,,,,,2_100_0.75_100_4.csv,0.7361590238529803,1.3960795916382973,7.0,7.0,0.10516557483614004,0.1994399416626139,1.8964375174420343,Yes,2_120_1_75_6.csv,1.4322439203102182,0.5087192080315097,5,4,0.28644878406204366,0.12717980200787743,0.4439879276301302,No,2_120_1_50_12.csv,0.6590400900398149,0.12474104379323438,3.0,7.0,0.21968003001327163,0.017820149113319198,0.08111865749582528,No,,
2_20_0.75_150_18.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_150_16.csv,0.35189475146126525,-0.159876069018632,6.0,6.0,0.05864912524354421,-0.026646011503105332,-0.4543292230268752,No,,,,,,,,,,,,,,2_100_0.75_75_4.csv,0.7361590238529803,1.3960795916382973,7.0,7.0,0.10516557483614004,0.1994399416626139,1.8964375174420343,Yes,2_120_1_150_6.csv,1.4322439134008087,0.5087191807320377,5,4,0.2864487826801617,0.12717979518300943,0.443987905946222,No,2_120_1_75_12.csv,0.6590400900398149,0.12474104379323438,3.0,7.0,0.21968003001327163,0.017820149113319198,0.08111865749582528,No,,
2_20_0.75_150_20.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_50_20.csv,0.35189474690508815,-0.159876070369456,6.0,6.0,0.05864912448418136,-0.026646011728242668,-0.4543292327480445,No,,,,,,,,,,,,,,2_100_0.75_200_4.csv,0.7361589485856872,1.396079433227598,7.0,7.0,0.1051655640836696,0.199439919032514,1.8964374961545383,Yes,2_120_1_175_6.csv,1.4322439134008087,0.36709653117545704,5,4,0.2864487826801617,0.09177413279386426,0.32038583629219297,No,2_120_1_100_14.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_150_4.csv,1.2405145,0.08941266615324292,15.0,17.0,0.08270096666666667,0.005259568597249583,0.06359742587349342,No,2_80_2_75_20.csv,0.35189474690508815,-0.159876070369456,6.0,6.0,0.05864912448418136,-0.026646011728242668,-0.4543292327480445,No,,,,,,,,,,,,,,2_100_0.75_225_4.csv,0.7361588279610242,1.3960794195788295,7.0,7.0,0.10516554685157488,0.19943991708268993,1.896437788358282,Yes,2_120_1_225_6.csv,1.4322439732410646,0.1547270949286841,5,4,0.28644879464821293,0.03868177373217103,0.1350390521966623,No,2_120_1_100_16.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_150_6.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_200_14.csv,0.3518947408831908,-0.15987607577608898,6.0,6.0,0.0586491234805318,-0.026646012629348164,-0.454329255887228,No,,,,,,,,,,,,,,2_100_0.75_125_4.csv,0.7361587469214086,1.396079507125555,7.0,7.0,0.10516553527448694,0.199439929589365,1.8964381160502584,Yes,2_120_1_50_6.csv,1.432243651683222,0.5087191563545881,5,4,0.2864487303366444,0.12717978908864702,0.4439879658017019,No,2_120_1_100_18.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_150_8.csv,1.2405145,0.0069045525034540055,15.0,17.0,0.08270096666666667,0.0004061501472620003,0.004911068922555927,No,2_80_2_100_18.csv,0.3518947352183153,-0.1598760658754762,6.0,6.0,0.058649122536385885,-0.026646010979246033,-0.45432923506596135,No,,,,,,,,,,,,,,2_100_0.75_150_4.csv,0.7361586942180594,1.3960793453095597,7.0,7.0,0.10516552774543705,0.19943990647279425,1.8964380320094727,Yes,2_100_0.75_100_4.csv,1.3960795916382973,0.4570995338914874,7,6,0.1994399416626139,0.07618325564858124,0.3819859503241231,No,2_120_1_100_20.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_10.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_125_18.csv,0.3518947352183153,-0.1598760658754762,6.0,6.0,0.058649122536385885,-0.026646010979246033,-0.45432923506596135,No,,,,,,,,,,,,,,2_20_1_75_6.csv,0.6669843463039776,0.4294557284436423,22.0,22.0,0.030317470286544437,0.01952071492925647,0.6438767728559527,Yes,2_100_0.75_75_4.csv,1.3960795916382973,0.4570995338914874,7,6,0.1994399416626139,0.07618325564858124,0.3819859503241231,No,2_120_1_125_14.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_12.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_150_20.csv,0.3518947335736706,-0.1598760775084364,6.0,6.0,0.05864912226227844,-0.026646012918072736,-0.454329270247421,No,,,,,,,,,,,,,,2_20_1_50_6.csv,0.6509383966910363,0.4204022263109384,23.0,23.0,0.0283016694213494,0.01827835766569297,0.6458402645288716,Yes,2_100_0.75_175_4.csv,1.3960795348269697,0.04234277220920085,7,5,0.19943993354670994,0.00846855444184017,0.04246167901904554,No,2_120_1_125_16.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_14.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_50_18.csv,0.35189472682786543,-0.1598760554362384,6.0,6.0,0.05864912113797757,-0.026646009239373065,-0.4543292162330246,No,,,,,,,,,,,,,,2_20_1.75_50_6.csv,0.6214154847212018,0.34201390224975126,15.0,19.0,0.04142769898141345,0.01800073169735533,0.43450957064816376,No,2_100_0.75_125_4.csv,1.396079507125555,0.45709955092077564,7,6,0.199439929589365,0.07618325848679594,0.3819859876788603,No,2_120_1_125_18.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_16.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_75_18.csv,0.35189472682786543,-0.1598760554362384,6.0,6.0,0.05864912113797757,-0.026646009239373065,-0.4543292162330246,No,,,,,,,,,,,,,,2_20_0.75_50_6.csv,0.6194102308338825,0.5191738155271358,24.0,24.0,0.025808759618078436,0.02163224231363066,0.8381744273551905,Yes,2_100_0.75_200_4.csv,1.396079433227598,0.04234279941764774,7,5,0.199439919032514,0.008468559883529549,0.042461709394040356,No,2_120_1_125_20.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_18.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_225_16.csv,0.3518947233350414,-0.1598760698565752,6.0,6.0,0.058649120555840234,-0.026646011642762535,-0.4543292617217113,No,,,,,,,,,,,,,,2_20_0.75_75_6.csv,0.6041152410435691,0.4290673100453166,23.0,24.0,0.02626588004537257,0.017877804585221525,0.6806474618150544,Yes,2_100_0.75_225_4.csv,1.3960794195788295,0.04234276236844318,7,5,0.19943991708268993,0.008468552473688636,0.04246167265591814,No,2_120_1_50_14.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_20.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_225_20.csv,0.3518947211612487,-0.1598760511290377,6.0,6.0,0.05864912019354145,-0.02664600852150628,-0.4543292113091338,No,,,,,,,,,,,,,,2_60_1_50_4.csv,0.6393921594377756,0.22286336251995206,13.0,15.0,0.04918401226444428,0.014857557501330138,0.3020810384774332,No,2_100_0.75_150_4.csv,1.3960793453095597,0.11909355006898598,7,6,0.19943990647279425,0.019848925011497664,0.09952333694162292,No,2_120_1_50_16.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_75_8.csv,1.2313335,0.0009827643424884715,18.0,16.0,0.06840741666666666,6.142277140552947e-05,0.0008978963743774782,No,2_80_2_50_16.csv,0.35189472093367385,-0.15987603279498128,6.0,6.0,0.05864912015561231,-0.02664600546583021,-0.45432915950198405,No,,,,,,,,,,,,,,2_60_1_75_4.csv,0.6393920866230319,0.22286334233744887,13.0,15.0,0.049184006663310145,0.014857556155829925,0.302081045522329,No,2_80_0.75_100_4.csv,1.2909094131431782,0.3781462616230018,12,7,0.10757578442859818,0.05402089451757169,0.5021659363630041,Yes,2_120_1_50_18.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_125_10.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_75_16.csv,0.35189472093367385,-0.15987603279498128,6.0,6.0,0.05864912015561231,-0.02664600546583021,-0.45432915950198405,No,,,,,,,,,,,,,,2_20_1.75_75_6.csv,0.5777173396788776,0.38357649252229137,15.0,18.0,0.03851448931192517,0.0213098051401273,0.5532932026578679,Yes,2_80_0.75_50_4.csv,1.290909494586587,0.37814626437807947,12,7,0.10757579121554893,0.05402089491115421,0.5021659083400362,Yes,2_120_1_50_20.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_125_12.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_200_16.csv,0.3518947179980855,-0.15987605517556872,6.0,6.0,0.05864911966634759,-0.02664600919592812,-0.45432922689234145,No,,,,,,,,,,,,,,2_20_1.25_50_4.csv,0.5718673681094502,0.2105519961284893,21.0,26.0,0.02723177943378334,0.008098153697249588,0.2973787929261479,No,2_80_0.75_75_4.csv,1.290909494586587,0.37814626437807947,12,7,0.10757579121554893,0.05402089491115421,0.5021659083400362,Yes,2_120_1_75_14.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_125_14.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_200_20.csv,0.3518947131380915,-0.15987608502247252,6.0,6.0,0.05864911885634858,-0.026646014170412086,-0.45432931798476184,No,,,,,,,,,,,,,,2_100_0.75_50_4.csv,0.5997839758083316,1.1648494702139152,7.0,6.0,0.08568342511547596,0.19414157836898585,2.265800860637169,Yes,2_80_0.75_150_4.csv,1.2909094189521433,0.0994990519463481,11,6,0.11735540172292212,0.01658317532439135,0.14130730312307632,No,2_120_1_75_16.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_125_16.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_175_12.csv,0.3518947123780819,-0.15987607212054172,6.0,6.0,0.058649118729680316,-0.026646012020090287,-0.45432928230182684,No,,,,,,,,,,,,,,2_100_0.75_125_12.csv,0.5991602963840844,0.9533830343750358,5.0,4.0,0.11983205927681688,0.23834575859375895,1.988998270013625,Yes,2_80_0.75_175_4.csv,1.290908889770628,-0.0024554300503096143,11,6,0.11735535361551164,-0.00040923834171826905,-0.0034871723284056236,No,2_120_1_75_18.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_125_18.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_225_14.csv,0.35189471234148545,-0.15987607256879882,6.0,6.0,0.05864911872358091,-0.026646012094799804,-0.45432928362291497,No,,,,,,,,,,,,,,2_100_0.75_125_14.csv,0.5991602963840844,0.9533830343750358,5.0,4.0,0.11983205927681688,0.23834575859375895,1.988998270013625,Yes,2_80_0.75_125_4.csv,1.290908948640403,0.5016139112390883,11,6,0.11735535896730936,0.08360231853984805,0.7123860322657818,Yes,2_120_1_75_20.csv,0.6590400849453482,0.1247410343760992,3.0,7.0,0.21968002831511604,0.01782014776801417,0.0811186519989536,No,,
2_20_0.75_125_20.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_175_18.csv,0.3518947111110006,-0.1598760642927035,6.0,6.0,0.058649118518500104,-0.026646010715450585,-0.4543292616929178,No,,,,,,,,,,,,,,2_100_0.75_125_16.csv,0.5991602963840844,0.9533830343750358,5.0,4.0,0.11983205927681688,0.23834575859375895,1.988998270013625,Yes,2_80_0.75_200_4.csv,1.2909089720474058,-0.002455450891198308,11,6,0.11735536109521871,-0.00040924181519971797,-0.0034872017041272713,No,2_120_1_100_10.csv,0.6590400211960005,0.12474104552736547,3.0,7.0,0.2196800070653335,0.01782014936105221,0.08111866709724042,No,,
2_20_0.75_125_4.csv,1.21808925,0.10041148028646728,17.0,17.0,0.07165230882352941,0.00590655766390984,0.08243359859424693,No,2_80_2_175_20.csv,0.35189471097663855,-0.15987605876304076,6.0,6.0,0.05864911849610643,-0.026646009793840127,-0.45432924615242243,No,,,,,,,,,,,,,,2_100_0.75_125_18.csv,0.5991602963840844,0.9533830343750358,5.0,4.0,0.11983205927681688,0.23834575859375895,1.988998270013625,Yes,2_80_0.75_225_4.csv,1.2909087842894051,-0.0024554569855613027,11,6,0.11735534402630955,-0.00040924283092688376,-0.003487210866470101,No,2_120_1_125_10.csv,0.6590400211960005,0.12474104552736547,3.0,7.0,0.2196800070653335,0.01782014936105221,0.08111866709724042,No,,
2_20_0.75_125_6.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_200_12.csv,0.351894709621992,-0.15987605565968652,6.0,6.0,0.058649118270332,-0.02664600927661442,-0.4543292390824136,No,,,,,,,,,,,,,,2_100_0.75_125_20.csv,0.5991602963840844,0.9533830343750358,5.0,4.0,0.11983205927681688,0.23834575859375895,1.988998270013625,Yes,2_120_0.75_100_4.csv,1.2602704773582158,0.5185068859129622,7,6,0.18003863962260228,0.08641781431882704,0.4799959303179385,No,2_120_1_50_10.csv,0.6590400211960005,0.12474104552736547,3.0,7.0,0.2196800070653335,0.01782014936105221,0.08111866709724042,No,,
2_20_0.75_125_8.csv,1.21808925,0.017070323026902548,17.0,17.0,0.07165230882352941,0.0010041366486413263,0.014014016646893935,No,2_80_2_175_14.csv,0.3518947092636931,-0.15987603823899438,6.0,6.0,0.05864911821061552,-0.02664600637316573,-0.4543291900396005,No,,,,,,,,,,,,,,2_100_0.75_125_8.csv,0.5991600574527702,0.9533831028284706,5.0,4.0,0.11983201149055404,0.23834577570711765,1.988999205991845,Yes,2_120_0.75_125_4.csv,1.2602704773582158,0.5185068859129622,7,6,0.18003863962260228,0.08641781431882704,0.4799959303179385,No,2_120_1_75_10.csv,0.6590400211960005,0.12474104552736547,3.0,7.0,0.2196800070653335,0.01782014936105221,0.08111866709724042,No,,
2_20_0.75_50_10.csv,1.0778035,0.025960948665261177,19.0,18.0,0.05672649999999999,0.0014422749258478432,0.025425064579126924,No,2_80_2_225_18.csv,0.3518947087775847,-0.1598760501117316,6.0,6.0,0.05864911812959745,-0.026646008351955266,-0.4543292244066715,No,,,,,,,,,,,,,,2_100_0.75_125_10.csv,0.5991601725561854,0.9533830319575587,5.0,4.0,0.11983203451123707,0.23834575798938967,1.9889986760346554,Yes,2_120_0.75_75_4.csv,1.2602704773582158,0.5185068859129622,7,6,0.18003863962260228,0.08641781431882704,0.4799959303179385,No,2_120_1_150_12.csv,0.6590400005954047,0.12474099932037934,3.0,7.0,0.21968000019846823,0.01782014276005419,0.08111863958464456,No,,
