Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,InSample7_RateOfReturn,OutSample7_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample7_AvgTrade,OutSample7_AvgTrade,Score_7,Pass7,Para8,InSample8_RateOfReturn,OutSample8_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample8_AvgTrade,OutSample8_AvgTrade,Score_8,Pass8,Para9,Pass9
2_20_1.5_50_10.csv,2.494118,0.591266236572434,12.0,16.0,0.20784316666666666,0.03695413978577713,0.17779819456390017,No,2_20_1_100_6.csv,0.9871405398606975,0.18083474969967364,15.0,16.0,0.0658093693240465,0.011302171856229603,0.17174107535626892,No,2_60_0.75_100_4.csv,0.6960103637238632,-0.030268604916899058,6.0,15.0,0.11600172728731052,-0.002017906994459937,-0.017395490926286204,No,1_40_0.75_50_4.csv,0.4886605661934411,0.38728626647429937,25.0,19.0,0.019546422647737646,0.020383487709173653,1.042824463408034,Yes,1_20_0.75_75_10.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_50_8.csv,1.8124228586654694,0.763207946527746,4,8,0.45310571466636734,0.09540099331596825,0.21054908430412161,No,2_60_0.75_50_4.csv,2.089101144201982,0.3882191447772246,13.0,12.0,0.16070008801553706,0.03235159539810205,0.20131660036784907,No,2_60_1.25_50_6.csv,1.1270248681099628,-0.046927546190757854,6.0,11.0,0.18783747801832715,-0.004266140562796169,-0.02271187096315212,No,No Plateau,No
2_20_1.5_50_12.csv,2.494118,0.591266236572434,12.0,16.0,0.20784316666666666,0.03695413978577713,0.17779819456390017,No,2_20_1_100_10.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_0.75_125_4.csv,0.651275987360317,-0.19434487573813283,6.0,15.0,0.10854599789338616,-0.012956325049208855,-0.11936253109888541,No,3_40_0.75_50_4.csv,0.4886605661934411,0.38728626647429937,25.0,19.0,0.019546422647737646,0.020383487709173653,1.042824463408034,Yes,1_20_0.75_75_12.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_75_8.csv,1.8124228586654694,0.763207946527746,4,8,0.45310571466636734,0.09540099331596825,0.21054908430412161,No,2_60_0.75_75_4.csv,2.0891006953542597,0.3882192173201066,13.0,12.0,0.1607000534887892,0.03235160144334222,0.20131668123930735,No,2_60_1.25_75_6.csv,1.1270248681099628,-0.046927546190757854,6.0,11.0,0.18783747801832715,-0.004266140562796169,-0.02271187096315212,No,,
2_20_1.5_50_14.csv,2.494118,0.591266236572434,12.0,16.0,0.20784316666666666,0.03695413978577713,0.17779819456390017,No,2_20_1_100_12.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_0.75_150_4.csv,0.6052539467425351,-0.11128016861001881,6.0,14.0,0.10087565779042251,-0.0079485834721442,-0.07879585269875551,No,1_40_0.75_50_10.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_14.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_50_6.csv,1.8124227924489065,1.2330305454495127,4,8,0.4531056981122266,0.1541288181811891,0.34016084728869156,No,2_60_0.75_225_4.csv,1.6590782126426369,0.0009105898929330504,11.0,10.0,0.15082529205842155,9.105898929330504e-05,0.0006037381930481111,No,2_80_1.5_150_6.csv,1.0811013891812202,0.06372349435265014,4.0,7.0,0.27027534729530506,0.009103356336092877,0.03368178573144696,No,,
2_20_1.5_50_16.csv,2.494118,0.591266236572434,12.0,16.0,0.20784316666666666,0.03695413978577713,0.17779819456390017,No,2_20_1_100_14.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_0.75_200_4.csv,0.5235458169533096,-0.03856269927502695,6.0,13.0,0.08725763615888493,-0.002966361482694381,-0.03399543711329766,No,1_40_0.75_50_12.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_16.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_75_6.csv,1.8124227924489065,1.2330305454495127,4,8,0.4531056981122266,0.1541288181811891,0.34016084728869156,No,2_60_0.75_200_4.csv,1.6590778608334962,0.15611617930149715,11.0,10.0,0.15082526007577238,0.015611617930149715,0.10350797951421845,No,2_60_1.25_175_6.csv,1.05049376813697,-0.055931836046215384,5.0,11.0,0.210098753627394,-0.005084712367837762,-0.02420153513549823,No,,
2_20_1.5_50_18.csv,2.494118,0.591266236572434,12.0,16.0,0.20784316666666666,0.03695413978577713,0.17779819456390017,No,2_20_1_100_16.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_0.75_175_4.csv,0.5235457063711911,-0.05464986986586173,6.0,13.0,0.08725761772853186,-0.004203836143527826,-0.04817729675598556,No,1_40_0.75_50_14.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_18.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_50_12.csv,1.6636170236298682,0.5442396460801084,4,8,0.41590425590746705,0.06802995576001356,0.16357119407585308,No,2_60_0.75_100_4.csv,1.6359921468549816,0.6735372685567313,10.0,12.0,0.16359921468549815,0.05612810571306095,0.34308297763507717,No,2_80_1.5_175_6.csv,0.9766485234125091,0.06372358829625227,4.0,7.0,0.24416213085312727,0.009103369756607468,0.03728411824061074,No,,
2_20_1.5_50_20.csv,2.494118,0.591266236572434,12.0,16.0,0.20784316666666666,0.03695413978577713,0.17779819456390017,No,2_20_1_100_18.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_1_175_8.csv,0.5180050563607312,-0.21087637495831701,5.0,10.0,0.10360101127214624,-0.0210876374958317,-0.20354663759446565,No,1_40_0.75_50_16.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_20.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_75_12.csv,1.6636170236298682,0.5442396460801084,4,8,0.41590425590746705,0.06802995576001356,0.16357119407585308,No,2_60_0.75_50_6.csv,1.6049133340731152,0.4065540053711823,11.0,9.0,0.14590121218846502,0.0451726672634647,0.3096113225235839,No,2_80_1.5_200_6.csv,0.9766483781772953,0.06372358579990833,4.0,7.0,0.24416209454432383,0.009103369399986905,0.037284122324459865,No,,
2_20_1.25_50_10.csv,2.47784725,0.6245158553182576,13.0,17.0,0.1906036346153846,0.03673622678342692,0.19273623431975073,No,2_20_1_100_20.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_1_200_8.csv,0.5180050563607312,-0.1403161602042051,5.0,9.0,0.10360101127214624,-0.0155906844671339,-0.15048776334990804,No,1_40_0.75_50_18.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_4.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_60_1_100_4.csv,1.641309272332509,0.48344784970486243,9,16,0.18236769692583432,0.030215490606553902,0.1656844447558166,No,2_60_0.75_75_6.csv,1.6049133340731152,0.4065540053711823,11.0,9.0,0.14590121218846502,0.0451726672634647,0.3096113225235839,No,2_60_1.25_100_6.csv,1.0007290053293132,-0.04692767802118043,6.0,11.0,0.16678816755488554,-0.004266152547380039,-0.025578268590163402,No,,
2_20_1.25_50_12.csv,2.47784725,0.6245158553182576,13.0,17.0,0.1906036346153846,0.03673622678342692,0.19273623431975073,No,2_20_1_100_8.csv,0.9871404485559417,0.18083450430295672,15.0,16.0,0.06580936323706278,0.011302156518934795,0.17174085818489734,No,2_60_1_175_12.csv,0.518005023420498,-0.21087638437550027,5.0,10.0,0.1036010046840996,-0.021087638437550026,-0.20354665962796883,No,1_40_0.75_50_20.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_6.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_50_10.csv,1.6189758072503373,0.5442396418401596,4,8,0.4047439518125843,0.06802995523001995,0.1680814621820984,No,2_40_1.75_50_6.csv,1.3784327529036082,0.31974784265915607,10.0,10.0,0.13784327529036083,0.03197478426591561,0.2319647744771163,No,2_80_1.5_100_6.csv,0.9081733360170895,0.05826058995131241,5.0,7.0,0.1816346672034179,0.008322941421616058,0.04582242778739455,No,,
2_20_1.25_50_14.csv,2.47784725,0.6245158553182576,13.0,17.0,0.1906036346153846,0.03673622678342692,0.19273623431975073,No,2_20_0.75_100_10.csv,0.9689449845030915,0.09811150784716229,18.0,18.0,0.05383027691683842,0.005450639324842349,0.10125601496092913,No,2_60_1_175_14.csv,0.518005023420498,-0.21087638437550027,5.0,10.0,0.1036010046840996,-0.021087638437550026,-0.20354665962796883,No,1_40_0.75_50_6.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,1_20_0.75_75_8.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_75_10.csv,1.6189758072503373,0.5442396418401596,4,8,0.4047439518125843,0.06802995523001995,0.1680814621820984,No,2_40_0.75_50_10.csv,1.2965210245994503,-0.1531797866264262,13.0,20.0,0.09973238650765003,-0.00765898933132131,-0.07679540818702682,No,2_80_1.5_125_6.csv,0.9081732119288576,0.05826050260457346,5.0,7.0,0.1816346423857715,0.008322928943510494,0.04582236534941132,No,,
2_20_1.25_50_16.csv,2.47784725,0.6245158553182576,13.0,17.0,0.1906036346153846,0.03673622678342692,0.19273623431975073,No,2_20_0.75_100_12.csv,0.9689449845030915,0.09811150784716229,18.0,18.0,0.05383027691683842,0.005450639324842349,0.10125601496092913,No,2_60_1_175_16.csv,0.518005023420498,-0.21087638437550027,5.0,10.0,0.1036010046840996,-0.021087638437550026,-0.20354665962796883,No,1_40_0.75_50_8.csv,0.44802712617737755,0.38728617317772096,25.0,19.0,0.017921085047095102,0.02038348279882742,1.1374022691852275,Yes,3_20_0.75_75_10.csv,0.8833215412967877,0.7644168948102013,14.0,38.0,0.06309439580691341,0.020116234073952664,0.3188275886738657,No,2_80_0.75_50_14.csv,1.5644135704703073,0.5442395128968293,4,8,0.3911033926175768,0.06802993911210366,0.1739436179696445,No,2_40_0.75_50_12.csv,1.2965210245994503,-0.1531797866264262,13.0,20.0,0.09973238650765003,-0.00765898933132131,-0.07679540818702682,No,2_80_1.5_50_6.csv,0.908173129048892,0.05826046663625056,5.0,7.0,0.1816346258097784,0.008322923805178652,0.04582234124177981,No,,
