AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_50_10.csv,Y,No,0.23706425941853354,Y,No,0.17539087713014362,N,,,N,,,N,,,Y,No,-0.20138765088933475,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_50_12.csv,Y,No,0.23706425941853354,Y,No,0.17539087713014362,N,,,N,,,N,,,Y,No,-0.20138765088933475,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_50_14.csv,Y,No,0.23706425941853354,Y,No,0.17539087713014362,N,,,N,,,N,,,Y,No,-0.20138765088933475,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_50_16.csv,Y,No,0.23706425941853354,Y,No,0.17539087713014362,N,,,N,,,N,,,Y,No,-0.20138765088933475,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_50_18.csv,Y,No,0.23706425941853354,Y,No,0.17539087713014362,N,,,N,,,N,,,Y,No,-0.20138765088933475,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_50_20.csv,Y,No,0.23706425941853354,Y,No,0.17539087713014362,N,,,N,,,N,,,Y,No,-0.20138765088933475,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.25_50_10.csv,Y,No,0.25203969103352014,Y,No,0.14067888291640113,N,,,N,,,Y,Yes,2.4279917030919664,Y,No,0.05261023396309878,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.25_50_12.csv,Y,No,0.25203969103352014,Y,No,0.14067888291640113,N,,,N,,,Y,Yes,2.4279917030919664,Y,No,0.05261023396309878,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.25_50_14.csv,Y,No,0.25203969103352014,Y,No,0.14067888291640113,N,,,N,,,Y,Yes,2.4279917030919664,Y,No,0.05261023396309878,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.25_50_16.csv,Y,No,0.25203969103352014,Y,No,0.14067888291640113,N,,,N,,,Y,Yes,2.4279917030919664,Y,No,0.05261023396309878,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.25_50_18.csv,Y,No,0.25203969103352014,Y,No,0.14067888291640113,N,,,N,,,Y,Yes,2.4279917030919664,Y,No,0.05261023396309878,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.25_50_20.csv,Y,No,0.25203969103352014,Y,No,0.14067888291640113,N,,,N,,,Y,Yes,2.4279917030919664,Y,No,0.05261023396309878,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.5_50_8.csv,Y,No,0.26202010273916293,Y,No,0.16155997246466802,N,,,N,,,N,,,Y,No,-0.20138814140404812,N,,,N,,,N,3,0,0.3333333333333333,0.0
