Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Score_8,Pass8,Para9,Pass9
2_20_1.5_50_10.csv,0.8313726666666666,0.19708874552414468,0.5989686500522922,Yes,2_20_1_100_6.csv,0.32904684662023254,0.06027824989989121,0.2598161739030985,No,2_60_0.75_100_4.csv,0.23200345457462104,-0.010089534972299686,-0.061941983886099485,No,1_40_0.75_50_4.csv,0.16288685539781372,0.1290954221580998,0.43844313578681515,No,1_20_0.75_75_10.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_50_8.csv,0.6041409528884898,0.254402648842582,0.36532838472021845,No,2_60_0.75_50_4.csv,0.6963670480673272,0.1294063815924082,0.3444636899878358,No,2_60_1.25_50_6.csv,0.3756749560366543,-0.015642515396919285,-0.2353846978363097,No,No Plateau,No
2_20_1.5_50_12.csv,0.8313726666666666,0.19708874552414468,0.5989686500522922,Yes,2_20_1_100_10.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_0.75_125_4.csv,0.21709199578677235,-0.06478162524604428,-0.3977093491545928,No,3_40_0.75_50_4.csv,0.16288685539781372,0.1290954221580998,0.43844313578681515,No,1_20_0.75_75_12.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_75_8.csv,0.6041409528884898,0.254402648842582,0.36532838472021845,No,2_60_0.75_75_4.csv,0.69636689845142,0.12940640577336887,0.34446375435454507,No,2_60_1.25_75_6.csv,0.3756749560366543,-0.015642515396919285,-0.2353846978363097,No,,
2_20_1.5_50_14.csv,0.8313726666666666,0.19708874552414468,0.5989686500522922,Yes,2_20_1_100_12.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_0.75_150_4.csv,0.20175131558084503,-0.03709338953667294,-0.2277248796172923,No,1_40_0.75_50_10.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_14.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_50_6.csv,0.6041409308163022,0.4110101818165043,0.5902206070169425,Yes,2_60_0.75_225_4.csv,0.553026070880879,0.0003035299643110168,0.0008079590066722245,No,2_80_1.5_150_6.csv,0.3603671297270734,0.021241164784216712,0.31963178731528097,No,,
2_20_1.5_50_16.csv,0.8313726666666666,0.19708874552414468,0.5989686500522922,Yes,2_20_1_100_14.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_0.75_200_4.csv,0.17451527231776987,-0.012854233091675651,-0.07891510374053047,No,1_40_0.75_50_12.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_16.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_75_6.csv,0.6041409308163022,0.4110101818165043,0.5902206070169425,Yes,2_60_0.75_200_4.csv,0.5530259536111655,0.05203872643383238,0.13852061628711096,No,2_60_1.25_175_6.csv,0.35016458937899,-0.01864394534873846,-0.28054947244953754,No,,
2_20_1.5_50_18.csv,0.8313726666666666,0.19708874552414468,0.5989686500522922,Yes,2_20_1_100_16.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_0.75_175_4.csv,0.1745152354570637,-0.01821662328862058,-0.1118360548133065,No,1_40_0.75_50_14.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_18.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_50_12.csv,0.5545390078766227,0.18141321536003616,0.26051378488355553,No,2_60_0.75_100_4.csv,0.5453307156183271,0.22451242285224376,0.5976241408818609,Yes,2_80_1.5_175_6.csv,0.3255495078041697,0.021241196098750754,0.31963225852863425,No,,
2_20_1.5_50_20.csv,0.8313726666666666,0.19708874552414468,0.5989686500522922,Yes,2_20_1_100_18.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_1_175_8.csv,0.17266835212024373,-0.07029212498610567,-0.431539578896632,No,1_40_0.75_50_16.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_20.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_75_12.csv,0.5545390078766227,0.18141321536003616,0.26051378488355553,No,2_60_0.75_50_6.csv,0.534971111357705,0.1355180017903941,0.3607320626855075,No,2_80_1.5_200_6.csv,0.3255494593924318,0.02124119526663611,0.31963224600717915,No,,
2_20_1.25_50_10.csv,0.8259490833333334,0.20817195177275252,0.6326514109188506,Yes,2_20_1_100_20.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_1_200_8.csv,0.17266835212024373,-0.0467720534014017,-0.28714443094388387,No,1_40_0.75_50_18.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_4.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_60_1_100_4.csv,0.547103090777503,0.16114928323495414,0.23141428601820707,No,2_60_0.75_75_6.csv,0.534971111357705,0.1355180017903941,0.3607320626855075,No,2_60_1.25_100_6.csv,0.333576335109771,-0.015642559340393478,-0.23538535908682676,No,,
2_20_1.25_50_12.csv,0.8259490833333334,0.20817195177275252,0.6326514109188506,Yes,2_20_1_100_8.csv,0.32904681618531395,0.060278168100985574,0.2598158213268587,No,2_60_1_175_12.csv,0.17266834114016602,-0.07029212812516675,-0.4315395981680525,No,1_40_0.75_50_20.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_6.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_50_10.csv,0.5396586024167791,0.1814132139467199,0.260513782853999,No,2_40_1.75_50_6.csv,0.4594775843012027,0.1065826142197187,0.2837096604579519,No,2_80_1.5_100_6.csv,0.3027244453390298,0.019420196650437472,0.29223030979948506,No,,
2_20_1.25_50_14.csv,0.8259490833333334,0.20817195177275252,0.6326514109188506,Yes,2_20_0.75_100_10.csv,0.3229816615010305,0.0327038359490541,0.14096271113294515,No,2_60_1_175_14.csv,0.17266834114016602,-0.07029212812516675,-0.4315395981680525,No,1_40_0.75_50_6.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,1_20_0.75_75_8.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_75_10.csv,0.5396586024167791,0.1814132139467199,0.260513782853999,No,2_40_0.75_50_10.csv,0.43217367486648345,-0.0510599288754754,-0.13591517894658872,No,2_80_1.5_125_6.csv,0.30272440397628586,0.01942016753485782,0.2922298716754529,No,,
2_20_1.25_50_16.csv,0.8259490833333334,0.20817195177275252,0.6326514109188506,Yes,2_20_0.75_100_12.csv,0.3229816615010305,0.0327038359490541,0.14096271113294515,No,2_60_1_175_16.csv,0.17266834114016602,-0.07029212812516675,-0.4315395981680525,No,1_40_0.75_50_8.csv,0.14934237539245918,0.1290953910592403,0.4384430301666371,No,3_20_0.75_75_10.csv,0.29444051376559593,0.2548056316034004,0.4217652029456022,No,2_80_0.75_50_14.csv,0.5214711901567691,0.18141317096560974,0.2605137211320806,No,2_40_0.75_50_12.csv,0.43217367486648345,-0.0510599288754754,-0.13591517894658872,No,2_80_1.5_50_6.csv,0.3027243763496307,0.019420155545416855,0.2922296912613145,No,,
