"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_40_1.75_50_6.csv","1992/1/4","1995/12/30","4951602.0","4310361.0","-641241.0","-0.107742587626","18","32390105.298","-28079744.298","4310361.0","-1884718.0"
"2_40_1.75_75_6.csv","1992/1/4","1995/12/30","4665187.0","4002150.5","-663036.5","-0.117037001603","18","29750663.485","-25748512.985","4002150.5","-1794018.0"
"2_40_1.75_75_4.csv","1992/1/4","1995/12/30","4096481.25","2994323.25","-1102158.0","-0.216258619611","21","21014963.299","-18020640.049","2994323.25","-1742884.75"
"2_40_1.75_50_4.csv","1992/1/4","1995/12/30","4028554.5","2982571.0","-1045983.5","-0.208008782643","21","21576107.823","-18593536.823","2982571.0","-1678855.25"
"2_40_2_50_6.csv","1992/1/4","1995/12/30","3825774.25","3588611.25","-237163.0","-0.0491450672397","14","23763592.791","-20174981.541","3588611.25","-1948067.0"
"2_40_1.75_50_8.csv","1992/1/4","1995/12/30","3731490.0","2742267.25","-989222.75","-0.209072142179","17","29537056.736","-26794789.486","2742267.25","-1842696.25"
"2_40_1.5_75_14.csv","1992/1/4","1995/12/30","3571377.0","2967992.75","-603384.25","-0.13199179372","18","32951361.391","-29983368.641","2967992.75","-2138949.25"
"2_40_1.5_75_16.csv","1992/1/4","1995/12/30","3571377.0","2967992.75","-603384.25","-0.13199179372","18","32951361.391","-29983368.641","2967992.75","-2138949.25"
"2_40_1.5_75_18.csv","1992/1/4","1995/12/30","3571377.0","2967992.75","-603384.25","-0.13199179372","18","32951361.391","-29983368.641","2967992.75","-2138949.25"
"2_40_1.5_75_20.csv","1992/1/4","1995/12/30","3571377.0","2967992.75","-603384.25","-0.13199179372","18","32951361.391","-29983368.641","2967992.75","-2138949.25"
"2_40_1.75_75_8.csv","1992/1/4","1995/12/30","3503791.75","2525068.75","-978723.0","-0.217310891428","17","27161726.86","-24636658.11","2525068.75","-1754018.0"
"2_40_2_75_6.csv","1992/1/4","1995/12/30","3444792.0","3226352.25","-218439.75","-0.0491451006031","14","21663833.133","-18437480.883","3226352.25","-1794272.0"
"2_40_1.5_75_8.csv","1992/1/4","1995/12/30","3322487.75","3231713.5","-90774.25","-0.0210004643738","18","31151959.016","-27920245.516","3231713.5","-1575562.25"
"2_40_1.5_75_6.csv","1992/1/4","1995/12/30","3277249.75","3439349.25","162099.5","0.0378980675608","19","28384482.516","-24945133.266","3439349.25","-1275000.75"
"1_20_1_50_10.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_12.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_14.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_16.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_18.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_20.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_4.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_6.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_20_1_50_8.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_10.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_12.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_14.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_16.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_18.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_20.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_4.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_6.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"3_20_1_50_8.csv","1992/1/4","1995/12/30","3266449.75","2748219.75","-518230.0","-0.121466331579","48","20270814.237","-17522594.487","2748219.75","-1351531.25"
"1_60_1_50_10.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_12.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_14.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_16.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_18.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_20.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_4.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_6.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_50_8.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_10.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_12.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_14.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_16.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_18.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_20.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_4.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_6.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"1_60_1_75_8.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_10.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_12.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_14.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_16.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_18.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_20.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_4.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_6.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_50_8.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_75_10.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_75_12.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_75_14.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
"3_60_1_75_16.csv","1992/1/4","1995/12/30","3204882.5","2365382.25","-839500.25","-0.199648920035","44","26155867.852","-23790485.602","2365382.25","-2228094.5"
