Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,Pass3,Para4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Score_8,Pass8,Para9,Pass9
2_20_0.75_150_12.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_125_20.csv,0.11729825825078417,-0.05329202633521497,-3.430888024295743,No,,,,,,,,,,2_100_0.75_200_6.csv,0.2504035835010911,0.5461597415382572,0.9999997687336311,Yes,2_120_1_100_6.csv,0.47741464010340606,0.1695730693438366,0.729415999815787,Yes,2_120_1_100_12.csv,0.21968003001327163,0.04158034793107813,0.6012279514015312,Yes,,
2_20_0.75_150_14.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_50_14.csv,0.11729825647561092,-0.05329203235673274,-3.43088841195511,No,,,,,,,,,,2_100_0.75_175_4.csv,0.24538634654632124,0.46535984494232324,0.8520579272458959,Yes,2_120_1_125_6.csv,0.47741464010340606,0.1695730693438366,0.729415999815787,Yes,2_120_1_125_12.csv,0.21968003001327163,0.04158034793107813,0.6012279514015312,Yes,,
2_20_0.75_150_16.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_75_14.csv,0.11729825647561092,-0.05329203235673274,-3.43088841195511,No,,,,,,,,,,2_100_0.75_100_4.csv,0.24538634128432674,0.46535986387943246,0.8520579619190938,Yes,2_120_1_75_6.csv,0.47741464010340606,0.1695730693438366,0.729415999815787,Yes,2_120_1_50_12.csv,0.21968003001327163,0.04158034793107813,0.6012279514015312,Yes,,
2_20_0.75_150_18.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_150_16.csv,0.11729825048708842,-0.053292023006210665,-3.4308878099777336,No,,,,,,,,,,2_100_0.75_75_4.csv,0.24538634128432674,0.46535986387943246,0.8520579619190938,Yes,2_120_1_150_6.csv,0.4774146378002696,0.16957306024401256,0.7294159606730312,Yes,2_120_1_75_12.csv,0.21968003001327163,0.04158034793107813,0.6012279514015312,Yes,,
2_20_0.75_150_20.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_50_20.csv,0.11729824896836272,-0.05329202345648533,-3.4308878389659716,No,,,,,,,,,,2_100_0.75_200_4.csv,0.24538631619522908,0.465359811075866,0.8520578652375733,Yes,2_120_1_175_6.csv,0.4774146378002696,0.122365510391819,0.5263533970977324,Yes,2_120_1_100_14.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_150_4.csv,0.4135048333333333,0.029804222051080975,0.2228272796353144,No,2_80_2_75_20.csv,0.11729824896836272,-0.05329202345648533,-3.4308878389659716,No,,,,,,,,,,2_100_0.75_225_4.csv,0.24538627598700807,0.4653598065262765,0.8520578569074309,Yes,2_120_1_225_6.csv,0.4774146577470215,0.051575698309561366,0.22185208827225528,No,2_120_1_100_16.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_150_6.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_200_14.csv,0.1172982469610636,-0.05329202525869633,-3.430887954990536,No,,,,,,,,,,2_100_0.75_125_4.csv,0.24538624897380285,0.46535983570851835,0.8520579103391156,Yes,2_120_1_50_6.csv,0.47741455056107396,0.16957305211819604,0.7294159257199541,Yes,2_120_1_100_18.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_150_8.csv,0.4135048333333333,0.002301517501151335,0.017206987752797873,No,2_80_2_100_18.csv,0.11729824507277178,-0.05329202195849207,-3.4308877425266453,No,,,,,,,,,,2_100_0.75_150_4.csv,0.24538623140601978,0.46535978176985326,0.8520578115792684,Yes,2_100_0.75_100_4.csv,0.46535986387943246,0.15236651129716247,0.6554022499345807,Yes,2_120_1_100_20.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_10.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_125_18.csv,0.11729824507277178,-0.05329202195849207,-3.4308877425266453,No,,,,,,,,,,2_20_1_75_6.csv,0.2223281154346592,0.14315190948121412,0.2621062401483584,No,2_100_0.75_75_4.csv,0.46535986387943246,0.15236651129716247,0.6554022499345807,Yes,2_120_1_125_14.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_12.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_150_20.csv,0.11729824452455687,-0.053292025836145465,-3.430887992166141,No,,,,,,,,,,2_20_1_50_6.csv,0.21697946556367875,0.14013407543697945,0.25658068944077345,No,2_100_0.75_175_4.csv,0.46535984494232324,0.01411425740306695,0.060712265309300704,No,2_120_1_125_16.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_14.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_50_18.csv,0.11729824227595514,-0.053292018478746137,-3.430887518504038,No,,,,,,,,,,2_20_1.75_50_6.csv,0.20713849490706726,0.11400463408325043,0.20873857783204422,No,2_100_0.75_125_4.csv,0.46535983570851835,0.15236651697359188,0.6554022743516562,Yes,2_120_1_125_18.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_16.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_75_18.csv,0.11729824227595514,-0.053292018478746137,-3.430887518504038,No,,,,,,,,,,2_20_0.75_50_6.csv,0.2064700769446275,0.17305793850904527,0.31686315435690515,No,2_100_0.75_200_4.csv,0.465359811075866,0.014114266472549248,0.060712304321541996,No,2_120_1_125_20.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_18.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_225_16.csv,0.11729824111168047,-0.05329202328552507,-3.430887827959719,No,,,,,,,,,,2_20_0.75_75_6.csv,0.20137174701452304,0.1430224366817722,0.2618691798898806,No,2_100_0.75_225_4.csv,0.4653598065262765,0.014114254122814394,0.060712251199343814,No,2_120_1_50_14.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_20.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_225_20.csv,0.1172982403870829,-0.05329201704301256,-3.4308874260729287,No,,,,,,,,,,2_60_1_50_4.csv,0.21313071981259185,0.07428778750665069,0.1360183929286925,No,2_100_0.75_150_4.csv,0.46535978176985326,0.03969785002299533,0.17075970304191915,No,2_120_1_50_16.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_75_8.csv,0.4104445,0.00032758811416282386,0.002449168718266121,No,2_80_2_50_16.csv,0.11729824031122463,-0.05329201093166043,-3.430887032630114,No,,,,,,,,,,2_60_1_75_4.csv,0.21313069554101066,0.07428778077914962,0.13601838061086863,No,2_80_0.75_100_4.csv,0.4303031377143927,0.12604875387433392,0.5421968133769769,Yes,2_120_1_50_18.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_125_10.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_75_16.csv,0.11729824031122463,-0.05329201093166043,-3.430887032630114,No,,,,,,,,,,2_20_1.75_75_6.csv,0.19257244655962588,0.1278588308407638,0.23410513728310026,No,2_80_0.75_50_4.csv,0.4303031648621957,0.12604875479269315,0.5421968173272853,Yes,2_120_1_50_20.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_125_12.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_200_16.csv,0.11729823933269518,-0.05329201839185624,-3.4308875129101524,No,,,,,,,,,,2_20_1.25_50_4.csv,0.1906224560364834,0.07018399870949643,0.12850449628642516,No,2_80_0.75_75_4.csv,0.4303031648621957,0.12604875479269315,0.5421968173272853,Yes,2_120_1_75_14.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_125_14.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_200_20.csv,0.11729823771269718,-0.05329202834082417,-3.4308881534148825,No,,,,,,,,,,2_100_0.75_50_4.csv,0.19992799193611055,0.38828315673797176,0.710933152721103,Yes,2_80_0.75_150_4.csv,0.43030313965071443,0.0331663506487827,0.1426645570097544,No,2_120_1_75_16.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_125_16.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_175_12.csv,0.11729823745936063,-0.053292024040180574,-3.430887876543695,No,,,,,,,,,,2_100_0.75_125_12.csv,0.1997200987946948,0.31779434479167856,0.5818705538446826,Yes,2_80_0.75_175_4.csv,0.430302963256876,-0.0008184766834365381,-0.003520665107289167,No,2_120_1_75_18.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_125_18.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_225_14.csv,0.11729823744716181,-0.05329202418959961,-3.430887886163145,No,,,,,,,,,,2_100_0.75_125_14.csv,0.1997200987946948,0.31779434479167856,0.5818705538446826,Yes,2_80_0.75_125_4.csv,0.43030298288013435,0.16720463707969607,0.7192282241587864,Yes,2_120_1_75_20.csv,0.21968002831511607,0.04158034479203306,0.6012279060127423,Yes,,
2_20_0.75_125_20.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_175_18.csv,0.11729823703700021,-0.05329202143090117,-3.430887708560864,No,,,,,,,,,,2_100_0.75_125_16.csv,0.1997200987946948,0.31779434479167856,0.5818705538446826,Yes,2_80_0.75_200_4.csv,0.4303029906824686,-0.000818483630399436,-0.0035206949895452795,No,2_120_1_100_10.csv,0.21968000706533347,0.041580348509121824,0.6012279597597111,Yes,,
2_20_0.75_125_4.csv,0.40602974999999997,0.033470493428822426,0.2502376672007672,No,2_80_2_175_20.csv,0.11729823699221285,-0.053292019587680255,-3.4308875898961215,No,,,,,,,,,,2_100_0.75_125_18.csv,0.1997200987946948,0.31779434479167856,0.5818705538446826,Yes,2_80_0.75_225_4.csv,0.43030292809646836,-0.0008184856618537676,-0.003520703727815443,No,2_120_1_125_10.csv,0.21968000706533347,0.041580348509121824,0.6012279597597111,Yes,,
2_20_0.75_125_6.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_200_12.csv,0.11729823654066399,-0.053292018553228834,-3.4308875232991607,No,,,,,,,,,,2_100_0.75_125_20.csv,0.1997200987946948,0.31779434479167856,0.5818705538446826,Yes,2_120_0.75_100_4.csv,0.4200901591194053,0.17283562863765406,0.7434498494032638,Yes,2_120_1_50_10.csv,0.21968000706533347,0.041580348509121824,0.6012279597597111,Yes,,
2_20_0.75_125_8.csv,0.40602974999999997,0.005690107675634182,0.04254132894395077,No,2_80_2_175_14.csv,0.11729823642123102,-0.053292012746331455,-3.4308871494568423,No,,,,,,,,,,2_100_0.75_125_8.csv,0.1997200191509234,0.3177943676094902,0.5818705956233136,Yes,2_120_0.75_125_4.csv,0.4200901591194053,0.17283562863765406,0.7434498494032638,Yes,2_120_1_75_10.csv,0.21968000706533347,0.041580348509121824,0.6012279597597111,Yes,,
2_20_0.75_50_10.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_225_18.csv,0.11729823625919492,-0.05329201670391053,-3.430887404241875,No,,,,,,,,,,2_100_0.75_125_10.csv,0.19972005751872846,0.3177943439858529,0.5818705523692433,Yes,2_120_0.75_75_4.csv,0.4200901591194053,0.17283562863765406,0.7434498494032638,Yes,2_120_1_150_12.csv,0.21968000019846823,0.04158033310679311,0.6012277370508835,Yes,,
2_20_0.75_50_12.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_200_18.csv,0.11729823604998507,-0.0532920198276533,-3.4308876053453496,No,,,,,,,,,,2_100_0.75_100_10.csv,0.19972005137131826,0.31779425464578204,0.5818703887906355,Yes,2_120_0.75_175_4.csv,0.4200901580100425,0.031221166301025192,0.13429737588048782,No,2_120_1_150_10.csv,0.2196799847637303,0.04158033633779716,0.6012277837693465,Yes,,
2_20_0.75_50_14.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_150_18.csv,0.11729823226948877,-0.05329200841905163,-3.430886870870841,No,,,,,,,,,,2_100_0.75_50_10.csv,0.19972005137131826,0.31779425464578204,0.5818703887906355,Yes,2_120_0.75_225_4.csv,0.42009015208921135,0.03122118065008744,0.1342974376027626,No,2_120_0.75_100_12.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_0.75_50_16.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_150_14.csv,0.11729823218696969,-0.053292008451253564,-3.4308868729439697,No,,,,,,,,,,2_100_0.75_75_10.csv,0.19972005137131826,0.31779425464578204,0.5818703887906355,Yes,2_120_0.75_200_4.csv,0.42009013444768245,0.031221163751725296,0.13429736491471275,No,2_120_0.75_100_14.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_0.75_50_18.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_100_14.csv,0.11729823089905758,-0.05329201713923004,-3.430887432267315,No,,,,,,,,,,2_100_0.75_100_12.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_150_4.csv,0.42008998468870806,0.17283560329465633,0.7434497403907413,Yes,2_120_0.75_100_16.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_0.75_50_20.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_125_14.csv,0.11729823089905758,-0.05329201713923004,-3.430887432267315,No,,,,,,,,,,2_100_0.75_100_14.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_100_6.csv,0.4094883303354283,0.19493730758089384,0.8385198879793905,Yes,2_120_0.75_100_18.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_0.75_50_8.csv,0.3592678333333333,0.008653649555087059,0.06469785341058622,No,2_80_2_150_12.csv,0.11729822942610195,-0.05329203451892024,-3.430888551154606,No,,,,,,,,,,2_100_0.75_100_16.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_125_6.csv,0.4094883303354283,0.19493730758089384,0.8385198879793905,Yes,2_120_0.75_100_20.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_10.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_100_16.csv,0.11729822895958111,-0.053292020543141694,-3.4308876514077857,No,,,,,,,,,,2_100_0.75_100_18.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_75_6.csv,0.4094883303354283,0.19493730758089384,0.8385198879793905,Yes,2_120_0.75_125_12.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_12.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_125_16.csv,0.11729822895958111,-0.053292020543141694,-3.4308876514077857,No,,,,,,,,,,2_100_0.75_100_20.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_200_6.csv,0.4094881483538736,0.04713925407726895,0.20276879032968503,No,2_120_0.75_125_14.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_14.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_100_12.csv,0.1172982284554561,-0.053292020629327315,-3.430887656956331,No,,,,,,,,,,2_100_0.75_50_12.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_225_6.csv,0.4094881354852987,0.04713926425420424,0.2027688341056187,No,2_120_0.75_125_16.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_16.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_125_12.csv,0.1172982284554561,-0.053292020629327315,-3.430887656956331,No,,,,,,,,,,2_100_0.75_50_14.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_175_6.csv,0.4094881716782439,0.04713925607591863,0.20276879892684652,No,2_120_0.75_125_18.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_18.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_225_12.csv,0.1172982280218284,-0.053292017208880285,-3.430887436751329,No,,,,,,,,,,2_100_0.75_50_16.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_0.75_150_6.csv,0.409488042688268,0.19493721145561954,0.8385194744979731,Yes,2_120_0.75_125_20.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_20.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_50_12.csv,0.11729822782405483,-0.05329201637641949,-3.4308873831583253,No,,,,,,,,,,2_100_0.75_50_18.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_175_16.csv,0.4015091304364454,0.10647156169416855,0.45798581653097237,No,2_120_0.75_75_12.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_75_8.csv,0.35810629166666663,0.021655321275841292,0.16190311296346846,No,2_80_2_75_12.csv,0.11729822782405483,-0.05329201637641949,-3.4308873831583253,No,,,,,,,,,,2_100_0.75_50_20.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_225_16.csv,0.4015091124557374,0.10647156596528728,0.4579858349031252,No,2_120_0.75_75_14.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_0.75_75_6.csv,0.3545876666666667,0.00032759737108056173,0.0024492379263734085,No,2_80_2_175_16.csv,0.11729822668339782,-0.05329201521582047,-3.4308873084401066,No,,,,,,,,,,2_100_0.75_75_12.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_100_16.csv,0.40150908025133536,0.10647153460071569,0.4579856999888936,No,2_120_0.75_75_16.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_0.75_75_4.csv,0.34723812499999995,0.027668537133162908,0.20686011700975637,No,2_40_0.75_100_10.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_75_14.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_125_16.csv,0.40150908025133536,0.10647153460071569,0.4579856999888936,No,2_120_0.75_75_18.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_125_10.csv,0.3444647916666667,6.055146090388885e-05,0.0004527048982534434,No,2_40_0.75_100_12.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_75_16.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_50_16.csv,0.40150908025133536,0.10647153460071569,0.4579856999888936,No,2_120_0.75_75_20.csv,0.2189036135101075,0.03955094288875599,0.571883919981166,Yes,,
2_20_1_125_12.csv,0.3444647916666667,6.055146090388885e-05,0.0004527048982534434,No,2_40_0.75_100_14.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_75_18.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_75_16.csv,0.40150908025133536,0.10647153460071569,0.4579856999888936,No,2_120_0.75_150_12.csv,0.21890360571967665,0.039550949079436494,0.5718840094948507,Yes,,
2_20_1_125_14.csv,0.3444647916666667,6.055146090388885e-05,0.0004527048982534434,No,2_40_0.75_100_16.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_75_20.csv,0.19971999625331066,0.3177941948207271,0.5818702792530103,Yes,2_120_2_200_16.csv,0.40150904799032394,0.10647155019515085,0.4579857670681212,No,2_120_0.75_150_14.csv,0.21890360571967665,0.039550949079436494,0.5718840094948507,Yes,,
2_20_1_125_16.csv,0.3444647916666667,6.055146090388885e-05,0.0004527048982534434,No,2_40_0.75_100_18.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_175_10.csv,0.19971994456820513,0.31779426623544105,0.5818704100109039,Yes,2_120_2_150_16.csv,0.401509042739427,0.10647155755593767,0.45798579873043466,No,2_120_0.75_150_16.csv,0.21890360571967665,0.039550949079436494,0.5718840094948507,Yes,,
2_20_1_125_18.csv,0.3444647916666667,6.055146090388885e-05,0.0004527048982534434,No,2_40_0.75_100_20.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_175_12.csv,0.19971994456820513,0.31779426623544105,0.5818704100109039,Yes,2_120_2_200_12.csv,0.3923731057839751,0.10647156260095472,0.45798582043149944,No,2_120_0.75_150_18.csv,0.21890360571967665,0.039550949079436494,0.5718840094948507,Yes,,
2_20_1_125_20.csv,0.3444647916666667,6.055146090388885e-05,0.0004527048982534434,No,2_40_0.75_100_8.csv,0.11674829582512217,0.008803274381935703,0.5667461106018175,Yes,,,,,,,,,,2_100_0.75_175_14.csv,0.19971994456820513,0.31779426623544105,0.5818704100109039,Yes,2_120_2_175_14.csv,0.3923731054110441,0.10647155763795116,0.45798579908321446,No,2_120_0.75_150_20.csv,0.21890360571967665,0.039550949079436494,0.5718840094948507,Yes,,
