"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_40_1.5_50_6.csv","1998/1/3","2002/12/31","3729589.25","2770368.5","-959220.75","-0.202812696684","19","32427161.747","-29935665.872","2491495.875","-2825830.0"
"2_40_1.5_50_4.csv","1998/1/3","2002/12/31","3826795.25","5168766.5","1341971.25","0.278025310893","23","32239888.406","-27427215.062","4812673.344","-2090758.75"
"2_40_2_125_8.csv","1998/1/3","2002/12/31","2406731.0","2159053.5","-247677.5","-0.072702394172","14","23283238.697","-21115888.537","2167350.16","-2332386.5"
"2_40_1.25_50_6.csv","1998/1/3","2002/12/31","5827494.5","6965290.0","1137795.5","0.166649054056","22","54922364.937","-48945958.937","5976406.0","-3623332.5"
"2_40_1.5_125_6.csv","1998/1/3","2002/12/31","2268630.75","1757749.375","-510881.375","-0.15629828331","18","21689670.452","-19892839.389","1796831.063","-2318618.5"
"2_40_2_125_12.csv","1998/1/3","2002/12/31","3007668.0","4998013.5","1990345.5","0.496634326995","11","34587695.968","-29790845.812","4796850.156","-2060257.25"
"2_40_2_125_10.csv","1998/1/3","2002/12/31","2920670.5","2881981.75","-38688.75","-0.00986789121912","13","29602646.404","-26895753.575999998","2706892.828","-2456015.75"
"2_40_2_50_8.csv","1998/1/3","2002/12/31","2509671.75","2575678.75","66007.0","0.0188071719243","14","25718591.289","-23205423.972999997","2513167.316","-2127919.375"
"2_40_1.25_50_8.csv","1998/1/3","2002/12/31","4918298.5","9079308.0","4161009.5","0.703075301119","16","60913737.626","-52636733.813999996","8277003.812","-2768734.5"
"2_40_1.25_50_10.csv","1998/1/3","2002/12/31","4412461.0","7462777.0","3050316.0","0.56357283683","16","53457483.499","-46642967.687","6814515.812","-2476674.5"
"2_40_1.25_50_4.csv","1998/1/3","2002/12/31","5331771.0","6410716.0","1078945.0","0.170401772269","31","41419976.747999996","-35939134.747999996","5480842.0","-4077449.0"
"2_40_2_175_8.csv","1998/1/3","2002/12/31","2007283.0","1927910.25","-79372.75","-0.0263935086921","13","19862600.781","-17852068.867","2010531.914","-1773946.125"
"2_40_1.5_125_4.csv","1998/1/3","2002/12/31","2271310.25","3501637.5","1230327.25","0.376096168194","22","21098054.593000002","-17595655.586","3502399.007","-1610596.5"
"2_40_1.25_50_12.csv","1998/1/3","2002/12/31","4390548.5","7415973.0","3025424.5","0.561246132931","16","54723339.999","-47955628.187","6767711.812","-2789978.5"
"2_40_1.25_50_14.csv","1998/1/3","2002/12/31","4390548.5","7415973.0","3025424.5","0.561246132931","16","54723339.999","-47955628.187","6767711.812","-2789978.5"
"2_40_1.25_50_16.csv","1998/1/3","2002/12/31","4390548.5","7415973.0","3025424.5","0.561246132931","16","54723339.999","-47955628.187","6767711.812","-2789978.5"
"2_40_1.25_50_18.csv","1998/1/3","2002/12/31","4390548.5","7415973.0","3025424.5","0.561246132931","16","54723339.999","-47955628.187","6767711.812","-2789978.5"
"2_40_1.25_50_20.csv","1998/1/3","2002/12/31","4390548.5","7415973.0","3025424.5","0.561246132931","16","54723339.999","-47955628.187","6767711.812","-2789978.5"
