Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window_8_NetProfit,Window_8_MDD,Score_8,Pass8,Para9,InSample9_Annual_RateOfReturn,OutSample9_Annual_RateOfReturn,Window_9_NetProfit,Window_9_MDD,Score_9,Pass9
2_20_1_150_4.csv,0.47997008333333335,0.052462192683795095,1823919.375,-986575.5,1.8487377549918886,Yes,2_40_0.75_50_10.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_100_1_225_4.csv,0.4181957845753781,0.042900259214860396,2257349.75,-761065.75,2.96603775692179,Yes,2_60_1.75_75_6.csv,0.13493763750709004,-0.04655058647333587,442257.375,-945722.5,0.4676396881749139,No,2_40_1.25_75_4.csv,0.10429066051835681,0.21434946746985398,3286788.375,-1821480.0,1.804460315238158,Yes,2_60_1.25_50_6.csv,0.412349313230817,-0.015037426647909396,2388455.875,-3544388.0,0.673869755512094,No,2_120_0.75_225_6.csv,0.36980918748601177,0.06480838216868093,3002351.125,-2142330.75,1.4014414557602741,No,2_40_0.75_50_6.csv,0.2558602153636976,-0.012774530467502317,4795279.5,-3105463.0,1.544143176073906,Yes,1_20_2_200_10.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_20_1_50_4.csv,0.4558052916666667,0.1288716858840866,2282694.5,-939350.875,2.430076514273753,Yes,2_40_0.75_50_12.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_80_0.75_225_6.csv,0.403726924053603,0.019696656285887917,1363077.574,-528304.5,2.580098359942041,Yes,2_60_1.75_125_6.csv,0.13493763346724033,-0.04655062102516571,515454.0,-1102246.75,0.4676393919963928,No,,,,,,,,2_60_1.25_75_6.csv,0.412349313230817,-0.015037426647909396,2388455.875,-3544388.0,0.673869755512094,No,2_120_0.75_150_6.csv,0.369809072841569,0.08908804456062865,4816295.125,-3128906.5,1.5392902041016565,Yes,2_40_0.75_50_4.csv,0.24948326282239655,-0.031913529114939505,4535899.0,-3505971.0,1.2937639815046957,No,1_20_2_200_12.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_20_1_125_4.csv,0.45109541666666664,0.07077524745094936,1852949.5,-951549.25,1.9472975255878768,Yes,2_40_0.75_50_14.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_80_0.75_225_8.csv,0.403726924053603,0.019696656285887917,1363077.574,-528304.5,2.580098359942041,Yes,2_60_1.75_100_6.csv,0.13493760405819222,-0.04655057710814219,471182.125,-1007575.25,0.46763963783350176,No,,,,,,,,2_40_1_75_4.csv,0.38186016517964294,0.20724021712927215,8368426.75,-3038594.0,2.754045703374653,Yes,2_120_0.75_200_6.csv,0.3698090445764212,0.08908809079093297,3329730.562,-2163160.0,1.5392900025888052,Yes,2_40_0.75_50_10.csv,0.24761068385982204,-0.012774531191878463,4974493.0,-3288246.0,1.512810477075012,Yes,1_20_2_200_14.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_20_1_75_4.csv,0.44530979166666673,0.12340100893104555,2200697.5,-807983.75,2.723690296989265,Yes,2_40_0.75_50_16.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_80_0.75_225_10.csv,0.40372689675691903,0.01969666555261351,1327519.031,-514522.5,2.58009908410225,Yes,2_60_1.75_50_6.csv,0.13493760168214908,-0.04655055359898563,466002.875,-996499.25,0.46763996560960785,No,,,,,,,,2_40_1_50_4.csv,0.3519238689780827,0.2844899405444466,7349566.875,-2255984.0,3.2578098404066695,Yes,2_120_0.75_100_6.csv,0.3698090429525607,0.08908811874281945,4728727.25,-3072016.5,1.5392909673499475,Yes,2_40_0.75_50_12.csv,0.24761068385982204,-0.012774531191878463,4974493.0,-3288246.0,1.512810477075012,Yes,1_20_2_200_16.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_120_1.25_100_4.csv,0.39462933333333333,0.025192321370570897,1348939.625,-630057.735,2.140977802613597,Yes,2_40_0.75_50_18.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_80_0.75_225_12.csv,0.40372689675691903,0.01969666555261351,1327519.031,-514522.5,2.58009908410225,Yes,2_40_2_125_6.csv,0.13157805152374194,-0.07448406422920209,190456.125,-1179662.125,0.16144972442850955,No,,,,,,,,2_60_1.25_100_6.csv,0.34750739635399946,-0.015037483323571889,1931101.125,-3127892.0,0.6173810109172567,No,2_120_0.75_125_6.csv,0.3698090429525607,0.08908811874281945,4728727.25,-3072016.5,1.5392909673499475,Yes,2_40_0.75_50_14.csv,0.24761068385982204,-0.012774531191878463,4974493.0,-3288246.0,1.512810477075012,Yes,1_20_2_200_18.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_120_1.25_125_4.csv,0.39462933333333333,0.025192321370570897,1348939.625,-630057.735,2.140977802613597,Yes,2_40_0.75_50_20.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_80_0.75_225_14.csv,0.40372689675691903,0.01969666555261351,1327519.031,-514522.5,2.58009908410225,Yes,2_40_2_125_4.csv,0.11833738612767736,-0.10995743824531207,-153182.407,-813287.094,-0.1883497329910906,No,,,,,,,,2_40_1_75_6.csv,0.3412071873033094,0.028846883475945634,4176535.25,-4471294.0,0.9340775287869686,No,2_120_0.75_75_6.csv,0.3698090429525607,0.08908811874281945,4728727.25,-3072016.5,1.5392909673499475,Yes,2_40_0.75_50_16.csv,0.24761068385982204,-0.012774531191878463,4974493.0,-3288246.0,1.512810477075012,Yes,1_20_2_200_20.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_120_1.25_150_4.csv,0.39462933333333333,0.025192321370570897,1348939.625,-630057.735,2.140977802613597,Yes,2_40_0.75_50_8.csv,0.4279829918565369,0.09685691619289158,3116358.812,-1788990.75,1.7419647429703031,Yes,2_80_0.75_225_16.csv,0.40372689675691903,0.01969666555261351,1327519.031,-514522.5,2.58009908410225,Yes,2_40_2_100_6.csv,0.11825254588596204,-0.07483245669940045,108802.25,-1172067.0,0.09282937750145683,No,,,,,,,,2_60_1.25_175_6.csv,0.3393670430253641,0.029128019078738444,2023923.75,-2124106.25,0.9528354572658501,No,2_120_0.75_175_6.csv,0.369809008279128,0.08908813114079699,2009755.469,-1305637.0,1.5392911421781093,Yes,2_40_0.75_50_18.csv,0.24761068385982204,-0.012774531191878463,4974493.0,-3288246.0,1.512810477075012,Yes,1_20_2_200_4.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_120_1.25_50_4.csv,0.39462933333333333,0.025192321370570897,1348939.625,-630057.735,2.140977802613597,Yes,2_40_0.75_75_10.csv,0.4046185213684913,0.02222450982369315,2553872.437,-1708222.25,1.4950469337347643,No,2_80_0.75_225_18.csv,0.40372689675691903,0.01969666555261351,1327519.031,-514522.5,2.58009908410225,Yes,2_40_1.5_75_4.csv,0.11516744511502258,-0.04611724598596293,374284.375,-2032283.875,0.18416933756363146,No,,,,,,,,2_60_1.25_150_6.csv,0.3393670417500306,0.029128057568905484,2734512.875,-2869867.5,0.9528359323209172,No,2_120_1.25_200_4.csv,0.34040986962672415,0.08992758085503615,5011045.75,-1449786.0,3.4564037382068804,Yes,2_40_0.75_50_20.csv,0.24761068385982204,-0.012774531191878463,4974493.0,-3288246.0,1.512810477075012,Yes,1_20_2_200_6.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_120_1.25_75_4.csv,0.39462933333333333,0.025192321370570897,1348939.625,-630057.735,2.140977802613597,Yes,2_40_0.75_75_12.csv,0.4046185213684913,0.02222450982369315,2553872.437,-1708222.25,1.4950469337347643,No,2_80_0.75_225_20.csv,0.40372689675691903,0.01969666555261351,1327519.031,-514522.5,2.58009908410225,Yes,2_40_1.75_50_4.csv,0.11195958437361617,-0.09004827904815815,-62580.625,-1163049.0,-0.05380738472755662,No,,,,,,,,2_60_1.25_125_6.csv,0.338123254652992,0.02912806129831606,2613752.625,-2747391.25,0.9513579927867937,No,2_120_1.25_225_4.csv,0.3404098029346669,0.08992759215064472,5963318.0,-1725296.0,3.4564028433381866,Yes,2_40_0.75_50_8.csv,0.24761061755731628,-0.012774522421092723,4808966.5,-3178830.0,1.5128102163374575,Yes,1_20_2_200_8.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
2_120_1_100_4.csv,0.3782526666666666,0.1622398963567143,2173786.75,-681249.9539999999,3.1908798484850984,Yes,2_40_0.75_75_14.csv,0.4046185213684913,0.02222450982369315,2553872.437,-1708222.25,1.4950469337347643,No,2_80_0.75_225_4.csv,0.4037268803675578,0.020703877413817927,1568977.937,-597790.625,2.6246278736806885,Yes,2_60_1.75_125_4.csv,0.10911283441394481,-0.05950380188225964,233593.375,-1182904.125,0.19747447833103127,No,,,,,,,,2_60_1.5_50_6.csv,0.33093259440682743,0.09956203405301489,6169318.0,-4990093.0,1.2363132310359748,No,2_120_1.25_175_4.csv,0.3404098250583815,0.08992762955132773,4890726.25,-1414975.5,3.456403485431373,Yes,2_40_0.75_75_6.csv,0.22535721943391623,-0.00239454400442946,4776005.5,-2761448.0,1.7295293990688942,Yes,3_20_2_200_10.csv,0.13723718655015346,0.0018737892629885943,500594.31200000003,-112318.43799999997,4.456920171913361,Yes
