Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Score_8,Pass8,Para9,InSample9_Annual_RateOfReturn,OutSample9_Annual_RateOfReturn,Score_9,Pass9
2_20_1_150_4.csv,0.47997008333333335,0.052462192683795095,0.12258008771845048,No,2_40_0.75_50_10.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_100_1_225_4.csv,0.4181957845753781,0.042900259214860396,0.31792656228055655,No,2_60_1.75_75_6.csv,0.13493763750709004,-0.04655058647333587,-0.44635431631150424,No,2_40_1.25_75_4.csv,0.10429066051835681,0.21434946746985398,0.5198249653693353,Yes,2_60_1.25_50_6.csv,0.412349313230817,-0.015037426647909396,-0.04066266376481402,No,2_120_0.75_225_6.csv,0.36980918748601177,0.06480838216868093,0.253296051035389,No,2_40_0.75_50_6.csv,0.2558602153636976,-0.012774530467502317,-0.09308359336591424,No,1_20_2_200_10.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_20_1_50_4.csv,0.4558052916666667,0.1288716858840866,0.3011140356887038,No,2_40_0.75_50_12.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_80_0.75_225_6.csv,0.403726924053603,0.019696656285887917,0.14596858704352325,No,2_60_1.75_125_6.csv,0.13493763346724033,-0.04655062102516571,-0.44635464761470695,No,,,,,,2_60_1.25_75_6.csv,0.412349313230817,-0.015037426647909396,-0.04066266376481402,No,2_120_0.75_150_6.csv,0.369809072841569,0.08908804456062865,0.34819029771394294,No,2_40_0.75_50_4.csv,0.24948326282239655,-0.031913529114939505,-0.23254286915385253,No,1_20_2_200_12.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_20_1_125_4.csv,0.45109541666666664,0.07077524745094936,0.1653692992422752,No,2_40_0.75_50_14.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_80_0.75_225_8.csv,0.403726924053603,0.019696656285887917,0.14596858704352325,No,2_60_1.75_100_6.csv,0.13493760405819222,-0.04655057710814219,-0.44635422651253637,No,,,,,,2_40_1_75_4.csv,0.38186016517964294,0.20724021712927215,0.56039769735776,Yes,2_120_0.75_200_6.csv,0.3698090445764212,0.08908809079093297,0.3481904783997297,No,2_40_0.75_50_10.csv,0.24761068385982204,-0.012774531191878463,-0.09308359864419313,No,1_20_2_200_14.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_20_1_75_4.csv,0.44530979166666673,0.12340100893104555,0.28833157223306916,No,2_40_0.75_50_16.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_80_0.75_225_10.csv,0.40372689675691903,0.01969666555261351,0.14596865571765869,No,2_60_1.75_50_6.csv,0.13493760168214908,-0.04655055359898563,-0.44635400109295953,No,,,,,,2_40_1_50_4.csv,0.3519238689780827,0.2844899405444466,0.7692884605650955,Yes,2_120_0.75_100_6.csv,0.3698090429525607,0.08908811874281945,0.3481905876464387,No,2_40_0.75_50_12.csv,0.24761068385982204,-0.012774531191878463,-0.09308359864419313,No,1_20_2_200_16.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1.25_100_4.csv,0.39462933333333333,0.025192321370570897,0.05886290308239143,No,2_40_0.75_50_18.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_80_0.75_225_12.csv,0.40372689675691903,0.01969666555261351,0.14596865571765869,No,2_40_2_125_6.csv,0.13157805152374194,-0.07448406422920209,-0.7141968787905842,No,,,,,,2_60_1.25_100_6.csv,0.34750739635399946,-0.015037483323571889,-0.04066281702131605,No,2_120_0.75_125_6.csv,0.3698090429525607,0.08908811874281945,0.3481905876464387,No,2_40_0.75_50_14.csv,0.24761068385982204,-0.012774531191878463,-0.09308359864419313,No,1_20_2_200_18.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1.25_125_4.csv,0.39462933333333333,0.025192321370570897,0.05886290308239143,No,2_40_0.75_50_20.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_80_0.75_225_14.csv,0.40372689675691903,0.01969666555261351,0.14596865571765869,No,2_40_2_125_4.csv,0.11833738612767736,-0.10995743824531207,-1.0543363873506444,No,,,,,,2_40_1_75_6.csv,0.3412071873033094,0.028846883475945634,0.0780047777395625,No,2_120_0.75_75_6.csv,0.3698090429525607,0.08908811874281945,0.3481905876464387,No,2_40_0.75_50_16.csv,0.24761068385982204,-0.012774531191878463,-0.09308359864419313,No,1_20_2_200_20.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1.25_150_4.csv,0.39462933333333333,0.025192321370570897,0.05886290308239143,No,2_40_0.75_50_8.csv,0.4279829918565369,0.09685691619289158,0.2316066296338649,No,2_80_0.75_225_16.csv,0.40372689675691903,0.01969666555261351,0.14596865571765869,No,2_40_2_100_6.csv,0.11825254588596204,-0.07483245669940045,-0.7175374700618142,No,,,,,,2_60_1.25_175_6.csv,0.3393670430253641,0.029128019078738444,0.07876499574470049,No,2_120_0.75_175_6.csv,0.369809008279128,0.08908813114079699,0.34819063610249706,No,2_40_0.75_50_18.csv,0.24761068385982204,-0.012774531191878463,-0.09308359864419313,No,1_20_2_200_4.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1.25_50_4.csv,0.39462933333333333,0.025192321370570897,0.05886290308239143,No,2_40_0.75_75_10.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,2_80_0.75_225_18.csv,0.40372689675691903,0.01969666555261351,0.14596865571765869,No,2_40_1.5_75_4.csv,0.11516744511502258,-0.04611724598596293,-0.4421991936454937,No,,,,,,2_60_1.25_150_6.csv,0.3393670417500306,0.029128057568905484,0.07876509982585461,No,2_120_1.25_200_4.csv,0.34040986962672415,0.08992758085503615,0.35147152802641735,No,2_40_0.75_50_20.csv,0.24761068385982204,-0.012774531191878463,-0.09308359864419313,No,1_20_2_200_6.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1.25_75_4.csv,0.39462933333333333,0.025192321370570897,0.05886290308239143,No,2_40_0.75_75_12.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,2_80_0.75_225_20.csv,0.40372689675691903,0.01969666555261351,0.14596865571765869,No,2_40_1.75_50_4.csv,0.11195958437361617,-0.09004827904815815,-0.8634356959732602,No,,,,,,2_60_1.25_125_6.csv,0.338123254652992,0.02912806129831606,0.07876510991054342,No,2_120_1.25_225_4.csv,0.3404098029346669,0.08992759215064472,0.35147157217399444,No,2_40_0.75_50_8.csv,0.24761061755731628,-0.012774522421092723,-0.09308353473450538,No,1_20_2_200_8.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1_100_4.csv,0.3782526666666666,0.1622398963567143,0.37908024254162204,No,2_40_0.75_75_14.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,2_80_0.75_225_4.csv,0.4037268803675578,0.020703877413817927,0.15343293239993103,No,2_60_1.75_125_4.csv,0.10911283441394481,-0.05950380188225964,-0.5705573402883897,No,,,,,,2_60_1.5_50_6.csv,0.33093259440682743,0.09956203405301489,0.2692254206275082,No,2_120_1.25_175_4.csv,0.3404098250583815,0.08992762955132773,0.35147171835022956,No,2_40_0.75_75_6.csv,0.22535721943391623,-0.00239454400442946,-0.017448215491921708,No,3_20_2_200_10.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1_125_4.csv,0.3782526666666666,0.1622398963567143,0.37908024254162204,No,2_40_0.75_75_16.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,1_120_0.75_225_10.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_60_1.75_50_4.csv,0.10911281720604696,-0.05950381751957369,-0.5705574902281251,No,,,,,,2_60_1.5_75_6.csv,0.330932482699815,0.09956196578473625,0.26922523602344495,No,2_120_1.25_100_4.csv,0.34040980084921785,0.08992763539864812,0.3514717412038037,No,2_40_0.75_75_4.csv,0.21931053280670132,-0.02215334493234006,-0.1614237765233468,No,3_20_2_200_12.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1_50_4.csv,0.3782526666666666,0.15909340387372556,0.3717283324357118,No,2_40_0.75_75_18.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,1_120_0.75_225_12.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_60_1.75_75_4.csv,0.1091128170988247,-0.05950381833100343,-0.5705574980085892,No,,,,,,2_60_1.5_225_6.csv,0.3231438231976954,0.1355213637896192,0.3664629446084418,No,2_120_1.25_125_4.csv,0.34040980084921785,0.08992763539864812,0.3514717412038037,No,2_40_1.5_50_14.csv,0.21864839469915623,-0.026277165559934403,-0.19147263377015358,No,3_20_2_200_14.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1_75_4.csv,0.3782526666666666,0.1622398963567143,0.37908024254162204,No,2_40_0.75_75_20.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,1_120_0.75_225_14.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_60_1.75_100_4.csv,0.10911280047771464,-0.05950380681522148,-0.57055738758852,No,,,,,,2_40_1_100_4.csv,0.3159239566437688,0.24212716304231016,0.6547353912104737,Yes,2_120_1.25_150_4.csv,0.34040980084921785,0.08992763539864812,0.3514717412038037,No,2_40_1.5_50_16.csv,0.21864837787929173,-0.026277184743552194,-0.19147277355455367,No,3_20_2_200_16.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_20_1_175_4.csv,0.37768158333333335,0.052462155329840124,0.12258000043938641,No,2_40_0.75_75_8.csv,0.4046185213684913,0.02222450982369315,0.05314379207860904,No,1_120_0.75_225_16.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_40_1.5_125_4.csv,0.10695325498417665,-0.027936952426128453,-0.267875879654798,No,,,,,,2_80_0.75_50_4.csv,0.3320629839874647,0.036667764289951894,0.09915319989521335,No,2_120_1.25_50_4.csv,0.34040980084921785,0.08992763539864812,0.3514717412038037,No,2_40_1.5_50_18.csv,0.21864837787929173,-0.026277184743552194,-0.19147277355455367,No,3_20_2_200_18.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_20_1_200_4.csv,0.36224304166666665,0.031635275134236696,0.0739171316060884,No,2_60_0.75_100_8.csv,0.36209495525476065,0.1947001694954828,0.46557181271584286,No,1_120_0.75_225_18.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_40_1.75_75_4.csv,0.10580675198973927,-0.0900482843896081,-0.863435747190214,No,,,,,,2_80_0.75_75_4.csv,0.3320629839874647,0.036667764289951894,0.09915319989521335,No,2_120_1.25_75_4.csv,0.34040980084921785,0.08992763539864812,0.3514717412038037,No,2_40_1.5_50_20.csv,0.21864837787929173,-0.026277184743552194,-0.19147277355455367,No,3_20_2_200_20.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_1_150_4.csv,0.3566894166666667,0.16223990038331668,0.37908025194994543,No,2_60_0.75_100_10.csv,0.36209492456102527,0.19470012418266558,0.4655717043627248,No,1_120_0.75_225_20.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_40_1.5_100_4.csv,0.10557387647751228,-0.04611720405611515,-0.4421987915975292,No,,,,,,2_40_1_50_6.csv,0.31297243728111235,0.0718998211230232,0.19442410723128808,No,2_120_0.75_200_4.csv,0.3075173609735071,0.1530067727579122,0.5980092393045013,Yes,2_40_0.75_75_8.csv,0.21753495739767334,-0.00239455787329584,-0.01744831654956307,No,3_20_2_200_4.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_2_150_8.csv,0.35461391666666664,0.10637116435889525,0.24854063451783004,No,2_60_0.75_100_12.csv,0.36209492456102527,0.19470012418266558,0.4655717043627248,No,1_120_0.75_225_4.csv,0.3997861223937013,-0.009023403124120338,-0.06687091378528279,No,2_40_2_100_4.csv,0.10539135349616996,-0.10058023151326265,-0.9644222312273261,No,,,,,,2_60_1.5_100_6.csv,0.31280656648615307,0.09956200548522001,0.26922534337741316,No,2_120_0.75_225_4.csv,0.307517274197096,0.12505315956878907,0.4887557817109037,No,2_40_0.75_75_10.csv,0.21753488889154793,-0.002394511997227175,-0.017447982266488506,No,3_20_2_200_6.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_120_2_175_8.csv,0.35461391666666664,0.10637116435889525,0.24854063451783004,No,2_60_0.75_100_14.csv,0.36209492456102527,0.19470012418266558,0.4655717043627248,No,1_120_0.75_225_6.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_100_0.75_125_4.csv,0.1071516781128139,-0.12839361523898152,-1.231113261732685,No,,,,,,2_60_1.25_225_6.csv,0.30092378192526703,0.01548983607990825,0.041886022857305916,No,2_120_0.75_100_4.csv,0.307517289771773,0.1530067914017915,0.598009312171943,Yes,2_40_0.75_75_12.csv,0.21753488889154793,-0.002394511997227175,-0.017447982266488506,No,3_20_2_200_8.csv,0.13723718655015346,0.0018737892629885943,0.015609382102870556,No
2_20_1_100_4.csv,0.3371263333333333,0.07379688263624111,0.17242947509688886,No,2_60_0.75_100_16.csv,0.36209492456102527,0.19470012418266558,0.4655717043627248,No,1_120_0.75_225_8.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_100_0.75_50_4.csv,0.10715168543428412,-0.128393624798321,-1.2311133533932368,No,,,,,,2_40_0.75_75_6.csv,0.2978372962478597,-0.005942204658342691,-0.01606829916457101,No,2_120_0.75_125_4.csv,0.307517289771773,0.1530067914017915,0.598009312171943,Yes,2_40_0.75_75_14.csv,0.21753488889154793,-0.002394511997227175,-0.017447982266488506,No,1_20_2_225_10.csv,0.13547142984349644,0.0018738549779137427,0.015609929533361681,No
2_20_1_150_10.csv,0.33349033333333333,0.20191074168699938,0.47177281697825063,No,2_60_0.75_100_18.csv,0.36209492456102527,0.19470012418266558,0.4655717043627248,No,3_120_0.75_225_10.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_100_0.75_100_4.csv,0.10715168548563837,-0.1283936420245377,-1.2311135185683024,No,,,,,,2_40_0.75_75_4.csv,0.29783729393350317,0.08467792169483707,0.2289773336090794,No,2_120_0.75_75_4.csv,0.307517289771773,0.1530067914017915,0.598009312171943,Yes,2_40_0.75_75_16.csv,0.21753488889154793,-0.002394511997227175,-0.017447982266488506,No,1_20_2_225_12.csv,0.13547142984349644,0.0018738549779137427,0.015609929533361681,No
2_20_1_150_12.csv,0.33349033333333333,0.20191074168699938,0.47177281697825063,No,2_60_0.75_100_20.csv,0.36209492456102527,0.19470012418266558,0.4655717043627248,No,3_120_0.75_225_12.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_100_0.75_75_4.csv,0.10715168548563837,-0.1283936420245377,-1.2311135185683024,No,,,,,,2_100_1.75_200_6.csv,0.297492714715487,0.13196576842555002,0.35684826902876227,No,2_120_0.75_150_4.csv,0.30751725275115527,0.15300679348494464,0.5980093203137057,Yes,2_40_0.75_75_18.csv,0.21753488889154793,-0.002394511997227175,-0.017447982266488506,No,1_20_2_225_14.csv,0.13547142984349644,0.0018738549779137427,0.015609929533361681,No
2_20_1_150_14.csv,0.33349033333333333,0.20191074168699938,0.47177281697825063,No,2_60_0.75_75_10.csv,0.3598370582369724,0.14400615426649466,0.34435104220926077,No,3_120_0.75_225_14.csv,0.3997861223937013,-0.017327228510771592,-0.12840915871135455,No,2_40_1.75_50_6.csv,0.10362478873184028,-0.027179479644796403,-0.2606127865113914,No,,,,,,2_100_1.75_225_6.csv,0.297492714715487,0.13196576842555002,0.35684826902876227,No,2_120_0.75_175_4.csv,0.3075172302211149,0.15300673719077268,0.5980091002944585,Yes,2_40_0.75_75_20.csv,0.21753488889154793,-0.002394511997227175,-0.017447982266488506,No,1_20_2_225_16.csv,0.13547142984349644,0.0018738549779137427,0.015609929533361681,No
