AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,No,1.1242404001131725,N,,,Y,No,1.1328629605663547,N,,,Y,No,1.1093092532856612,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_10.csv,Y,No,1.0938689124859684,N,,,Y,No,1.1172292117808174,N,,,Y,No,1.2082383334202695,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_10.csv,Y,No,1.0938689124859684,N,,,Y,No,1.1172292117808174,N,,,Y,No,1.2082383334202695,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_10.csv,Y,No,1.0938689124859684,N,,,Y,No,1.1172292117808174,N,,,Y,No,1.2082383334202695,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_75_4.csv,Y,No,1.1269967558407505,N,,,Y,No,1.1312434803509812,N,,,Y,No,1.124932016294402,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_125_4.csv,Y,No,1.1489089109957338,N,,,Y,No,1.1753509282093115,N,,,Y,No,1.1408018923196217,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_150_4.csv,Y,No,1.1603190503636467,N,,,Y,No,1.1100936503854808,N,,,Y,No,1.1152839637545087,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_4.csv,Y,No,1.15591812573023,N,,,N,,,N,,,Y,No,1.1548990263459933,N,,,N,,,2,0,0.2857142857142857,0.0
2_120_1.75_50_4.csv,Y,No,1.15591812573023,N,,,N,,,N,,,Y,No,1.1548990263459933,N,,,N,,,2,0,0.2857142857142857,0.0
2_120_1.75_75_4.csv,Y,No,1.15591812573023,N,,,N,,,N,,,Y,No,1.1548990263459933,N,,,N,,,2,0,0.2857142857142857,0.0
2_60_1_50_4.csv,Y,No,1.1027209539051754,N,,,Y,No,1.097697144061372,N,,,Y,No,1.269620421633006,Y,No,1.0650719696237387,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_100_6.csv,Y,No,1.116465511002105,N,,,Y,No,1.1415033158857044,N,,,Y,No,1.1641592982687587,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_6.csv,Y,No,1.116465511002105,N,,,Y,No,1.1415033158857044,N,,,Y,No,1.1641592982687587,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_6.csv,Y,No,1.116465511002105,N,,,Y,No,1.1415033158857044,N,,,Y,No,1.1641592982687587,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_12.csv,Y,No,1.0759858668504676,N,,,Y,No,1.1037405876505941,N,,,Y,No,1.2034117240588778,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_12.csv,Y,No,1.0759858668504676,N,,,Y,No,1.1037405876505941,N,,,Y,No,1.2034117240588778,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_12.csv,Y,No,1.0759858668504676,N,,,Y,No,1.1037405876505941,N,,,Y,No,1.2034117240588778,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_14.csv,Y,No,1.0730117606117737,N,,,Y,No,1.1070862065283744,N,,,Y,No,1.203411739513262,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_14.csv,Y,No,1.0730117606117737,N,,,Y,No,1.1070862065283744,N,,,Y,No,1.203411739513262,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_14.csv,Y,No,1.0730117606117737,N,,,Y,No,1.1070862065283744,N,,,Y,No,1.203411739513262,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_125_10.csv,Y,No,1.0836094795821096,N,,,Y,No,1.117229188482965,N,,,Y,No,1.2082382794888995,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_50_8.csv,Y,No,1.0985256003330317,N,,,Y,No,1.0978008799487384,N,,,Y,No,1.1889331734710118,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_75_8.csv,Y,No,1.0985256003330317,N,,,Y,No,1.0978008799487384,N,,,Y,No,1.1889331734710118,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_50_10.csv,Y,No,1.0839245793741963,N,,,Y,No,1.1240497304717427,N,,,Y,No,1.1777009042536064,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_75_10.csv,Y,No,1.0839245793741963,N,,,Y,No,1.1240497304717427,N,,,Y,No,1.1777009042536064,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.25_50_4.csv,Y,No,1.111195755267614,Y,No,1.0984913595170218,N,,,N,,,Y,No,1.2306549696194558,Y,No,1.054859095304794,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_150_10.csv,Y,No,1.0824396684266817,N,,,Y,No,1.1172292027332678,N,,,Y,No,1.2082383429229522,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_50_6.csv,Y,No,1.0865455183974886,N,,,Y,No,1.1279944143569225,N,,,Y,No,1.1085926736082818,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_16.csv,Y,No,1.0690730688659345,N,,,Y,No,1.0964636072616856,N,,,Y,No,1.2300953384185271,Y,No,1.0001230889343382,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_100_18.csv,Y,No,1.0690730688659345,N,,,Y,No,1.0964636072616856,N,,,Y,No,1.2300953384185271,Y,No,1.0001230889343382,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_50_16.csv,Y,No,1.0690730688659345,N,,,Y,No,1.0964636072616856,N,,,Y,No,1.2300953384185271,Y,No,1.0001230889343382,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_50_18.csv,Y,No,1.0690730688659345,N,,,Y,No,1.0964636072616856,N,,,Y,No,1.2300953384185271,Y,No,1.0001230889343382,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_75_16.csv,Y,No,1.0690730688659345,N,,,Y,No,1.0964636072616856,N,,,Y,No,1.2300953384185271,Y,No,1.0001230889343382,N,,,4,0,0.5714285714285714,0.0
2_120_1.75_75_18.csv,Y,No,1.0690730688659345,N,,,Y,No,1.0964636072616856,N,,,Y,No,1.2300953384185271,Y,No,1.0001230889343382,N,,,4,0,0.5714285714285714,0.0
1_120_1.5_100_10.csv,Y,No,1.1457457006945038,N,,,Y,No,1.141799181720063,N,,,Y,No,1.1656415833375928,N,,,N,,,3,0,0.42857142857142855,0.0
1_120_1.5_100_12.csv,Y,No,1.1457457006945038,N,,,Y,No,1.141799181720063,N,,,Y,No,1.1656415833375928,N,,,N,,,3,0,0.42857142857142855,0.0
1_120_1.5_100_14.csv,Y,No,1.1457457006945038,N,,,Y,No,1.141799181720063,N,,,Y,No,1.1656415833375928,N,,,N,,,3,0,0.42857142857142855,0.0
1_120_1.5_100_16.csv,Y,No,1.1457457006945038,N,,,Y,No,1.141799181720063,N,,,Y,No,1.1656415833375928,N,,,N,,,3,0,0.42857142857142855,0.0
1_120_1.5_100_18.csv,Y,No,1.1457457006945038,N,,,Y,No,1.141799181720063,N,,,Y,No,1.1656415833375928,N,,,N,,,3,0,0.42857142857142855,0.0
1_120_1.5_100_20.csv,Y,No,1.1457457006945038,N,,,Y,No,1.141799181720063,N,,,Y,No,1.1656415833375928,N,,,N,,,3,0,0.42857142857142855,0.0
