Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,Pass7
1_20_1_50_8.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,1_20_1_75_18.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_175_18.csv,0.17987427993280958,0.08701754446170001,7054440.339,-6429477.026000001,1.0972028223248524,No,2_40_1.5_75_6.csv,0.4359912382389121,0.2559280108205015,77443112.25,-58528857.0,1.3231611929479505,No,2_80_1.5_50_20.csv,0.5302662354146962,0.028423123909823166,33392287.125,-27539318.5,1.2125313531269846,No,,
3_20_1_50_10.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,1_20_1_75_20.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_175_20.csv,0.17987427993280958,0.08701754446170001,7054440.339,-6429477.026000001,1.0972028223248524,No,2_40_1.5_175_6.csv,0.4324768857766375,0.22665626499099945,32286561.123000003,-24179011.873000003,1.3353135062997947,No,2_80_1.5_75_18.csv,0.5302662354146962,0.028423123909823166,33392287.125,-27539318.5,1.2125313531269846,No,,
3_20_1_50_12.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,1_20_1_75_4.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_100_12.csv,0.17987427597890748,0.12179945283327462,10215641.19,-9115476.502,1.1206919559014403,No,2_40_2_200_6.csv,0.4310492541883195,0.1552045357565484,8323354.634,-5651487.227999999,1.4727724399273827,No,2_80_1.5_75_20.csv,0.5302662354146962,0.028423123909823166,33392287.125,-27539318.5,1.2125313531269846,No,,
3_20_1_50_14.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,1_20_1_75_6.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_125_12.csv,0.17987427597890748,0.12179945283327462,10215641.19,-9115476.502,1.1206919559014403,No,2_40_1_125_6.csv,0.4301448524804722,0.10848687529622522,16144462.954000002,-13263987.090999998,1.2171651588046621,No,2_80_1.5_100_16.csv,0.5302662324119518,0.02842310709804822,28786028.248000003,-23740440.686,1.2125313354008396,No,,
3_20_1_50_16.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,1_20_1_75_8.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_150_12.csv,0.17987427597890748,0.12179945283327462,10215641.19,-9115476.502,1.1206919559014403,No,2_40_1.25_225_4.csv,0.42225419186341767,0.1748829408439988,14895934.795999998,-11386851.447999999,1.3081697661574692,No,2_80_1.5_50_10.csv,0.5302662318682049,0.028423106303653436,27099659.563,-22349656.251,1.2125313811834342,No,,
3_20_1_50_18.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,3_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_50_12.csv,0.17987427597890748,0.12179945283327462,10215641.19,-9115476.502,1.1206919559014403,No,2_40_1.25_200_4.csv,0.42225418585419994,0.10860347354022357,12339559.162,-9668427.248,1.2762736736269644,No,2_80_1.5_75_10.csv,0.5302662318682049,0.028423106303653436,27099659.563,-22349656.251,1.2125313811834342,No,,
3_20_1_50_20.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,3_20_1_75_12.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_75_12.csv,0.17987427597890748,0.12179945283327462,10215641.19,-9115476.502,1.1206919559014403,No,2_40_1.25_175_4.csv,0.4222541427882289,0.10860347170886214,11786641.927000001,-9235198.997000001,1.2762737360428098,No,2_80_1.5_50_12.csv,0.5302662181878117,0.02842309900229037,27767301.625,-22900274.125,1.2125314078527434,No,,
3_20_1_50_4.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,3_20_1_75_14.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_175_14.csv,0.17987426271424015,0.11078163556971926,8108979.847999999,-7287139.722,1.1127795208206108,No,2_40_1_100_6.csv,0.4198635514673278,0.13399108166665397,21859363.899,-17778143.024,1.2295639578042805,No,2_80_1.5_75_12.csv,0.5302662181878117,0.02842309900229037,27767301.625,-22900274.125,1.2125314078527434,No,,
3_20_1_50_6.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,3_20_1_75_16.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_175_16.csv,0.17987426271424015,0.11078163556971926,8108979.847999999,-7287139.722,1.1127795208206108,No,2_40_2_175_6.csv,0.41837284156192733,0.15520449431074482,11754027.07,-8157395.75,1.4409043560256347,No,2_80_1.5_125_16.csv,0.5302662135679681,0.028423125273110528,20346747.531,-16780388.562,1.2125313699276423,No,,
3_20_1_50_8.csv,0.788543625,-0.030366582894829595,20270814.237,-17522594.487,1.1568386320894946,No,,,3_20_1_75_18.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_100_20.csv,0.17987425291573195,0.08701755585454586,8529260.595,-7773640.657000001,1.0972028385849788,No,2_40_1.5_200_14.csv,0.413403397074979,0.18009643745916604,9995385.173,-7954827.204,1.256518201674315,No,2_80_1.5_125_18.csv,0.530266164950394,0.028423116727552704,19847624.374,-16368751.937,1.2125313188439457,No,,
1_60_1_50_10.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,3_20_1_75_20.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_125_20.csv,0.17987425291573195,0.08701755585454586,8529260.595,-7773640.657000001,1.0972028385849788,No,2_40_1.5_200_16.csv,0.413403397074979,0.18009643745916604,9995385.173,-7954827.204,1.256518201674315,No,2_80_1.5_125_20.csv,0.530266164950394,0.028423116727552704,19847624.374,-16368751.937,1.2125313188439457,No,,
1_60_1_50_12.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,3_20_1_75_4.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_150_20.csv,0.17987425291573195,0.08701755585454586,8529260.595,-7773640.657000001,1.0972028385849788,No,2_40_1.5_200_18.csv,0.413403397074979,0.18009643745916604,9995385.173,-7954827.204,1.256518201674315,No,2_80_1.5_125_12.csv,0.5302661614832851,0.02842311800656231,16504262.242999999,-13611410.806,1.2125313443427048,No,,
1_60_1_50_14.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,3_20_1_75_6.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_50_20.csv,0.17987425291573195,0.08701755585454586,8529260.595,-7773640.657000001,1.0972028385849788,No,2_40_1.5_200_20.csv,0.413403397074979,0.18009643745916604,9995385.173,-7954827.204,1.256518201674315,No,2_80_1.5_100_18.csv,0.5302661263818713,0.028423106083928056,28079877.998000003,-23158064.436,1.2125313009471066,No,,
1_60_1_50_16.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,3_20_1_75_8.csv,0.2198209081123651,-0.07324529853748044,20061083.5,-19099696.125,1.050335218356779,No,2_120_1_75_20.csv,0.17987425291573195,0.08701755585454586,8529260.595,-7773640.657000001,1.0972028385849788,No,2_40_1.5_225_12.csv,0.4134033501754468,0.1197762986597948,7784778.856000001,-6291968.793,1.2372564315100858,No,2_80_1.5_100_20.csv,0.5302661263818713,0.028423106083928056,28079877.998000003,-23158064.436,1.2125313009471066,No,,
1_60_1_50_18.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_10.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_100_14.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1.5_225_14.csv,0.41340330809488723,0.11977627418981013,9616491.638,-7772432.262999999,1.2372564099115393,No,2_80_1.75_100_18.csv,0.4972170957389441,0.028421798520765908,23176538.496999998,-19204668.435,1.2068179450972125,No,,
1_60_1_50_20.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_12.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_100_16.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1.5_225_16.csv,0.41340330809488723,0.11977627418981013,9616491.638,-7772432.262999999,1.2372564099115393,No,2_80_1.75_100_20.csv,0.4972170957389441,0.028421798520765908,23176538.496999998,-19204668.435,1.2068179450972125,No,,
1_60_1_50_4.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_14.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_125_14.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1.5_225_18.csv,0.41340330809488723,0.11977627418981013,9616491.638,-7772432.262999999,1.2372564099115393,No,2_80_1.75_125_18.csv,0.4972170861370279,0.02842177823277938,19279601.127,-15975567.69,1.2068179047601657,No,,
1_60_1_50_6.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_16.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_125_16.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1.5_225_20.csv,0.41340330809488723,0.11977627418981013,9616491.638,-7772432.262999999,1.2372564099115393,No,2_80_1.75_125_20.csv,0.4972170861370279,0.02842177823277938,19279601.127,-15975567.69,1.2068179047601657,No,,
1_60_1_50_8.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_18.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_150_14.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1.5_200_12.csv,0.41340318648737906,0.18009639438382521,8091502.219,-6439622.031,1.2565181900502755,No,2_80_1.75_50_18.csv,0.49721708172738954,0.02842181864780057,28665721.436,-23753144.936,1.2068179398238148,No,,
1_60_1_75_10.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_20.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_150_16.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1_225_10.csv,0.4126686741204073,0.1372439743866815,10258556.094,-8451098.594,1.2138724900551077,No,2_80_1.75_50_20.csv,0.49721708172738954,0.02842181864780057,28665721.436,-23753144.936,1.2068179398238148,No,,
1_60_1_75_12.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_4.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_50_14.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1_225_12.csv,0.4126686741204073,0.1372439743866815,10258556.094,-8451098.594,1.2138724900551077,No,2_80_1.75_75_18.csv,0.49721708172738954,0.02842181864780057,28665721.436,-23753144.936,1.2068179398238148,No,,
1_60_1_75_14.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_6.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_50_16.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1_225_14.csv,0.4126686741204073,0.1372439743866815,10258556.094,-8451098.594,1.2138724900551077,No,2_80_1.75_75_20.csv,0.49721708172738954,0.02842181864780057,28665721.436,-23753144.936,1.2068179398238148,No,,
1_60_1_75_16.csv,0.773556875,-0.04991223000880524,26155867.851999998,-23790485.601999998,1.0994255556431831,No,,,1_20_1_225_8.csv,0.21968198081804968,-0.040548428886329556,10308769.437,-9325945.5,1.105385983330055,No,2_120_1_75_14.csv,0.17987422172140424,0.110781613029651,8814412.833999999,-7921077.615,1.1127795058223273,No,2_40_1_225_16.csv,0.4126686741204073,0.1372439743866815,10258556.094,-8451098.594,1.2138724900551077,No,2_80_1_100_10.csv,0.47614034251364035,0.009260067332840977,15311959.545999998,-13449534.545999998,1.1384750523246845,No,,
