Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5
2_40_1.75_50_6.csv,0.7580520500000001,0.048511988466597405,45399450.798,-40447265.298,1.1224356075377206,No,2_60_2_50_6.csv,0.25790911875255845,-0.06929119067819162,35103614.25,-33372532.0,1.0518714687276352,No,2_20_1.75_75_4.csv,0.1646401590652945,0.12830360423127826,27105810.25,-21032092.75,1.2887833166292975,No,2_40_1_225_4.csv,0.42185095282260254,0.10773724671770049,15703462.320999999,-13087074.602,1.1999215102357677,No,2_80_1.25_100_16.csv,0.47583502771516045,-0.006591541010860638,26133481.876,-23033648.531999998,1.1345784772088316,No
2_40_1.75_75_4.csv,0.7402440000000001,-0.004712457617384425,30785338.299000002,-27194889.799000002,1.1320265875882323,No,2_60_2_75_6.csv,0.25790911875255845,-0.06929119067819162,35103614.25,-33372532.0,1.0518714687276352,No,2_20_2_75_4.csv,0.1382615243571815,0.17855087393812494,19033786.75,-13731397.875,1.386150698076688,No,2_40_1_175_4.csv,0.41570745012815136,0.06176455339120557,16094978.590999998,-13589778.215999998,1.184344463550589,No,2_80_1.25_100_18.csv,0.47583502771516045,-0.006591541010860638,26133481.876,-23033648.531999998,1.1345784772088316,No
2_40_1.75_50_4.csv,0.72771225,-0.0026568044132218803,31317736.073000003,-27740793.573000003,1.1289416069005835,No,2_60_2_100_6.csv,0.25790908635534376,-0.06929117344731715,25592780.125,-24330710.0,1.0518714877206625,No,2_20_1.75_100_4.csv,0.12215825039992842,0.12494005182097623,27140040.5,-21338835.5,1.27186136750527,No,2_40_1_200_4.csv,0.4157074139830725,0.10773723053232817,16446823.399,-13718957.43,1.1988391598209078,No,2_80_1.25_100_20.csv,0.47583502771516045,-0.006591541010860638,26133481.876,-23033648.531999998,1.1345784772088316,No
2_40_1.75_75_6.csv,0.71194675,0.04592330637726381,42004953.985,-37398229.985,1.123180268206482,No,2_20_1_150_6.csv,0.24825434683822967,-0.054412182513257086,14735077.342,-13764654.405,1.070501075322857,No,2_20_1.75_50_4.csv,0.11761471075757274,0.1132985214634895,21660704.875,-17781401.625,1.2181663364796755,No,2_40_1_150_4.csv,0.40936018856084266,0.06233440931536602,17790583.790999997,-15107086.869,1.1776316602446086,No,2_80_1.25_50_16.csv,0.47583499770128374,-0.006591558621494501,41887698.125,-36919171.875,1.1345784858561376,No
1_20_1_50_10.csv,0.6456924500000001,0.147071562481136,30274884.987,-23936989.987,1.2647741008139313,No,2_60_2_125_6.csv,0.24669499897905994,-0.06929119754144974,19106822.749,-18208019.124,1.0493630646408585,No,2_20_2_100_4.csv,0.10691384388933989,0.1876778422254563,16264633.25,-11682070.25,1.3922731931867984,No,2_40_1.5_200_6.csv,0.3955951687479621,0.17574511512505703,29251825.706,-23355920.862,1.2524372675706663,No,2_80_1.25_50_18.csv,0.47583499770128374,-0.006591558621494501,41887698.125,-36919171.875,1.1345784858561376,No
1_20_1_50_12.csv,0.6456924500000001,0.147071562481136,30274884.987,-23936989.987,1.2647741008139313,No,2_80_2_100_6.csv,0.24650899207144372,-0.04678504417073563,7669052.9629999995,-7118475.619,1.077344838062021,No,2_20_2_50_4.csv,0.1045797297013901,0.21394118396827239,14216036.313,-10482733.751,1.3561382603697114,No,2_40_1.5_225_6.csv,0.39559513173667576,0.12304765099590889,27733471.346,-22348075.94,1.2409780341027425,No,2_80_1.25_50_20.csv,0.47583499770128374,-0.006591558621494501,41887698.125,-36919171.875,1.1345784858561376,No
1_20_1_50_14.csv,0.6456924500000001,0.147071562481136,30274884.987,-23936989.987,1.2647741008139313,No,2_80_2_125_6.csv,0.24650898415356137,-0.046785047382513434,6517049.257999999,-6049176.672,1.0773448373835162,No,,,,,,,,2_40_1_125_4.csv,0.38404800553257556,0.06557487102951949,17091549.110999998,-14477968.095,1.18052125815242,No,2_80_1.25_75_16.csv,0.47583499770128374,-0.006591558621494501,41887698.125,-36919171.875,1.1345784858561376,No
1_20_1_50_16.csv,0.6456924500000001,0.147071562481136,30274884.987,-23936989.987,1.2647741008139313,No,2_80_2_50_6.csv,0.24650897752978096,-0.04678504908622631,9733798.036,-9034988.407,1.0773448285178304,No,,,,,,,,2_40_1.25_225_6.csv,0.3763465065436462,0.18930972076477987,21702623.309,-17426776.575,1.2453607364275283,No,2_80_1.25_75_18.csv,0.47583499770128374,-0.006591558621494501,41887698.125,-36919171.875,1.1345784858561376,No
1_20_1_50_18.csv,0.6456924500000001,0.147071562481136,30274884.987,-23936989.987,1.2647741008139313,No,2_80_2_75_6.csv,0.24650897752978096,-0.04678504908622631,9733798.036,-9034988.407,1.0773448285178304,No,,,,,,,,2_40_1.25_200_6.csv,0.37634649025731554,0.12857959165987892,17441513.183,-14233927.12,1.2253479335645214,No,2_80_1.25_75_20.csv,0.47583499770128374,-0.006591558621494501,41887698.125,-36919171.875,1.1345784858561376,No
1_20_1_50_20.csv,0.6456924500000001,0.147071562481136,30274884.987,-23936989.987,1.2647741008139313,No,2_60_2_225_6.csv,0.24574814818607515,-0.07290613748475866,17434558.748,-16621503.623,1.0489158588441383,No,,,,,,,,2_40_1.25_175_6.csv,0.37634646249226844,0.12857961917184396,15998745.605,-13056491.777,1.225347963162892,No,2_80_1.25_125_16.csv,0.4758349865167355,-0.006591555513067422,25493478.406999998,-22469559.656999998,1.1345784606445526,No
