Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,Pass7
2_40_1.75_50_14.csv,1.575522625,0.9157717345052512,9.0,8.0,0.17505806944444446,0.1144714668131564,0.6539056849903425,Yes,2_40_1.75_75_12.csv,0.9539177182826788,1.0628373848110184,8.0,14.0,0.11923971478533485,0.07591695605792989,0.6366750892905257,Yes,2_80_1.75_75_4.csv,3.1117784521925023,-0.29295212809187715,8,12,0.3889723065240628,-0.02441267734098976,-0.06276199341579485,No,,,,,,,,,,2_80_0.75_200_4.csv,1.3259270030787305,-0.10613667735674773,17.0,10.0,0.07799570606345474,-0.010613667735674773,-0.1360801545541474,No,2_100_1.5_50_8.csv,1.2081077941616776,-0.17216703962218052,6.0,7.0,0.20135129902694626,-0.024595291374597216,-0.12215114326779536,No,,
2_40_1.75_50_16.csv,1.575522625,0.9157717345052512,9.0,8.0,0.17505806944444446,0.1144714668131564,0.6539056849903425,Yes,2_40_1.75_75_14.csv,0.9539177182826788,1.0628373848110184,8.0,14.0,0.11923971478533485,0.07591695605792989,0.6366750892905257,Yes,2_80_1.75_125_4.csv,3.111778425420766,-0.29295211953246436,8,12,0.38897230317759574,-0.024412676627705365,-0.06276199212199204,No,,,,,,,,,,2_20_2_200_6.csv,1.2913363569464884,0.07475788326928355,19.0,14.0,0.06796507141823623,0.005339848804948825,0.0785675449686359,No,2_100_1.5_75_8.csv,1.2081077941616776,-0.17216703962218052,6.0,7.0,0.20135129902694626,-0.024595291374597216,-0.12215114326779536,No,,
2_40_1.75_50_18.csv,1.575522625,0.9157717345052512,9.0,8.0,0.17505806944444446,0.1144714668131564,0.6539056849903425,Yes,2_40_1.75_75_16.csv,0.9539177182826788,1.0628373848110184,8.0,14.0,0.11923971478533485,0.07591695605792989,0.6366750892905257,Yes,2_40_1_200_4.csv,3.038653845423886,-0.2615798905096893,17,13,0.17874434384846388,-0.020121530039206866,-0.11257156229942315,No,,,,,,,,,,2_20_2_225_6.csv,1.2913358685755834,-0.03234218600363357,19.0,14.0,0.06796504571450439,-0.0023101561431166833,-0.03399035664333665,No,2_100_1.5_150_8.csv,1.2081072728622184,-0.17216706258599215,6.0,7.0,0.20135121214370308,-0.024595294655141736,-0.12215121226878053,No,,
2_40_1.75_50_20.csv,1.575522625,0.9157717345052512,9.0,8.0,0.17505806944444446,0.1144714668131564,0.6539056849903425,Yes,2_40_1.75_75_18.csv,0.9539177182826788,1.0628373848110184,8.0,14.0,0.11923971478533485,0.07591695605792989,0.6366750892905257,Yes,2_60_1.25_100_4.csv,3.028451796212078,-0.147980826294945,22,15,0.13765689982782173,-0.009865388419663,-0.07166650151211028,No,,,,,,,,,,2_80_0.75_175_4.csv,1.2769352846469035,0.1876859926093157,17.0,11.0,0.07511384027334726,0.017062362964483244,0.2271533834828773,No,2_100_0.75_150_4.csv,1.1965829166412818,-0.16917600878001787,9.0,10.0,0.13295365740458687,-0.016917600878001787,-0.1272443436927831,No,,
2_40_1.75_75_12.csv,1.55751225,0.9157717578875083,9.0,8.0,0.17305691666666667,0.11447146973593854,0.6614671747355096,Yes,2_40_1.75_75_20.csv,0.9539177182826788,1.0628373848110184,8.0,14.0,0.11923971478533485,0.07591695605792989,0.6366750892905257,Yes,2_40_0.75_225_4.csv,3.0266719990221036,-0.1973740819290764,19,11,0.15929852626432126,-0.017943098357188766,-0.1126381943258916,No,,,,,,,,,,2_20_2_125_6.csv,1.1535369529535349,0.18329294514326663,18.0,14.0,0.06408538627519639,0.013092353224519045,0.2042954561949221,No,2_80_0.75_150_10.csv,1.1875879620881016,-0.056718492139320766,6.0,10.0,0.1979313270146836,-0.0056718492139320766,-0.028655641830316776,No,,
2_40_1.75_75_14.csv,1.55751225,0.9157717578875083,9.0,8.0,0.17305691666666667,0.11447146973593854,0.6614671747355096,Yes,2_40_1.75_50_12.csv,0.9539177024313658,0.9585036581003235,8.0,15.0,0.11923971280392072,0.0639002438733549,0.5358973312727888,Yes,2_40_1_75_4.csv,2.9324327962480825,-0.3346255282515051,23,19,0.12749707809774272,-0.01761186990797395,-0.13813547863796702,No,,,,,,,,,,2_80_1.25_125_6.csv,1.1759473478557774,0.5452263433953918,9.0,11.0,0.1306608164284197,0.04956603121776289,0.37934885585929884,No,2_80_0.75_150_12.csv,1.187587790361125,-0.0567183852213996,6.0,10.0,0.19793129839352083,-0.00567183852213996,-0.028655591956272562,No,,
2_40_1.75_75_16.csv,1.55751225,0.9157717578875083,9.0,8.0,0.17305691666666667,0.11447146973593854,0.6614671747355096,Yes,2_40_1.75_50_14.csv,0.9539177024313658,0.9585036581003235,8.0,15.0,0.11923971280392072,0.0639002438733549,0.5358973312727888,Yes,2_20_0.75_100_4.csv,2.907256880263422,-0.12904223318592606,27,22,0.1076761807504971,-0.00586555605390573,-0.05447403513964857,No,,,,,,,,,,2_80_1.25_100_6.csv,1.1759472359470997,0.3930775507670114,9.0,12.0,0.1306608039941222,0.032756462563917614,0.2506984616855042,No,2_80_0.75_150_14.csv,1.1875877437297684,-0.0567184524102083,6.0,10.0,0.19793129062162806,-0.00567184524102083,-0.02865562702697329,No,,
2_40_1.75_75_18.csv,1.55751225,0.9157717578875083,9.0,8.0,0.17305691666666667,0.11447146973593854,0.6614671747355096,Yes,2_40_1.75_50_16.csv,0.9539177024313658,0.9585036581003235,8.0,15.0,0.11923971280392072,0.0639002438733549,0.5358973312727888,Yes,2_20_1.25_75_4.csv,2.9022405609971016,-0.12731740365410965,28,19,0.10365144860703934,-0.006700915981795245,-0.0646485511958408,No,,,,,,,,,,2_80_1.25_50_6.csv,1.1759472359470997,0.3930775507670114,9.0,12.0,0.1306608039941222,0.032756462563917614,0.2506984616855042,No,2_80_0.75_150_16.csv,1.1875877437297684,-0.0567184524102083,6.0,10.0,0.19793129062162806,-0.00567184524102083,-0.02865562702697329,No,,
2_40_1.75_75_20.csv,1.55751225,0.9157717578875083,9.0,8.0,0.17305691666666667,0.11447146973593854,0.6614671747355096,Yes,2_40_1.75_50_18.csv,0.9539177024313658,0.9585036581003235,8.0,15.0,0.11923971280392072,0.0639002438733549,0.5358973312727888,Yes,2_60_1.25_125_4.csv,2.8860255745483703,0.1480582662790494,20,12,0.14430127872741852,0.012338188856587448,0.08550297658757396,No,,,,,,,,,,2_80_1.25_75_6.csv,1.1759472359470997,0.3930775507670114,9.0,12.0,0.1306608039941222,0.032756462563917614,0.2506984616855042,No,2_80_0.75_150_18.csv,1.1875877437297684,-0.0567184524102083,6.0,10.0,0.19793129062162806,-0.00567184524102083,-0.02865562702697329,No,,
2_40_1.25_75_8.csv,1.55626775,0.7467087839022203,12.0,11.0,0.12968897916666666,0.06788261671838366,0.5234262552961109,Yes,2_40_1.75_50_20.csv,0.9539177024313658,0.9585036581003235,8.0,15.0,0.11923971280392072,0.0639002438733549,0.5358973312727888,Yes,2_20_1.25_75_6.csv,2.88597447390809,-0.2907313038720387,25,18,0.1154389789563236,-0.016151739104002152,-0.1399158174303774,No,,,,,,,,,,2_80_1.25_225_6.csv,1.1759471365893401,0.09527538866423949,9.0,11.0,0.13066079295437114,0.008661398969476318,0.06628919642712576,No,2_80_0.75_150_20.csv,1.1875877437297684,-0.0567184524102083,6.0,10.0,0.19793129062162806,-0.00567184524102083,-0.02865562702697329,No,,
2_40_1_75_4.csv,1.551354875,0.7236166160275733,17.0,15.0,0.09125616911764706,0.048241107735171554,0.5286339345779388,Yes,2_40_1.75_100_12.csv,0.9428722005970241,0.5346712750852916,7.0,14.0,0.13469602865671773,0.03819080536323511,0.2835332692737887,No,2_40_1_50_4.csv,2.884409257660445,-0.29795140987376567,25,20,0.11537637030641781,-0.014897570493688284,-0.12912150429176403,No,,,,,,,,,,2_80_1.25_200_6.csv,1.1759471562448536,0.09527536751506972,9.0,11.0,0.13066079513831708,0.00866139704682452,0.06628918060429369,No,2_80_0.75_150_8.csv,1.1875875510723395,-0.05671861490849391,6.0,10.0,0.1979312585120566,-0.005671861490849391,-0.028655713774001498,No,,
2_40_1.75_50_10.csv,1.541237,0.9157718982603795,10.0,8.0,0.1541237,0.11447148728254744,0.7427247547427647,Yes,2_40_1.75_100_14.csv,0.9428722005970241,0.5346712750852916,7.0,14.0,0.13469602865671773,0.03819080536323511,0.2835332692737887,No,2_40_0.75_200_4.csv,2.8751060811563507,-0.26258837034184973,21,12,0.13690981338839764,-0.021882364195154144,-0.15983050194565931,No,,,,,,,,,,2_80_1.25_175_6.csv,1.1759471166941402,0.09527541942312612,9.0,11.0,0.13066079074379336,0.008661401765738737,0.06628921894956594,No,2_100_1_100_8.csv,1.1120751477836437,-0.11616022324056578,5.0,8.0,0.22241502955672873,-0.014520027905070723,-0.06528348346786193,No,,
2_40_1.75_75_10.csv,1.52346625,0.9157719595609436,10.0,8.0,0.152346625,0.11447149494511795,0.7513884534371401,Yes,2_40_1.75_100_16.csv,0.9428722005970241,0.5346712750852916,7.0,14.0,0.13469602865671773,0.03819080536323511,0.2835332692737887,No,2_60_1.5_100_4.csv,2.860527923263015,-0.4262740610412826,17,13,0.1682663484272362,-0.03279031238779097,-0.19487148021144915,No,,,,,,,,,,2_20_2_175_6.csv,1.0877581979305422,0.0747579169160655,19.0,14.0,0.057250431470028534,0.005339851208290392,0.09327180723669978,No,2_100_1_125_8.csv,1.1120751477836437,-0.11616022324056578,5.0,8.0,0.22241502955672873,-0.014520027905070723,-0.06528348346786193,No,,
2_40_1.5_50_12.csv,1.501958125,0.7744558103846105,10.0,12.0,0.1501958125,0.06453798419871755,0.4296923005008382,No,2_40_1.75_100_18.csv,0.9428722005970241,0.5346712750852916,7.0,14.0,0.13469602865671773,0.03819080536323511,0.2835332692737887,No,2_60_1.5_50_4.csv,2.8605278321316585,-0.42627409660375276,17,13,0.16826634306656815,-0.032790315123365596,-0.19487150267711803,No,,,,,,,,,,2_20_2_75_8.csv,1.0860802463961374,-0.06121501401757084,16.0,16.0,0.06788001539975859,-0.0038259383760981774,-0.05636325144545833,No,2_100_1_50_8.csv,1.1120751477836437,-0.11616022324056578,5.0,8.0,0.22241502955672873,-0.014520027905070723,-0.06528348346786193,No,,
2_40_1.5_50_14.csv,1.501958125,0.7744558103846105,10.0,12.0,0.1501958125,0.06453798419871755,0.4296923005008382,No,2_40_1.75_100_20.csv,0.9428722005970241,0.5346712750852916,7.0,14.0,0.13469602865671773,0.03819080536323511,0.2835332692737887,No,2_60_1.5_75_4.csv,2.8605278321316585,-0.42627409660375276,17,13,0.16826634306656815,-0.032790315123365596,-0.19487150267711803,No,,,,,,,,,,2_20_2_75_10.csv,1.0860798804398135,-0.06121492194380197,16.0,16.0,0.06787999252748834,-0.0038259326214876233,-0.05636318566090432,No,2_100_1_75_8.csv,1.1120751477836437,-0.11616022324056578,5.0,8.0,0.22241502955672873,-0.014520027905070723,-0.06528348346786193,No,,
2_40_1.5_50_16.csv,1.501958125,0.7744558103846105,10.0,12.0,0.1501958125,0.06453798419871755,0.4296923005008382,No,2_40_1.75_100_10.csv,0.9428721528571268,0.5346714031744616,7.0,14.0,0.1346960218367324,0.03819081451246154,0.2835333515547575,No,2_60_1_50_4.csv,2.8294013987940465,-0.4726639910073428,24,18,0.11789172494975193,-0.026259110611519046,-0.2227392178943116,No,,,,,,,,,,2_20_2_75_12.csv,1.0860798804398135,-0.06121492194380197,16.0,16.0,0.06787999252748834,-0.0038259326214876233,-0.05636318566090432,No,2_100_1_150_8.csv,1.1120747283381691,-0.1299191222644419,5.0,8.0,0.2224149456676338,-0.01623989028305524,-0.07301618258749279,No,,
2_40_1.5_50_18.csv,1.501958125,0.7744558103846105,10.0,12.0,0.1501958125,0.06453798419871755,0.4296923005008382,No,2_40_1.5_75_8.csv,0.9405436632702051,1.1489437748428355,10.0,15.0,0.09405436632702051,0.07659625165618904,0.8143827304079556,Yes,2_60_1_75_4.csv,2.8294012696673594,-0.4726640615538378,24,18,0.11789171956947331,-0.026259114530768766,-0.22273926130405056,No,,,,,,,,,,2_20_2_75_14.csv,1.0860798804398135,-0.06121492194380197,16.0,16.0,0.06787999252748834,-0.0038259326214876233,-0.05636318566090432,No,2_80_0.75_150_6.csv,1.1015492128546458,-0.056718315323719036,9.0,10.0,0.12239435698384954,-0.005671831532371904,-0.046340629356959054,No,,
2_40_1.5_50_20.csv,1.501958125,0.7744558103846105,10.0,12.0,0.1501958125,0.06453798419871755,0.4296923005008382,No,2_40_0.75_50_6.csv,0.9185853937290692,3.2837701271854587,18.0,25.0,0.05103252187383718,0.13135080508741834,2.5738646703007224,Yes,2_60_1.5_150_4.csv,2.8032741640823855,-0.16620967208897275,16,10,0.1752046352551491,-0.016620967208897275,-0.09486602443304251,No,,,,,,,,,,2_20_2_75_16.csv,1.0860798804398135,-0.06121492194380197,16.0,16.0,0.06787999252748834,-0.0038259326214876233,-0.05636318566090432,No,2_100_1_100_6.csv,1.0870586088123182,-0.11616028787874248,9.0,8.0,0.12078428986803535,-0.01452003598484281,-0.12021460738566984,No,,
2_40_1_50_6.csv,1.482593125,0.8138588954701925,20.0,18.0,0.07412965625,0.04521438308167736,0.609936500031691,Yes,2_40_1.5_75_12.csv,0.8984301865276711,1.1145604019744262,10.0,15.0,0.08984301865276711,0.07430402679829508,0.8270428566683802,Yes,2_60_1.5_175_4.csv,2.8032734917378423,-0.20935025557842502,16,10,0.17520459323361515,-0.0209350255578425,-0.11948902235644047,No,,,,,,,,,,2_20_2_75_18.csv,1.0860798804398135,-0.06121492194380197,16.0,16.0,0.06787999252748834,-0.0038259326214876233,-0.05636318566090432,No,2_100_1_125_6.csv,1.0870586088123182,-0.11616028787874248,9.0,8.0,0.12078428986803535,-0.01452003598484281,-0.12021460738566984,No,,
2_40_1.75_50_8.csv,1.434690875,0.931024741314716,10.0,8.0,0.1434690875,0.1163780926643395,0.8111719025489689,Yes,2_40_1.5_75_14.csv,0.8984301865276711,1.1145604019744262,10.0,15.0,0.08984301865276711,0.07430402679829508,0.8270428566683802,Yes,2_40_1.25_50_4.csv,2.7915670762168747,-0.3508813828064428,25,16,0.111662683048675,-0.021930086425402676,-0.19639583992302165,No,,,,,,,,,,2_20_2_75_20.csv,1.0860798804398135,-0.06121492194380197,16.0,16.0,0.06787999252748834,-0.0038259326214876233,-0.05636318566090432,No,2_100_1_50_6.csv,1.0870586088123182,-0.11616028787874248,9.0,8.0,0.12078428986803535,-0.01452003598484281,-0.12021460738566984,No,,
2_40_1.25_75_10.csv,1.419032875,0.7467086798864117,11.0,11.0,0.12900298863636364,0.06788260726240106,0.5262095706460723,Yes,2_40_1.5_75_16.csv,0.8984301865276711,1.1145604019744262,10.0,15.0,0.08984301865276711,0.07430402679829508,0.8270428566683802,Yes,2_20_0.75_200_4.csv,2.774570703249642,-0.1680798463998659,27,21,0.10276187789813489,-0.008003802209517423,-0.07788688152868692,No,,,,,,,,,,2_20_2_50_8.csv,1.0744355782383006,-0.16622443582544724,16.0,17.0,0.06715222363989379,-0.009777907989732191,-0.14560810438931365,No,2_100_1_75_6.csv,1.0870586088123182,-0.11616028787874248,9.0,8.0,0.12078428986803535,-0.01452003598484281,-0.12021460738566984,No,,
2_40_1.25_75_12.csv,1.419032875,0.7467086798864117,11.0,11.0,0.12900298863636364,0.06788260726240106,0.5262095706460723,Yes,2_40_1.5_75_18.csv,0.8984301865276711,1.1145604019744262,10.0,15.0,0.08984301865276711,0.07430402679829508,0.8270428566683802,Yes,2_40_1.25_225_4.csv,2.7583651109137017,-0.2120704717362088,19,11,0.14517711110072115,-0.0192791337942008,-0.13279733732148244,No,,,,,,,,,,2_20_2_50_10.csv,1.0744352045975831,-0.16622438319546085,16.0,17.0,0.06715220028734895,-0.009777904893850638,-0.14560810892286927,No,2_100_1_150_6.csv,1.0870584223364887,-0.12991907227505223,9.0,8.0,0.12078426914849875,-0.01623988403438153,-0.1344536349714161,No,,
2_40_1.25_75_14.csv,1.419032875,0.7467086798864117,11.0,11.0,0.12900298863636364,0.06788260726240106,0.5262095706460723,Yes,2_40_1.5_75_20.csv,0.8984301865276711,1.1145604019744262,10.0,15.0,0.08984301865276711,0.07430402679829508,0.8270428566683802,Yes,2_40_1.25_200_4.csv,2.758364869567611,-0.21207046531072918,19,11,0.14517709839829532,-0.019279133210066288,-0.13279734491712822,No,,,,,,,,,,2_20_2_50_12.csv,1.0744352045975831,-0.16622438319546085,16.0,17.0,0.06715220028734895,-0.009777904893850638,-0.14560810892286927,No,2_100_1_100_10.csv,1.040881275295443,-0.11616024183397064,5.0,8.0,0.2081762550590886,-0.01452003022924633,-0.0697487339520301,No,,
2_40_1.25_75_16.csv,1.419032875,0.7467086798864117,11.0,11.0,0.12900298863636364,0.06788260726240106,0.5262095706460723,Yes,2_40_1.5_75_10.csv,0.8984298973874385,1.114560635070845,10.0,15.0,0.08984298973874386,0.07430404233805633,0.8270432958000004,Yes,2_60_1.25_75_4.csv,2.732063834528705,-0.14798080309455144,23,15,0.11878538410994369,-0.009865386872970096,-0.08305219490504852,No,,,,,,,,,,2_20_2_50_14.csv,1.0744352045975831,-0.16622438319546085,16.0,17.0,0.06715220028734895,-0.009777904893850638,-0.14560810892286927,No,2_100_1_125_10.csv,1.040881275295443,-0.11616024183397064,5.0,8.0,0.2081762550590886,-0.01452003022924633,-0.0697487339520301,No,,
2_40_1.25_75_18.csv,1.419032875,0.7467086798864117,11.0,11.0,0.12900298863636364,0.06788260726240106,0.5262095706460723,Yes,2_40_1.5_100_8.csv,0.853803137835664,0.5910449319649063,10.0,15.0,0.08538031378356639,0.03940299546432709,0.4614997734045713,No,2_60_1.25_50_4.csv,2.732063372348889,-0.14798075335176056,23,15,0.11878536401516909,-0.009865383556784037,-0.08305218103742319,No,,,,,,,,,,2_20_2_50_16.csv,1.0744352045975831,-0.16622438319546085,16.0,17.0,0.06715220028734895,-0.009777904893850638,-0.14560810892286927,No,2_100_1_50_10.csv,1.040881275295443,-0.11616024183397064,5.0,8.0,0.2081762550590886,-0.01452003022924633,-0.0697487339520301,No,,
