Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
2_40_0.75_50_4.csv,0.6477998125,0.19044563230338668,0.7421753923528635,Yes,2_40_0.75_75_6.csv,0.2666918832760447,0.48086418163179623,0.40301092117978293,No,2_40_0.75_50_4.csv,1.193179034017466,-0.09007399268760208,-0.6183965210253115,No,2_80_0.75_125_6.csv,0.14565734059796762,0.18453998628825108,0.5183084923261391,Yes,2_100_0.75_50_4.csv,0.3560427602872151,0.24756360968787194,0.8024000555940586,Yes,2_100_0.75_150_6.csv,0.30852890395794613,-0.042293995132659586,-1.8887963343622474,No,No Plateau,No
2_40_1_50_4.csv,0.568792,0.1872040663618811,0.7295428607196778,Yes,2_40_0.75_75_4.csv,0.26669188187273785,0.8449517916741274,0.70815172541972,Yes,2_40_0.75_75_4.csv,0.8449517916741274,-0.08735932959120224,-0.5997591967047197,No,2_60_0.75_200_6.csv,0.12159712695501845,0.2511029142120494,0.7052605535618445,Yes,2_100_0.75_125_4.csv,0.3560427131426823,0.24756355592600904,0.8023998813417852,Yes,2_100_0.75_150_8.csv,0.3038548057854997,-0.042293991228226066,-1.8887961599951841,No,,
2_40_1.5_50_10.csv,0.44836865625,0.19361395470213894,0.7545224905296721,Yes,2_40_1.75_75_6.csv,0.2641182656337094,0.3779214504725261,0.3167349070826728,No,2_40_0.75_50_6.csv,0.8209425317963647,-0.09476777584535226,-0.6506213518404269,No,2_80_0.75_150_6.csv,0.11189508859651853,0.08389687631639159,0.2356370797952637,No,2_100_0.75_150_4.csv,0.3560427107482435,0.29914572916032045,0.9695873719550371,Yes,2_100_0.75_150_12.csv,0.3038547883877885,-0.04229396957012999,-1.8887951927720041,No,,
2_40_1.5_75_10.csv,0.43743715625,0.21534179907178652,0.8391968998347701,Yes,2_40_1.75_50_6.csv,0.26411822103926824,0.3461625791347569,0.29011788613918926,No,2_40_1.25_75_4.csv,0.8088980487545592,-0.09307480073067183,-0.638998352905187,No,,,,,,2_100_0.75_100_4.csv,0.35604270396181825,0.24756361163230062,0.8024000618963163,Yes,2_100_0.75_150_10.csv,0.3038547873750923,-0.042293999646886175,-1.888796535961898,No,,
2_40_1.5_75_12.csv,0.40572878125,0.21534185668309508,0.8391971243486905,Yes,2_40_1.75_100_6.csv,0.2612119001198714,0.1962742839649389,0.16449692658785037,No,2_20_0.75_50_4.csv,0.7903737981224876,-0.024349817577025583,-0.16717192197150363,No,,,,,,2_100_0.75_75_4.csv,0.35604270396181825,0.24756361163230062,0.8024000618963163,Yes,2_100_0.75_150_14.csv,0.3038547560464099,-0.04229400351507369,-1.8887967087102602,No,,
2_40_1.5_75_14.csv,0.40572878125,0.21534185668309508,0.8391971243486905,Yes,2_40_1.75_50_8.csv,0.24236861537914953,0.21019613095681877,0.17616478748296202,No,2_40_1_225_4.csv,0.7853328084085964,-0.06908683900996876,-0.4743107263000336,No,,,,,,2_100_0.75_225_4.csv,0.3560426157845985,0.026233367165051757,0.08502725945140432,No,2_100_0.75_150_16.csv,0.3038547560464099,-0.04229400351507369,-1.8887967087102602,No,,
2_40_1.5_75_16.csv,0.40572878125,0.21534185668309508,0.8391971243486905,Yes,2_40_1.75_75_8.csv,0.2423685667592198,0.2347118181622007,0.19671131613158926,No,2_80_1.75_150_4.csv,0.7779446906162808,-0.05626207680126445,-0.3862632433784595,No,,,,,,2_100_0.75_175_4.csv,0.35604257254469274,0.15374347242960604,0.49831140764297494,No,2_100_0.75_150_18.csv,0.3038547560464099,-0.04229400351507369,-1.8887967087102602,No,,
2_40_1.5_75_18.csv,0.40572878125,0.21534185668309508,0.8391971243486905,Yes,2_40_1.75_100_8.csv,0.23958519349313756,0.11060682348900247,0.09269926837096959,No,2_80_1.75_175_4.csv,0.7779446642145043,-0.05626208557471428,-0.38626330361194855,No,,,,,,2_100_0.75_200_4.csv,0.35604252990832236,0.054870308040991064,0.17784495176033646,No,2_100_0.75_150_20.csv,0.3038547560464099,-0.04229400351507369,-1.8887967087102602,No,,
2_40_1.5_75_20.csv,0.40572878125,0.21534185668309508,0.8391971243486905,Yes,2_40_1.75_75_10.csv,0.23847948729252869,0.2657093512695902,0.22269026164072975,No,2_80_1.75_100_4.csv,0.777944634921834,-0.07323802541192986,-0.5028103980976808,No,,,,,,2_20_2_100_6.csv,0.3525281965418524,0.053611450758267634,0.17376475938102914,No,2_100_1.5_100_8.csv,0.3020269485404194,-0.04304175990554513,-1.9221905634380623,No,,
2_40_1.75_50_12.csv,0.39388065625,0.2289429336263128,0.8922011470435948,Yes,2_40_1.75_50_10.csv,0.23847945410050303,0.23962587014568354,0.20082976930867613,No,2_80_1.75_50_4.csv,0.7779446130481256,-0.07323803202296929,-0.5028104434852967,No,,,,,,2_80_0.75_125_4.csv,0.33148175399130214,0.12900684699076173,0.4181353686348054,No,2_100_1.5_125_8.csv,0.3020269485404194,-0.04304175990554513,-1.9221905634380623,No,,
2_40_1.75_50_14.csv,0.39388065625,0.2289429336263128,0.8922011470435948,Yes,2_40_1.75_75_12.csv,0.2384794295706697,0.2657093462027546,0.222690257394229,No,2_80_1.75_75_4.csv,0.7779446130481256,-0.07323803202296929,-0.5028104434852967,No,,,,,,2_80_0.75_200_4.csv,0.3314817507696826,-0.026534169339186932,-0.0860022156719619,No,2_100_1.5_50_8.csv,0.3020269485404194,-0.04304175990554513,-1.9221905634380623,No,,
2_40_1.75_50_16.csv,0.39388065625,0.2289429336263128,0.8922011470435948,Yes,2_40_1.75_75_14.csv,0.2384794295706697,0.2657093462027546,0.222690257394229,No,2_80_1.75_125_4.csv,0.7779446063551915,-0.07323802988311609,-0.5028104287942884,No,,,,,,2_20_2_200_6.csv,0.3228340892366221,0.018689470817320888,0.060576077565476234,No,2_100_1.5_75_8.csv,0.3020269485404194,-0.04304175990554513,-1.9221905634380623,No,,
2_40_1.75_50_18.csv,0.39388065625,0.2289429336263128,0.8922011470435948,Yes,2_40_1.75_75_16.csv,0.2384794295706697,0.2657093462027546,0.222690257394229,No,2_40_1_200_4.csv,0.7596634613559715,-0.06539497262742232,-0.4489644830733663,No,,,,,,2_20_2_225_6.csv,0.32283396714389584,-0.008085546500908392,-0.026206771544562257,No,2_100_1.5_150_8.csv,0.3020268182155546,-0.04304176564649804,-1.9221908198217588,No,,
2_40_1.75_50_20.csv,0.39388065625,0.2289429336263128,0.8922011470435948,Yes,2_40_1.75_75_18.csv,0.2384794295706697,0.2657093462027546,0.222690257394229,No,2_60_1.25_100_4.csv,0.7571129490530195,-0.03699520657373625,-0.2539879310019767,No,,,,,,2_80_0.75_175_4.csv,0.3192338211617259,0.046921498152328926,0.1520813692022592,No,2_100_0.75_150_4.csv,0.29914572916032045,-0.04229400219500447,-1.8887966497576383,No,,
2_40_1.75_75_12.csv,0.3893780625,0.22894293947187705,0.8922011698240276,Yes,2_40_1.75_75_20.csv,0.2384794295706697,0.2657093462027546,0.222690257394229,No,2_40_0.75_225_4.csv,0.7566679997555259,-0.0493435204822691,-0.33876439237245437,No,,,,,,2_20_2_125_6.csv,0.2883842382383837,0.04582323628581666,0.14852169666453302,No,2_80_0.75_150_10.csv,0.2968969905220254,-0.01417962303483019,-0.6332440320858754,No,,
2_40_1.75_75_14.csv,0.3893780625,0.22894293947187705,0.8922011698240276,Yes,2_40_1.75_50_12.csv,0.23847942560784147,0.23962591452508086,0.20082980650292448,No,2_40_1_75_4.csv,0.7331081990620206,-0.08365638206287627,-0.5743368766683699,No,,,,,,2_80_1.25_125_6.csv,0.29398683696394434,0.13630658584884794,0.4417951903385501,No,2_80_0.75_150_12.csv,0.29689694759028123,-0.0141795963053499,-0.63324283838109,No,,
