Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7
2_60_1_50_4.csv,0.2173334375,0.0896550709577677,16529010.424,-14989295.674,1.1027209539051754,No,2_20_2_75_8.csv,0.1272978725911981,0.22516367062957704,9707559.457999999,-8029231.044,1.20902729100742,No,2_100_0.75_200_12.csv,0.4307560124496286,-0.03031700011192743,14820343.77,-13283726.675999999,1.1156766569712881,No,2_40_1.5_100_14.csv,0.1859229685594318,0.20201864566441852,23732187.375,-18609116.375,1.2752989930721523,No,2_40_0.75_100_10.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_100_1.25_225_4.csv,0.21561720319049263,-0.04211216998697848,28588715.0,-25902513.5,1.1037042795093996,No,2_20_1.75_125_12.csv,0.11146306702083086,0.057154487229602785,21881699.5,-16462426.0,1.3291904546753923,No
2_120_1.75_100_6.csv,0.21496803125,0.01379440441369054,9226705.415,-8264209.977000001,1.116465511002105,No,2_80_1.5_225_4.csv,0.1266169974358994,0.052503091640574,8332483.972,-7527442.378,1.1069475598183052,No,2_100_0.75_200_14.csv,0.4307560124496286,-0.03031700011192743,14820343.77,-13283726.675999999,1.1156766569712881,No,2_40_1.5_100_16.csv,0.1859229685594318,0.20201864566441852,23732187.375,-18609116.375,1.2752989930721523,No,2_40_0.75_100_12.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_60_0.75_50_4.csv,0.21162485731811587,-0.04722196758845071,49003448.25,-46251174.75,1.0595071047357558,No,2_20_1.75_125_14.csv,0.11146306702083086,0.057154487229602785,21881699.5,-16462426.0,1.3291904546753923,No
2_120_1.75_50_6.csv,0.21496803125,0.01379440441369054,9226705.415,-8264209.977000001,1.116465511002105,No,1_100_2_150_10.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_200_16.csv,0.4307560124496286,-0.03031700011192743,14820343.77,-13283726.675999999,1.1156766569712881,No,2_40_1.5_100_18.csv,0.1859229685594318,0.20201864566441852,23732187.375,-18609116.375,1.2752989930721523,No,2_40_0.75_100_14.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_60_0.75_75_4.csv,0.21162483991727543,-0.04722198745323668,42133732.0,-39767296.0,1.0595070884376951,No,2_20_1.75_125_16.csv,0.11146306702083086,0.057154487229602785,21881699.5,-16462426.0,1.3291904546753923,No
2_120_1.75_75_6.csv,0.21496803125,0.01379440441369054,9226705.415,-8264209.977000001,1.116465511002105,No,1_100_2_150_12.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_200_18.csv,0.4307560124496286,-0.03031700011192743,14820343.77,-13283726.675999999,1.1156766569712881,No,2_40_1.5_100_20.csv,0.1859229685594318,0.20201864566441852,23732187.375,-18609116.375,1.2752989930721523,No,2_40_0.75_100_16.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_120_0.75_100_4.csv,0.2092770338481389,-0.0888560161310469,27059428.5,-26427440.5,1.0239140827883049,No,2_20_1.75_125_18.csv,0.11146306702083086,0.057154487229602785,21881699.5,-16462426.0,1.3291904546753923,No
2_120_1.75_100_12.csv,0.20914306250000003,0.004962854442562768,12362414.947,-11489384.134000001,1.0759858668504676,No,1_100_2_150_14.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_200_20.csv,0.4307560124496286,-0.03031700011192743,14820343.77,-13283726.675999999,1.1156766569712881,No,2_20_1.5_50_4.csv,0.18341214883955037,0.21466438318841125,18622037.749,-13511565.624000002,1.3782294566902367,No,2_40_0.75_100_18.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_120_0.75_125_4.csv,0.2092770338481389,-0.0888560161310469,27059428.5,-26427440.5,1.0239140827883049,No,2_20_1.75_125_20.csv,0.11146306702083086,0.057154487229602785,21881699.5,-16462426.0,1.3291904546753923,No
2_120_1.75_50_12.csv,0.20914306250000003,0.004962854442562768,12362414.947,-11489384.134000001,1.0759858668504676,No,1_100_2_150_16.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_8.csv,0.43075598579874075,-0.03031701421184311,15308510.965,-13721279.277999999,1.1156766548396757,No,2_60_1.25_125_6.csv,0.1626546949410457,0.28317226544078566,26215147.0,-20099160.25,1.3042906606011064,No,2_40_0.75_100_20.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_120_0.75_150_4.csv,0.2092770338481389,-0.0888560161310469,27059428.5,-26427440.5,1.0239140827883049,No,2_20_1.75_125_10.csv,0.11146306093158473,0.05715443895759838,17304730.5,-13019002.0,1.3291902482233278,No
2_120_1.75_75_12.csv,0.20914306250000003,0.004962854442562768,12362414.947,-11489384.134000001,1.0759858668504676,No,1_100_2_150_18.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_200_8.csv,0.43075597954337064,-0.0303170048592028,14900888.994,-13355920.861,1.1156766462664054,No,2_60_1.25_150_6.csv,0.1626546710529692,0.28317226748938695,23679973.25,-18155442.0,1.304290650153271,No,2_40_0.75_100_8.csv,0.3442963416362048,0.07127483804088666,29751670.0,-23417426.75,1.2704927111600766,No,2_120_0.75_75_4.csv,0.2092770338481389,-0.0888560161310469,27059428.5,-26427440.5,1.0239140827883049,No,2_20_1.75_125_8.csv,0.11146305686985064,0.057154473399412334,18153363.5,-13657461.0,1.3291902133200306,No
2_120_1.75_100_14.csv,0.1965333125,0.004962859433919613,12074442.927000001,-11252852.364,1.0730117606117737,No,1_100_2_150_20.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_10.csv,0.43075592912929206,-0.03031700614291643,15225763.27,-13647111.364,1.115676633969908,No,2_120_0.75_100_4.csv,0.13260999123776915,0.21775784746639887,12173982.254,-9940636.379,1.2246682998804819,No,2_40_0.75_100_6.csv,0.3442963346755691,0.07127480966172654,27444621.5,-21601557.25,1.2704927326477817,No,2_100_1.25_100_6.csv,0.20848749335933714,-0.07004430698779934,29767319.25,-28296136.25,1.0519923634450268,No,2_20_1.75_125_6.csv,0.11146305580252999,0.05715443396193388,14244671.25,-10716804.25,1.3291902061195155,No
2_120_1.75_50_14.csv,0.1965333125,0.004962859433919613,12074442.927000001,-11252852.364,1.0730117606117737,No,1_100_2_150_4.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_12.csv,0.43075592912929206,-0.03031700614291643,15225763.27,-13647111.364,1.115676633969908,No,2_120_0.75_125_4.csv,0.13260999123776915,0.21775784746639887,12173982.254,-9940636.379,1.2246682998804819,No,2_60_2_100_4.csv,0.32614675952140937,-0.03884310420361394,5732642.472,-4768434.796,1.2022063249787593,No,2_100_1.25_50_6.csv,0.20848749335933714,-0.07004430698779934,29767319.25,-28296136.25,1.0519923634450268,No,2_20_1.75_50_4.csv,0.11107657661760052,0.07618474940928321,13250843.75,-9681925.5,1.3686165783861899,No
2_120_1.75_75_14.csv,0.1965333125,0.004962859433919613,12074442.927000001,-11252852.364,1.0730117606117737,No,1_100_2_150_6.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_14.csv,0.43075592912929206,-0.03031700614291643,15225763.27,-13647111.364,1.115676633969908,No,2_120_0.75_150_4.csv,0.13260999123776915,0.21775784746639887,12173982.254,-9940636.379,1.2246682998804819,No,2_60_2_125_4.csv,0.32614675491858497,-0.0388431026767458,6112994.98,-5084813.511,1.2022063280739266,No,2_100_1.25_75_6.csv,0.20848749335933714,-0.07004430698779934,29767319.25,-28296136.25,1.0519923634450268,No,2_20_1.75_50_8.csv,0.10983862979265219,0.07618476491082313,15431635.75,-11627024.5,1.32722140131381,No
2_120_1.75_125_10.csv,0.1955103125,0.014178394860388334,11445392.617999999,-10562285.43,1.0836094795821096,No,1_100_2_150_8.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_16.csv,0.43075592912929206,-0.03031700614291643,15225763.27,-13647111.364,1.115676633969908,No,2_120_0.75_75_4.csv,0.13260999123776915,0.21775784746639887,12173982.254,-9940636.379,1.2246682998804819,No,2_60_2_50_4.csv,0.3261467534275851,-0.038843120549875966,6986657.972,-5811530.035,1.202206291617316,No,2_100_1.25_150_6.csv,0.2084874771354163,-0.07004431221921623,19612064.625,-18642782.625,1.0519923457510143,No,2_20_1.75_50_6.csv,0.10983861252986807,0.07618474121953252,14287314.25,-10764832.25,1.3272212625514903,No
2_60_1.5_50_8.csv,0.1930566875,0.07931654696556183,14879140.34,-13544645.965,1.0985256003330317,No,3_100_2_150_10.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_18.csv,0.43075592912929206,-0.03031700614291643,15225763.27,-13647111.364,1.115676633969908,No,2_120_0.75_175_4.csv,0.13260997789805704,0.21775786878267783,15495266.372000001,-12652622.872000001,1.224668318083732,No,2_60_2_75_4.csv,0.3261467534275851,-0.038843120549875966,6986657.972,-5811530.035,1.202206291617316,No,2_100_1.25_125_6.csv,0.2084874766261878,-0.07004429491469907,26352466.5,-25050055.25,1.0519923503961135,No,2_20_1.75_50_12.csv,0.10983859480849914,0.0761847562951697,18600984.0,-14014982.0,1.3272213977870253,No
2_60_1.5_75_8.csv,0.1930566875,0.07931654696556183,14879140.34,-13544645.965,1.0985256003330317,No,3_100_2_150_12.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_20.csv,0.43075592912929206,-0.03031700614291643,15225763.27,-13647111.364,1.115676633969908,No,2_120_0.75_200_4.csv,0.13260995653371965,0.2177578217229987,19901957.123,-16250895.748,1.2246683156188074,No,2_60_2_150_4.csv,0.32614674199933197,-0.043750156970150875,4450818.026000001,-3691706.5730000003,1.2056261617735025,No,2_80_1_100_4.csv,0.19762880749454392,-0.04862966217144682,32358102.5,-30415137.25,1.0638815216919661,No,2_20_1.75_50_14.csv,0.10983859480849914,0.0761847562951697,18600984.0,-14014982.0,1.3272213977870253,No
2_60_1.5_50_10.csv,0.19300839074999998,0.05330629663135788,14851174.685,-13701298.935,1.0839245793741963,No,3_100_2_150_14.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_200_6.csv,0.4305569484808034,-0.030317026582808812,17688102.984,-15831553.484000001,1.1172689402765372,No,2_60_1.25_150_10.csv,0.15315928125974074,0.2831722334716024,21667903.311,-16859106.811,1.2852343575439253,No,2_60_2_175_4.csv,0.3261467181896149,-0.04645833721483377,3646241.835,-3034963.522,1.2014120791136151,No,2_80_1_50_4.csv,0.19762880749454392,-0.04862966217144682,32358102.5,-30415137.25,1.0638815216919661,No,2_20_1.75_50_16.csv,0.10983859480849914,0.0761847562951697,18600984.0,-14014982.0,1.3272213977870253,No
2_60_1.5_75_10.csv,0.19300839074999998,0.05330629663135788,14851174.685,-13701298.935,1.0839245793741963,No,3_100_2_150_16.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_225_6.csv,0.43055693458466915,-0.03031699513780009,18171973.25,-16264636.188,1.117268965622928,No,2_60_1.25_150_12.csv,0.15315928125974074,0.2831722334716024,21667903.311,-16859106.811,1.2852343575439253,No,2_60_2_225_4.csv,0.3261467148637375,-0.04126521254077534,3182308.934,-2591445.778,1.2280052166308533,No,2_80_1_75_4.csv,0.19762880749454392,-0.04862966217144682,32358102.5,-30415137.25,1.0638815216919661,No,2_20_1.75_50_18.csv,0.10983859480849914,0.0761847562951697,18600984.0,-14014982.0,1.3272213977870253,No
2_60_1.25_50_4.csv,0.19026981250000002,0.10030303505648595,14666401.472000001,-13198755.847000001,1.111195755267614,No,3_100_2_150_18.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_80_0.75_100_8.csv,0.4227197228380145,0.06971768648981923,25863992.92,-22815106.436,1.133634550097437,No,2_60_1.25_150_14.csv,0.15315928125974074,0.2831722334716024,21667903.311,-16859106.811,1.2852343575439253,No,2_60_2_200_4.csv,0.3261467022950669,-0.04126521043348226,3051139.285,-2484630.566,1.2280052120231382,No,2_60_1_75_4.csv,0.19505383037981833,-0.044432680603888254,65991293.5,-61959467.0,1.0650720010228623,No,2_20_1.75_50_20.csv,0.10983859480849914,0.0761847562951697,18600984.0,-14014982.0,1.3272213977870253,No
2_120_1.75_150_10.csv,0.188115922,0.014178378656368486,11184888.079000002,-10333036.016,1.0824396684266817,No,3_100_2_150_20.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_80_0.75_50_8.csv,0.4227197228380145,0.06971768648981923,25863992.92,-22815106.436,1.133634550097437,No,2_60_1.25_150_16.csv,0.15315928125974074,0.2831722334716024,21667903.311,-16859106.811,1.2852343575439253,No,2_40_0.75_50_4.csv,0.30872831094897296,0.11652765723278408,29524557.0,-24296981.25,1.2151533022235015,No,2_60_1_50_4.csv,0.19505382675786265,-0.04443271093626667,75419462.0,-70811611.0,1.0650719696237387,No,2_20_1.75_50_10.csv,0.10983857541795644,0.0761847168885007,14710234.25,-11083482.75,1.3272212879115095,No
2_40_1.5_50_6.csv,0.185172875,0.009112264149046513,10095642.44,-9291504.377,1.0865455183974886,No,3_100_2_150_4.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_80_0.75_75_8.csv,0.4227197228380145,0.06971768648981923,25863992.92,-22815106.436,1.133634550097437,No,2_60_1.25_150_18.csv,0.15315928125974074,0.2831722334716024,21667903.311,-16859106.811,1.2852343575439253,No,2_40_0.75_50_10.csv,0.3087282990962439,0.0888891224139541,38492427.625,-32346101.625,1.190017519615086,No,2_60_1_100_4.csv,0.19505380960515856,-0.012285575942445497,69534744.5,-63287983.0,1.0987037539180227,No,,,,,,,
2_120_1.75_100_16.csv,0.18318184375,0.004962840735404207,11873108.047,-11105983.672,1.0690730688659345,No,3_100_2_150_6.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_100_8.csv,0.41669443443961107,-0.01711030838117244,22965497.653,-21172046.481,1.084708446753575,No,2_60_1.25_150_20.csv,0.15315928125974074,0.2831722334716024,21667903.311,-16859106.811,1.2852343575439253,No,2_40_0.75_50_12.csv,0.3087282990962439,0.0888891224139541,38492427.625,-32346101.625,1.190017519615086,No,2_120_0.75_50_14.csv,0.17825868352664295,-0.08409199997949449,24900865.25,-24456814.75,1.0181565140243785,No,,,,,,,
2_120_1.75_100_18.csv,0.18318184375,0.004962840735404207,11873108.047,-11105983.672,1.0690730688659345,No,3_100_2_150_8.csv,0.12228079133579045,0.10922596621604644,5582152.101,-4297972.328,1.2987873524996785,No,2_100_0.75_50_8.csv,0.41669443443961107,-0.01711030838117244,22965497.653,-21172046.481,1.084708446753575,No,2_60_1.25_150_8.csv,0.15315926491618084,0.2831722245835675,25688053.5,-19987057.25,1.2852343983754788,No,2_40_0.75_50_14.csv,0.3087282990962439,0.0888891224139541,38492427.625,-32346101.625,1.190017519615086,No,2_120_0.75_50_16.csv,0.17825868352664295,-0.08409199997949449,24900865.25,-24456814.75,1.0181565140243785,No,,,,,,,
2_120_1.75_50_16.csv,0.18318184375,0.004962840735404207,11873108.047,-11105983.672,1.0690730688659345,No,1_100_2_100_10.csv,0.12228078456330785,0.10922598541832021,5242761.348,-4036658.598,1.2987874056521833,No,2_100_0.75_75_8.csv,0.41669443443961107,-0.01711030838117244,22965497.653,-21172046.481,1.084708446753575,No,2_60_1.25_125_10.csv,0.15315926694234713,0.28317222319743934,23936465.812,-18624203.562,1.2852343313535783,No,2_40_0.75_50_16.csv,0.3087282990962439,0.0888891224139541,38492427.625,-32346101.625,1.190017519615086,No,2_120_0.75_50_18.csv,0.17825868352664295,-0.08409199997949449,24900865.25,-24456814.75,1.0181565140243785,No,,,,,,,
2_120_1.75_50_18.csv,0.18318184375,0.004962840735404207,11873108.047,-11105983.672,1.0690730688659345,No,1_100_2_100_12.csv,0.12228078456330785,0.10922598541832021,5242761.348,-4036658.598,1.2987874056521833,No,2_100_0.75_100_10.csv,0.4166944214660061,-0.017110306816782505,21349680.044,-19682413.263,1.0847084531109918,No,2_60_1.25_125_12.csv,0.15315926694234713,0.28317222319743934,23936465.812,-18624203.562,1.2852343313535783,No,2_40_0.75_50_18.csv,0.3087282990962439,0.0888891224139541,38492427.625,-32346101.625,1.190017519615086,No,2_120_0.75_50_20.csv,0.17825868352664295,-0.08409199997949449,24900865.25,-24456814.75,1.0181565140243785,No,,,,,,,
2_120_1.75_75_16.csv,0.18318184375,0.004962840735404207,11873108.047,-11105983.672,1.0690730688659345,No,1_100_2_100_14.csv,0.12228078456330785,0.10922598541832021,5242761.348,-4036658.598,1.2987874056521833,No,2_100_0.75_100_12.csv,0.4166944214660061,-0.017110306816782505,21349680.044,-19682413.263,1.0847084531109918,No,2_60_1.25_125_14.csv,0.15315926694234713,0.28317222319743934,23936465.812,-18624203.562,1.2852343313535783,No,2_40_0.75_50_20.csv,0.3087282990962439,0.0888891224139541,38492427.625,-32346101.625,1.190017519615086,No,2_120_0.75_100_6.csv,0.17825868741512557,-0.0840919899261783,29351838.75,-28828415.0,1.0181565219593238,No,,,,,,,
