Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5
2_20_2_50_4.csv,1.65805,1.5059118526739528,20.0,29.0,0.0829025,0.05192799491979148,0.6263742941381921,Yes,2_40_1.5_50_6.csv,2.6982488776003004,-0.2028126966839668,21.0,19.0,0.1284880417904905,-0.010674352457050883,-0.08307662182645933,No,2_80_1.25_125_4.csv,1.563862940699807,2.2136002808864967,16.0,8.0,0.09774143379373794,0.2767000351108121,2.830938982281838,Yes,2_80_1.5_225_6.csv,2.6505617049939714,0.4537380789097999,6,9,0.4417602841656619,0.050415342101088875,0.11412375423541452,No,2_100_1.5_175_14.csv,1.036784570029907,0.17927162506714436,4.0,9.0,0.25919614250747675,0.019919069451904928,0.0768494054703393,No
2_20_2_75_4.csv,1.565718125,0.5655473650286506,18.0,26.0,0.08698434027777778,0.021751821731871176,0.25006595051946606,No,2_40_1.5_50_4.csv,2.5593389942600666,0.27802531089339244,24.0,23.0,0.1066391247608361,0.01208805699536489,0.11335480315011273,No,2_80_1.25_150_4.csv,1.5638623477334757,2.213600857290223,16.0,8.0,0.09774139673334223,0.27670010716127785,2.830940792836941,Yes,2_80_1.5_100_6.csv,2.6505615671998486,0.7168815838591827,6,9,0.44176026119997475,0.07965350931768696,0.18030935852247162,No,2_100_1.5_125_14.csv,1.03678451288844,0.18414230566188472,4.0,9.0,0.25919612822211,0.020460256184653858,0.07893735267187742,No
2_20_1.75_50_8.csv,1.515483625,0.6050765387113184,20.0,29.0,0.07577418124999999,0.02086470823142477,0.27535379316849795,No,2_40_2_125_8.csv,2.4352319515229226,-0.0727023941720083,12.0,14.0,0.20293599596024356,-0.00519302815514345,-0.025589487614414135,No,2_80_1.25_200_4.csv,1.3357890371914416,2.2136007538533744,16.0,8.0,0.0834868148244651,0.2767000942316718,3.3142969319580176,Yes,2_80_1.5_125_6.csv,2.650561394642854,0.7168817761368138,6,9,0.4417602324404757,0.0796535306818682,0.18030941862246733,No,2_100_1.5_150_14.csv,1.03678451288844,0.20216464818973723,4.0,9.0,0.25919612822211,0.02246273868774858,0.08666309501544651,No
2_20_1.75_50_10.csv,1.496767125,0.5370852818322013,20.0,29.0,0.07483835625,0.01852018213214487,0.24746911958191053,No,2_40_1.25_50_6.csv,2.432826901920876,0.1666490540563599,24.0,22.0,0.1013677875800365,0.007574957002561814,0.07472745714787243,No,2_80_1.25_175_4.csv,1.335788913787936,2.2136008413255057,16.0,8.0,0.083486807111746,0.2767001051656882,3.314297369108017,Yes,2_80_1.5_175_6.csv,2.65056116985076,0.5202514719481525,6,9,0.44176019497512664,0.057805719105350276,0.1308531636912308,No,2_100_1.5_125_18.csv,1.036784497343731,0.1841422473158685,4.0,9.0,0.25919612433593275,0.020460249701763168,0.07893732884387397,No
2_20_1.25_50_4.csv,1.37916075,1.0283368830794641,31.0,36.0,0.044489056451612906,0.028564913418874002,0.6420660651668734,Yes,2_40_1.5_125_6.csv,2.401569841245777,-0.15629828331022094,17.0,18.0,0.14126881419092804,-0.008683237961678941,-0.06146606391091629,No,2_80_1.25_100_4.csv,1.3335753286491796,2.2136010232341996,17.0,8.0,0.0784456075675988,0.27670012790427495,3.5272864406822855,Yes,2_80_1.5_50_6.csv,2.650561228271105,0.7168817100545227,6,9,0.4417602047118508,0.07965352333939141,0.18030941331926315,No,2_100_1.5_125_20.csv,1.036784497343731,0.1841422473158685,4.0,9.0,0.25919612433593275,0.020460249701763168,0.07893732884387397,No
1_20_1.25_50_10.csv,1.362380625,0.38470160793839053,64.0,65.0,0.021287197265625,0.005918486275975239,0.27803032039039405,No,2_40_2_125_12.csv,2.336488763180239,0.4966343269951503,12.0,11.0,0.1947073969316866,0.0451485751813773,0.23187909598122639,No,2_80_1.25_50_4.csv,1.3335753286491796,2.2136010232341996,17.0,8.0,0.0784456075675988,0.27670012790427495,3.5272864406822855,Yes,2_80_1.5_75_6.csv,2.650561228271105,0.7168817100545227,6,9,0.4417602047118508,0.07965352333939141,0.18030941331926315,No,2_100_1.5_150_18.csv,1.036784497343731,0.2021647944740447,4.0,9.0,0.25919612433593275,0.022462754941560522,0.0866631590233484,No
1_20_1.25_50_12.csv,1.362380625,0.38470160793839053,64.0,65.0,0.021287197265625,0.005918486275975239,0.27803032039039405,No,2_40_2_125_10.csv,2.3364883513045323,-0.00986789121911673,12.0,13.0,0.19470736260871102,-0.0007590685553166716,-0.0038985097694642164,No,2_80_1.25_75_4.csv,1.3335753286491796,2.2136010232341996,17.0,8.0,0.0784456075675988,0.27670012790427495,3.5272864406822855,Yes,2_80_1.5_150_6.csv,2.6505612162363623,0.5202514371493653,6,9,0.44176020270606037,0.05780571523881836,0.1308531526487036,No,2_100_1.5_150_20.csv,1.036784497343731,0.2021647944740447,4.0,9.0,0.25919612433593275,0.022462754941560522,0.0866631590233484,No
1_20_1.25_50_14.csv,1.362380625,0.38470160793839053,64.0,65.0,0.021287197265625,0.005918486275975239,0.27803032039039405,No,2_40_2_50_8.csv,2.303184923655137,0.018807171924268985,15.0,14.0,0.15354566157700913,0.0013433694231620703,0.008748989775190218,No,2_80_1.25_225_4.csv,1.19451836972106,2.213600857539967,15.0,8.0,0.079634557981404,0.2767001071924959,3.4746235077629235,Yes,2_80_1.5_200_6.csv,2.65056091481724,0.4537378367035898,6,9,0.44176015246954004,0.050415315189287754,0.11412372733813732,No,2_100_1.5_125_16.csv,1.036784403050773,0.1841422707659647,4.0,9.0,0.2591961007626932,0.02046025230732941,0.07893734607551746,No
1_20_1.25_50_16.csv,1.362380625,0.38470160793839053,64.0,65.0,0.021287197265625,0.005918486275975239,0.27803032039039405,No,2_40_1.25_50_8.csv,2.2837400808392285,0.7030753011190632,23.0,16.0,0.09929304699300993,0.04394220631994145,0.44255068859992697,No,2_20_1_75_4.csv,1.1660602120549552,0.5475487079326025,33.0,43.0,0.03533515794105925,0.012733690882153545,0.3603688684056247,No,2_80_1.5_150_4.csv,2.52909278952266,0.10506656189357332,9,14,0.28101030994696224,0.007504754420969523,0.026706331245945982,No,2_100_1.5_150_16.csv,1.036784403050773,0.20216474161988293,4.0,9.0,0.2591961007626932,0.02246274906887588,0.08666314424784358,No
1_20_1.25_50_18.csv,1.362380625,0.38470160793839053,64.0,65.0,0.021287197265625,0.005918486275975239,0.27803032039039405,No,2_40_1.25_50_10.csv,2.2837398826137982,0.5635728368296787,23.0,16.0,0.09929303837451296,0.03522330230185492,0.3547409050874227,No,2_40_0.75_75_8.csv,1.103695128700888,1.3712771281220588,18.0,30.0,0.06131639603893822,0.04570923760406863,0.7454651701160248,Yes,2_80_1.5_125_4.csv,2.529092741534591,0.24799659836694327,9,14,0.2810103046149546,0.01771404274049595,0.0630369863652084,No,2_100_1.5_100_16.csv,1.0367843375037142,0.18414235932755188,4.0,9.0,0.25919608437592856,0.020460262147505764,0.07893738903027156,No
