"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_20_1_100_6.csv","1994/1/5","1996/12/31","2997318.0","3720172.0","722854.0","0.1808347497","16","13383091.625","-10674512.625","2708579.0","-1079409.375"
"2_20_1_100_10.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_1_100_12.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_1_100_14.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_1_100_16.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_1_100_18.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_1_100_20.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_1_100_8.csv","1994/1/5","1996/12/31","3074436.75","3811235.5","736798.75","0.180834504303","16","13641285.75","-10880452.25","2760833.5","-1100234.25"
"2_20_0.75_100_10.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_12.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_14.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_16.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_18.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_20.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_6.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_0.75_100_8.csv","1994/1/5","1996/12/31","3222720.75","3637018.25","414297.5","0.0981115078472","18","14037703.0","-11545346.375","2492356.625","-1327028.5"
"2_20_1.5_100_8.csv","1994/1/5","1996/12/31","3007119.25","3034547.75","27428.5","0.00684494228616","15","12232880.75","-10271839.625","1961041.125","-1457149.625"
"2_20_1.75_100_6.csv","1994/1/5","1996/12/31","2210789.5","2807347.0","596557.5","0.185797760956","13","9831568.813","-7693691.813","2137877.0","-1009966.375"
"2_20_1.75_100_8.csv","1994/1/5","1996/12/31","2767997.5","3037688.25","269690.75","0.0715740257259","13","11540312.437","-9483291.25","2057021.187","-1268724.625"
"2_20_1.5_100_6.csv","1994/1/5","1996/12/31","2318938.5","2697857.75","378919.25","0.114168807286","15","10325749.249","-8376185.749","1949563.5","-1076948.875"
"2_20_1.75_75_6.csv","1994/1/5","1996/12/31","2711884.0","3215595.5","503711.5","0.135702381863","16","11526660.562","-9271238.75","2255421.812","-1282466.875"
