Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window8_GrossProfit,Window8_GrossLoss,Score_8,Pass8,Para9,Pass9
2_20_2_50_4.csv,0.4634511666666667,0.1426104967319687,6785936.517999999,-4372914.518,1.5518109238283535,Yes,2_40_1.25_75_4.csv,0.345970240385885,0.12210863906599798,11484309.0,-9005545.406,1.2752485809852792,No,2_40_1.5_125_4.csv,0.4613179737546183,0.014516454878377017,12635371.718,-10432057.031,1.2112061581385734,No,2_80_1.25_125_4.csv,0.29854685889961424,0.12515596225119743,17772618.125,-14184643.875,1.2529477850567468,No,2_120_1.75_225_4.csv,0.28362046565193233,0.19946788841302115,15633527.5,-11607237.875,1.346877497330518,No,2_80_1.5_125_4.csv,0.34147538665047134,0.21048936793935918,36393986.0,-26637044.75,1.3662921822436778,No,2_120_1.5_100_4.csv,0.29909560168593624,0.05685201276189106,31168084.0,-25340947.0,1.2299494569007228,No,2_100_1.75_175_14.csv,0.4363086438851027,-0.02694622031770836,36103530.25,-30370392.0,1.1887739298853963,No,No Plateau,No
2_20_2_75_4.csv,0.44274949999999996,0.1426728432696653,6101698.517999999,-3776916.518,1.6155237980295754,Yes,2_40_1.25_50_4.csv,0.33580105338782024,0.30382366832806645,17386781.683,-13322848.371,1.3050348693336487,No,2_40_1.5_125_6.csv,0.4303304140414924,0.049491134687098655,14070880.03,-11709084.155,1.2017062857978922,No,2_80_1.25_100_4.csv,0.29854685732179265,0.08397424883283149,22778833.875,-18851629.0,1.2083217781869142,No,2_120_1.75_100_4.csv,0.28362041452881215,0.19946785255322325,15450782.875,-11471558.5,1.3468773990038059,No,2_80_1.5_150_4.csv,0.34147538379977455,0.2104893634071091,43735119.25,-32010080.25,1.3662920838819204,No,2_120_1.5_125_4.csv,0.29909560168593624,0.05685201276189106,31168084.0,-25340947.0,1.2299494569007228,No,2_100_1.75_200_18.csv,0.43630863379510987,-0.01665600215532004,25152004.75,-20863040.75,1.205577128060779,No,,
2_20_1.75_50_4.csv,0.3299562293333333,0.19359549015628308,6828376.315,-4682818.815,1.458176492570533,No,2_40_1.25_125_4.csv,0.3264553036076413,0.3451880824763723,10010724.586000001,-7376061.391,1.3571910611013516,No,2_40_1.5_50_4.csv,0.4128740124347704,0.01912325958233808,19251529.999,-16489395.437,1.167509753317101,No,2_80_1.25_50_4.csv,0.29854685732179265,0.08397424883283149,22778833.875,-18851629.0,1.2083217781869142,No,2_120_1.75_125_4.csv,0.28362041452881215,0.19946785255322325,15450782.875,-11471558.5,1.3468773990038059,No,2_80_1.5_200_4.csv,0.3414753032583264,0.21048939310523573,32522784.0,-23803679.75,1.36629228512453,No,2_120_1.5_150_4.csv,0.29909560168593624,0.05685201276189106,31168084.0,-25340947.0,1.2299494569007228,No,2_100_1.75_125_18.csv,0.43630862577610985,-0.026946221585432355,32103933.5,-27125204.5,1.1835462291169085,No,,
1_20_1.25_50_10.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.25_100_4.csv,0.3264551922926077,0.12774249565904267,8082329.493,-6254208.977000001,1.2923024354835206,No,2_40_1.5_50_6.csv,0.38377558149391,0.06130051196165121,20917046.312,-17920161.437,1.1672353726017384,No,2_80_1.25_75_4.csv,0.29854685732179265,0.08397424883283149,22778833.875,-18851629.0,1.2083217781869142,No,2_120_1.75_150_4.csv,0.28362041452881215,0.19946785255322325,15450782.875,-11471558.5,1.3468773990038059,No,2_80_1.5_100_4.csv,0.3414752685990548,0.21048944269703457,41491441.0,-30367911.0,1.3662922352479234,No,2_120_1.5_50_4.csv,0.29909560168593624,0.05685201276189106,31168084.0,-25340947.0,1.2299494569007228,No,2_100_1.75_150_18.csv,0.43630862577610985,-0.026946221585432355,32103933.5,-27125204.5,1.1835462291169085,No,,
1_20_1.25_50_12.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.75_125_8.csv,0.2965523169244126,0.2580028428891802,10172972.809,-7849860.875,1.295943070965573,No,2_20_2_125_4.csv,0.37522536345169244,0.004148394526243467,11302095.75,-8602576.75,1.31380353566738,No,2_80_1.25_150_4.csv,0.2985468203604258,0.12515590668326865,18640486.25,-14877306.5,1.2529476521842176,No,2_120_1.75_50_4.csv,0.28362041452881215,0.19946785255322325,15450782.875,-11471558.5,1.3468773990038059,No,2_80_1.5_225_4.csv,0.3414752867277512,0.210489413656879,34282724.5,-25091795.25,1.3662922145835699,No,2_120_1.5_75_4.csv,0.29909560168593624,0.05685201276189106,31168084.0,-25340947.0,1.2299494569007228,No,2_100_1.75_200_20.csv,0.4363086257398282,-0.016655979714658573,26092004.75,-21642750.5,1.2055771169195892,No,,
1_20_1.25_50_14.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.75_125_10.csv,0.2965522798809986,0.25800276556304214,10233525.897,-7896586.385,1.2959430060106916,No,2_40_1.5_75_4.csv,0.36685970332649914,-0.0349396697289767,14707793.749000002,-12909267.624000002,1.1393205391184476,No,2_80_1.25_175_4.csv,0.24233673628575314,0.12515590513778174,14097975.435999999,-11306371.560999999,1.2469053718904224,No,2_120_1.75_75_4.csv,0.28362041452881215,0.19946785255322325,15450782.875,-11471558.5,1.3468773990038059,No,2_80_1.5_50_4.csv,0.34147525370565424,0.21048940280510353,55915499.5,-40924993.0,1.3662922190359323,No,2_120_1.5_225_4.csv,0.29909557160791544,0.05685200048638867,32324929.5,-26281509.5,1.2299495011882784,No,2_100_1.75_100_18.csv,0.43630862299344964,-0.02694619295747038,38340700.0,-32394765.0,1.183546168647928,No,,
1_20_1.25_50_16.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.75_175_8.csv,0.28747617340241605,0.21061716214335433,8447608.147,-6536903.612000001,1.2922950449341886,No,2_40_1.5_225_4.csv,0.3538946030769887,-0.00465194214052346,6245866.649,-5156512.79,1.2112578603727269,No,2_80_1.25_200_4.csv,0.24233668920729348,0.12515592557486008,13971989.124000002,-11205332.249000002,1.2469053851791772,No,2_120_1.75_200_4.csv,0.2836204415073204,0.19946782704943827,16005644.375,-11883520.25,1.3468773594255457,No,2_80_1.5_75_4.csv,0.34147525370565424,0.21048940280510353,55915499.5,-40924993.0,1.3662922190359323,No,2_120_1.5_175_4.csv,0.29909554127161375,0.05685193148871289,29833528.75,-24255898.25,1.2299494515730829,No,2_100_1.75_50_18.csv,0.43630862299344964,-0.02694619295747038,38340700.0,-32394765.0,1.183546168647928,No,,
1_20_1.25_50_18.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.75_150_8.csv,0.28747616874175486,0.21061723528223825,10004224.292000001,-7743361.347,1.2919743563143833,No,2_40_1.5_175_4.csv,0.3538945927149242,-0.00465193015889979,8104069.687999999,-6690622.626,1.2112579263561052,No,2_80_1.25_225_4.csv,0.20751967106120822,0.12515589873932725,12989784.248,-10529239.311,1.2336868660995712,No,2_120_1.75_175_4.csv,0.2836204163122431,0.1994678302205442,15368814.687,-11410701.0,1.3468773467116526,No,2_80_1.5_175_4.csv,0.3414752147965735,0.21048943306959503,32250247.5,-23604208.5,1.3662922652119431,No,2_120_1.5_200_4.csv,0.29909554127161375,0.05685193148871289,29833528.75,-24255898.25,1.2299494515730829,No,2_100_1.75_75_18.csv,0.43630862299344964,-0.02694619295747038,38340700.0,-32394765.0,1.183546168647928,No,,
1_20_1.25_50_20.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.75_150_10.csv,0.2874761614814668,0.21061718083023617,10063773.11,-7789452.876,1.2919743235121663,No,2_40_1.5_200_4.csv,0.3538945809777169,-0.004651917149880224,6398909.302,-5282862.708000001,1.2112579212611254,No,2_80_1.25_100_6.csv,0.15797287688826608,-0.06875217173611659,20542795.25,-19964948.5,1.028943062387564,No,2_60_1.5_125_4.csv,0.2750409908967163,0.14431998015736128,16006861.5,-12119812.875,1.3207185346085635,No,2_80_1.5_175_6.csv,0.3371535713617797,0.23490718958689885,28483789.0,-21091437.75,1.3504906274111161,No,2_100_1.75_200_6.csv,0.29437400885747445,0.2619990575917954,30276702.0,-21889928.5,1.3831338919174634,No,2_100_1.75_125_16.csv,0.43630862036426216,-0.026946198220706354,34829590.0,-29428162.0,1.1835462235120222,No,,
1_20_1.25_50_4.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_1.75_175_10.csv,0.2874761557132726,0.2106171804987524,8497891.047,-6575813.117000001,1.292295096560908,No,2_40_1.5_150_4.csv,0.35389457355565695,-0.004651959281024672,9783639.247000001,-8077255.56,1.211257855384732,No,2_80_1.25_50_6.csv,0.15797287688826608,-0.06875217173611659,20542795.25,-19964948.5,1.028943062387564,No,2_60_1.5_200_4.csv,0.27504099039501767,0.14431996073703662,11693656.185,-8854010.623,1.3207185627972338,No,2_80_1.5_225_6.csv,0.3371535900205322,0.2349072798235315,32763622.0,-24260534.0,1.3504905539177332,No,2_100_2_100_6.csv,0.2943740022231158,0.1928090328108946,20730561.375,-15296103.875,1.3552837732020175,No,2_100_1.75_150_16.csv,0.43630862036426216,-0.026946198220706354,34829590.0,-29428162.0,1.1835462235120222,No,,
1_20_1.25_50_6.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_2_125_12.csv,0.2855768614945164,0.37805410678657764,10770366.688,-7846243.512,1.372678106603225,No,2_20_2_150_8.csv,0.35372967107406617,-0.0408718170712706,11789166.313,-10347158.688,1.1393626664557055,No,2_80_1.25_75_6.csv,0.15797287688826608,-0.06875217173611659,20542795.25,-19964948.5,1.028943062387564,No,2_60_1.5_150_4.csv,0.2750409609122601,0.14431999766952666,16931889.25,-12820209.75,1.320718582626934,No,2_80_1.5_100_6.csv,0.33715356882450487,0.2349072669109687,36592176.0,-27095467.25,1.350490680318495,No,2_100_2_50_6.csv,0.2943740022231158,0.1928090328108946,20730561.375,-15296103.875,1.3552837732020175,No,2_100_1.75_125_14.csv,0.43630861677891447,-0.026946226977651887,37002349.75,-31263970.25,1.1835460900875185,No,,
1_20_1.25_50_8.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_2_125_14.csv,0.2855768428968364,0.3259743647360658,12155727.297,-9182006.828,1.3238638921430348,No,2_40_2_125_8.csv,0.39910761474036194,0.030140663514787697,14887054.562,-12774807.562,1.1653447216131145,No,2_80_1.25_150_6.csv,0.1579728902628843,-0.025637956587974187,15248147.875,-14320285.625,1.0647935574958198,No,2_60_1.5_175_4.csv,0.27504093511317157,0.14431999009417734,12519401.935,-9479234.748,1.320718630545724,No,2_80_1.5_125_6.csv,0.3371535479847533,0.23490723686583181,32641474.25,-24170085.5,1.3504906405895833,No,2_100_2_75_6.csv,0.2943740022231158,0.1928090328108946,20730561.375,-15296103.875,1.3552837732020175,No,2_100_1.75_150_14.csv,0.43630861677891447,-0.026946226977651887,37002349.75,-31263970.25,1.1835460900875185,No,,
3_20_1.25_50_10.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_2_125_16.csv,0.2855768428968364,0.3259743647360658,12155727.297,-9182006.828,1.3238638921430348,No,1_40_1.5_125_10.csv,0.34791846495308487,0.06403195939863673,6558847.219,-4831793.094,1.357435447131338,No,2_80_1.25_125_6.csv,0.15797281730367063,-0.025637979710610194,15727694.75,-14770652.375,1.0647935074702481,No,2_60_1.5_225_4.csv,0.26555170709972215,0.14431994699345782,10729862.373,-8086307.186000001,1.326917482380195,No,2_80_1.5_200_6.csv,0.3371534890247568,0.2349072081506613,28724504.75,-21269683.5,1.3504904645149045,No,2_100_2_200_6.csv,0.2943740021082944,0.19280902183686438,17673181.375,-13040207.5,1.3552837541120415,No,2_100_1.75_100_16.csv,0.4363086125067851,-0.026946220658003957,41595851.0,-35145102.0,1.1835461738025401,No,,
3_20_1.25_50_12.csv,0.3164574166666667,0.09751528130829468,6963633.076,-5443980.076,1.2791437475496006,No,2_40_2_125_18.csv,0.2855768428968364,0.3259743647360658,12155727.297,-9182006.828,1.3238638921430348,No,1_40_1.5_125_12.csv,0.34791846495308487,0.06403195939863673,6558847.219,-4831793.094,1.357435447131338,No,1_40_1.75_50_10.csv,0.14975703515501534,-0.1130542195254032,9479267.0,-9641301.5,0.983193710932077,No,2_20_1_75_4.csv,0.26255233796867816,0.06208351427870726,20822601.5,-17886560.125,1.1641479051579238,No,2_80_1.5_150_6.csv,0.3371534999007898,0.23490724843194688,35407879.0,-26218531.0,1.3504905747770537,No,2_100_2_225_6.csv,0.2943739690062963,0.19280904632523882,19430190.75,-14336622.25,1.3552837210312911,No,2_100_1.75_50_16.csv,0.4363086125067851,-0.026946220658003957,41595851.0,-35145102.0,1.1835461738025401,No,,
