Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
2_80_1.25_75_12.csv,0.11918219524999998,0.036629340773984685,0.4096566224567078,No,,,,,,,,,,,,,3_60_1.25_50_14.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
2_120_1.5_125_10.csv,0.11904865625,0.007449729062656626,0.08331656485046533,No,,,,,,,,,,,,,3_60_1.25_50_16.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
2_80_1.75_150_8.csv,0.11895561724999999,0.02883785525967622,0.32251790872973535,No,,,,,,,,,,,,,3_60_1.25_50_18.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
2_100_2_150_8.csv,0.11886929699999998,0.004364424812781314,0.048811021164761895,No,,,,,,,,,,,,,3_60_1.25_50_20.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
2_80_1_100_12.csv,0.11881226574999998,0.017619111682160748,0.19704929517944791,No,,,,,,,,,,,,,3_60_1.25_50_4.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_10.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_50_6.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_12.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_50_8.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_14.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_10.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_16.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_12.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_18.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_14.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_20.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_16.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_4.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_18.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_6.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_20.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_50_8.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_4.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_75_10.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_6.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_75_12.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_60_1.25_75_8.csv,0.1302417839279721,-0.02543453589275492,-0.09978294409163144,No,,,,,,,
1_80_1_75_14.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_4.csv,0.12708302597123375,-0.06558304463923573,-0.2572906894857051,No,,,,,,,
1_80_1_75_16.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,3_40_1_100_4.csv,0.12708302597123375,-0.06558304463923573,-0.2572906894857051,No,,,,,,,
1_80_1_75_18.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_10.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
1_80_1_75_20.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_12.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
1_80_1_75_4.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_14.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
1_80_1_75_6.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_16.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
1_80_1_75_8.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_18.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_10.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_20.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
3_80_1_50_12.csv,0.11864528900000001,0.0032250154429614864,0.03606805107103231,No,,,,,,,,,,,,,1_40_1_100_6.csv,0.1270829997237553,-0.06558302930636029,-0.2572906293328696,No,,,,,,,
