Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
3_60_1.25_50_16.csv,0.24402877499999998,0.12437555426447307,2600802.0,-864106.75,3.009815627525187,Yes,2_120_1.25_75_14.csv,0.5436167921696589,-0.04430832609449388,1708292.281,-1672790.0,1.0212233938509914,No,2_20_1_225_16.csv,0.14050170220321717,0.11852889343193618,2857680.937,-834289.375,3.425287463357663,Yes,2_80_1.75_175_4.csv,0.22773527160877033,-0.0020472832251599987,2115703.062,-937388.0,2.257019571404797,Yes,2_40_1.75_75_8.csv,0.11744028723640465,-0.019463843378011138,2491714.5,-2377393.5,1.0480866966280509,No
3_60_1.25_50_18.csv,0.24402877499999998,0.12437555426447307,2600802.0,-864106.75,3.009815627525187,Yes,2_120_1.25_200_14.csv,0.5247742397117157,-0.04430830267829651,1551833.6090000002,-1540726.5,1.007209007568832,No,2_20_1_225_18.csv,0.14050170220321717,0.11852889343193618,2857680.937,-834289.375,3.425287463357663,Yes,2_80_1.75_100_4.csv,0.22773525949806894,0.011949359963338062,4018646.5,-1370812.5,2.9315799936169245,Yes,2_40_1.75_75_16.csv,0.11744028676511992,-0.01946382375343094,1769545.75,-1688357.5,1.048087120174489,No
3_60_1.25_50_20.csv,0.24402877499999998,0.12437555426447307,2600802.0,-864106.75,3.009815627525187,Yes,2_120_1.25_200_16.csv,0.5247742397117157,-0.04430830267829651,1551833.6090000002,-1540726.5,1.007209007568832,No,2_20_1_225_20.csv,0.14050170220321717,0.11852889343193618,2857680.937,-834289.375,3.425287463357663,Yes,2_120_1.25_200_8.csv,0.22399497880140756,0.014259447564423818,1997617.375,-1689709.0,1.1822256820553125,No,2_40_1.75_50_16.csv,0.11744028672331978,-0.026894274974909572,1778924.5,-2088049.5,0.851955138036718,No
3_60_1.25_50_4.csv,0.24402877499999998,0.12437555426447307,2600802.0,-864106.75,3.009815627525187,Yes,2_120_1.25_200_18.csv,0.5247742397117157,-0.04430830267829651,1551833.6090000002,-1540726.5,1.007209007568832,No,2_20_1_225_8.csv,0.14050170220321717,0.11852889343193618,2857680.937,-834289.375,3.425287463357663,Yes,2_120_1.25_100_8.csv,0.22399499030466358,0.004017907550217366,1851629.625,-2039399.5,0.9079288413084342,No,2_40_1.75_75_12.csv,0.11744027581931368,-0.01946381376854956,2049376.5,-1955349.0,1.048087323541731,No
3_60_1.25_50_6.csv,0.24402877499999998,0.12437555426447307,2600802.0,-864106.75,3.009815627525187,Yes,2_120_1.25_200_20.csv,0.5247742397117157,-0.04430830267829651,1551833.6090000002,-1540726.5,1.007209007568832,No,2_20_1_200_4.csv,0.1402987294934611,0.11985448852774948,2509358.687,-753251.625,3.331368434817515,Yes,2_120_1.25_125_8.csv,0.22399499030466358,0.004017907550217366,1851629.625,-2039399.5,0.9079288413084342,No,2_40_1.75_75_10.csv,0.11744027324175466,-0.019463845504642075,2043114.75,-1949376.5,1.0480862727133522,No
3_60_1.25_50_8.csv,0.24402877499999998,0.12437555426447307,2600802.0,-864106.75,3.009815627525187,Yes,2_120_1.25_225_14.csv,0.47440898411448196,-0.04430830051944393,1457089.2030000002,-1508524.875,0.9659033318890418,No,2_20_1_200_6.csv,0.13930513546156756,0.11852887913271662,2233245.594,-653333.875,3.4182302180489263,Yes,2_120_1.25_50_8.csv,0.22399499030466358,0.004017907550217366,1851629.625,-2039399.5,0.9079288413084342,No,2_40_1.75_50_10.csv,0.1174402657429815,-0.026894270820823123,2053944.0,-2410858.5,0.8519554341326959,No
1_40_1_50_10.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_1.25_225_16.csv,0.47440898411448196,-0.04430830051944393,1457089.2030000002,-1508524.875,0.9659033318890418,No,2_20_1_150_10.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_120_1.25_75_8.csv,0.22399499030466358,0.004017907550217366,1851629.625,-2039399.5,0.9079288413084342,No,2_40_1.75_75_14.csv,0.11744026179844622,-0.019463830669812325,1956019.0,-1866275.5,1.0480869517924871,No
1_40_1_50_12.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_1.25_225_18.csv,0.47440898411448196,-0.04430830051944393,1457089.2030000002,-1508524.875,0.9659033318890418,No,2_20_1_150_12.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_120_1.25_150_8.csv,0.22399495553680482,0.004017894452251641,1437844.3280000002,-1583653.25,0.9079287577631027,No,2_40_0.75_75_10.csv,0.11385256604773945,-0.0020877153814346915,1333478.375,-2383216.75,0.5595287860409676,No
1_40_1_50_14.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_1.25_225_20.csv,0.47440898411448196,-0.04430830051944393,1457089.2030000002,-1508524.875,0.9659033318890418,No,2_20_1_150_14.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_120_1.25_175_8.csv,0.22399495553680482,0.004017894452251641,1437844.3280000002,-1583653.25,0.9079287577631027,No,2_40_0.75_75_12.csv,0.11385256604773945,-0.0020877153814346915,1333478.375,-2383216.75,0.5595287860409676,No
1_40_1_50_16.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_200_18.csv,0.45914762526263214,-0.07982672386917729,560413.344,-970391.109,0.5775128593021764,No,2_20_1_150_16.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_120_1.25_225_8.csv,0.2239949294587431,-0.007381251460957467,1602908.0,-1581767.75,1.0133649519659256,No,2_40_0.75_75_14.csv,0.11385256604773945,-0.0020877153814346915,1333478.375,-2383216.75,0.5595287860409676,No
1_40_1_50_18.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_200_20.csv,0.45914762526263214,-0.07982672386917729,560413.344,-970391.109,0.5775128593021764,No,2_20_1_150_18.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_100_1.75_225_4.csv,0.2202434229542342,0.011054073229759154,823433.469,-392605.102,2.0973580445217954,Yes,2_40_0.75_75_16.csv,0.11385256604773945,-0.0020877153814346915,1333478.375,-2383216.75,0.5595287860409676,No
1_40_1_50_20.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_225_18.csv,0.45914762526263214,-0.07982672386917729,560413.344,-970391.109,0.5775128593021764,No,2_20_1_150_20.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_100_1.75_125_4.csv,0.22024339463011572,0.014684964428640273,1371894.344,-587862.125,2.3337008554514376,Yes,2_40_0.75_75_18.csv,0.11385256604773945,-0.0020877153814346915,1333478.375,-2383216.75,0.5595287860409676,No
1_40_1_50_4.csv,0.242787875,0.13841269930889594,2746126.0,-936150.437,2.933423829614684,Yes,2_120_2_225_20.csv,0.45914762526263214,-0.07982672386917729,560413.344,-970391.109,0.5775128593021764,No,2_20_1_150_8.csv,0.13923712353758355,0.09302547269316881,2935072.5,-1238998.875,2.3689065092976778,Yes,2_100_1.75_100_4.csv,0.22024338694062023,0.014684952763104997,1669262.781,-715286.125,2.3336993724014987,Yes,2_40_0.75_75_20.csv,0.11385256604773945,-0.0020877153814346915,1333478.375,-2383216.75,0.5595287860409676,No
1_40_1_50_6.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_100_18.csv,0.4591475795557382,-0.0798267171495462,727119.703,-1259053.406,0.5775129947108852,No,2_20_1.25_50_4.csv,0.13271509634455977,0.1371873605132533,5806195.75,-1868240.0,3.107842541643472,Yes,2_100_1.75_50_4.csv,0.22024338694062023,0.014684952763104997,1669262.781,-715286.125,2.3336993724014987,Yes,2_40_0.75_75_8.csv,0.11385253956041787,-0.0020877034334501297,1082329.875,-1934360.375,0.5595285599251381,No
1_40_1_50_8.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_100_20.csv,0.4591475795557382,-0.0798267171495462,727119.703,-1259053.406,0.5775129947108852,No,2_20_1.25_200_6.csv,0.12953568077000463,0.09622601886071408,1908148.844,-600477.312,3.1777201334128007,Yes,2_100_1.75_75_4.csv,0.22024338694062023,0.014684952763104997,1669262.781,-715286.125,2.3336993724014987,Yes,2_80_0.75_100_4.csv,0.1132247204432375,-0.0034952051155073757,1903371.5,-2323686.0,0.81911734201609,No
3_40_1_50_10.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_50_18.csv,0.4591475795557382,-0.0798267171495462,727119.703,-1259053.406,0.5775129947108852,No,2_20_1.25_125_4.csv,0.1269743016891535,0.0766715485842603,3530512.5,-1558336.0,2.2655656418128056,Yes,2_100_1.75_150_4.csv,0.22024338517890468,0.014684976918293163,1285309.111,-550760.0,2.333700906020771,Yes,2_80_0.75_50_4.csv,0.1132247204432375,-0.0034952051155073757,1903371.5,-2323686.0,0.81911734201609,No
3_40_1_50_12.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_50_20.csv,0.4591475795557382,-0.0798267171495462,727119.703,-1259053.406,0.5775129947108852,No,2_20_1.25_225_10.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_100_1.75_200_4.csv,0.22024337294246643,0.02501527287132214,1053706.469,-353718.25,2.9789428987619386,Yes,2_80_0.75_75_4.csv,0.1132247204432375,-0.0034952051155073757,1903371.5,-2323686.0,0.81911734201609,No
3_40_1_50_14.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_75_18.csv,0.4591475795557382,-0.0798267171495462,727119.703,-1259053.406,0.5775129947108852,No,2_20_1.25_225_12.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_100_1.75_175_4.csv,0.22024336249262724,0.014684969162344089,921158.813,-394720.219,2.33370060275529,Yes,2_80_0.75_125_4.csv,0.11322471120061267,-0.012011485436814306,1798918.5,-2729027.0,0.6591794438090939,No
3_40_1_50_16.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_75_20.csv,0.4591475795557382,-0.0798267171495462,727119.703,-1259053.406,0.5775129947108852,No,2_20_1.25_225_14.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_20_0.75_50_4.csv,0.21872003534742085,0.00924439253995348,4500501.25,-2459518.0,1.82983058062596,Yes,2_80_0.75_150_4.csv,0.11143430507110798,-0.012011467179691263,1293062.875,-2017781.0,0.6408341019169077,No
3_40_1_50_18.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_125_18.csv,0.4591475719496352,-0.07982671994501594,592897.031,-1026638.562,0.5775129173454912,No,2_20_1.25_225_16.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_80_1.5_100_8.csv,0.21449598088736394,0.006201950532085035,1303004.625,-1046632.625,1.2449493679790462,No,2_100_0.75_175_4.csv,0.10991459153389468,0.019545006570426925,1489867.625,-982454.5,1.516474935989402,Yes
3_40_1_50_20.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_125_20.csv,0.4591475719496352,-0.07982671994501594,592897.031,-1026638.562,0.5775129173454912,No,2_20_1.25_225_18.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_80_1.5_125_8.csv,0.21449595925219522,0.0062019384570703205,1197825.937,-962148.5,1.244949128954626,No,2_20_1.25_75_4.csv,0.1097134875522362,0.014561472815231392,3175464.5,-2110118.0,1.5048753197688471,Yes
3_40_1_50_4.csv,0.242787875,0.13841269930889594,2746126.0,-936150.437,2.933423829614684,Yes,2_120_2_150_18.csv,0.4591475719496352,-0.07982671994501594,592897.031,-1026638.562,0.5775129173454912,No,2_20_1.25_225_20.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_80_1.5_150_8.csv,0.2144959587931796,0.006201952054011721,1139811.73,-915548.625,1.2449494203543805,No,2_40_1.75_100_18.csv,0.10894495754476288,-0.019463840156378753,1105454.25,-1126305.75,0.9814868209631354,No
3_40_1_50_6.csv,0.242787875,0.13536004119353992,2712334.0,-936150.437,2.897327067102571,Yes,2_120_2_150_20.csv,0.4591475719496352,-0.07982671994501594,592897.031,-1026638.562,0.5775129173454912,No,2_20_1.25_225_8.csv,0.12616063613790288,0.09622606586330447,2301225.0,-663313.375,3.4692878008075745,Yes,2_80_1.5_50_8.csv,0.21449595302425584,0.006201935768951866,1600334.344,-1285461.375,1.2449493816957355,No,2_40_1.75_100_20.csv,0.10894495754476288,-0.019463840156378753,1105454.25,-1126305.75,0.9814868209631354,No
