"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_100_1.5_150_4.csv","2003/1/2","2005/12/30","1156041.625","1166727.375","10685.75","0.00495618909955","7","5231675.872","-4655388.997","576286.875","-564257.812"
"2_100_1.5_175_4.csv","2003/1/2","2005/12/30","586122.938","593984.0","7861.062","0.00495614924396","7","3848757.046","-3424803.421","423953.625","-415104.282"
"2_100_1.5_200_4.csv","2003/1/2","2005/12/30","1253241.375","1264408.75","11167.375","0.00495613791044","7","5467532.124","-4865264.999","602267.125","-589696.0"
"2_100_1.5_125_4.csv","2003/1/2","2005/12/30","1407617.125","1419549.75","11932.625","0.00495619709467","7","5842126.937","-5198596.687","643530.25","-630097.5"
"2_100_1.5_100_4.csv","2003/1/2","2005/12/30","1860176.5","1874352.0","14175.5","0.00495616267038","7","6940271.375","-6175776.875","764494.5","-748536.875"
"2_100_1.5_50_4.csv","2003/1/2","2005/12/30","1860176.5","1874352.0","14175.5","0.00495616267038","7","6940271.375","-6175776.875","764494.5","-748536.875"
"2_100_1.5_75_4.csv","2003/1/2","2005/12/30","1860176.5","1874352.0","14175.5","0.00495616267038","7","6940271.375","-6175776.875","764494.5","-748536.875"
"2_40_2_50_14.csv","2003/1/2","2005/12/30","1271626.25","1840657.625","569031.375","0.250495157379","8","8416831.561","-7281937.561","1134894.0","-671466.625"
"2_40_2_50_16.csv","2003/1/2","2005/12/30","1252774.5","1817083.875","564309.375","0.250495278156","8","8346980.56","-7221504.685","1125475.875","-665894.25"
"2_40_2_50_18.csv","2003/1/2","2005/12/30","1252774.5","1817083.875","564309.375","0.250495278156","8","8346980.56","-7221504.685","1125475.875","-665894.25"
"2_40_2_50_20.csv","2003/1/2","2005/12/30","1252774.5","1817083.875","564309.375","0.250495278156","8","8346980.56","-7221504.685","1125475.875","-665894.25"
"2_40_1.5_100_8.csv","2003/1/2","2005/12/30","3724430.0","5446003.5","1721573.5","0.364398139035","10","18753368.75","-15874776.75","2878592.0","-1225985.0"
"2_40_1.5_100_10.csv","2003/1/2","2005/12/30","2605125.25","3918825.75","1313700.5","0.364398019181","10","14310349.125","-12113749.125","2196600.0","-935526.5"
"2_40_1.5_100_12.csv","2003/1/2","2005/12/30","2605125.25","3918825.75","1313700.5","0.364398019181","10","14310349.125","-12113749.125","2196600.0","-935526.5"
