Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,InSample7_RateOfReturn,OutSample7_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample7_AvgTrade,OutSample7_AvgTrade,Score_7,Pass7,Para8,InSample8_RateOfReturn,OutSample8_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample8_AvgTrade,OutSample8_AvgTrade,Score_8,Pass8,Para9,InSample9_RateOfReturn,OutSample9_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample9_AvgTrade,OutSample9_AvgTrade,Score_9,Pass9
2_20_1_150_4.csv,1.43991025,0.15738657805138528,16.0,17.0,0.089994390625,0.009258034003022664,0.10287345620906763,No,2_40_0.75_50_10.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_100_1_225_4.csv,1.2545873537261343,0.12870077764458118,5.0,5.0,0.25091747074522686,0.025740155528916238,0.10258415028841067,No,2_60_1.75_75_6.csv,0.4048129125212701,-0.1396517594200076,5.0,9.0,0.08096258250425402,-0.015516862157778623,-0.19165473330798607,No,2_40_1.25_75_4.csv,0.3128719815550704,0.643048402409562,13.0,17.0,0.024067075504236184,0.03782637661232718,1.5717064005416503,Yes,2_60_1.25_50_6.csv,1.237047939692451,-0.04511227994372819,9.0,12.0,0.137449771076939,-0.0037593566619773494,-0.027350766993078573,No,2_120_0.75_225_6.csv,1.1094275624580354,0.19442514650604278,10.0,8.0,0.11094275624580355,0.024303143313255348,0.21906020848634383,No,2_40_0.75_50_6.csv,0.7675806460910927,-0.03832359140250695,19.0,18.0,0.040398981373215404,-0.002129088411250386,-0.05270153699127611,No,1_20_2_200_10.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_20_1_50_4.csv,1.367415875,0.3866150576522598,19.0,20.0,0.07196925657894737,0.01933075288261299,0.26859736784147453,No,2_40_0.75_50_12.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_80_0.75_225_6.csv,1.211180772160809,0.05908996885766376,3.0,6.0,0.403726924053603,0.00984832814294396,0.024393538196715345,No,2_60_1.75_125_6.csv,0.40481290040172097,-0.13965186307549712,5.0,9.0,0.0809625800803442,-0.015516873675055236,-0.19165488130018682,No,,,,,,,,,,2_60_1.25_75_6.csv,1.237047939692451,-0.04511227994372819,9.0,12.0,0.137449771076939,-0.0037593566619773494,-0.027350766993078573,No,2_120_0.75_150_6.csv,1.109427218524707,0.26726413368188595,10.0,9.0,0.1109427218524707,0.029696014853542882,0.2676697881365487,No,2_40_0.75_50_4.csv,0.7484497884671897,-0.09574058734481851,19.0,20.0,0.03939209412985209,-0.004787029367240925,-0.12152259160076544,No,1_20_2_200_12.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_20_1_125_4.csv,1.35328625,0.21232574235284807,17.0,17.0,0.07960507352941176,0.012489749550167533,0.15689640115152878,No,2_40_0.75_50_14.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_80_0.75_225_8.csv,1.211180772160809,0.05908996885766376,3.0,6.0,0.403726924053603,0.00984832814294396,0.024393538196715345,No,2_60_1.75_100_6.csv,0.4048128121745767,-0.13965173132442657,5.0,9.0,0.08096256243491534,-0.015516859036047397,-0.1916547422584504,No,,,,,,,,,,2_40_1_75_4.csv,1.1455804955389288,0.6217206513878165,17.0,18.0,0.06738708797287817,0.034540036188212025,0.5125616379522682,Yes,2_120_0.75_200_6.csv,1.1094271337292636,0.2672642723727989,10.0,9.0,0.11094271337292635,0.02969603026364432,0.2676699474964448,No,2_40_0.75_50_10.csv,0.7428320515794662,-0.03832359357563539,18.0,18.0,0.04126844730997034,-0.002129088531979744,-0.05159119547163971,No,1_20_2_200_14.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_20_1_75_4.csv,1.335929375,0.37020302679313666,19.0,17.0,0.07031207236842106,0.021776648634890393,0.30971421978270175,No,2_40_0.75_50_16.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_80_0.75_225_10.csv,1.2111806902707571,0.059089996657840524,3.0,6.0,0.40372689675691903,0.009848332776306755,0.024393551322483137,No,2_60_1.75_50_6.csv,0.40481280504644723,-0.1396516607969569,5.0,9.0,0.08096256100928945,-0.015516851199661877,-0.19165464884295733,No,,,,,,,,,,2_40_1_50_4.csv,1.055771606934248,0.8534698216333397,19.0,19.0,0.0555669266807499,0.04491946429649157,0.8083848969112244,Yes,2_120_0.75_100_6.csv,1.109427128857682,0.26726435622845834,10.0,9.0,0.11094271288576821,0.029696039580939818,0.2676700326547472,No,2_40_0.75_50_12.csv,0.7428320515794662,-0.03832359357563539,18.0,18.0,0.04126844730997034,-0.002129088531979744,-0.05159119547163971,No,1_20_2_200_16.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_120_1.25_100_4.csv,1.183888,0.07557696411171269,5.0,11.0,0.2367776,0.00687063310106479,0.02901724276732592,No,2_40_0.75_50_18.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_80_0.75_225_12.csv,1.2111806902707571,0.059089996657840524,3.0,6.0,0.40372689675691903,0.009848332776306755,0.024393551322483137,No,2_40_2_125_6.csv,0.3947341545712258,-0.22345219268760627,6.0,7.0,0.06578902576187097,-0.031921741812515184,-0.48521377908921576,No,,,,,,,,,,2_60_1.25_100_6.csv,1.0425221890619984,-0.045112449970715666,9.0,12.0,0.11583579878466649,-0.003759370830892972,-0.03245430920609847,No,2_120_0.75_125_6.csv,1.109427128857682,0.26726435622845834,10.0,9.0,0.11094271288576821,0.029696039580939818,0.2676700326547472,No,2_40_0.75_50_14.csv,0.7428320515794662,-0.03832359357563539,18.0,18.0,0.04126844730997034,-0.002129088531979744,-0.05159119547163971,No,1_20_2_200_18.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_120_1.25_125_4.csv,1.183888,0.07557696411171269,5.0,11.0,0.2367776,0.00687063310106479,0.02901724276732592,No,2_40_0.75_50_20.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_80_0.75_225_14.csv,1.2111806902707571,0.059089996657840524,3.0,6.0,0.40372689675691903,0.009848332776306755,0.024393551322483137,No,2_40_2_125_4.csv,0.3550121583830321,-0.3298723147359362,11.0,10.0,0.03227383258027564,-0.03298723147359362,-1.0221045607627641,No,,,,,,,,,,2_40_1_75_6.csv,1.0236215619099283,0.0865406504278369,17.0,18.0,0.06021303305352519,0.004807813912657606,0.07984673199212194,No,2_120_0.75_75_6.csv,1.109427128857682,0.26726435622845834,10.0,9.0,0.11094271288576821,0.029696039580939818,0.2676700326547472,No,2_40_0.75_50_16.csv,0.7428320515794662,-0.03832359357563539,18.0,18.0,0.04126844730997034,-0.002129088531979744,-0.05159119547163971,No,1_20_2_200_20.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_120_1.25_150_4.csv,1.183888,0.07557696411171269,5.0,11.0,0.2367776,0.00687063310106479,0.02901724276732592,No,2_40_0.75_50_8.csv,1.2839489755696107,0.2905707485786747,15,20,0.08559659837130738,0.014528537428933735,0.16973264949047098,No,2_80_0.75_225_16.csv,1.2111806902707571,0.059089996657840524,3.0,6.0,0.40372689675691903,0.009848332776306755,0.024393551322483137,No,2_40_2_100_6.csv,0.3547576376578861,-0.22449737009820134,7.0,8.0,0.05067966252255516,-0.028062171262275167,-0.5537166165971606,No,,,,,,,,,,2_60_1.25_175_6.csv,1.0181011290760922,0.08738405723621534,8.0,11.0,0.12726264113451152,0.007944005203292304,0.06242213058344285,No,2_120_0.75_175_6.csv,1.1094270248373839,0.26726439342239094,10.0,9.0,0.11094270248373839,0.029696043713598994,0.267670095001983,No,2_40_0.75_50_18.csv,0.7428320515794662,-0.03832359357563539,18.0,18.0,0.04126844730997034,-0.002129088531979744,-0.05159119547163971,No,1_20_2_200_4.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_120_1.25_50_4.csv,1.183888,0.07557696411171269,5.0,11.0,0.2367776,0.00687063310106479,0.02901724276732592,No,2_40_0.75_75_10.csv,1.2138555641054738,0.06667352947107945,14,17,0.0867039688646767,0.003921972321828203,0.04523405760063216,No,2_80_0.75_225_18.csv,1.2111806902707571,0.059089996657840524,3.0,6.0,0.40372689675691903,0.009848332776306755,0.024393551322483137,No,2_40_1.5_75_4.csv,0.34550233534506775,-0.1383517379578888,15.0,13.0,0.023033489023004516,-0.010642441381376062,-0.4620420888362596,No,,,,,,,,,,2_60_1.25_150_6.csv,1.0181011252500918,0.08738417270671645,8.0,11.0,0.12726264065626147,0.007944015700610586,0.062422213303490265,No,2_120_1.25_200_4.csv,1.0212296088801724,0.2697827425651084,9.0,13.0,0.11346995654224139,0.020752518658854493,0.18288998507837592,No,2_40_0.75_50_20.csv,0.7428320515794662,-0.03832359357563539,18.0,18.0,0.04126844730997034,-0.002129088531979744,-0.05159119547163971,No,1_20_2_200_6.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_120_1.25_75_4.csv,1.183888,0.07557696411171269,5.0,11.0,0.2367776,0.00687063310106479,0.02901724276732592,No,2_40_0.75_75_12.csv,1.2138555641054738,0.06667352947107945,14,17,0.0867039688646767,0.003921972321828203,0.04523405760063216,No,2_80_0.75_225_20.csv,1.2111806902707571,0.059089996657840524,3.0,6.0,0.40372689675691903,0.009848332776306755,0.024393551322483137,No,2_40_1.75_50_4.csv,0.33587875312084847,-0.27014483714447446,15.0,12.0,0.022391916874723233,-0.022512069762039538,-1.0053659044908272,No,,,,,,,,,,2_60_1.25_125_6.csv,1.014369763958976,0.08738418389494818,9.0,11.0,0.11270775155099733,0.007944016717722562,0.0704833217627281,No,2_120_1.25_225_4.csv,1.0212294088040006,0.26978277645193416,9.0,13.0,0.11346993431155562,0.020752521265533397,0.182890043882047,No,2_40_0.75_50_8.csv,0.7428318526719488,-0.038323567263278166,18.0,18.0,0.04126843625955271,-0.0021290870701821205,-0.051591173864487895,No,1_20_2_200_8.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
2_120_1_100_4.csv,1.134758,0.48671968907014285,5.0,10.0,0.22695159999999998,0.048671968907014286,0.214459686149004,No,2_40_0.75_75_14.csv,1.2138555641054738,0.06667352947107945,14,17,0.0867039688646767,0.003921972321828203,0.04523405760063216,No,2_80_0.75_225_4.csv,1.2111806411026735,0.06211163224145378,3.0,6.0,0.4037268803675578,0.010351938706908963,0.025640944931594432,No,2_60_1.75_125_4.csv,0.32733850324183444,-0.17851140564677892,9.0,11.0,0.036370944804648274,-0.01622830960425263,-0.4461888381348461,No,,,,,,,,,,2_60_1.5_50_6.csv,0.9927977832204823,0.2986861021590447,8.0,9.0,0.12409972290256029,0.033187344684338295,0.26742480892077486,No,2_120_1.25_175_4.csv,1.0212294751751445,0.2697828886539832,9.0,13.0,0.11346994168612717,0.020752529896460245,0.1828901080593174,No,2_40_0.75_75_6.csv,0.6760716583017486,-0.00718363201328838,19.0,17.0,0.03558271885798677,-0.0004225665890169635,-0.011875612729411083,No,3_20_2_200_10.csv,0.4117115596504604,0.005621367788965783,23.0,20.0,0.01790050259349828,0.00028106838944828914,0.01570170379184645,No
