"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_40_1_75_10.csv","2009/1/5","2011/12/30","2474072.75","7391420.0","4917347.25","1.41544164554","12","34284356.518","-27102661.424","7181695.094","-3235410.0"
"2_40_1_75_12.csv","2009/1/5","2011/12/30","2474072.75","7391420.0","4917347.25","1.41544164554","12","34284356.518","-27102661.424","7181695.094","-3235410.0"
"2_40_1_75_14.csv","2009/1/5","2011/12/30","2474072.75","7391420.0","4917347.25","1.41544164554","12","34284356.518","-27102661.424","7181695.094","-3235410.0"
"2_40_1_75_16.csv","2009/1/5","2011/12/30","2474072.75","7391420.0","4917347.25","1.41544164554","12","34284356.518","-27102661.424","7181695.094","-3235410.0"
"2_40_1_75_18.csv","2009/1/5","2011/12/30","2474072.75","7391420.0","4917347.25","1.41544164554","12","34284356.518","-27102661.424","7181695.094","-3235410.0"
"2_40_1_75_20.csv","2009/1/5","2011/12/30","2474072.75","7391420.0","4917347.25","1.41544164554","12","34284356.518","-27102661.424","7181695.094","-3235410.0"
"2_40_1_75_8.csv","2009/1/5","2011/12/30","2571173.75","6939247.0","4368073.25","1.22314778159","13","33219169.517","-26523459.564","6695709.953","-3061070.0"
"2_40_1_75_4.csv","2009/1/5","2011/12/30","4185262.5","6665786.5","2480524.0","0.478379638446","16","30682143.437","-24907821.625","5774321.812","-2955632.5"
"2_40_0.75_75_10.csv","2009/1/5","2011/12/30","909283.563","3605033.0","2695749.437","1.41191674681","15","18833823.609","-14929195.578","3904628.031","-1730253.25"
"2_40_0.75_75_12.csv","2009/1/5","2011/12/30","909283.563","3605033.0","2695749.437","1.41191674681","15","18833823.609","-14929195.578","3904628.031","-1730253.25"
"2_40_0.75_75_14.csv","2009/1/5","2011/12/30","909283.563","3605033.0","2695749.437","1.41191674681","15","18833823.609","-14929195.578","3904628.031","-1730253.25"
"2_40_0.75_75_16.csv","2009/1/5","2011/12/30","909283.563","3605033.0","2695749.437","1.41191674681","15","18833823.609","-14929195.578","3904628.031","-1730253.25"
