"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions"
"2_60_1_100_4.csv","1993/1/5","1997/12/31","1202462.5","44537528.0","43335065.5","19.6757336391","19"
"2_60_1_75_4.csv","1993/1/5","1997/12/31","723580.563","32043452.0","31319871.437","18.1713997647","22"
"2_60_1_50_4.csv","1993/1/5","1997/12/31","1538020.0","47657392.0","46119372.0","18.1713981765","22"
"2_80_2_175_14.csv","1993/1/5","1997/12/31","475945.688","26548408.0","26072462.312","17.6649198707","7"
"2_80_2_200_14.csv","1993/1/5","1997/12/31","475945.688","26548408.0","26072462.312","17.6649198707","7"
"2_80_2_50_14.csv","1993/1/5","1997/12/31","2318730.25","60943828.0","58625097.75","17.6649180059","7"
"2_80_2_75_14.csv","1993/1/5","1997/12/31","2318730.25","60943828.0","58625097.75","17.6649180059","7"
"2_80_2_100_14.csv","1993/1/5","1997/12/31","1798630.75","51236212.0","49437581.25","17.6649174779","7"
"2_80_2_125_14.csv","1993/1/5","1997/12/31","1245608.0","40914088.0","39668480.0","17.6649174745","7"
"2_80_1.25_125_4.csv","1993/1/5","1997/12/31","1115989.625","38097516.0","36981526.375","17.4771775523","14"
"2_80_1.25_100_4.csv","1993/1/5","1997/12/31","845339.875","33096670.0","32251330.125","17.4771761896","14"
"2_80_1.25_50_4.csv","1993/1/5","1997/12/31","845339.875","33096670.0","32251330.125","17.4771761896","14"
"2_80_1.25_75_4.csv","1993/1/5","1997/12/31","845339.875","33096670.0","32251330.125","17.4771761896","14"
"2_80_1.25_175_4.csv","1993/1/5","1997/12/31","275153.531","22561236.0","22286082.469","17.477175828","14"
"2_80_0.75_100_10.csv","1993/1/5","1997/12/31","2181886.5","57378352.0","55196465.5","17.347088119","8"
"2_80_0.75_100_8.csv","1993/1/5","1997/12/31","2251562.75","58656704.0","56405141.25","17.347086797","8"
"2_80_0.75_100_12.csv","1993/1/5","1997/12/31","1872347.5","51699208.0","49826860.5","17.3470864859","8"
"2_80_0.75_100_14.csv","1993/1/5","1997/12/31","1872347.5","51699208.0","49826860.5","17.3470864859","8"
"2_80_0.75_100_16.csv","1993/1/5","1997/12/31","1872347.5","51699208.0","49826860.5","17.3470864859","8"
"2_80_0.75_100_18.csv","1993/1/5","1997/12/31","1872347.5","51699208.0","49826860.5","17.3470864859","8"
"2_80_0.75_100_20.csv","1993/1/5","1997/12/31","1872347.5","51699208.0","49826860.5","17.3470864859","8"
"2_80_2_150_14.csv","1993/1/5","1997/12/31","1245608.0","40067336.0","38821728.0","17.2878472111","7"
"2_80_0.75_50_12.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_50_14.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_50_16.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_50_18.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_50_20.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_75_12.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_75_14.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_75_16.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_75_18.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_75_20.csv","1993/1/5","1997/12/31","1377115.25","41539588.0","40162472.75","16.8954672055","9"
"2_80_0.75_50_8.csv","1993/1/5","1997/12/31","1690948.5","47155780.0","45464831.5","16.8954669701","9"
"2_80_0.75_75_8.csv","1993/1/5","1997/12/31","1690948.5","47155780.0","45464831.5","16.8954669701","9"
"2_80_0.75_50_10.csv","1993/1/5","1997/12/31","1633285.5","46123868.0","44490582.5","16.89546481","9"
"2_80_0.75_75_10.csv","1993/1/5","1997/12/31","1633285.5","46123868.0","44490582.5","16.89546481","9"
"2_80_1.25_200_4.csv","1993/1/5","1997/12/31","257868.656","21463102.0","21205233.344","16.8580664148","14"
"2_80_1.25_225_4.csv","1993/1/5","1997/12/31","-111768.328","14862100.0","14973868.328","16.8580662005","14"
"2_80_1.25_175_10.csv","1993/1/5","1997/12/31","863653.125","32113848.0","31250194.875","16.768246438","8"
"2_80_1.25_100_10.csv","1993/1/5","1997/12/31","1646976.5","46032128.0","44385151.5","16.7682453924","8"
"2_80_1.25_50_10.csv","1993/1/5","1997/12/31","1646976.5","46032128.0","44385151.5","16.7682453924","8"
"2_80_1.25_75_10.csv","1993/1/5","1997/12/31","1646976.5","46032128.0","44385151.5","16.7682453924","8"
"2_80_1.25_125_10.csv","1993/1/5","1997/12/31","2251999.75","56782328.0","54530328.25","16.7682449084","8"
"2_80_1.25_125_8.csv","1993/1/5","1997/12/31","2322695.25","57958688.0","55635992.75","16.7442357977","9"
"2_80_1.25_175_8.csv","1993/1/5","1997/12/31","904167.25","32787992.0","31883824.75","16.7442354394","9"
"2_80_1.25_100_8.csv","1993/1/5","1997/12/31","1704519.375","46989628.0","45285108.625","16.7442352396","9"
"2_80_1.25_50_8.csv","1993/1/5","1997/12/31","1704519.375","46989628.0","45285108.625","16.7442352396","9"
"2_80_1.25_75_8.csv","1993/1/5","1997/12/31","1704519.375","46989628.0","45285108.625","16.7442352396","9"
"2_80_0.75_150_8.csv","1993/1/5","1997/12/31","253748.938","21045574.0","20791825.062","16.5837229702","7"
"2_80_0.75_150_10.csv","1993/1/5","1997/12/31","226882.875","20573168.0","20346285.125","16.5837224886","7"
"2_80_0.75_150_12.csv","1993/1/5","1997/12/31","226882.875","20573168.0","20346285.125","16.5837224886","7"
