AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,No,0.282895289726546,Y,No,0.15084384703565726,N,,,Y,No,0.10474144057410836,N,,,3,0,0.6,0.0
2_40_1.5_75_4.csv,Y,No,0.3027496717418257,Y,No,0.0448513489045107,N,,,Y,No,0.13814868368820335,N,,,3,0,0.6,0.0
2_40_1.5_125_4.csv,Y,No,0.3527123900049092,Y,No,0.11801893325821457,N,,,Y,No,0.006252506298929722,N,,,3,0,0.6,0.0
2_40_1.5_150_4.csv,Y,No,0.18963424667592316,N,,,N,,,Y,No,-0.09960377257239898,N,,,2,0,0.4,0.0
2_60_1_50_4.csv,Y,No,0.34619569090124225,Y,No,0.11910778887290173,N,,,Y,Yes,0.7655803008652244,Y,No,0.1661493865638464,4,1,0.8,0.25
2_120_1.75_100_10.csv,Y,No,0.398108849163758,Y,No,0.36321195646591947,N,,,Y,No,0.18326838032200063,N,,,3,0,0.6,0.0
2_120_1.75_50_10.csv,Y,No,0.398108849163758,Y,No,0.36321195646591947,N,,,Y,No,0.18326838032200063,N,,,3,0,0.6,0.0
2_120_1.75_75_10.csv,Y,No,0.398108849163758,Y,No,0.36321195646591947,N,,,Y,No,0.18326838032200063,N,,,3,0,0.6,0.0
2_60_1.25_50_4.csv,Y,No,0.19942327589269354,N,,,N,,,Y,No,0.4444265629635664,N,,,2,0,0.4,0.0
2_60_1.5_50_8.csv,Y,No,0.36465578269740234,Y,No,0.35198713875892823,N,,,Y,No,0.14077308711493827,N,,,3,0,0.6,0.0
2_60_1.5_75_8.csv,Y,No,0.36465578269740234,Y,No,0.35198713875892823,N,,,Y,No,0.14077308711493827,N,,,3,0,0.6,0.0
2_60_1.5_50_10.csv,Y,No,0.2967748374315571,Y,No,0.29565512885481726,N,,,Y,No,0.2357673265883908,N,,,3,0,0.6,0.0
2_60_1.5_75_10.csv,Y,No,0.2967748374315571,Y,No,0.29565512885481726,N,,,Y,No,0.2357673265883908,N,,,3,0,0.6,0.0
1_40_0.75_50_6.csv,Y,No,0.24458602927252918,N,,,N,,,Y,No,0.26765242921006427,N,,,2,0,0.4,0.0
3_40_0.75_50_6.csv,Y,No,0.24458602927252918,N,,,N,,,Y,No,0.26765242921006427,N,,,2,0,0.4,0.0
2_120_1.75_100_4.csv,Y,No,0.2327263529999872,N,,,N,,,Y,No,-0.04863251271366378,N,,,2,0,0.4,0.0
2_120_1.75_50_4.csv,Y,No,0.2327263529999872,N,,,N,,,Y,No,-0.04863251271366378,N,,,2,0,0.4,0.0
2_120_1.75_75_4.csv,Y,No,0.2327263529999872,N,,,N,,,Y,No,-0.04863251271366378,N,,,2,0,0.4,0.0
2_40_1.5_50_6.csv,Y,No,0.26664966250446115,Y,No,0.19518138848922845,N,,,Y,No,0.08495229067901919,N,,,3,0,0.6,0.0
2_40_1.5_75_6.csv,Y,No,0.279047982429579,Y,No,0.1231474885909805,N,,,Y,No,0.1178386019683747,N,,,3,0,0.6,0.0
2_40_1.5_100_4.csv,Y,No,0.35681977938381654,Y,No,0.26557563458335237,N,,,Y,No,-0.09960382272835941,N,,,3,0,0.6,0.0
2_60_1_75_4.csv,Y,No,0.3461956458018851,Y,No,0.11910785183979604,N,,,Y,Yes,0.7655805561579505,Y,No,0.16614927919596048,4,1,0.8,0.25
1_120_1.5_100_10.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_12.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_14.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_16.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_18.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_20.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_4.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_6.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_100_8.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_10.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_12.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_14.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_16.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_18.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_20.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_4.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_6.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_125_8.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
1_120_1.5_50_10.csv,Y,No,0.274447741358711,Y,No,0.2209510719599028,N,,,Y,No,-0.14240957723566477,N,,,3,0,0.6,0.0
