AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_0.75_50_4.csv,Y,No,1.1466137814156458,Y,No,1.1115819545236854,N,,,Y,No,1.2677543114020795,Y,No,1.1617779093117024,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.25_50_8.csv,Y,No,1.1502658599701645,Y,No,1.0904941109458868,N,,,Y,No,1.1803435784458918,Y,No,1.093932050452653,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.25_75_8.csv,Y,No,1.1502658599701645,Y,No,1.0904941109458868,N,,,Y,No,1.1803435784458918,Y,No,1.093932050452653,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_6.csv,Y,No,1.118255715661357,N,,,N,,,Y,No,1.2146332488139557,Y,No,1.1127511569516193,N,,,N,3,0,0.42857142857142855,0.0
2_40_1_50_8.csv,Y,No,1.117920473657475,N,,,Y,No,1.141043804494797,Y,No,1.2110073027593249,Y,No,1.123096756700379,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_10.csv,Y,No,1.1156671792720374,N,,,Y,No,1.1410438678622021,Y,No,1.211007378944352,Y,No,1.12309675120601,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_12.csv,Y,No,1.1156671792720374,N,,,Y,No,1.1410438678622021,Y,No,1.211007378944352,Y,No,1.12309675120601,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_14.csv,Y,No,1.1156671792720374,N,,,Y,No,1.1410438678622021,Y,No,1.211007378944352,Y,No,1.12309675120601,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_16.csv,Y,No,1.1156671792720374,N,,,Y,No,1.1410438678622021,Y,No,1.211007378944352,Y,No,1.12309675120601,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_18.csv,Y,No,1.1156671792720374,N,,,Y,No,1.1410438678622021,Y,No,1.211007378944352,Y,No,1.12309675120601,N,,,N,4,0,0.5714285714285714,0.0
2_40_1_50_20.csv,Y,No,1.1156671792720374,N,,,Y,No,1.1410438678622021,Y,No,1.211007378944352,Y,No,1.12309675120601,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_4.csv,Y,No,1.1723966091742457,N,,,Y,No,1.0607690509865861,N,,,Y,No,1.0018595114585536,N,,,N,3,0,0.42857142857142855,0.0
2_60_1.25_150_8.csv,Y,No,1.1593272839061328,Y,No,1.1072003514166495,N,,,Y,No,1.1947777067333574,Y,No,1.1180876690283823,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.25_175_8.csv,Y,No,1.1549821053061642,Y,No,1.1072003514166495,N,,,Y,No,1.1928883958984993,Y,No,1.1078288712665976,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.5_50_8.csv,Y,No,1.15205374639238,Y,No,1.106333970143371,N,,,Y,No,1.2168752277180872,Y,No,1.1659475303634614,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.5_75_8.csv,Y,No,1.15205374639238,Y,No,1.106333970143371,N,,,Y,No,1.2168752277180872,Y,No,1.1659475303634614,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.25_100_8.csv,Y,No,1.1485837505922865,N,,,N,,,Y,No,1.183055803256573,Y,No,1.104609573991547,N,,,N,3,0,0.42857142857142855,0.0
2_60_1.25_125_8.csv,Y,No,1.1510266259397535,Y,No,1.0949240853281064,N,,,Y,No,1.1918090166743525,Y,No,1.1176965631819553,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.25_50_6.csv,Y,No,1.195086984941672,Y,No,1.0935127749095428,N,,,Y,No,1.1840889112190605,Y,No,1.0783722465307841,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.25_75_6.csv,Y,No,1.195086984941672,Y,No,1.0935127749095428,N,,,Y,No,1.1840889112190605,Y,No,1.0783722465307841,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.5_175_10.csv,Y,No,1.1537036489227932,Y,No,1.1039503966215358,N,,,Y,No,1.204970996942891,Y,No,1.1778453419664399,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.5_50_10.csv,Y,No,1.1303184193942404,Y,No,1.098195005086264,N,,,Y,No,1.1892081795396519,Y,No,1.1659475116407518,N,,,N,4,0,0.5714285714285714,0.0
2_60_1.5_75_10.csv,Y,No,1.1303184193942404,Y,No,1.098195005086264,N,,,Y,No,1.1892081795396519,Y,No,1.1659475116407518,N,,,N,4,0,0.5714285714285714,0.0
1_20_2_150_10.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_12.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_14.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_16.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_18.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_20.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_4.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_6.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_150_8.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_10.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_12.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_14.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_16.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_18.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_20.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_4.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_6.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
1_20_2_175_8.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_10.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_12.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_14.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_16.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_18.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_20.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_4.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_6.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_150_8.csv,Y,Yes,1.6681483316681451,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_175_10.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_175_12.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_175_14.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_175_16.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
3_20_2_175_18.csv,Y,Yes,1.6472065343313076,N,,,N,,,N,,,N,,,N,,,N,1,1,0.14285714285714285,1.0
