Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,Pass7
2_40_0.75_50_4.csv,1.21432225,0.5319593926817626,27.0,22.0,0.044974898148148146,0.024179972394625573,0.5376326215342678,Yes,1_60_0.75_150_10.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_4.csv,1.2594728130067436,0.29531576084446526,24.0,29.0,0.05247803387528099,0.010183302098085009,0.19404884951076082,No,2_40_0.75_200_4.csv,1.231961456803108,1.004621311021487,15.0,13.0,0.08213076378687387,0.07727856238626823,0.9409210242681183,Yes,2_20_0.75_50_6.csv,1.6219687922264483,0.1097662715720608,25,34,0.06487875168905793,0.0032284197521194355,0.04976081795765996,No,2_100_1.5_150_4.csv,0.44542346991262943,-0.10413841783002227,6.0,6.0,0.07423724498543824,-0.01735640297167038,-0.23379643163044195,No,No Plateau,No
2_60_1.25_50_8.csv,1.139579375,0.40078175412398526,11.0,8.0,0.103598125,0.05009771926549816,0.48357747078432317,No,1_60_0.75_150_12.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.75_50_6.csv,0.996247057997664,0.11795167844357218,18.0,24.0,0.055347058777648,0.004914653268482175,0.0887970088569,No,2_40_0.75_125_4.csv,1.2255442611277965,1.004621177699387,19.0,13.0,0.06450232953304191,0.07727855213072207,1.1980738167159595,Yes,2_20_0.75_50_10.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_60_1.25_75_8.csv,1.139579375,0.40078175412398526,11.0,8.0,0.103598125,0.05009771926549816,0.48357747078432317,No,1_60_0.75_150_14.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_6.csv,0.9285160589569287,0.39502079358164327,20.0,25.0,0.046425802947846435,0.01580083174326573,0.34034590120101926,No,2_40_0.75_225_4.csv,1.2136014526633598,1.004621179087825,14.0,13.0,0.08668581804738285,0.077278552237525,0.8914786060539246,Yes,2_20_0.75_50_12.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_40_1_50_6.csv,1.068432625,0.3190751741309437,18.0,21.0,0.059357368055555554,0.01519405591099732,0.255975903392085,No,1_60_0.75_150_16.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_10.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_75_4.csv,1.1521721261099507,0.6412426557058256,23.0,13.0,0.05009444026565003,0.04932635813121736,0.9846673177630184,Yes,2_20_0.75_50_14.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_40_1_50_8.csv,1.066532375,0.3423902323330405,17.0,20.0,0.06273719852941176,0.017119511616652025,0.27287657112432656,No,1_60_0.75_150_18.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_12.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_200_6.csv,1.1024735231486222,1.0046211242011964,15.0,13.0,0.07349823487657482,0.07727854801547665,1.0514340670255562,Yes,2_20_0.75_50_16.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_40_1_50_10.csv,1.035713938,0.34239035209671,16.0,20.0,0.064732121125,0.0171195176048355,0.2644671193730406,No,1_60_0.75_150_20.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_14.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_200_8.csv,1.1024733026749265,1.0046213065274157,15.0,13.0,0.07349822017832844,0.07727856204057043,1.0514344681145988,Yes,2_20_0.75_50_18.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_40_1_50_12.csv,1.035713938,0.34239035209671,16.0,20.0,0.064732121125,0.0171195176048355,0.2644671193730406,No,1_60_0.75_150_4.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_16.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_200_10.csv,1.1024731679003632,1.004621346206448,15.0,13.0,0.07349821119335755,0.07727856509280369,1.0514346381778037,Yes,2_20_0.75_50_20.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_40_1_50_14.csv,1.035713938,0.34239035209671,16.0,20.0,0.064732121125,0.0171195176048355,0.2644671193730406,No,1_60_0.75_150_6.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_18.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_200_12.csv,1.1024731679003632,1.004621346206448,15.0,13.0,0.07349821119335755,0.07727856509280369,1.0514346381778037,Yes,2_20_0.75_50_8.csv,1.6219686904171604,0.08628617642614501,25,33,0.06487874761668641,0.0026147326189740914,0.040301835578305745,No,,,,,,,,,,,
2_40_1_50_16.csv,1.035713938,0.34239035209671,16.0,20.0,0.064732121125,0.0171195176048355,0.2644671193730406,No,1_60_0.75_150_8.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_20.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_200_14.csv,1.1024731679003632,1.004621346206448,15.0,13.0,0.07349821119335755,0.07727856509280369,1.0514346381778037,Yes,2_20_0.75_50_4.csv,1.6092179291043702,0.2920044983739251,25,34,0.0643687171641748,0.008588367599233091,0.13342455741860043,No,,,,,,,,,,,
2_40_1_50_18.csv,1.035713938,0.34239035209671,16.0,20.0,0.064732121125,0.0171195176048355,0.2644671193730406,No,3_60_0.75_150_10.csv,1.2158614462812858,0.26320858522392476,24.0,33.0,0.050660893595053574,0.007976017734058326,0.15743934163129503,No,2_20_1.5_50_8.csv,0.8220935967742277,0.16999595642775914,20.0,23.0,0.04110467983871138,0.007391128540337354,0.17981233692462847,No,2_40_0.75_200_16.csv,1.1024731679003632,1.004621346206448,15.0,13.0,0.07349821119335755,0.07727856509280369,1.0514346381778037,Yes,2_80_0.75_150_4.csv,1.5515410037985284,0.2449719923965115,7,11,0.2216487148283612,0.02227018112695559,0.10047511957919998,No,,,,,,,,,,,
