AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_0.75_50_4.csv,Y,No,0.43751645741323886,Y,No,0.31428268093235445,N,,,Y,Yes,0.7598236499440957,Y,No,0.4598715798710542,N,,,N,4,1,0.5714285714285714,0.25
2_60_1.25_50_8.csv,Y,No,0.3296278168455795,Y,No,0.25672214183196235,N,,,Y,Yes,0.5533572050590926,Y,No,-0.09462648691089773,N,,,N,4,1,0.5714285714285714,0.25
2_60_1.25_75_8.csv,Y,No,0.3296278168455795,Y,No,0.25672214183196235,N,,,Y,Yes,0.5533572050590926,Y,No,-0.09462648691089773,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_6.csv,Y,No,0.26242724868624884,N,,,N,,,Y,Yes,0.5951927535779965,Y,No,-0.00017292048576361677,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_40_1_50_8.csv,Y,No,0.28160300121416276,N,,,Y,No,0.48932389441349794,Y,Yes,0.5951929957240382,Y,No,0.15408684915055518,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_10.csv,Y,No,0.28160309971524594,N,,,Y,No,0.4893242393727106,Y,Yes,0.595192893807029,Y,No,0.154086808741068,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_12.csv,Y,No,0.28160309971524594,N,,,Y,No,0.4893242393727106,Y,Yes,0.595192893807029,Y,No,0.154086808741068,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_14.csv,Y,No,0.28160309971524594,N,,,Y,No,0.4893242393727106,Y,Yes,0.595192893807029,Y,No,0.154086808741068,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_16.csv,Y,No,0.28160309971524594,N,,,Y,No,0.4893242393727106,Y,Yes,0.595192893807029,Y,No,0.154086808741068,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_18.csv,Y,No,0.28160309971524594,N,,,Y,No,0.4893242393727106,Y,Yes,0.595192893807029,Y,No,0.154086808741068,N,,,N,4,1,0.5714285714285714,0.25
2_40_1_50_20.csv,Y,No,0.28160309971524594,N,,,Y,No,0.4893242393727106,Y,Yes,0.595192893807029,Y,No,0.154086808741068,N,,,N,4,1,0.5714285714285714,0.25
2_20_2_50_4.csv,Y,No,0.10159159802789312,N,,,Y,No,-0.14623922847632484,N,,,Y,No,-0.7756231399684386,N,,,N,3,0,0.42857142857142855,0.0
2_60_1.25_150_8.csv,Y,No,0.32962782885345715,Y,No,0.31720013320608054,N,,,Y,Yes,0.5529702154871557,Y,No,0.09301159925076324,N,,,N,4,1,0.5714285714285714,0.25
2_60_1.25_175_8.csv,Y,No,0.32962782885345715,Y,No,0.31720013320608054,N,,,Y,Yes,0.5529700823968615,Y,No,-0.05732096932422899,N,,,N,4,1,0.5714285714285714,0.25
2_60_1.5_50_8.csv,Y,No,0.44238389794391175,Y,No,0.2543624794078637,N,,,Y,Yes,0.610652036450917,Y,Yes,0.6129396534351704,N,,,N,4,2,0.5714285714285714,0.5
2_60_1.5_75_8.csv,Y,No,0.44238389794391175,Y,No,0.2543624794078637,N,,,Y,Yes,0.610652036450917,Y,Yes,0.6129396534351704,N,,,N,4,2,0.5714285714285714,0.5
2_60_1.25_100_8.csv,Y,No,0.28860387010944083,N,,,N,,,Y,Yes,0.5442569341847364,Y,No,0.01977480267435937,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_60_1.25_125_8.csv,Y,No,0.32962777958705175,Y,No,0.26466205900519063,N,,,Y,Yes,0.5442568107086098,Y,No,0.16866768108400879,N,,,N,4,1,0.5714285714285714,0.25
2_60_1.25_50_6.csv,Y,Yes,0.6155929533256973,Y,No,0.07607359126603082,N,,,Y,Yes,0.5070588752204744,Y,No,-0.23289410010176384,N,,,N,4,2,0.5714285714285714,0.5
2_60_1.25_75_6.csv,Y,Yes,0.6155929533256973,Y,No,0.07607359126603082,N,,,Y,Yes,0.5070588752204744,Y,No,-0.23289410010176384,N,,,N,4,2,0.5714285714285714,0.5
2_60_1.5_175_10.csv,Y,No,0.3871693864022809,Y,No,0.2523897587273668,N,,,Y,Yes,0.6155891231940562,Y,Yes,0.6076140763188189,N,,,N,4,2,0.5714285714285714,0.5
2_60_1.5_50_10.csv,Y,No,0.37928912722922953,Y,No,0.25436243926390506,N,,,Y,Yes,0.6106519384732013,Y,Yes,0.6129397461152795,N,,,N,4,2,0.5714285714285714,0.5
