Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
2_40_0.75_50_4.csv,0.4884532,0.5081583468564022,11188347.0,-3037468.0,3.6834452247727385,Yes,2_40_0.75_50_6.csv,0.5401659857031856,0.03354996384433323,7590659.125,-11306624.0,0.6713462059939377,No,2_20_0.75_100_4.csv,0.3393161886268979,-0.012375185489397306,2427820.375,-3722181.25,0.6522574296993194,No,2_100_0.75_50_4.csv,0.4557889515828685,0.16929289787130064,7016808.219,-2557158.0,2.743986964825795,Yes,2_80_0.75_150_10.csv,0.2116358391223468,0.003647746655296309,4740165.5,-2548180.5,1.860215750022418,Yes
2_40_1_50_4.csv,0.43631485000000003,0.45563850977232423,9429813.0,-3313355.0,2.8460014094475237,Yes,2_40_0.75_50_4.csv,0.5081583468564022,0.11739749450848419,15900488.0,-20950948.0,0.7589388317893777,No,2_20_0.75_100_6.csv,0.2664220758391296,0.017880785632871637,2713465.687,-2890394.5,0.9387873132888953,No,2_100_0.75_100_4.csv,0.4329702320707507,0.16929291002281996,7188201.562000001,-2638438.5,2.7244150515541676,Yes,2_80_0.75_150_14.csv,0.21163579609204125,0.003647748533965368,4326013.25,-2325544.5,1.8602152098143037,Yes
2_40_1.5_50_10.csv,0.358180575,0.22761746053237344,4967194.0,-3692379.0,1.3452557280820847,No,2_40_0.75_75_4.csv,0.4575886668526961,0.09932132130813107,8959055.375,-11328425.0,0.7908473927311166,No,2_20_0.75_50_4.csv,0.2653075164978448,-0.025416636823619894,2647797.625,-4965462.25,0.5332429271816537,No,2_100_0.75_75_4.csv,0.4329702320707507,0.16929291002281996,7188201.562000001,-2638438.5,2.7244150515541676,Yes,2_80_0.75_150_16.csv,0.21163579609204125,0.003647748533965368,4326013.25,-2325544.5,1.8602152098143037,Yes
2_40_1.5_75_10.csv,0.349443425,0.2528901588002441,5220938.0,-3237530.0,1.612629998795378,Yes,2_40_1_50_4.csv,0.45563850977232423,0.057859656735935724,10265565.75,-11167312.0,0.9192512710310234,No,2_20_0.75_175_4.csv,0.2597301061237315,-0.051116099015621544,510703.828,-1306048.687,0.39102970132996273,No,2_100_0.75_150_4.csv,0.43297019943343634,0.194049051654067,14146825.5,-3748829.0,3.7736651898499507,Yes,2_80_0.75_150_18.csv,0.21163579609204125,0.003647748533965368,4326013.25,-2325544.5,1.8602152098143037,Yes
2_40_1.75_50_12.csv,0.32895875,0.25269185924233223,4986383.0,-3741495.5,1.3327245749727616,No,2_40_0.75_75_6.csv,0.44370477835627387,-0.0018885619293163224,4152761.875,-6463288.0,0.6425153691124393,No,2_60_1.25_125_4.csv,0.25446750859948714,0.155045881930604,5698791.187000001,-2519848.0,2.261561485851528,Yes,2_100_0.75_125_4.csv,0.4329702062814655,0.1692928928005708,7447548.25,-2733632.5,2.7244145838915803,Yes,2_80_0.75_150_20.csv,0.21163579609204125,0.003647748533965368,4326013.25,-2325544.5,1.8602152098143037,Yes
2_40_1.75_50_14.csv,0.32895875,0.25269185924233223,4986383.0,-3741495.5,1.3327245749727616,No,2_40_0.75_50_8.csv,0.43638655643882307,0.004947596473191974,4717960.625,-7063132.5,0.6679700012706826,No,2_20_0.75_200_4.csv,0.24839146824985908,-0.07064697328385036,384871.36,-1493046.0780000002,0.25777594253189545,No,2_100_0.75_175_4.csv,0.4122169536414135,0.10452202400552044,7743450.75,-1608915.0,4.812840174900477,Yes,2_80_0.75_150_12.csv,0.21163578641047087,0.003647776790434309,4284518.0,-2303237.0,1.8602158614159117,Yes
2_40_1.75_50_16.csv,0.32895875,0.25269185924233223,4986383.0,-3741495.5,1.3327245749727616,No,2_40_0.75_50_10.csv,0.4363865270806472,0.004947589061262379,4795610.75,-7179381.0,0.6679699475484029,No,2_60_0.75_200_6.csv,0.2398614455520202,0.3697863819610119,6471084.109,-1746461.75,3.7052538419464383,Yes,2_80_0.75_100_14.csv,0.42824127059026457,0.10455327925211486,7632927.0,-3094417.0,2.4666769216947815,Yes,2_80_0.75_150_8.csv,0.2116357435786017,0.0036477331515634825,5184412.0,-2786999.5,1.8602127485132307,Yes
2_40_1.75_50_18.csv,0.32895875,0.25269185924233223,4986383.0,-3741495.5,1.3327245749727616,No,2_40_0.75_50_12.csv,0.4363865270806472,0.004947589061262379,4795610.75,-7179381.0,0.6679699475484029,No,2_20_1_100_10.csv,0.23911220115007017,0.05449476791721212,3125222.25,-2603691.0,1.200304586834613,No,2_80_0.75_100_16.csv,0.42824127059026457,0.10455327925211486,7632927.0,-3094417.0,2.4666769216947815,Yes,2_20_0.75_125_10.csv,0.20679603127769802,-0.045299429355099785,1357566.125,-1650182.5,0.8226763554940135,No
2_40_1.75_50_20.csv,0.32895875,0.25269185924233223,4986383.0,-3741495.5,1.3327245749727616,No,2_40_0.75_50_14.csv,0.4363865270806472,0.004947589061262379,4795610.75,-7179381.0,0.6679699475484029,No,2_20_1_100_12.csv,0.23911220115007017,0.05449476791721212,3125222.25,-2603691.0,1.200304586834613,No,2_80_0.75_100_18.csv,0.42824127059026457,0.10455327925211486,7632927.0,-3094417.0,2.4666769216947815,Yes,2_20_0.75_125_12.csv,0.20679603127769802,-0.045299429355099785,1357566.125,-1650182.5,0.8226763554940135,No
2_40_1.75_75_12.csv,0.3252598,0.25227942439151063,4939105.0,-3126000.0,1.580007997440819,Yes,2_40_0.75_50_16.csv,0.4363865270806472,0.004947589061262379,4795610.75,-7179381.0,0.6679699475484029,No,2_20_1_100_14.csv,0.23911220115007017,0.05449476791721212,3125222.25,-2603691.0,1.200304586834613,No,2_80_0.75_100_20.csv,0.42824127059026457,0.10455327925211486,7632927.0,-3094417.0,2.4666769216947815,Yes,2_20_0.75_125_14.csv,0.20679603127769802,-0.045299429355099785,1357566.125,-1650182.5,0.8226763554940135,No
