"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_40_2_75_6.csv","2013/1/2","2017/12/29","8419739.0","8990559.0","570820.0","0.0605982819694","12","32620614.75","-27259197.25","5361417.5","-2035013.5"
"2_40_2_50_6.csv","2013/1/2","2017/12/29","10081524.0","10753044.0","671520.0","0.0605981632129","12","38375389.0","-32068139.0","6307250.0","-2394023.0"
"2_40_2_125_6.csv","2013/1/2","2017/12/29","4131774.0","4442750.5","310976.5","0.0605982453631","12","16544670.875","-13892259.875","2652411.0","-1040276.25"
"2_40_2_50_16.csv","2013/1/2","2017/12/29","14115534.0","15031509.0","915975.0","0.0605982560722","12","65371988.0","-57597595.5","7774392.5","-4635228.0"
"2_40_2_50_18.csv","2013/1/2","2017/12/29","14115534.0","15031509.0","915975.0","0.0605982560722","12","65371988.0","-57597595.5","7774392.5","-4635228.0"
"2_40_2_50_20.csv","2013/1/2","2017/12/29","14115534.0","15031509.0","915975.0","0.0605982560722","12","65371988.0","-57597595.5","7774392.5","-4635228.0"
"2_40_2_75_16.csv","2013/1/2","2017/12/29","11848810.0","12627426.0","778616.0","0.0605982966516","12","55568825.5","-48960280.5","6608545.0","-3940131.0"
"2_40_2_75_18.csv","2013/1/2","2017/12/29","11848810.0","12627426.0","778616.0","0.0605982966516","12","55568825.5","-48960280.5","6608545.0","-3940131.0"
"2_40_2_75_20.csv","2013/1/2","2017/12/29","11848810.0","12627426.0","778616.0","0.0605982966516","12","55568825.5","-48960280.5","6608545.0","-3940131.0"
"2_40_1.75_75_16.csv","2013/1/2","2017/12/29","16172041.0","15048401.0","-1123640.0","-0.0654342719075","15","73208651.0","-66569395.0","6639256.0","-6119535.0"
"2_40_1.75_75_18.csv","2013/1/2","2017/12/29","16061969.0","14945534.0","-1116435.0","-0.0654341242796","15","72739361.0","-66142660.5","6596700.5","-6080304.0"
"2_40_1.75_75_20.csv","2013/1/2","2017/12/29","16061969.0","14945534.0","-1116435.0","-0.0654341242796","15","72739361.0","-66142660.5","6596700.5","-6080304.0"
"2_40_2_100_6.csv","2013/1/2","2017/12/29","6136452.5","6568909.5","432457.0","0.0605983154796","12","24065778.25","-20422107.0","3643671.25","-1541738.5"
"2_40_1.75_75_6.csv","2013/1/2","2017/12/29","11949476.0","11102138.0","-847338.0","-0.0654341534746","15","46260203.0","-41317772.5","4942430.5","-4122275.0"
"2_40_1.75_50_6.csv","2013/1/2","2017/12/29","15171894.0","14113699.0","-1058195.0","-0.065434203316","15","58232752.5","-52163642.5","6069110.0","-5148086.0"
"2_40_1.75_100_16.csv","2013/1/2","2017/12/29","5093993.0","4878236.0","-215757.0","-0.035404865086","14","25352091.0","-22929696.0","2422395.0","-1952614.0"
"2_40_1.75_100_18.csv","2013/1/2","2017/12/29","5054928.5","4840554.5","-214374.0","-0.0354048772004","14","25189582.0","-22782715.75","2406866.25","-1940097.0"
"2_40_1.75_100_20.csv","2013/1/2","2017/12/29","5054928.5","4840554.5","-214374.0","-0.0354048772004","14","25189582.0","-22782715.75","2406866.25","-1940097.0"
"2_40_1.5_50_4.csv","2013/1/2","2017/12/29","20477982.0","19003250.0","-1474732.0","-0.0686625028366","19","83308535.0","-75532322.0","7776213.0","-6068653.0"
"2_40_1.75_50_16.csv","2013/1/2","2017/12/29","18084536.0","16835752.0","-1248784.0","-0.06543433909","15","82714296.0","-75754513.0","6959783.0","-6801081.0"
"2_40_1.75_50_18.csv","2013/1/2","2017/12/29","17962200.0","16721425.0","-1240775.0","-0.0654341268418","15","82184081.0","-75268910.0","6915171.0","-6757484.0"
"2_40_1.75_50_20.csv","2013/1/2","2017/12/29","17962200.0","16721425.0","-1240775.0","-0.0654341268418","15","82184081.0","-75268910.0","6915171.0","-6757484.0"
"2_60_1_75_12.csv","2013/1/2","2017/12/29","3942026.0","4199932.0","257906.0","0.0521862895905","20","28064647.875","-25685798.625","2378849.25","-1545153.25"
"2_60_1_75_10.csv","2013/1/2","2017/12/29","4141992.75","4410334.0","268341.25","0.052186236552","20","29200217.375","-26725114.25","2475103.125","-1607674.25"
