Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
2_40_1.25_75_10.csv,0.35475821875,0.1866771699716029,3309479.0,-1033946.75,3.2008215123264327,Yes,2_40_1.5_75_16.csv,0.2246075466319178,0.27864010049360655,7906371.875,-3657198.5,2.1618656671219787,Yes,2_20_0.75_200_4.csv,0.6936426758124105,-0.042019961599966474,1298758.876,-601702.625,2.158473009819427,Yes,,,,,,,,2_20_2_50_8.csv,0.26860889455957515,-0.04155610895636181,4539841.0,-4938038.0,0.91936129288596,No,2_100_1_75_6.csv,0.27176465220307955,-0.02904007196968562,2161202.25,-1656979.5,1.304302346528729,No,,
2_40_1.25_75_12.csv,0.35475821875,0.1866771699716029,3309479.0,-1033946.75,3.2008215123264327,Yes,2_40_1.5_75_18.csv,0.2246075466319178,0.27864010049360655,7906371.875,-3657198.5,2.1618656671219787,Yes,2_40_1.25_225_4.csv,0.6895912777284254,-0.0530176179340522,978610.282,-770559.078,1.2700003282551686,No,,,,,,,,2_20_2_50_10.csv,0.2686088011493958,-0.04155609579886521,4904310.5,-5334477.0,0.9193610732598528,No,2_100_1_150_6.csv,0.2717646055841222,-0.03247976806876306,2524790.125,-2048884.5,1.232275477216993,No,,
2_40_1.25_75_14.csv,0.35475821875,0.1866771699716029,3309479.0,-1033946.75,3.2008215123264327,Yes,2_40_1.5_75_20.csv,0.2246075466319178,0.27864010049360655,7906371.875,-3657198.5,2.1618656671219787,Yes,2_40_1.25_200_4.csv,0.6895912173919028,-0.05301761632768229,819325.344,-645137.879,1.2700003684018686,No,,,,,,,,2_20_2_50_12.csv,0.2686088011493958,-0.04155609579886521,4904310.5,-5334477.0,0.9193610732598528,No,2_100_1_100_10.csv,0.26022031882386076,-0.02904006045849266,1541455.125,-1158914.5,1.3300852867057924,No,,
2_40_1.25_75_16.csv,0.35475821875,0.1866771699716029,3309479.0,-1033946.75,3.2008215123264327,Yes,2_40_1.5_75_10.csv,0.22460747434685963,0.27864015876771125,8288691.375,-3834045.0,2.16186596010219,Yes,2_60_1.25_75_4.csv,0.6830159586321762,-0.03699520077363786,7817832.75,-6911431.0,1.1311453084028473,No,,,,,,,,2_20_2_50_14.csv,0.2686088011493958,-0.04155609579886521,4904310.5,-5334477.0,0.9193610732598528,No,2_100_1_125_10.csv,0.26022031882386076,-0.02904006045849266,1541455.125,-1158914.5,1.3300852867057924,No,,
2_40_1.25_75_18.csv,0.35475821875,0.1866771699716029,3309479.0,-1033946.75,3.2008215123264327,Yes,2_40_1.5_100_8.csv,0.21345078445891602,0.14776123299122657,2746956.375,-1387047.0,1.9804349636313694,Yes,2_60_1.25_50_4.csv,0.6830158430872223,-0.03699518833794014,7872887.5,-6960103.5,1.1311451762175664,No,,,,,,,,2_20_2_50_16.csv,0.2686088011493958,-0.04155609579886521,4904310.5,-5334477.0,0.9193610732598528,No,2_100_1_50_10.csv,0.26022031882386076,-0.02904006045849266,1541455.125,-1158914.5,1.3300852867057924,No,,
2_40_1.25_75_20.csv,0.35475821875,0.1866771699716029,3309479.0,-1033946.75,3.2008215123264327,Yes,2_40_1.75_225_6.csv,0.20410966370760655,0.2539286874792123,3346860.953,-1313517.25,2.5480144649794285,Yes,2_20_0.75_225_4.csv,0.6815448299241108,-0.0662971067565736,1363674.5469999998,-981206.187,1.3897940769914854,No,,,,,,,,2_20_2_50_18.csv,0.2686088011493958,-0.04155609579886521,4904310.5,-5334477.0,0.9193610732598528,No,2_100_1_75_10.csv,0.26022031882386076,-0.02904006045849266,1541455.125,-1158914.5,1.3300852867057924,No,,
2_40_1.75_75_8.csv,0.35441628125,0.23275616031197932,3761529.25,-841136.0,4.4719632140343535,Yes,2_40_1_50_6.csv,0.21249390443309152,0.5530072701205877,12269410.875,-3854368.5,3.1832480145580266,Yes,2_60_1.5_125_4.csv,0.6810920592505433,-0.05981727336814109,1708771.594,-1100569.125,1.552625414600832,Yes,,,,,,,,2_20_2_50_20.csv,0.2686088011493958,-0.04155609579886521,4904310.5,-5334477.0,0.9193610732598528,No,2_100_1_150_10.csv,0.26022028419787885,-0.03247976464755566,1839237.75,-1466581.0,1.2540989894182455,No,,
2_40_0.75_50_6.csv,0.34602096875,0.22028228543897688,3574068.5,-1290571.0,2.7693699145572,Yes,2_40_1.5_50_8.csv,0.21248380712470544,0.217594020918766,5199336.625,-3641764.5,1.4276971025995777,No,2_20_1_75_4.csv,0.6783737266512821,-0.09024957091993159,2024429.0,-2962542.0,0.6833418732966486,No,,,,,,,,2_60_0.75_200_6.csv,0.2511029142120494,0.006753520973111436,4066483.25,-3039600.5,1.337834774668579,No,2_120_0.75_50_4.csv,0.25782454720862785,-0.035979091687620375,2527110.0,-2394932.0,1.0551907110515037,No,,
2_40_1.25_75_4.csv,0.3458218125,0.014119581169085287,1568026.5,-1420346.375,1.1039747258833255,No,2_40_1_75_6.csv,0.20582957457532394,0.5079376468636033,8952991.187,-2963386.5,3.021202663574259,Yes,2_20_1.25_75_10.csv,0.6718510020157099,-0.06435253465157648,3147975.0,-3068613.0,1.02586249879017,No,,,,,,,,2_60_0.75_225_6.csv,0.2511028858300443,0.0067535296733351995,2789802.75,-2085312.0,1.3378346981171163,No,2_100_0.75_100_6.csv,0.2560653952990188,-0.029775903413267964,1532611.687,-1309836.75,1.1700783987012122,No,,
2_40_1_50_10.csv,0.34560290625,0.18119004353819704,3190907.0,-1078113.625,2.9597130821902007,Yes,2_40_2_50_8.csv,0.19492959507408408,0.32020221536733146,5373476.312000001,-2448057.75,2.1949957316162174,Yes,2_20_1.25_75_12.csv,0.6718510020157099,-0.06435253465157648,3147975.0,-3068613.0,1.02586249879017,No,,,,,,,,2_120_1_100_4.csv,0.24731755088554103,0.16259004518621328,5834930.625,-2375021.5,2.456790654316182,Yes,2_100_0.75_75_6.csv,0.2560653952990188,-0.029775903413267964,1532611.687,-1309836.75,1.1700783987012122,No,,
2_40_1_100_4.csv,0.3434269375,0.15811523264804553,2952142.0,-949688.5,3.1085371677134135,Yes,2_40_2_75_8.csv,0.19492957319049475,0.3820495811065172,5722442.0,-1919699.75,2.9809046961640746,Yes,2_20_1.25_75_14.csv,0.6718510020157099,-0.06435253465157648,3147975.0,-3068613.0,1.02586249879017,No,,,,,,,,2_120_1_125_4.csv,0.24731755088554103,0.16259004518621328,5834930.625,-2375021.5,2.456790654316182,Yes,2_100_0.75_50_6.csv,0.2560653811701426,-0.02977593673077187,1480187.75,-1265033.75,1.1700776757932347,No,,
2_40_1.5_75_4.csv,0.3428071875,0.032885950198960616,1736574.75,-913131.125,1.901780261843555,Yes,2_40_2_100_8.csv,0.1949064573156809,0.22022044017084855,3030211.687,-1127441.875,2.687687724034554,Yes,2_20_1.25_75_16.csv,0.6718510020157099,-0.06435253465157648,3147975.0,-3068613.0,1.02586249879017,No,,,,,,,,2_120_1_150_4.csv,0.24731755088554103,0.16259004518621328,5834930.625,-2375021.5,2.456790654316182,Yes,2_100_0.75_125_6.csv,0.25606536827595394,-0.031765886893963244,1546692.062,-1364097.0,1.1338578282922696,No,,
