Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5
2_40_1.5_75_12.csv,1.6205005,1.2644508176968483,13.0,15.0,0.12465388461538461,0.08429672117978988,0.6762462432669836,Yes,2_40_1_75_6.csv,1.8515649897098385,0.22038664336208857,21.0,22.0,0.08816976141475422,0.010017574698276754,0.11361689696713215,No,2_20_0.75_150_4.csv,1.1859921177079251,-0.19373629868866404,24,45,0.04941633823783021,-0.004305251081970312,-0.08712201744390821,No,2_80_0.75_75_14.csv,2.1412064142943006,0.5227665083089884,12.0,13.0,0.1784338678578584,0.040212808331460646,0.22536533458712243,No,2_100_0.75_150_6.csv,1.00391046887882,-0.155909084824265,10.0,14.0,0.100391046887882,-0.011136363201733213,-0.11092984431341218,No
2_40_1.5_75_14.csv,1.6205005,1.2644508176968483,13.0,15.0,0.12465388461538461,0.08429672117978988,0.6762462432669836,Yes,2_60_1_50_4.csv,1.801885280807572,0.1616238844682797,22.0,26.0,0.08190387640034419,0.006216303248779988,0.07589754626990848,No,2_20_1.25_100_10.csv,1.1654177633557332,0.0469313035738992,16,32,0.07283861020973333,0.00146660323668435,0.020134970072347286,No,2_80_0.75_75_16.csv,2.1412064142943006,0.5227665083089884,12.0,13.0,0.1784338678578584,0.040212808331460646,0.22536533458712243,No,2_100_0.75_150_12.csv,0.9871407778049288,-0.13452598812517777,8.0,13.0,0.1233925972256161,-0.010348152932705983,-0.08386364470297189,No
2_40_1.5_75_16.csv,1.6205005,1.2644508176968483,13.0,15.0,0.12465388461538461,0.08429672117978988,0.6762462432669836,Yes,2_60_1_75_4.csv,1.801884966298054,0.1616238709453188,22.0,26.0,0.081903862104457,0.006216302728666107,0.07589755316712753,No,2_20_1.25_100_12.csv,1.1654177633557332,0.0469313035738992,16,32,0.07283861020973333,0.00146660323668435,0.020134970072347286,No,2_80_0.75_75_18.csv,2.1412064142943006,0.5227665083089884,12.0,13.0,0.1784338678578584,0.040212808331460646,0.22536533458712243,No,2_100_0.75_150_8.csv,0.987140699938929,-0.13452612624279298,8.0,13.0,0.12339258749236612,-0.010348163557137921,-0.08386373742084084,No
2_40_1.5_75_18.csv,1.6205005,1.2644508176968483,13.0,15.0,0.12465388461538461,0.08429672117978988,0.6762462432669836,Yes,2_40_0.75_75_10.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_1.25_100_14.csv,1.1654177633557332,0.0469313035738992,16,32,0.07283861020973333,0.00146660323668435,0.020134970072347286,No,2_80_0.75_75_20.csv,2.1412064142943006,0.5227665083089884,12.0,13.0,0.1784338678578584,0.040212808331460646,0.22536533458712243,No,2_100_0.75_150_10.csv,0.9871405691114437,-0.13452608916625367,8.0,13.0,0.12339257113893046,-0.010348160705096436,-0.08386372542189116,No
2_40_1.5_75_20.csv,1.6205005,1.2644508176968483,13.0,15.0,0.12465388461538461,0.08429672117978988,0.6762462432669836,Yes,2_40_0.75_75_12.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_1.25_100_16.csv,1.1654177633557332,0.0469313035738992,16,32,0.07283861020973333,0.00146660323668435,0.020134970072347286,No,2_80_0.75_50_8.csv,2.1412062164876726,0.5227666827437508,12.0,13.0,0.17843385137397272,0.0402128217495193,0.22536543060564654,No,2_100_0.75_150_14.csv,0.9871403661190469,-0.13452605118012087,8.0,13.0,0.12339254576488086,-0.010348157783086221,-0.08386371898675457,No
2_40_1.75_50_10.csv,1.60958575,1.2634594398747003,12.0,15.0,0.13413214583333333,0.08423062932498002,0.6279675077266063,Yes,2_40_0.75_75_14.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_1.25_100_18.csv,1.1654177633557332,0.0469313035738992,16,32,0.07283861020973333,0.00146660323668435,0.020134970072347286,No,2_80_0.75_75_8.csv,2.1412062164876726,0.5227666827437508,12.0,13.0,0.17843385137397272,0.0402128217495193,0.22536543060564654,No,2_100_0.75_150_16.csv,0.9871403661190469,-0.13452605118012087,8.0,13.0,0.12339254576488086,-0.010348157783086221,-0.08386371898675457,No
2_40_1.75_75_10.csv,1.591337375,1.2613975534544204,12.0,14.0,0.13261144791666665,0.09009982524674431,0.6794272037762777,Yes,2_40_0.75_75_16.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_1.25_100_20.csv,1.1654177633557332,0.0469313035738992,16,32,0.07283861020973333,0.00146660323668435,0.020134970072347286,No,2_80_0.75_50_12.csv,2.141206145357295,0.5227665502605573,12.0,13.0,0.17843384544644125,0.04021281155850441,0.22536538097854703,No,2_100_0.75_150_18.csv,0.9871403661190469,-0.13452605118012087,8.0,13.0,0.12339254576488086,-0.010348157783086221,-0.08386371898675457,No
2_40_1.25_75_8.csv,1.51418675,1.234922286500794,15.0,17.0,0.10094578333333333,0.07264248744122317,0.7196188393659816,Yes,2_40_0.75_75_18.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_0.75_100_10.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_75_12.csv,2.141206145357295,0.5227665502605573,12.0,13.0,0.17843384544644125,0.04021281155850441,0.22536538097854703,No,2_100_0.75_150_20.csv,0.9871403661190469,-0.13452605118012087,8.0,13.0,0.12339254576488086,-0.010348157783086221,-0.08386371898675457,No
2_40_1.75_50_8.csv,1.500174125,1.2814808948556733,12.0,15.0,0.12501451041666667,0.08543205965704488,0.6833771485590305,Yes,2_40_0.75_75_20.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_0.75_100_12.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_100_8.csv,2.141205958309449,0.5227663884310061,12.0,13.0,0.17843382985912074,0.04021279911007739,0.22536533090068567,No,2_80_0.75_150_6.csv,0.9772301375470167,0.018238836869813705,11.0,15.0,0.08883910341336515,0.0012159224579875803,0.013686793441959189,No
2_40_1.5_50_12.csv,1.49965475,1.1380872698519666,13.0,19.0,0.11535805769230768,0.05989932999220877,0.5192470399595067,Yes,2_40_0.75_75_8.csv,1.7985005496994773,0.05349833928962081,20.0,21.0,0.08992502748497386,0.0025475399661724196,0.028329598971744592,No,2_20_0.75_100_14.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_100_12.csv,2.1412060480219113,0.5227666339661149,12.0,13.0,0.17843383733515927,0.04021281799739345,0.2253654273088357,No,2_100_0.75_150_4.csv,0.970245258270335,-0.15895709543142417,12.0,14.0,0.08085377152252791,-0.011354078245101725,-0.14042731750538304,No
2_40_1.5_50_14.csv,1.49965475,1.1380872698519666,13.0,19.0,0.11535805769230768,0.05989932999220877,0.5192470399595067,Yes,2_40_1.75_50_6.csv,1.7832527340786208,-0.07808529133109635,20.0,15.0,0.08916263670393104,-0.005205686088739756,-0.058384164950454474,No,2_20_0.75_100_16.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_100_10.csv,2.1412059584958634,0.522766577878232,12.0,13.0,0.17843382987465528,0.040212813682940926,0.22536541255203282,No,2_100_1.5_100_8.csv,0.9008058845380241,-0.050362176725379265,9.0,8.0,0.10008954272644713,-0.006295272090672408,-0.06289640175375663,No
2_40_1.5_50_16.csv,1.49965475,1.1380872698519666,13.0,19.0,0.11535805769230768,0.05989932999220877,0.5192470399595067,Yes,2_40_1.75_75_6.csv,1.7807164815061396,-0.13607736612952911,19.0,15.0,0.09372192007927051,-0.009071824408635274,-0.09679511901764577,No,2_20_0.75_100_18.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_50_10.csv,2.141205827106593,0.522766330463421,12.0,13.0,0.1784338189255494,0.040212794651032384,0.22536531972008605,No,2_100_1.5_125_8.csv,0.9008058845380241,-0.050362176725379265,9.0,8.0,0.10008954272644713,-0.006295272090672408,-0.06289640175375663,No
2_40_1.5_50_18.csv,1.49965475,1.1380872698519666,13.0,19.0,0.11535805769230768,0.05989932999220877,0.5192470399595067,Yes,2_40_1_50_10.csv,1.7441985369415771,0.009049546833788355,21.0,20.0,0.08305707318769415,0.0004524773416894177,0.0054477881813497055,No,2_20_0.75_100_20.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_75_10.csv,2.141205827106593,0.522766330463421,12.0,13.0,0.1784338189255494,0.040212794651032384,0.22536531972008605,No,2_100_1.5_50_8.csv,0.9008058845380241,-0.050362176725379265,9.0,8.0,0.10008954272644713,-0.006295272090672408,-0.06289640175375663,No
2_40_1.5_50_20.csv,1.49965475,1.1380872698519666,13.0,19.0,0.11535805769230768,0.05989932999220877,0.5192470399595067,Yes,2_40_1_50_8.csv,1.7441983402772503,0.001893294980190776,21.0,20.0,0.08305706382272621,9.46647490095388e-05,0.001139755544592662,No,2_20_0.75_100_8.csv,1.1567981318644827,0.06559400696030425,24,36,0.04819992216102011,0.0018220557488973404,0.03780204753879997,No,2_80_0.75_200_4.csv,1.9532928792650999,-0.15901396728528777,20.0,12.0,0.097664643963255,-0.013251163940440647,-0.1356802564644194,No,2_100_1.5_75_8.csv,0.9008058845380241,-0.050362176725379265,9.0,8.0,0.10008954272644713,-0.006295272090672408,-0.06289640175375663,No
2_40_1.75_75_8.csv,1.4826905,1.2794019230347078,12.0,14.0,0.12355754166666666,0.09138585164533627,0.7396218022197049,Yes,2_40_1_50_12.csv,1.7441982279846853,0.00904989212723779,21.0,20.0,0.0830570584754612,0.0004524946063618895,0.005447997011543297,No,2_20_1_100_4.csv,1.1371812158327008,-0.21091835884821786,24,41,0.04738255065969587,-0.0051443502158101916,-0.1085705633020308,No,2_80_0.75_225_10.csv,1.8829291871475398,-0.04613504893176851,12.0,9.0,0.1569107655956283,-0.005126116547974279,-0.03266899201285331,No,2_100_1.5_150_8.csv,0.900805477363482,-0.050362194407844,9.0,8.0,0.10008949748483134,-0.0062952743009805,-0.0628964522669779,No
2_40_1_75_4.csv,1.4784455,2.009879378021425,21.0,22.0,0.07040216666666667,0.09135815354642841,1.297661107206858,Yes,2_40_1_50_14.csv,1.7441982279846853,0.00904989212723779,21.0,20.0,0.0830570584754612,0.0004524946063618895,0.005447997011543297,No,2_20_0.75_125_4.csv,1.1109580881113839,-0.16195393629688895,24,44,0.04628992033797433,-0.0036807712794747487,-0.07951561058218536,No,2_80_0.75_225_12.csv,1.8829291435920652,-0.046134953428089404,12.0,9.0,0.15691076196600542,-0.005126105936454378,-0.03266892514080675,No,2_100_1_100_8.csv,0.8944453572827923,-0.11409905603182956,8.0,11.0,0.11180566966034904,-0.01037264145743905,-0.09277384133514674,No
2_40_1_50_6.csv,1.41164875,2.105765713186881,24.0,25.0,0.05881869791666666,0.08423062852747525,1.4320383060300277,Yes,2_40_1_50_16.csv,1.7441982279846853,0.00904989212723779,21.0,20.0,0.0830570584754612,0.0004524946063618895,0.005447997011543297,No,2_60_0.75_225_6.csv,1.0954226421659707,1.8489318570410918,10,20,0.10954226421659707,0.09244659285205459,0.8439353843303864,Yes,2_80_0.75_225_14.csv,1.8829291435920652,-0.046134953428089404,12.0,9.0,0.15691076196600542,-0.005126105936454378,-0.03266892514080675,No,2_100_1_125_8.csv,0.8944453572827923,-0.11409905603182956,8.0,11.0,0.11180566966034904,-0.01037264145743905,-0.09277384133514674,No
2_40_1.25_75_10.csv,1.379211,1.2349224175577533,14.0,17.0,0.09851507142857142,0.07264249515045608,0.7373744351708225,Yes,2_40_1_50_18.csv,1.7441982279846853,0.00904989212723779,21.0,20.0,0.0830570584754612,0.0004524946063618895,0.005447997011543297,No,2_60_1.75_175_14.csv,1.0600053696255312,0.932180517451494,5,12,0.21200107392510623,0.0776817097876245,0.36642130320088456,No,2_80_0.75_225_16.csv,1.8829291435920652,-0.046134953428089404,12.0,9.0,0.15691076196600542,-0.005126105936454378,-0.03266892514080675,No,2_100_1_50_8.csv,0.8944453572827923,-0.11409905603182956,8.0,11.0,0.11180566966034904,-0.01037264145743905,-0.09277384133514674,No
2_40_1.25_75_12.csv,1.379211,1.2349224175577533,14.0,17.0,0.09851507142857142,0.07264249515045608,0.7373744351708225,Yes,2_40_1_50_20.csv,1.7441982279846853,0.00904989212723779,21.0,20.0,0.0830570584754612,0.0004524946063618895,0.005447997011543297,No,2_20_1_100_8.csv,1.0496834107097093,0.3183927891105219,19,33,0.05524649530051101,0.009648266336682481,0.1746403330057615,No,2_80_0.75_225_18.csv,1.8829291435920652,-0.046134953428089404,12.0,9.0,0.15691076196600542,-0.005126105936454378,-0.03266892514080675,No,2_100_1_75_8.csv,0.8944453572827923,-0.11409905603182956,8.0,11.0,0.11180566966034904,-0.01037264145743905,-0.09277384133514674,No
2_40_1.25_75_14.csv,1.379211,1.2349224175577533,14.0,17.0,0.09851507142857142,0.07264249515045608,0.7373744351708225,Yes,2_60_1_75_6.csv,1.7352058654351308,-0.09461505742575464,20.0,22.0,0.08676029327175654,-0.004300684428443393,-0.04956973133980189,No,2_120_1.25_200_4.csv,1.0492727894165168,0.5399213789592043,15,24,0.06995151929443445,0.022496724123300182,0.3216045105269084,No,2_80_0.75_225_20.csv,1.8829291435920652,-0.046134953428089404,12.0,9.0,0.15691076196600542,-0.005126105936454378,-0.03266892514080675,No,2_100_1_150_8.csv,0.8944448000227571,-0.12788997913767167,8.0,11.0,0.11180560000284463,-0.011626361739788333,-0.10398729347628856,No
2_40_1.25_75_16.csv,1.379211,1.2349224175577533,14.0,17.0,0.09851507142857142,0.07264249515045608,0.7373744351708225,Yes,2_60_1_50_6.csv,1.7352057231260696,-0.09461504038739144,20.0,22.0,0.08676028615630348,-0.004300683653972338,-0.04956972647859203,No,2_120_1.25_100_4.csv,1.0492727397665094,0.5399213839607172,15,24,0.06995151598443396,0.02249672433169655,0.32160452872390444,No,2_80_0.75_225_8.csv,1.8829287380983948,-0.0461349274191728,12.0,9.0,0.15691072817486623,-0.005126103046574755,-0.032668913758797075,No,2_100_0.75_100_6.csv,0.8780147603326814,-0.11173984912283089,11.0,14.0,0.0798195236666074,-0.007981417794487921,-0.09999330273912618,No
2_40_1.25_75_18.csv,1.379211,1.2349224175577533,14.0,17.0,0.09851507142857142,0.07264249515045608,0.7373744351708225,Yes,2_40_1_75_8.csv,1.551086829806094,-0.028798131929265877,18.0,19.0,0.086171490544783,-0.0015156911541718884,-0.017589241460134537,No,2_120_1.25_125_4.csv,1.0492727397665094,0.5399213839607172,15,24,0.06995151598443396,0.02249672433169655,0.32160452872390444,No,2_100_0.75_225_4.csv,1.8504514094774758,0.04173992801969885,20.0,12.0,0.09252257047387379,0.003478327334974904,0.03759436553869958,No,2_100_0.75_75_6.csv,0.8780147603326814,-0.11173984912283089,11.0,14.0,0.0798195236666074,-0.007981417794487921,-0.09999330273912618,No
2_40_1.25_75_20.csv,1.379211,1.2349224175577533,14.0,17.0,0.09851507142857142,0.07264249515045608,0.7373744351708225,Yes,2_40_1_75_10.csv,1.551086167821173,-0.021860819637975454,18.0,19.0,0.08617145376784294,-0.0011505694546302871,-0.013352095204637841,No,2_120_1.25_150_4.csv,1.0492727397665094,0.5399213839607172,15,24,0.06995151598443396,0.02249672433169655,0.32160452872390444,No,2_100_0.75_200_4.csv,1.8504509791331802,0.14973637373931498,20.0,11.0,0.09252254895665901,0.013612397612664999,0.14712519019597645,No,2_100_0.75_50_6.csv,0.878014734321371,-0.11174001657573863,11.0,14.0,0.07981952130194282,-0.007981429755409903,-0.09999345555102487,No
