Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
2_40_1.25_50_8.csv,0.48743834374999995,0.04483043222215145,2478708.25,-1415249.5,1.7514284583743007,Yes,2_120_0.75_200_4.csv,0.20926968789002226,0.020167636267437762,988674.5,-1005628.625,0.9831407692874693,No,2_20_1.25_50_4.csv,0.4980383483420838,0.0844775422821216,4779692.5,-1868240.0,2.5583931935939708,Yes,2_20_0.75_50_4.csv,0.19606152590830556,0.17243172395993828,5289958.375,-1114619.0,4.745979007176444,Yes,2_100_1.75_225_4.csv,0.2805687282517158,0.03711685324370939,962605.219,-392605.102,2.451840829618154,Yes,2_100_0.75_150_4.csv,0.2312210763506954,-0.039723447668359016,1159870.0,-876976.375,1.322578387587693,No,No Plateau,No
2_40_1.25_50_6.csv,0.47739353124999995,-0.04903287392617983,1338915.0,-1465294.375,0.9137515456578478,No,2_120_0.75_225_4.csv,0.20926967347147424,0.031097919868876917,972722.797,-942942.625,1.03158216757886,No,2_20_1.5_150_4.csv,0.47472958898957474,0.017095722590893953,2486581.406,-1261864.875,1.97056075913041,Yes,1_80_0.75_150_4.csv,0.17064631874455022,0.09086508597171786,2267278.937,-763447.125,2.9697917023395695,Yes,2_100_1.75_125_4.csv,0.28056869064512796,0.04462800223517363,1624018.625,-587862.125,2.762584211391404,Yes,2_100_0.75_50_4.csv,0.23122107625978955,-0.038514543819057286,873713.25,-637921.375,1.3696252927721697,No,,
2_40_1.25_50_4.csv,0.47566106250000006,-0.08093243875821159,962971.938,-1734689.25,0.555126480434464,No,2_120_0.75_200_6.csv,0.19805813859288635,0.01799931278220643,701904.454,-705754.312,0.9945450450184427,No,2_20_1_50_4.csv,0.46587426436562995,0.02789399459395934,2278509.09,-1458096.875,1.5626596072363161,Yes,3_80_0.75_150_4.csv,0.17064631874455022,0.09086508597171786,2267278.937,-763447.125,2.9697917023395695,Yes,2_100_1.75_150_4.csv,0.2805686758238189,0.04462801325781722,1521520.8480000002,-550760.0,2.7625841528070305,Yes,2_100_0.75_100_4.csv,0.23122106279802396,-0.03851457150986506,1094208.312,-798911.375,1.3696241488613177,No,,
2_60_1.25_50_4.csv,0.45227534375,0.040814219903331186,2267706.5,-1103584.375,2.05485557006006,Yes,2_120_0.75_225_6.csv,0.19805810128657553,0.028841836465263143,852480.953,-822443.812,1.0365218153042655,No,2_20_1.25_150_4.csv,0.47158466668734295,0.17278062365239105,4935280.594,-765012.5,6.451241769252136,Yes,2_20_1.25_150_4.csv,0.17278062365239105,0.07041232051678117,4284772.75,-1347073.0,3.1808021911210456,Yes,2_100_1.75_100_4.csv,0.2805686826556583,0.044627976313654144,1976036.812,-715286.125,2.76258233304889,Yes,2_100_0.75_125_4.csv,0.23122106279802396,-0.03851457150986506,1094208.312,-798911.375,1.3696241488613177,No,,
2_40_1.25_50_10.csv,0.45199556249999995,0.03683930872426277,2221758.75,-1310714.25,1.6950748418276524,Yes,2_120_1.25_225_14.csv,0.19657233228063759,0.16317834230035394,1988129.687,-940570.625,2.113748435424506,Yes,2_20_1.5_50_4.csv,0.44825863144625044,-0.046068429152853675,1744106.562,-2144189.5,0.8134106439752643,No,2_20_1_225_10.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_100_1.75_50_4.csv,0.2805686826556583,0.044627976313654144,1976036.812,-715286.125,2.76258233304889,Yes,2_100_0.75_75_4.csv,0.23122106279802396,-0.03851457150986506,1094208.312,-798911.375,1.3696241488613177,No,,
2_40_1.25_50_12.csv,0.40276471875,0.031371683451603516,1938712.125,-1225145.5,1.5824341884290478,Yes,2_120_1.25_225_16.csv,0.19657233228063759,0.16317834230035394,1988129.687,-940570.625,2.113748435424506,Yes,2_20_1.25_50_6.csv,0.44188266089262057,0.049430033015413426,3811321.687,-2324020.5,1.6399690480355056,Yes,2_20_1_225_12.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_100_1.75_75_4.csv,0.2805686826556583,0.044627976313654144,1976036.812,-715286.125,2.76258233304889,Yes,2_100_0.75_200_4.csv,0.17698241523215413,-0.03874348185833841,969030.125,-893331.0,1.0847380478232593,No,,
2_40_1.25_50_14.csv,0.40276471875,0.031371683451603516,1938712.125,-1225145.5,1.5824341884290478,Yes,2_120_1.25_225_18.csv,0.19657233228063759,0.16317834230035394,1988129.687,-940570.625,2.113748435424506,Yes,2_20_1_125_4.csv,0.4181689022444143,0.048623733227095386,2883799.5310000004,-1088617.5,2.6490475589451763,Yes,2_20_1_225_14.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_100_1.75_200_4.csv,0.2805686603110101,0.058805040382526805,1240154.625,-353718.25,3.50605213330101,Yes,2_100_0.75_225_4.csv,0.17698240838328128,-0.03874346192264467,914610.0,-843161.5,1.0847388074526647,No,,
2_40_1.25_50_16.csv,0.40276471875,0.031371683451603516,1938712.125,-1225145.5,1.5824341884290478,Yes,2_120_1.25_225_20.csv,0.19657233228063759,0.16317834230035394,1988129.687,-940570.625,2.113748435424506,Yes,2_20_1.25_150_6.csv,0.41741510650034414,0.15600203825205822,3820155.3589999997,-884465.75,4.319167089285255,Yes,2_20_1_225_16.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_100_1.75_175_4.csv,0.2805686273050053,0.04462800623158542,1090447.688,-394720.219,2.76258381382789,Yes,2_100_0.75_175_4.csv,0.17698239868180526,-0.039723428134897355,927813.875,-882640.0,1.0511804076407143,No,,
2_40_1.25_50_18.csv,0.40276471875,0.031371683451603516,1938712.125,-1225145.5,1.5824341884290478,Yes,2_120_1_225_8.csv,0.1869955099604922,0.09053915939288947,1119509.2659999998,-859914.75,1.3018840135025012,No,2_20_1.25_50_10.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,2_20_1_225_18.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_120_1.75_225_4.csv,0.24766527369158692,-0.01368317345604787,1335862.312,-920735.375,1.4508645461786454,No,2_120_1_100_4.csv,0.17488030540516492,-0.06344579082852675,548603.25,-1166836.75,0.4701628141211699,No,,
2_40_1.25_50_20.csv,0.40276471875,0.031371683451603516,1938712.125,-1225145.5,1.5824341884290478,Yes,2_120_1_225_10.csv,0.1869955094171794,0.11009779762828567,1182592.0159999998,-898820.062,1.3157160882330192,No,2_20_1.25_50_12.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,2_20_1_225_20.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_120_1.75_175_4.csv,0.24766527644294506,-0.013683205446625038,1638702.812,-1129466.875,1.450863985718926,No,2_120_1_125_4.csv,0.17488030540516492,-0.06344579082852675,548603.25,-1166836.75,0.4701628141211699,No,,
2_40_1.75_50_6.csv,0.38183575000000003,-0.026318845522748595,1261276.0,-830244.359,1.5191623843360553,Yes,2_120_1_225_12.csv,0.1869955094171794,0.11009779762828567,1182592.0159999998,-898820.062,1.3157160882330192,No,2_20_1.25_50_14.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,2_20_1_225_8.csv,0.160522423872714,0.09072261313824008,2504413.562,-834289.375,3.0018523992349775,Yes,2_120_1.75_100_4.csv,0.24766527941860833,-0.013683200576737227,2025618.875,-1396146.25,1.4508643883117547,No,2_120_1_150_4.csv,0.17488030540516492,-0.06344579082852675,548603.25,-1166836.75,0.4701628141211699,No,,
2_40_1.25_75_8.csv,0.367145625,-0.00806964877617013,1388900.125,-1331456.25,1.0431436444118987,No,2_120_1_225_14.csv,0.1869955094171794,0.11009779762828567,1182592.0159999998,-898820.062,1.3157160882330192,No,2_20_1.25_50_16.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,2_20_1.25_225_4.csv,0.15892348597442635,0.07041236737636981,2643511.75,-855928.25,3.088473537355497,Yes,2_120_1.75_125_4.csv,0.24766527941860833,-0.013683200576737227,2025618.875,-1396146.25,1.4508643883117547,No,2_120_1_75_4.csv,0.17488030540516492,-0.06344579082852675,548603.25,-1166836.75,0.4701628141211699,No,,
2_80_1.5_50_4.csv,0.36134353125,0.0310647890126015,1749234.25,-996050.25,1.7561706851637253,Yes,2_120_1_225_16.csv,0.1869955094171794,0.11009779762828567,1182592.0159999998,-898820.062,1.3157160882330192,No,2_20_1.25_50_18.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,2_20_1.25_150_6.csv,0.15600203825205822,0.0712206359748262,3322485.75,-1077643.75,3.0831021383458124,Yes,2_120_1.75_50_4.csv,0.24766527941860833,-0.013683200576737227,2025618.875,-1396146.25,1.4508643883117547,No,2_120_1_50_4.csv,0.17488029483425546,-0.06344578468421191,533651.812,-1135036.25,0.47016279171700465,No,,
2_80_1.5_75_4.csv,0.36134353125,0.0310647890126015,1749234.25,-996050.25,1.7561706851637253,Yes,2_120_1_225_18.csv,0.1869955094171794,0.11009779762828567,1182592.0159999998,-898820.062,1.3157160882330192,No,2_20_1.25_50_20.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,2_20_1_225_4.csv,0.15360245539705483,0.08069428731245906,2241679.687,-800440.375,2.8005579890944405,Yes,2_120_1.75_75_4.csv,0.24766527941860833,-0.013683200576737227,2025618.875,-1396146.25,1.4508643883117547,No,2_120_1_175_4.csv,0.1748802515318057,-0.07035231362224315,482673.0,-1346876.875,0.3583646055249111,No,,
2_40_1.25_75_6.csv,0.35873928125,-0.08509151367500978,606180.375,-1518091.312,0.39930429099247755,No,2_120_1_225_20.csv,0.1869955094171794,0.11009779762828567,1182592.0159999998,-898820.062,1.3157160882330192,No,2_20_1.25_50_8.csv,0.3969385984111087,0.01409254443922154,2773808.687,-2591964.625,1.0701568456012396,No,1_80_0.75_125_4.csv,0.13309586644844756,0.09086503667510956,3263335.875,-1188891.25,2.7448564997008766,Yes,2_120_1.75_200_4.csv,0.24766525181955742,-0.013683208972538297,1496206.75,-1031252.625,1.4508634584081666,No,2_120_0.75_50_4.csv,0.17426763294152214,-0.04244919601271903,924081.75,-1060643.0,0.8712467342923114,No,,
2_40_1.25_75_4.csv,0.35728940625,-0.11126748104705639,348012.625,-1696636.75,0.20511911285665596,No,2_120_0.75_225_10.csv,0.1842868613081359,0.11436317475183194,1153272.7820000001,-943781.062,1.2219706756523157,No,2_20_1_100_4.csv,0.4020628474841943,0.0558194280540997,2322984.609,-952829.0,2.4379868885182967,Yes,3_80_0.75_125_4.csv,0.13309586644844756,0.09086503667510956,3263335.875,-1188891.25,2.7448564997008766,Yes,2_120_1.75_150_4.csv,0.24766520513457407,-0.013683237099241678,1869801.25,-1288751.25,1.4508628022669232,No,2_120_0.75_100_4.csv,0.17426760727764062,-0.042449218707677955,1167572.75,-1340118.5,0.87124590101547,No,,
1_40_1_50_10.csv,0.3536554375,0.010382125585508372,1514897.375,-936150.437,1.618220015849867,Yes,2_120_0.75_225_12.csv,0.1842868613081359,0.11436317475183194,1153272.7820000001,-943781.062,1.2219706756523157,No,2_20_1_75_4.csv,0.3923940251587402,0.06433062169452645,2253152.934,-883984.0,2.5488616694419806,Yes,1_80_0.75_100_4.csv,0.13309584592432558,0.09086500744832854,3283436.25,-1196214.5,2.744855751205156,Yes,2_80_1.75_225_4.csv,0.23737320925557598,0.014472382858444034,2092213.375,-921105.75,2.2714149542547095,Yes,2_120_0.75_125_4.csv,0.17426760727764062,-0.042449218707677955,1167572.75,-1340118.5,0.87124590101547,No,,
