Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,Pass7
2_40_0.75_50_4.csv,0.6477998125,0.19044563230338668,Yes,No,2_40_0.75_75_6.csv,0.2666918832760447,0.48086418163179623,Yes,Yes,2_40_0.75_50_4.csv,1.193179034017466,-0.09007399268760208,No,No,2_80_0.75_125_6.csv,0.14565734059796762,0.18453998628825108,Yes,No,2_100_0.75_50_4.csv,0.3560427602872151,0.24756360968787194,Yes,No,2_100_0.75_150_6.csv,0.30852890395794613,-0.042293995132659586,No,No,No Plateau,No
2_40_1_50_4.csv,0.568792,0.1872040663618811,Yes,,2_40_0.75_75_4.csv,0.26669188187273785,0.8449517916741274,Yes,,2_40_0.75_75_4.csv,0.8449517916741274,-0.08735932959120224,No,,2_60_0.75_200_6.csv,0.12159712695501845,0.2511029142120494,Yes,,2_100_0.75_125_4.csv,0.3560427131426823,0.24756355592600904,Yes,,2_100_0.75_150_8.csv,0.3038548057854997,-0.042293991228226066,No,,,
2_40_1.5_50_10.csv,0.44836865625,0.19361395470213894,Yes,,2_40_1.75_75_6.csv,0.2641182656337094,0.3779214504725261,Yes,,2_40_0.75_50_6.csv,0.8209425317963647,-0.09476777584535226,No,,2_80_0.75_150_6.csv,0.11189508859651853,0.08389687631639159,No,,2_100_0.75_150_4.csv,0.3560427107482435,0.29914572916032045,Yes,,2_100_0.75_150_12.csv,0.3038547883877885,-0.04229396957012999,No,,,
2_40_1.5_75_10.csv,0.43743715625,0.21534179907178652,Yes,,2_40_1.75_50_6.csv,0.26411822103926824,0.3461625791347569,Yes,,2_40_1.25_75_4.csv,0.8088980487545592,-0.09307480073067183,No,,,,,,,2_100_0.75_100_4.csv,0.35604270396181825,0.24756361163230062,Yes,,2_100_0.75_150_10.csv,0.3038547873750923,-0.042293999646886175,No,,,
2_40_1.5_75_12.csv,0.40572878125,0.21534185668309508,Yes,,2_40_1.75_100_6.csv,0.2612119001198714,0.1962742839649389,Yes,,2_20_0.75_50_4.csv,0.7903737981224876,-0.024349817577025583,No,,,,,,,2_100_0.75_75_4.csv,0.35604270396181825,0.24756361163230062,Yes,,2_100_0.75_150_14.csv,0.3038547560464099,-0.04229400351507369,No,,,
2_40_1.5_75_14.csv,0.40572878125,0.21534185668309508,Yes,,2_40_1.75_50_8.csv,0.24236861537914953,0.21019613095681877,Yes,,2_40_1_225_4.csv,0.7853328084085964,-0.06908683900996876,No,,,,,,,2_100_0.75_225_4.csv,0.3560426157845985,0.026233367165051757,No,,2_100_0.75_150_16.csv,0.3038547560464099,-0.04229400351507369,No,,,
2_40_1.5_75_16.csv,0.40572878125,0.21534185668309508,Yes,,2_40_1.75_75_8.csv,0.2423685667592198,0.2347118181622007,Yes,,2_80_1.75_150_4.csv,0.7779446906162808,-0.05626207680126445,No,,,,,,,2_100_0.75_175_4.csv,0.35604257254469274,0.15374347242960604,Yes,,2_100_0.75_150_18.csv,0.3038547560464099,-0.04229400351507369,No,,,
2_40_1.5_75_18.csv,0.40572878125,0.21534185668309508,Yes,,2_40_1.75_100_8.csv,0.23958519349313756,0.11060682348900247,Yes,,2_80_1.75_175_4.csv,0.7779446642145043,-0.05626208557471428,No,,,,,,,2_100_0.75_200_4.csv,0.35604252990832236,0.054870308040991064,No,,2_100_0.75_150_20.csv,0.3038547560464099,-0.04229400351507369,No,,,
2_40_1.5_75_20.csv,0.40572878125,0.21534185668309508,Yes,,2_40_1.75_75_10.csv,0.23847948729252869,0.2657093512695902,Yes,,2_80_1.75_100_4.csv,0.777944634921834,-0.07323802541192986,No,,,,,,,2_20_2_100_6.csv,0.3525281965418524,0.053611450758267634,No,,2_100_1.5_100_8.csv,0.3020269485404194,-0.04304175990554513,No,,,
2_40_1.75_50_12.csv,0.39388065625,0.2289429336263128,Yes,,2_40_1.75_50_10.csv,0.23847945410050303,0.23962587014568354,Yes,,2_80_1.75_50_4.csv,0.7779446130481256,-0.07323803202296929,No,,,,,,,2_80_0.75_125_4.csv,0.33148175399130214,0.12900684699076173,Yes,,2_100_1.5_125_8.csv,0.3020269485404194,-0.04304175990554513,No,,,
2_40_1.75_50_14.csv,0.39388065625,0.2289429336263128,Yes,,2_40_1.75_75_12.csv,0.2384794295706697,0.2657093462027546,Yes,,2_80_1.75_75_4.csv,0.7779446130481256,-0.07323803202296929,No,,,,,,,2_80_0.75_200_4.csv,0.3314817507696826,-0.026534169339186932,No,,2_100_1.5_50_8.csv,0.3020269485404194,-0.04304175990554513,No,,,
2_40_1.75_50_16.csv,0.39388065625,0.2289429336263128,Yes,,2_40_1.75_75_14.csv,0.2384794295706697,0.2657093462027546,Yes,,2_80_1.75_125_4.csv,0.7779446063551915,-0.07323802988311609,No,,,,,,,2_20_2_200_6.csv,0.3228340892366221,0.018689470817320888,No,,2_100_1.5_75_8.csv,0.3020269485404194,-0.04304175990554513,No,,,
2_40_1.75_50_18.csv,0.39388065625,0.2289429336263128,Yes,,2_40_1.75_75_16.csv,0.2384794295706697,0.2657093462027546,Yes,,2_40_1_200_4.csv,0.7596634613559715,-0.06539497262742232,No,,,,,,,2_20_2_225_6.csv,0.32283396714389584,-0.008085546500908392,No,,2_100_1.5_150_8.csv,0.3020268182155546,-0.04304176564649804,No,,,
2_40_1.75_50_20.csv,0.39388065625,0.2289429336263128,Yes,,2_40_1.75_75_18.csv,0.2384794295706697,0.2657093462027546,Yes,,2_60_1.25_100_4.csv,0.7571129490530195,-0.03699520657373625,No,,,,,,,2_80_0.75_175_4.csv,0.3192338211617259,0.046921498152328926,No,,2_100_0.75_150_4.csv,0.29914572916032045,-0.04229400219500447,No,,,
2_40_1.75_75_12.csv,0.3893780625,0.22894293947187705,Yes,,2_40_1.75_75_20.csv,0.2384794295706697,0.2657093462027546,Yes,,2_40_0.75_225_4.csv,0.7566679997555259,-0.0493435204822691,No,,,,,,,2_20_2_125_6.csv,0.2883842382383837,0.04582323628581666,No,,2_80_0.75_150_10.csv,0.2968969905220254,-0.01417962303483019,No,,,
2_40_1.75_75_14.csv,0.3893780625,0.22894293947187705,Yes,,2_40_1.75_50_12.csv,0.23847942560784147,0.23962591452508086,Yes,,2_40_1_75_4.csv,0.7331081990620206,-0.08365638206287627,No,,,,,,,2_80_1.25_125_6.csv,0.29398683696394434,0.13630658584884794,Yes,,2_80_0.75_150_12.csv,0.29689694759028123,-0.0141795963053499,No,,,
2_40_1.75_75_16.csv,0.3893780625,0.22894293947187705,Yes,,2_40_1.75_50_14.csv,0.23847942560784147,0.23962591452508086,Yes,,2_20_0.75_100_4.csv,0.7268142200658555,-0.032260558296481515,No,,,,,,,2_80_1.25_100_6.csv,0.29398680898677493,0.09826938769175284,No,,2_80_0.75_150_14.csv,0.2968969359324421,-0.014179613102552075,No,,,
2_40_1.75_75_18.csv,0.3893780625,0.22894293947187705,Yes,,2_40_1.75_50_16.csv,0.23847942560784147,0.23962591452508086,Yes,,2_20_1.25_75_4.csv,0.7255601402492754,-0.03182935091352741,No,,,,,,,2_80_1.25_50_6.csv,0.29398680898677493,0.09826938769175284,No,,2_80_0.75_150_16.csv,0.2968969359324421,-0.014179613102552075,No,,,
2_40_1.75_75_20.csv,0.3893780625,0.22894293947187705,Yes,,2_40_1.75_50_18.csv,0.23847942560784147,0.23962591452508086,Yes,,2_60_1.25_125_4.csv,0.7215063936370926,0.03701456656976235,No,,,,,,,2_80_1.25_75_6.csv,0.29398680898677493,0.09826938769175284,No,,2_80_0.75_150_18.csv,0.2968969359324421,-0.014179613102552075,No,,,
2_40_1.25_75_8.csv,0.3890669375,0.18667719597555507,Yes,,2_40_1.75_50_20.csv,0.23847942560784147,0.23962591452508086,Yes,,2_20_1.25_75_6.csv,0.7214936184770225,-0.07268282596800968,No,,,,,,,2_80_1.25_225_6.csv,0.29398678414733503,0.02381884716605987,No,,2_80_0.75_150_20.csv,0.2968969359324421,-0.014179613102552075,No,,,
2_40_1_75_4.csv,0.38783871875,0.18090415400689333,Yes,,2_40_1.75_100_12.csv,0.23571805014925604,0.1336678187713229,Yes,,2_40_1_50_4.csv,0.7211023144151113,-0.07448785246844142,No,,,,,,,2_80_1.25_200_6.csv,0.2939867890612134,0.023818841878767434,No,,2_80_0.75_150_8.csv,0.29689688776808487,-0.014179653727123478,No,,,
2_40_1.75_50_10.csv,0.38530925,0.22894297456509488,Yes,,2_40_1.75_100_14.csv,0.23571805014925604,0.1336678187713229,Yes,,2_40_0.75_200_4.csv,0.7187765202890877,-0.06564709258546243,No,,,,,,,2_80_1.25_175_6.csv,0.29398677917353505,0.02381885485578153,No,,2_100_1_100_8.csv,0.2780187869459109,-0.029040055810141442,No,,,
2_40_1.75_75_10.csv,0.3808665625,0.22894298989023587,Yes,,2_40_1.75_100_16.csv,0.23571805014925604,0.1336678187713229,Yes,,2_60_1.5_100_4.csv,0.7151319808157538,-0.10656851526032066,No,,,,,,,2_20_2_175_6.csv,0.27193954948263555,0.018689479229016374,No,,2_100_1_125_8.csv,0.2780187869459109,-0.029040055810141442,No,,,
2_40_1.5_50_12.csv,0.37548953124999995,0.19361395259615266,Yes,,2_40_1.75_100_18.csv,0.23571805014925604,0.1336678187713229,Yes,,2_60_1.5_50_4.csv,0.7151319580329146,-0.1065685241509382,No,,,,,,,2_20_2_75_8.csv,0.27152006159903436,-0.015303753504392711,No,,2_100_1_50_8.csv,0.2780187869459109,-0.029040055810141442,No,,,
2_40_1.5_50_14.csv,0.37548953124999995,0.19361395259615266,Yes,,2_40_1.75_100_20.csv,0.23571805014925604,0.1336678187713229,Yes,,2_60_1.5_75_4.csv,0.7151319580329146,-0.1065685241509382,No,,,,,,,2_20_2_75_10.csv,0.2715199701099534,-0.015303730485950493,No,,2_100_1_75_8.csv,0.2780187869459109,-0.029040055810141442,No,,,
2_40_1.5_50_16.csv,0.37548953124999995,0.19361395259615266,Yes,,2_40_1.75_100_10.csv,0.2357180382142817,0.1336678507936154,Yes,,2_60_1_50_4.csv,0.7073503496985116,-0.1181659977518357,No,,,,,,,2_20_2_75_12.csv,0.2715199701099534,-0.015303730485950493,No,,2_100_1_150_8.csv,0.2780186820845423,-0.03247978056611048,No,,,
2_40_1.5_50_18.csv,0.37548953124999995,0.19361395259615266,Yes,,2_40_1.5_75_8.csv,0.23513591581755128,0.2872359437107089,Yes,,2_60_1_75_4.csv,0.7073503174168398,-0.11816601538845944,No,,,,,,,2_20_2_75_14.csv,0.2715199701099534,-0.015303730485950493,No,,2_80_0.75_150_6.csv,0.27538730321366145,-0.01417957883092976,No,,,
2_40_1.5_50_20.csv,0.37548953124999995,0.19361395259615266,Yes,,2_40_0.75_50_6.csv,0.22964634843226728,0.8209425317963647,Yes,,2_60_1.5_150_4.csv,0.7008185410205964,-0.04155241802224319,No,,,,,,,2_20_2_75_16.csv,0.2715199701099534,-0.015303730485950493,No,,2_100_1_100_6.csv,0.27176465220307955,-0.02904007196968562,No,,,
2_40_1_50_6.csv,0.37064828125,0.20346472386754816,Yes,,2_40_1.5_75_12.csv,0.2246075466319178,0.27864010049360655,Yes,,2_60_1.5_175_4.csv,0.7008183729344606,-0.052337563894606254,No,,,,,,,2_20_2_75_18.csv,0.2715199701099534,-0.015303730485950493,No,,2_100_1_125_6.csv,0.27176465220307955,-0.02904007196968562,No,,,
2_40_1.75_50_8.csv,0.35867271875,0.232756185328679,Yes,,2_40_1.5_75_14.csv,0.2246075466319178,0.27864010049360655,Yes,,2_40_1.25_50_4.csv,0.6978917690542187,-0.0877203457016107,No,,,,,,,2_20_2_75_20.csv,0.2715199701099534,-0.015303730485950493,No,,2_100_1_50_6.csv,0.27176465220307955,-0.02904007196968562,No,,,
2_40_1.25_75_10.csv,0.35475821875,0.1866771699716029,Yes,,2_40_1.5_75_16.csv,0.2246075466319178,0.27864010049360655,Yes,,2_20_0.75_200_4.csv,0.6936426758124105,-0.042019961599966474,No,,,,,,,2_20_2_50_8.csv,0.26860889455957515,-0.04155610895636181,No,,2_100_1_75_6.csv,0.27176465220307955,-0.02904007196968562,No,,,
2_40_1.25_75_12.csv,0.35475821875,0.1866771699716029,Yes,,2_40_1.5_75_18.csv,0.2246075466319178,0.27864010049360655,Yes,,2_40_1.25_225_4.csv,0.6895912777284254,-0.0530176179340522,No,,,,,,,2_20_2_50_10.csv,0.2686088011493958,-0.04155609579886521,No,,2_100_1_150_6.csv,0.2717646055841222,-0.03247976806876306,No,,,
2_40_1.25_75_14.csv,0.35475821875,0.1866771699716029,Yes,,2_40_1.5_75_20.csv,0.2246075466319178,0.27864010049360655,Yes,,2_40_1.25_200_4.csv,0.6895912173919028,-0.05301761632768229,No,,,,,,,2_20_2_50_12.csv,0.2686088011493958,-0.04155609579886521,No,,2_100_1_100_10.csv,0.26022031882386076,-0.02904006045849266,No,,,
2_40_1.25_75_16.csv,0.35475821875,0.1866771699716029,Yes,,2_40_1.5_75_10.csv,0.22460747434685963,0.27864015876771125,Yes,,2_60_1.25_75_4.csv,0.6830159586321762,-0.03699520077363786,No,,,,,,,2_20_2_50_14.csv,0.2686088011493958,-0.04155609579886521,No,,2_100_1_125_10.csv,0.26022031882386076,-0.02904006045849266,No,,,
2_40_1.25_75_18.csv,0.35475821875,0.1866771699716029,Yes,,2_40_1.5_100_8.csv,0.21345078445891602,0.14776123299122657,Yes,,2_60_1.25_50_4.csv,0.6830158430872223,-0.03699518833794014,No,,,,,,,2_20_2_50_16.csv,0.2686088011493958,-0.04155609579886521,No,,2_100_1_50_10.csv,0.26022031882386076,-0.02904006045849266,No,,,
2_40_1.25_75_20.csv,0.35475821875,0.1866771699716029,Yes,,2_40_1.75_225_6.csv,0.20410966370760655,0.2539286874792123,Yes,,2_20_0.75_225_4.csv,0.6815448299241108,-0.0662971067565736,No,,,,,,,2_20_2_50_18.csv,0.2686088011493958,-0.04155609579886521,No,,2_100_1_75_10.csv,0.26022031882386076,-0.02904006045849266,No,,,
2_40_1.75_75_8.csv,0.35441628125,0.23275616031197932,Yes,,2_40_1_50_6.csv,0.21249390443309152,0.5530072701205877,Yes,,2_60_1.5_125_4.csv,0.6810920592505433,-0.05981727336814109,No,,,,,,,2_20_2_50_20.csv,0.2686088011493958,-0.04155609579886521,No,,2_100_1_150_10.csv,0.26022028419787885,-0.03247976464755566,No,,,
2_40_0.75_50_6.csv,0.34602096875,0.22028228543897688,Yes,,2_40_1.5_50_8.csv,0.21248380712470544,0.217594020918766,Yes,,2_20_1_75_4.csv,0.6783737266512821,-0.09024957091993159,No,,,,,,,2_60_0.75_200_6.csv,0.2511029142120494,0.006753520973111436,No,,2_120_0.75_50_4.csv,0.25782454720862785,-0.035979091687620375,No,,,
2_40_1.25_75_4.csv,0.3458218125,0.014119581169085287,No,,2_40_1_75_6.csv,0.20582957457532394,0.5079376468636033,Yes,,2_20_1.25_75_10.csv,0.6718510020157099,-0.06435253465157648,No,,,,,,,2_60_0.75_225_6.csv,0.2511028858300443,0.0067535296733351995,No,,2_100_0.75_100_6.csv,0.2560653952990188,-0.029775903413267964,No,,,
2_40_1_50_10.csv,0.34560290625,0.18119004353819704,Yes,,2_40_2_50_8.csv,0.19492959507408408,0.32020221536733146,Yes,,2_20_1.25_75_12.csv,0.6718510020157099,-0.06435253465157648,No,,,,,,,2_120_1_100_4.csv,0.24731755088554103,0.16259004518621328,Yes,,2_100_0.75_75_6.csv,0.2560653952990188,-0.029775903413267964,No,,,
2_40_1_100_4.csv,0.3434269375,0.15811523264804553,Yes,,2_40_2_75_8.csv,0.19492957319049475,0.3820495811065172,Yes,,2_20_1.25_75_14.csv,0.6718510020157099,-0.06435253465157648,No,,,,,,,2_120_1_125_4.csv,0.24731755088554103,0.16259004518621328,Yes,,2_100_0.75_50_6.csv,0.2560653811701426,-0.02977593673077187,No,,,
2_40_1.5_75_4.csv,0.3428071875,0.032885950198960616,No,,2_40_2_100_8.csv,0.1949064573156809,0.22022044017084855,Yes,,2_20_1.25_75_16.csv,0.6718510020157099,-0.06435253465157648,No,,,,,,,2_120_1_150_4.csv,0.24731755088554103,0.16259004518621328,Yes,,2_100_0.75_125_6.csv,0.25606536827595394,-0.031765886893963244,No,,,
2_60_1.25_50_4.csv,0.34265734375,0.12345069121317247,Yes,,2_40_1.5_100_10.csv,0.20339299523303273,0.1413970495981164,Yes,,2_20_1.25_75_18.csv,0.6718510020157099,-0.06435253465157648,No,,,,,,,2_120_1_75_4.csv,0.24731755088554103,0.16259004518621328,Yes,,2_80_1_150_6.csv,0.2525500699167077,-0.02416755945745313,No,,,
2_60_1.25_75_4.csv,0.338512875,0.1234506683493519,Yes,,2_40_1.5_100_12.csv,0.20339297791541783,0.14139703320175828,Yes,,2_20_1.25_75_20.csv,0.6718510020157099,-0.06435253465157648,No,,,,,,,2_120_1_175_4.csv,0.24731755057344854,0.03388346085033649,No,,2_80_1_125_6.csv,0.2525500584177922,-0.009895391074957653,No,,,
2_40_0.75_75_4.csv,0.3380628125,0.25660459239046335,Yes,,2_40_1.5_100_14.csv,0.20339297791541783,0.14139703320175828,Yes,,2_20_0.75_50_6.csv,0.6693483336008907,-0.03685268325814161,No,,,,,,,2_120_1_225_4.csv,0.24731750266902458,0.03388344959517409,No,,2_100_0.75_100_12.csv,0.2518303781715409,-0.029775913593071926,No,,,
2_60_1_50_4.csv,0.3350203125,0.19448905844829056,Yes,,2_40_1.5_100_16.csv,0.20339297791541783,0.14139703320175828,Yes,,2_40_1_225_6.csv,0.6656814890478965,-0.0725003235847335,No,,,,,,,2_120_1_200_4.csv,0.247317493706938,0.033883438287402756,No,,2_100_0.75_50_12.csv,0.2518303781715409,-0.029775913593071926,No,,,
2_40_1.5_50_4.csv,0.33122565625,0.019677406856036726,No,,2_40_1.5_100_18.csv,0.20339297791541783,0.14139703320175828,Yes,,2_40_1.25_125_4.csv,0.6643039397354663,-0.047130767561988994,No,,,,,,,2_120_1_50_4.csv,0.24731748452958582,0.19964449672876938,Yes,,2_100_0.75_75_12.csv,0.2518303781715409,-0.029775913593071926,No,,,
2_60_1_50_6.csv,0.32798990625,0.18357598836383932,Yes,,2_40_1.5_100_20.csv,0.20339297791541783,0.14139703320175828,Yes,,2_40_1.25_100_4.csv,0.6643039130858077,-0.10130301544202003,No,,,,,,,2_100_1_200_4.csv,0.24512727905960613,-0.0030669032218235094,No,,2_100_0.75_125_14.csv,0.25183036879519466,-0.0317658772955942,No,,,
2_40_1.25_50_8.csv,0.3260311875,0.1613515634844567,Yes,,2_60_1_75_4.csv,0.20333953899808738,0.7073503174168398,Yes,,2_20_0.75_50_10.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_100_4.csv,0.245127269318429,0.09787540149712287,No,,2_100_0.75_125_16.csv,0.25183036879519466,-0.0317658772955942,No,,,
2_40_1_50_12.csv,0.30924346875,0.18119000458193274,Yes,,2_60_1_50_4.csv,0.20333952079655354,0.7073503496985116,Yes,,2_20_0.75_50_12.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_125_4.csv,0.245127269318429,0.09787540149712287,No,,2_100_0.75_125_18.csv,0.25183036879519466,-0.0317658772955942,No,,,
2_40_1_50_14.csv,0.30924346875,0.18119000458193274,Yes,,2_60_1_100_4.csv,0.20248089657644475,0.4550380550978077,Yes,,2_20_0.75_50_14.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_50_4.csv,0.245127269318429,0.09787540149712287,No,,2_100_0.75_125_20.csv,0.25183036879519466,-0.0317658772955942,No,,,
2_40_1_50_16.csv,0.30924346875,0.18119000458193274,Yes,,2_40_1.5_50_10.csv,0.20244699063625823,0.21011244864416845,Yes,,2_20_0.75_50_16.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_75_4.csv,0.245127269318429,0.09787540149712287,No,,2_100_0.75_100_8.csv,0.25183036335397824,-0.02977591858003495,No,,,
2_40_1_50_18.csv,0.30924346875,0.18119000458193274,Yes,,2_40_1.5_50_12.csv,0.2024469958904688,0.21011250517956132,Yes,,2_20_0.75_50_18.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_225_4.csv,0.24512724228801924,-0.003066887548231539,No,,2_100_0.75_50_8.csv,0.25183036335397824,-0.02977591858003495,No,,,
2_40_1_50_20.csv,0.30924346875,0.18119000458193274,Yes,,2_40_1.5_50_14.csv,0.2024469958904688,0.21011250517956132,Yes,,2_20_0.75_50_20.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_175_4.csv,0.24512721325921827,-0.0030668854757233822,No,,2_100_0.75_75_8.csv,0.25183036335397824,-0.02977591858003495,No,,,
2_40_1.5_75_8.csv,0.3039159375,0.22566470489839502,Yes,,2_40_1.5_50_16.csv,0.2024469958904688,0.21011250517956132,Yes,,2_20_0.75_50_8.csv,0.6631515426725175,-0.05564140937415487,No,,,,,,,2_100_1_150_4.csv,0.24512716868180157,0.09787536703147012,No,,2_100_0.75_100_10.csv,0.25183031713244236,-0.029775920193634973,No,,,
2_40_0.75_50_10.csv,0.303281625,0.15890957719282564,Yes,,2_40_1.5_50_18.csv,0.2024469958904688,0.21011250517956132,Yes,,2_80_1.75_200_4.csv,0.6520595618041037,-0.061350137584095125,No,,,,,,,2_80_0.75_225_4.csv,0.2437167825599904,-0.04752467045717547,No,,2_100_0.75_50_10.csv,0.25183031713244236,-0.029775920193634973,No,,,
2_40_0.75_50_12.csv,0.303281625,0.15890957719282564,Yes,,2_40_1.5_50_20.csv,0.2024469958904688,0.21011250517956132,Yes,,2_80_1.75_225_4.csv,0.6520594852331818,-0.05234814754087373,No,,,,,,,2_80_0.75_100_4.csv,0.24371676877736098,0.08860555199352789,No,,2_100_0.75_75_10.csv,0.25183031713244236,-0.029775920193634973,No,,,
2_40_0.75_50_14.csv,0.303281625,0.15890957719282564,Yes,,2_40_0.75_75_10.csv,0.1992626191531397,0.48778522092536447,Yes,,2_20_1.25_50_4.csv,0.6517969354848691,-0.05947139377692291,No,,,,,,,2_80_0.75_50_4.csv,0.24371676188531943,0.08860550526399845,No,,2_100_0.75_125_12.csv,0.2518303127022454,-0.03176588990003107,No,,,
2_40_0.75_50_16.csv,0.303281625,0.15890957719282564,Yes,,2_40_0.75_75_12.csv,0.1992626191531397,0.48778522092536447,Yes,,2_20_1.25_50_6.csv,0.648037841551031,-0.1050199691713469,No,,,,,,,2_80_0.75_75_4.csv,0.24371676188531943,0.08860550526399845,No,,2_100_0.75_125_8.csv,0.2518303111419899,-0.031765916650785736,No,,,
2_40_0.75_50_18.csv,0.303281625,0.15890957719282564,Yes,,2_40_0.75_75_14.csv,0.1992626191531397,0.48778522092536447,Yes,,2_60_2_100_4.csv,0.6444628751190528,-0.13215073831557783,No,,,,,,,2_80_0.75_50_8.csv,0.259483226074375,0.15782188001165026,Yes,,2_100_0.75_125_10.csv,0.25183030936741635,-0.031765900279573156,No,,,
2_40_0.75_50_20.csv,0.303281625,0.15890957719282564,Yes,,2_40_0.75_75_16.csv,0.1992626191531397,0.48778522092536447,Yes,,2_60_2_125_4.csv,0.644462855161413,-0.1321507235384454,No,,,,,,,2_80_0.75_75_8.csv,0.259483226074375,0.15782188001165026,Yes,,2_100_0.75_100_14.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_1_50_8.csv,0.303039875,0.18119004594879815,Yes,,2_40_0.75_75_18.csv,0.1992626191531397,0.48778522092536447,Yes,,2_60_2_50_4.csv,0.6444627729482673,-0.13215073911566882,No,,,,,,,2_80_0.75_100_14.csv,0.25948322545189456,0.15782182121229169,Yes,,2_100_0.75_100_16.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_1.75_50_6.csv,0.30052859375,0.25408121376065285,Yes,,2_40_0.75_75_20.csv,0.1992626191531397,0.48778522092536447,Yes,,2_60_2_75_4.csv,0.6444627729482673,-0.13215073911566882,No,,,,,,,2_80_0.75_100_16.csv,0.25948322545189456,0.15782182121229169,Yes,,2_100_0.75_100_18.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_1.75_75_6.csv,0.29667878125,0.2540812299126199,Yes,,2_40_0.75_75_8.csv,0.1992626191531397,0.48778522092536447,Yes,,2_60_1.75_150_8.csv,0.643184250926847,-0.06167539530385337,No,,,,,,,2_80_0.75_100_18.csv,0.25948322545189456,0.15782182121229169,Yes,,2_100_0.75_100_20.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_60_0.75_50_4.csv,0.29565846875,0.07595695385211808,No,,2_40_0.75_50_4.csv,0.19921560673638478,1.193179034017466,Yes,,2_60_1.75_175_8.csv,0.6431841459988945,-0.05657404231753304,No,,,,,,,2_80_0.75_100_20.csv,0.25948322545189456,0.15782182121229169,Yes,,2_100_0.75_50_14.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_0.75_50_8.csv,0.29432284375,0.15890961447737276,Yes,,2_40_1.75_125_6.csv,0.19845563265159483,0.20159616213555137,Yes,,2_40_1_200_6.csv,0.6429787129253907,-0.07552478307391497,No,,,,,,,2_80_0.75_50_14.csv,0.2594832185846242,0.1578218703965588,Yes,,2_100_0.75_50_16.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_60_1.25_50_6.csv,0.292978875,0.10269793801163382,Yes,,2_40_1_50_4.csv,0.19590945411044564,0.7211023144151113,Yes,,2_120_2_150_4.csv,0.6425398205253923,-0.06636157438088772,No,,,,,,,2_80_0.75_50_16.csv,0.2594832185846242,0.1578218703965588,Yes,,2_100_0.75_50_18.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_60_1.25_75_6.csv,0.28918184375,0.10269798002189987,Yes,,2_40_1.25_75_8.csv,0.19537211526452972,0.29587544273266253,Yes,,2_120_2_200_4.csv,0.6425397621040707,-0.06636156393555258,No,,,,,,,2_80_0.75_50_18.csv,0.2594832185846242,0.1578218703965588,Yes,,2_100_0.75_50_20.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_1.25_50_4.csv,0.285303375,-0.0011983575782819628,No,,2_40_1.25_75_10.csv,0.1953720993766982,0.29587544109160296,Yes,,2_120_2_100_4.csv,0.6425396894042831,-0.06636156262279302,No,,,,,,,2_80_0.75_50_20.csv,0.2594832185846242,0.1578218703965588,Yes,,2_100_0.75_75_14.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_1.75_50_4.csv,0.280165125,0.13511207449721838,Yes,,2_40_1.25_75_12.csv,0.1953720993766982,0.29587544109160296,Yes,,2_120_2_125_4.csv,0.6425396894042831,-0.06636156262279302,No,,,,,,,2_80_0.75_75_14.csv,0.2594832185846242,0.1578218703965588,Yes,,2_100_0.75_75_16.csv,0.2518302949116853,-0.029775900182468153,No,,,
2_40_1.5_50_8.csv,0.27837184375,0.2034548313523319,Yes,,2_40_1.25_75_14.csv,0.1953720993766982,0.29587544109160296,Yes,,2_120_2_50_4.csv,0.6425396894042831,-0.06636156262279302,No,,,,,,,2_80_0.75_75_16.csv,0.2594832185846242,0.1578218703965588,Yes,,2_100_0.75_75_18.csv,0.2518302949116853,-0.029775900182468153,No,,,
