Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5
2_40_0.75_50_4.csv,0.4884532,0.5081583468564022,55811541.767,-44623194.767,1.250729403361188,No,2_40_0.75_50_6.csv,0.5401659857031856,0.03354996384433323,99173838.75,-91583179.625,1.0828826773222004,No,2_20_0.75_100_4.csv,0.3393161886268979,-0.012375185489397306,35300951.249,-32873130.874,1.07385424845311,No,2_100_0.75_50_4.csv,0.4557889515828685,0.16929289787130064,60007494.937,-52990686.718,1.132415876328255,No,2_80_0.75_150_10.csv,0.2116358391223468,0.003647746655296309,51528693.75,-46788528.25,1.1013104211073363,No
2_40_1_50_4.csv,0.43631485000000003,0.45563850977232423,47447559.075,-38017746.075,1.2480371398503534,No,2_40_0.75_50_4.csv,0.5081583468564022,0.11739749450848419,158351272.25,-142450784.25,1.1116209228591873,No,2_20_0.75_100_6.csv,0.2664220758391296,0.017880785632871637,37855032.56,-35141566.873,1.0772152732064093,No,2_100_0.75_100_4.csv,0.4329702320707507,0.16929291002281996,62023646.216000006,-54835444.654,1.1310867743911994,No,2_80_0.75_150_14.csv,0.21163579609204125,0.003647748533965368,47026598.0,-42700584.75,1.1013103983312547,No
2_40_1.5_50_10.csv,0.358180575,0.22761746053237344,41232021.071,-36264827.071,1.1369700175400017,No,2_40_0.75_75_4.csv,0.4575886668526961,0.09932132130813107,79339207.75,-70380152.375,1.1272951971923035,No,2_20_0.75_50_4.csv,0.2653075164978448,-0.025416636823619894,49978679.25,-47330881.625,1.0559422840668458,No,2_100_0.75_75_4.csv,0.4329702320707507,0.16929291002281996,62023646.216000006,-54835444.654,1.1310867743911994,No,2_80_0.75_150_16.csv,0.21163579609204125,0.003647748533965368,47026598.0,-42700584.75,1.1013103983312547,No
2_40_1.5_75_10.csv,0.349443425,0.2528901588002441,37804296.94,-32583358.94,1.1602332653798522,No,2_40_1_50_4.csv,0.45563850977232423,0.057859656735935724,106754266.0,-96488700.25,1.1063913776784449,No,2_20_0.75_175_4.csv,0.2597301061237315,-0.051116099015621544,11448651.184,-10937947.355999999,1.0466910117024704,No,2_100_0.75_150_4.csv,0.43297019943343634,0.194049051654067,112163858.875,-98017033.375,1.1443302762069543,No,2_80_0.75_150_18.csv,0.21163579609204125,0.003647748533965368,47026598.0,-42700584.75,1.1013103983312547,No
2_40_1.75_50_12.csv,0.32895875,0.25269185924233223,38830969.568,-33844586.568,1.1473317746098461,No,2_40_0.75_75_6.csv,0.44370477835627387,-0.0018885619293163224,55328276.374,-51175514.499,1.081147437708343,No,2_60_1.25_125_4.csv,0.25446750859948714,0.155045881930604,50247717.312,-44548926.125,1.127922077650306,No,2_100_0.75_125_4.csv,0.4329702062814655,0.1692928928005708,64261439.80899999,-56813891.55899999,1.131086747371739,No,2_80_0.75_150_20.csv,0.21163579609204125,0.003647748533965368,47026598.0,-42700584.75,1.1013103983312547,No
2_40_1.75_50_14.csv,0.32895875,0.25269185924233223,38830969.568,-33844586.568,1.1473317746098461,No,2_40_0.75_50_8.csv,0.43638655643882307,0.004947596473191974,74110074.93699999,-69392114.31199999,1.0679898670299504,No,2_20_0.75_200_4.csv,0.24839146824985908,-0.07064697328385036,12913290.947,-12528419.587000001,1.0307198651296257,No,2_100_0.75_175_4.csv,0.4122169536414135,0.10452202400552044,63210339.75,-55466889.0,1.1396049226773832,No,2_80_0.75_150_12.csv,0.21163578641047087,0.003647776790434309,46575506.75,-42290988.75,1.1013104239611802,No
2_40_1.75_50_16.csv,0.32895875,0.25269185924233223,38830969.568,-33844586.568,1.1473317746098461,No,2_40_0.75_50_10.csv,0.4363865270806472,0.004947589061262379,75329820.0,-70534209.25,1.0679898562838146,No,2_60_0.75_200_6.csv,0.2398614455520202,0.3697863819610119,46008666.077,-39537581.968,1.1636691923708793,No,2_80_0.75_100_14.csv,0.42824127059026457,0.10455327925211486,84917771.75,-77284844.75,1.0987635677433383,No,2_80_0.75_150_8.csv,0.2116357435786017,0.0036477331515634825,56357965.5,-51173553.5,1.1013103770485666,No
2_40_1.75_50_18.csv,0.32895875,0.25269185924233223,38830969.568,-33844586.568,1.1473317746098461,No,2_40_0.75_50_12.csv,0.4363865270806472,0.004947589061262379,75329820.0,-70534209.25,1.0679898562838146,No,2_20_1_100_10.csv,0.23911220115007017,0.05449476791721212,36654369.687,-33529147.437,1.0932091177048917,No,2_80_0.75_100_16.csv,0.42824127059026457,0.10455327925211486,84917771.75,-77284844.75,1.0987635677433383,No,2_20_0.75_125_10.csv,0.20679603127769802,-0.045299429355099785,18990305.75,-17632739.625,1.0769912193948137,No
2_40_1.75_50_20.csv,0.32895875,0.25269185924233223,38830969.568,-33844586.568,1.1473317746098461,No,2_40_0.75_50_14.csv,0.4363865270806472,0.004947589061262379,75329820.0,-70534209.25,1.0679898562838146,No,2_20_1_100_12.csv,0.23911220115007017,0.05449476791721212,36654369.687,-33529147.437,1.0932091177048917,No,2_80_0.75_100_18.csv,0.42824127059026457,0.10455327925211486,84917771.75,-77284844.75,1.0987635677433383,No,2_20_0.75_125_12.csv,0.20679603127769802,-0.045299429355099785,18990305.75,-17632739.625,1.0769912193948137,No
2_40_1.75_75_12.csv,0.3252598,0.25227942439151063,36143291.437,-31204186.437,1.1582834088615594,No,2_40_0.75_50_16.csv,0.4363865270806472,0.004947589061262379,75329820.0,-70534209.25,1.0679898562838146,No,2_20_1_100_14.csv,0.23911220115007017,0.05449476791721212,36654369.687,-33529147.437,1.0932091177048917,No,2_80_0.75_100_20.csv,0.42824127059026457,0.10455327925211486,84917771.75,-77284844.75,1.0987635677433383,No,2_20_0.75_125_14.csv,0.20679603127769802,-0.045299429355099785,18990305.75,-17632739.625,1.0769912193948137,No
2_40_1.75_75_14.csv,0.3252598,0.25227942439151063,36143291.437,-31204186.437,1.1582834088615594,No,2_40_0.75_50_18.csv,0.4363865270806472,0.004947589061262379,75329820.0,-70534209.25,1.0679898562838146,No,2_20_1_100_16.csv,0.23911220115007017,0.05449476791721212,36654369.687,-33529147.437,1.0932091177048917,No,2_80_0.75_50_14.csv,0.4282412828588601,0.10455330166179769,87772143.25,-79882646.875,1.0987635823753492,No,2_20_0.75_125_16.csv,0.20679603127769802,-0.045299429355099785,18990305.75,-17632739.625,1.0769912193948137,No
