AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.25_50_4.csv,Y,No,1.1584011555803602,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,1.0491181930880946,N,2,0,0.2222222222222222,0.0
2_40_1.25_50_6.csv,Y,No,1.166663710036831,Y,No,1.0824196554612364,N,,,N,,,N,,,N,,,N,,,Y,No,1.0445805004750564,N,3,0,0.3333333333333333,0.0
2_60_1.25_50_4.csv,Y,No,1.2346925647821227,Y,No,1.16014946855145,N,,,N,,,N,,,N,,,N,,,Y,No,1.100003093417447,N,3,0,0.3333333333333333,0.0
2_40_1.25_75_4.csv,Y,No,1.1348699180234127,N,,,N,,,N,,,N,,,N,,,Y,No,1.1285946870994845,Y,No,1.04040068443848,N,3,0,0.3333333333333333,0.0
2_40_1.25_50_8.csv,Y,No,1.2210967678844384,Y,No,1.1474817204133176,N,,,N,,,N,,,N,,,N,,,Y,No,1.0386000524313177,N,3,0,0.3333333333333333,0.0
2_40_1.75_50_6.csv,Y,No,1.1679382217201282,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,1.2070377497335258,N,2,0,0.2222222222222222,0.0
2_40_1.25_50_10.csv,Y,No,1.2139319520667935,Y,No,1.141683151931618,N,,,N,,,N,,,N,,,N,,,Y,No,1.038600038360631,N,3,0,0.3333333333333333,0.0
2_40_1.25_75_6.csv,Y,No,1.145170456088897,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,1.0363000404391896,N,2,0,0.2222222222222222,0.0
2_80_1.5_50_4.csv,Y,No,1.232167825792127,Y,No,1.2015635177680337,N,,,N,,,N,,,N,,,Y,No,1.1986435281197494,Y,No,1.055986333371334,N,4,0,0.4444444444444444,0.0
2_80_1.5_75_4.csv,Y,No,1.232167825792127,Y,No,1.2015635177680337,N,,,N,,,N,,,N,,,Y,No,1.1986435281197494,Y,No,1.055986333371334,N,4,0,0.4444444444444444,0.0
2_40_1.5_50_6.csv,Y,No,1.1122818994441415,N,,,N,,,Y,No,1.0169099658406346,N,,,N,,,N,,,Y,No,1.093651096551844,N,3,0,0.3333333333333333,0.0
2_40_1.25_75_8.csv,Y,No,1.200841827105697,Y,No,1.1100693982161942,N,,,N,,,N,,,N,,,Y,No,1.1191965169539577,Y,No,1.0303671281472957,N,4,0,0.4444444444444444,0.0
2_40_1_50_4.csv,Y,No,1.1331393031956665,N,,,Y,No,1.1209496495211688,N,,,N,,,N,,,N,,,Y,No,1.0618444995213754,N,3,0,0.3333333333333333,0.0
1_40_1_50_10.csv,Y,No,1.1741936229182428,Y,No,1.1434505941914457,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_12.csv,Y,No,1.1741936229182428,Y,No,1.1434505941914457,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_14.csv,Y,No,1.1741936229182428,Y,No,1.1434505941914457,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_16.csv,Y,No,1.1741936229182428,Y,No,1.1434505941914457,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_40_1_50_18.csv,Y,No,1.1741936229182428,Y,No,1.1434505941914457,N,,,N,,,N,,,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
