AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_2_50_4.csv,Y,Yes,0.9082427265003786,Y,No,-0.04827874132247278,N,,,Y,No,0.13179343069839944,N,,,3,1,0.6,0.3333333333333333
2_20_2_75_4.csv,Y,No,0.361206372972562,Y,No,0.0152521441101291,N,,,Y,No,0.12692819037701664,N,,,3,0,0.6,0.0
2_20_1.75_50_8.csv,Y,No,0.39926300009432203,Y,No,-0.2532514023498354,N,,,Y,No,0.0481114717627887,N,,,3,0,0.6,0.0
2_20_1.75_50_10.csv,Y,No,0.35883022339377024,Y,No,-0.31074024818818463,N,,,Y,No,0.04811120469838301,N,,,3,0,0.6,0.0
2_20_1.25_50_4.csv,Y,Yes,0.7456251079357239,Y,No,0.3928174372689748,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1.25_50_10.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_12.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_14.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_16.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_18.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_20.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_4.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_6.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
1_20_1.25_50_8.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_10.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_12.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_14.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_16.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_18.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_20.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_4.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_6.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
3_20_1.25_50_8.csv,Y,No,0.28237454414649393,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_10.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_12.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_14.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_16.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_18.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_20.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.25_50_8.csv,Y,No,0.3694674702107023,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_20_1.75_50_12.csv,Y,No,0.41688388656038194,Y,No,-0.3107399971616708,N,,,Y,No,0.04811146014824889,N,,,3,0,0.6,0.0
2_20_1.75_50_14.csv,Y,No,0.41688388656038194,Y,No,-0.3107399971616708,N,,,Y,No,0.04811146014824889,N,,,3,0,0.6,0.0
2_20_1.75_50_16.csv,Y,No,0.41688388656038194,Y,No,-0.3107399971616708,N,,,Y,No,0.04811146014824889,N,,,3,0,0.6,0.0
2_20_1.75_50_18.csv,Y,No,0.41688388656038194,Y,No,-0.3107399971616708,N,,,Y,No,0.04811146014824889,N,,,3,0,0.6,0.0
2_20_1.75_50_20.csv,Y,No,0.41688388656038194,Y,No,-0.3107399971616708,N,,,Y,No,0.04811146014824889,N,,,3,0,0.6,0.0
2_20_1.75_50_4.csv,Y,Yes,0.5091957879054854,Y,No,0.06481721095430937,N,,,N,,,N,,,2,1,0.4,0.5
2_20_1_50_4.csv,Y,Yes,0.5949407890936632,Y,Yes,0.9707996583827904,Y,Yes,0.744274917631042,Y,No,-0.08636709537306114,N,,,4,3,0.8,0.75
2_20_1.25_50_6.csv,Y,Yes,0.6377742556972338,Y,No,0.30368726783291455,N,,,N,,,N,,,2,1,0.4,0.5
2_20_1.5_50_8.csv,Y,Yes,0.6964785309495566,Y,No,-0.04916836333127057,N,,,Y,No,-0.1435565114291438,N,,,3,1,0.6,0.3333333333333333
2_20_2_50_10.csv,Y,Yes,1.1474466678982307,Y,No,-0.09831774428872148,N,,,Y,No,0.21265137540257267,N,,,3,1,0.6,0.3333333333333333
2_20_2_50_8.csv,Y,Yes,1.34957371975531,Y,No,-0.07393977841408146,N,,,Y,No,0.2126516459517444,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_10.csv,Y,Yes,0.554052271086302,Y,No,-0.14479548952988466,N,,,Y,No,-0.1435566348280303,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_12.csv,Y,Yes,0.554052271086302,Y,No,-0.14479548952988466,N,,,Y,No,-0.1435566348280303,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_14.csv,Y,Yes,0.554052271086302,Y,No,-0.14479548952988466,N,,,Y,No,-0.1435566348280303,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_16.csv,Y,Yes,0.554052271086302,Y,No,-0.14479548952988466,N,,,Y,No,-0.1435566348280303,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_18.csv,Y,Yes,0.554052271086302,Y,No,-0.14479548952988466,N,,,Y,No,-0.1435566348280303,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_20.csv,Y,Yes,0.554052271086302,Y,No,-0.14479548952988466,N,,,Y,No,-0.1435566348280303,N,,,3,1,0.6,0.3333333333333333
1_20_1_50_10.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_12.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_14.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_16.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_18.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_20.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_4.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_6.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_8.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_10.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_12.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_14.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_16.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_18.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_20.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_4.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_6.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
3_20_1_50_8.csv,Y,Yes,0.7132980223976192,Y,No,-0.14016378599402635,N,,,N,,,N,,,2,1,0.4,0.5
2_60_1.5_50_6.csv,Y,Yes,1.4799175663335007,Y,Yes,0.5480356788428727,Y,Yes,1.9697872991169147,Y,No,0.368941133195956,Y,No,0.2663066533481172,5,3,1.0,0.6
2_60_1.5_75_6.csv,Y,Yes,1.4799175663335007,Y,Yes,0.5480356788428727,Y,Yes,1.9697872991169147,Y,No,0.368941133195956,Y,No,0.2663066533481172,5,3,1.0,0.6
2_20_2_50_12.csv,Y,Yes,1.2710223917735404,Y,No,-0.09831771730751289,N,,,Y,No,0.2126514698252569,N,,,3,1,0.6,0.3333333333333333
2_20_2_50_14.csv,Y,Yes,1.2710223917735404,Y,No,-0.09831771730751289,N,,,Y,No,0.2126514698252569,N,,,3,1,0.6,0.3333333333333333
