AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_0.75_50_4.csv,Y,Yes,2.1547354639715897,Y,Yes,1.6407264055825308,N,,,Y,Yes,3.5595705607000014,Y,Yes,2.333266432542286,N,,,N,4,4,0.5714285714285714,1.0
2_60_1.25_50_8.csv,Y,Yes,2.831949560229581,Y,Yes,1.8216058032007858,N,,,Y,Yes,2.7889122770373196,Y,No,0.9847635316269338,N,,,N,4,3,0.5714285714285714,0.75
2_60_1.25_75_8.csv,Y,Yes,2.831949560229581,Y,Yes,1.8216058032007858,N,,,Y,Yes,2.7889122770373196,Y,No,0.9847635316269338,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_6.csv,Y,Yes,2.1307133111787,N,,,N,,,Y,Yes,3.0236815473917362,Y,No,1.1827456647041006,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_40_1_50_8.csv,Y,Yes,2.211697384203242,N,,,Y,Yes,2.3546392666075397,Y,Yes,3.0983821136038405,Y,No,1.348221189139099,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_10.csv,Y,Yes,2.1928241225203986,N,,,Y,Yes,2.35464016315911,Y,Yes,3.0983846969787523,Y,No,1.3482219102118054,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_12.csv,Y,Yes,2.1928241225203986,N,,,Y,Yes,2.35464016315911,Y,Yes,3.0983846969787523,Y,No,1.3482219102118054,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_14.csv,Y,Yes,2.1928241225203986,N,,,Y,Yes,2.35464016315911,Y,Yes,3.0983846969787523,Y,No,1.3482219102118054,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_16.csv,Y,Yes,2.1928241225203986,N,,,Y,Yes,2.35464016315911,Y,Yes,3.0983846969787523,Y,No,1.3482219102118054,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_18.csv,Y,Yes,2.1928241225203986,N,,,Y,Yes,2.35464016315911,Y,Yes,3.0983846969787523,Y,No,1.3482219102118054,N,,,N,4,3,0.5714285714285714,0.75
2_40_1_50_20.csv,Y,Yes,2.1928241225203986,N,,,Y,Yes,2.35464016315911,Y,Yes,3.0983846969787523,Y,No,1.3482219102118054,N,,,N,4,3,0.5714285714285714,0.75
2_20_2_50_4.csv,Y,Yes,1.6558115396353172,N,,,Y,No,0.3913198731713795,N,,,Y,No,0.010633851420224041,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_60_1.25_150_8.csv,Y,Yes,2.72802217118571,Y,Yes,1.9829391746462348,N,,,Y,Yes,2.891971166821603,Y,Yes,1.584019273421525,N,,,N,4,4,0.5714285714285714,1.0
2_60_1.25_175_8.csv,Y,Yes,2.72802217118571,Y,Yes,1.9829391746462348,N,,,Y,Yes,2.842755325817436,Y,No,1.3777609930637305,N,,,N,4,3,0.5714285714285714,0.75
2_60_1.5_50_8.csv,Y,Yes,2.8965314449307638,Y,Yes,1.8377238942884142,N,,,Y,Yes,2.9711479739008197,Y,Yes,3.2498783609194843,N,,,N,4,4,0.5714285714285714,1.0
2_60_1.5_75_8.csv,Y,Yes,2.8965314449307638,Y,Yes,1.8377238942884142,N,,,Y,Yes,2.9711479739008197,Y,Yes,3.2498783609194843,N,,,N,4,4,0.5714285714285714,1.0
2_60_1.25_100_8.csv,Y,Yes,2.1537867911780784,N,,,N,,,Y,Yes,2.787764905467212,Y,No,1.2012741621079466,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_60_1.25_125_8.csv,Y,Yes,2.2853187110433084,Y,Yes,1.8804727217268575,N,,,Y,Yes,2.882021223380085,Y,Yes,1.5734109745725815,N,,,N,4,4,0.5714285714285714,1.0
2_60_1.25_50_6.csv,Y,Yes,3.0890073520469494,Y,No,1.3452568569187033,N,,,Y,Yes,2.655005952827728,Y,No,0.7531260223795834,N,,,N,4,2,0.5714285714285714,0.5
2_60_1.25_75_6.csv,Y,Yes,3.0890073520469494,Y,No,1.3452568569187033,N,,,Y,Yes,2.655005952827728,Y,No,0.7531260223795834,N,,,N,4,2,0.5714285714285714,0.5
